RANK,MOVEMENT,PLAYER_ID,PLAYER,%,GREENS HIT,# OF HOLES
87,0,10875,Todd Demsey,50.53,190,376
88,0,06197,Michael Allen,50.52,196,388
89,0,07457,Steve Flesch,50.48,261,517
89,0,11032,Frank Lickliter II,50.48,263,521
89,0,24502,Adam Scott,50.48,157,311
92,0,23497,Tag Ridings,50.39,259,514
93,0,24357,K.J. Choi,50.26,191,380
94,0,02223,Bob Tway,50.17,146,291
95,0,01035,Tommy Armour III,50.00,186,372
95,0,10809,Jim Furyk,50.00,202,404
97,0,22548,Patrick Sheehan,49.91,270,541
98,0,22046,Geoff Ogilvy,49.87,186,373
99,0,02206,David Toms,49.85,163,327
100,0,10423,Mike Weir,49.78,228,458
101,0,20378,Mathias Grönberg,49.77,214,430
102,0,23718,Nathan Green,49.72,266,535
103,0,21949,Joe Ogilvie,49.68,232,467
104,0,06251,Chris DiMarco,49.66,222,447
105,0,25632,Jimmy Walker,49.65,212,427
106,0,23797,Brett Rumford,49.64,206,415
107,0,25345,Carl Pettersson,49.51,305,616
108,0,12652,Cameron Beckman,49.44,176,356
109,0,27141,J.B. Holmes,49.38,279,565
110,0,20766,Padraig Harrington,49.30,140,284
111,0,25842,Jon Mills,49.21,248,504
111,0,22293,Heath Slocum,49.21,186,378
113,0,27936,Martin Laird,49.17,238,484
114,0,20104,Ken Duke,49.10,299,609
115,0,24140,Sean O'Hair,48.99,219,447
116,0,26631,Cody Freeman,48.92,181,370
117,0,26300,Matt Jones,48.87,282,577
118,0,06527,Steve Stricker,48.75,215,441
119,0,20848,Ángel Cabrera,48.72,171,351
119,0,01797,Rocco Mediate,48.72,209,429
121,0,12705,Cliff Kresge,48.57,204,420
122,0,12782,Tim Herron,48.51,244,503
123,0,23157,Richard Johnson,48.45,234,483
124,0,06643,Paul Goydos,48.43,154,318
124,0,20433,Mark Hensby,48.43,200,413
126,0,20098,Stuart Appleby,48.37,237,490
126,0,10860,Justin Leonard,48.37,208,430
128,0,23788,D.J. Trahan,48.34,219,453
129,0,23325,Vaughn Taylor,48.24,261,541
130,0,01024,Billy Andrade,48.15,182,378
131,0,01577,Lee Janzen,48.13,206,428
132,0,10649,Tom Scherrer,47.84,122,255
133,0,21350,Ryuji Imada,47.78,215,450
134,0,22582,Kyle Thompson,47.76,160,335
135,0,12602,Dean Wilson,47.68,267,560
136,0,12660,Jesper Parnevik,47.60,218,458
136,0,21878,Mark Wilson,47.60,208,437
138,0,25562,Andres Romero,47.51,210,442
139,0,01941,Tom Pernice Jr.,47.41,247,521
140,0,06090,Jim McGovern,47.28,165,349
141,0,25396,Kevin Na,47.13,205,435
142,0,22371,Aaron Baddeley,47.12,196,416
143,0,12510,Chad Campbell,47.11,212,450
144,0,01948,Tim Petrovic,46.99,195,415
145,0,26500,Alejandro Cañizares,46.96,108,230
146,0,20105,Jeff Gove,46.89,83,177
147,0,26420,Richard Johnson,46.84,126,269
148,0,23135,Tim Clark,46.79,204,436
149,0,19803,Ryan Armour,46.69,162,347
150,0,02239,Scott Verplank,46.67,140,300
151,0,07749,Brett Quigley,46.63,194,416
152,0,28780,Nicholas Thompson,46.56,230,494
153,0,23125,Brad Elder,46.46,151,325
154,0,12680,Shigeki Maruyama,46.44,124,267
155,0,08931,Glen Day,46.40,116,250
156,0,25364,Paul Casey,46.32,126,272
157,0,01707,Steve Lowery,46.14,191,414
158,0,20472,Alex Cejka,46.08,153,332
159,0,08075,Jerry Kelly,45.96,182,396
160,0,01142,Bart Bryant,45.76,135,295
161,0,26668,Marc Turnesa,45.64,183,401
162,0,23108,Matt Kuchar,45.57,180,395
163,0,01473,Todd Hamilton,45.41,193,425
164,0,08537,J.P. Hayes,45.19,155,343
165,0,20572,Rod Pampling,45.17,173,383
166,0,26596,Ryan Moore,45.06,155,344
167,0,27649,Brandt Snedeker,45.04,209,464
168,0,22378,Trevor Immelman,44.94,160,356
169,0,26476,Chez Reavie,44.92,168,374
170,0,24925,Jonathan Byrd,44.85,174,388
170,0,21731,Freddie Jacobson,44.85,196,437
172,0,26951,Johnson Wagner,44.83,195,435
173,0,23048,Eric Axley,44.56,295,662
174,0,06522,Ernie Els,44.52,134,301
175,0,22806,Doug LaBelle II,44.40,115,259
176,0,20443,Jin Park,44.31,148,334
177,0,20382,Stephen Leaney,44.25,100,226
177,0,27613,David Lutterus,44.25,127,287
179,0,19846,Brian Gay,44.20,164,371
179,0,24138,Ian Poulter,44.20,122,276
181,0,01139,Olin Browne,44.12,90,204
182,0,12309,Bob Sowards,44.00,132,300
183,0,09011,David Duval,43.92,159,362
184,0,22621,Ben Curtis,43.84,153,349
185,0,10505,Shane Bertsch,43.77,172,393
186,0,25720,Chad Collins,43.50,164,377
187,0,27060,John Mallinger,43.46,176,405
188,0,07547,Craig Kanada,43.25,109,252
189,0,06034,Marco Dawson,43.23,134,310
190,0,01677,Tom Lehman,43.21,105,243
191,0,25190,Jeff Quinney,42.86,198,462
192,0,20157,Retief Goosen,42.57,149,350
193,0,12826,Paul Claxton,42.17,97,230
194,0,20127,Chris Riley,40.50,81,200
195,0,19913,Ron Whittaker,40.32,75,186
196,0,06012,Greg Kraft,39.58,95,240
197,0,01928,Corey Pavin,36.46,101,277
