RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL HIT,TOTAL ATTEMPTS,RTP SCORE
1,0,10885,Robert Allenby,76.68,1187,1548,-267.00
2,0,24781,Hunter Mahan,75.77,982,1296,-233.00
3,0,24024,Zach Johnson,75.35,963,1278,-221.00
4,0,06567,Vijay Singh,75.31,854,1134,-221.00
5,0,26289,Boo Weekley,75.26,867,1152,-177.00
6,0,20105,Jeff Gove,75.00,594,792,-107.00
7,0,02002,John Riegger,74.83,862,1152,-173.00
8,0,06621,Joe Durant,74.68,1062,1422,-195.00
9,0,20498,Briny Baird,74.65,1290,1728,-254.00
10,0,06595,Kevin Sutherland,74.62,1182,1584,-288.00
11,0,21805,Harrison Frazar,74.37,830,1116,-161.00
12,0,01553,John Huston,74.04,653,882,-175.00
12,0,28158,Steve Marino,74.04,1386,1872,-340.00
14,0,20645,John Senden,73.92,1091,1476,-231.00
15,0,22293,Heath Slocum,73.90,1144,1548,-223.00
16,0,02223,Bob Tway,73.88,758,1026,-204.00
17,0,23621,Rory Sabbatini,73.81,837,1134,-211.00
18,0,10425,Jay Williamson,73.68,1061,1440,-198.00
19,0,23353,J.J. Henry,73.63,1312,1782,-246.00
20,0,07867,Woody Austin,73.55,1165,1584,-283.00
21,0,24361,Pat Perez,73.49,1045,1422,-277.00
22,0,25804,Bubba Watson,73.47,1058,1440,-261.00
23,0,20229,Stewart Cink,73.44,846,1152,-225.00
24,0,27095,Nick Watney,73.35,1109,1512,-266.00
25,0,10733,Kent Jones,73.23,725,990,-170.00
26,0,22892,Jason Gore,73.20,1120,1530,-275.00
27,0,12510,Chad Campbell,73.14,1119,1530,-288.00
28,0,20623,Gavin Coles,73.11,579,792,-135.00
29,0,20574,Mathew Goggin,73.10,1079,1476,-253.00
30,0,10809,Jim Furyk,73.04,986,1350,-240.00
31,0,10860,Justin Leonard,72.98,959,1314,-257.00
31,0,27963,Chris Stroud,72.98,867,1188,-169.00
33,0,24358,Robert Garrigus,72.93,1129,1548,-279.00
34,0,08845,Scott Sterling,72.90,971,1332,-196.00
35,0,01320,Bob Estes,72.87,1128,1548,-255.00
36,0,23320,Ryan Palmer,72.78,786,1080,-232.00
37,0,01766,Billy Mayfair,72.75,1244,1710,-245.00
38,0,27214,Kevin Streelman,72.62,1268,1746,-305.00
39,0,24357,K.J. Choi,72.61,745,1026,-183.00
40,0,01313,Steve Elkington,72.60,954,1314,-229.00
41,0,27933,John Merrick,72.58,1006,1386,-214.00
41,0,23788,D.J. Trahan,72.58,1019,1404,-235.00
43,0,01945,Kenny Perry,72.52,1201,1656,-293.00
43,0,02206,David Toms,72.52,731,1008,-176.00
45,0,26476,Chez Reavie,72.47,1174,1620,-247.00
46,0,25364,Paul Casey,72.38,469,648,-109.00
47,0,06004,Stephen Ames,72.22,858,1188,-220.00
48,0,24490,George McNeill,72.16,1169,1620,-286.00
48,0,23623,Bo Van Pelt,72.16,1208,1674,-272.00
50,0,06197,Michael Allen,72.08,1012,1404,-254.00
51,0,27770,Camilo Villegas,72.05,817,1134,-231.00
51,0,10423,Mike Weir,72.05,856,1188,-222.00
53,0,21959,Ted Purdy,72.03,765,1062,-132.00
54,0,02239,Scott Verplank,71.97,842,1170,-200.00
55,0,19913,Ron Whittaker,71.95,531,738,-100.00
56,0,21209,Sergio Garcia,71.83,724,1008,-185.00
57,0,27120,Troy Matteson,71.79,1150,1602,-252.00
58,0,21961,Charles Howell III,71.78,1124,1566,-276.00
59,0,27936,Martin Laird,71.76,1098,1530,-281.00
60,0,23541,Ben Crane,71.70,968,1350,-252.00
61,0,12823,Carlos Franco,71.69,813,1134,-191.00
61,0,21878,Mark Wilson,71.69,1342,1872,-331.00
63,0,20160,Charlie Wi,71.65,1135,1584,-255.00
64,0,07457,Steve Flesch,71.60,1044,1458,-235.00
65,0,01810,Phil Mickelson,71.56,760,1062,-221.00
66,0,23614,Rich Beem,71.52,1017,1422,-234.00
67,0,23349,Charles Warren,71.47,952,1332,-188.00
68,0,23135,Tim Clark,71.39,938,1314,-235.00
69,0,22348,Nick O'Hern,71.36,912,1278,-221.00
70,0,01473,Todd Hamilton,71.32,950,1332,-214.00
71,0,01142,Bart Bryant,71.31,860,1206,-170.00
71,0,01724,Jeff Maggert,71.31,1014,1422,-213.00
73,0,01161,Mark Calcavecchia,71.30,693,972,-160.00
73,0,24924,Bill Haas,71.30,1155,1620,-295.00
75,0,21753,Brian Davis,71.24,1308,1836,-293.00
76,0,26420,Richard Johnson,71.20,628,882,-117.00
77,0,24227,Justin Bolli,71.16,935,1314,-179.00
78,0,12716,Charley Hoffman,71.12,1101,1548,-262.00
79,0,23108,Matt Kuchar,71.11,896,1260,-196.00
80,0,10585,Scott McCarron,71.09,691,972,-157.00
81,0,21633,Steve Allan,71.06,614,864,-147.00
82,0,25900,Lucas Glover,70.95,1060,1494,-252.00
83,0,06573,Brandt Jobe,70.92,600,846,-127.00
84,0,01677,Tom Lehman,70.91,485,684,-96.00
85,0,01706,Davis Love III,70.85,829,1170,-205.00
86,0,01035,Tommy Armour III,70.79,841,1188,-180.00
87,0,07749,Brett Quigley,70.78,930,1314,-212.00
87,0,26679,Kevin Stadler,70.78,930,1314,-216.00
89,0,29718,Anthony Kim,70.77,828,1170,-233.00
90,0,12602,Dean Wilson,70.73,1184,1674,-281.00
91,0,01139,Olin Browne,70.71,891,1260,-148.00
92,0,06575,Dudley Hart,70.65,852,1206,-197.00
93,0,22046,Geoff Ogilvy,70.63,623,882,-150.00
94,0,23778,Brad Adamonis,70.61,966,1368,-217.00
95,0,01226,Fred Couples,70.59,648,918,-173.00
96,0,08385,Omar Uresti,70.55,800,1134,-164.00
97,0,20848,Ángel Cabrera,70.51,495,702,-125.00
97,0,20572,Rod Pampling,70.51,863,1224,-191.00
99,0,22806,Doug LaBelle II,70.48,647,918,-139.00
100,0,12652,Cameron Beckman,70.42,938,1332,-211.00
101,0,19803,Ryan Armour,70.39,963,1368,-217.00
102,0,23125,Brad Elder,70.37,684,972,-152.00
103,0,20098,Stuart Appleby,70.32,848,1206,-205.00
103,0,24502,Adam Scott,70.32,443,630,-111.00
105,0,01941,Tom Pernice Jr.,70.29,1240,1764,-305.00
106,0,28475,Jeff Overton,70.21,1150,1638,-280.00
107,0,28089,Jason Day,70.20,973,1386,-236.00
108,0,20634,Peter Lonard,70.14,1010,1440,-224.00
108,0,24663,Y.E. Yang,70.14,1010,1440,-221.00
110,0,22913,John Rollins,70.11,997,1422,-227.00
111,0,25842,Jon Mills,70.09,984,1404,-203.00
112,0,23325,Vaughn Taylor,70.04,1185,1692,-294.00
113,0,01388,Robert Gamez,70.03,895,1278,-163.00
113,0,23497,Tag Ridings,70.03,1021,1458,-238.00
115,0,22621,Ben Curtis,70.02,794,1134,-191.00
115,0,06090,Jim McGovern,70.02,794,1134,-160.00
117,0,24925,Jonathan Byrd,69.99,970,1386,-243.00
118,0,08075,Jerry Kelly,69.97,932,1332,-205.00
