RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL,DISTANCE RANK,ACCURACY RANK
69,0,27129,Luke List,177,12,165
70,0,45486,Joaquin Niemann,178,34,144
70,0,24502,Adam Scott,178,15,163
70,0,49960,Sepp Straka,178,76,102
73,0,27644,Brian Harman,180,159,21
73,0,45540,Jared Wolfe,180,24,156
75,0,51766,Wyndham Clark,181,4,177
75,0,33448,Justin Thomas,181,14,167
77,0,40006,Erik van Rooyen,182,103,79
78,0,30978,Kiradech Aphibarnrat,183,155,28
78,0,29908,C.T. Pan,183,124,59
80,0,39324,J.J. Spaun,184,145,39
81,0,34255,Joseph Bramlett,185,7,178
81,0,28775,Nate Lashley,185,138,47
83,0,47504,Sam Burns,186,24,162
83,0,35532,Tom Hoge,186,110,76
83,0,34174,John Huh,186,163,23
83,0,32816,Satoshi Kodaira,186,184,2
87,0,19803,Ryan Armour,187,186,1
87,0,34046,Jordan Spieth,187,37,150
89,0,48887,Matt Wallace,188,71,117
90,0,45157,Cam Davis,189,35,154
90,0,47988,Nick Hardy,189,56,133
92,0,22405,Justin Rose,190,102,88
93,0,36689,Brooks Koepka,192,17,175
94,0,40115,Adam Svensson,194,154,40
94,0,32139,Danny Willett,194,117,77
96,0,51890,Greyson Sigg,195,141,54
97,0,35879,Kelly Kraft,196,175,21
97,0,26476,Chez Reavie,196,191,5
97,0,31560,Brian Stuard,196,193,3
97,0,48699,Callum Tarren,196,15,181
101,0,29478,Kevin Kisner,197,171,26
102,0,35449,Adam Long,198,165,33
102,0,24138,Ian Poulter,198,133,65
102,0,56278,Matthew Wolff,198,6,192
105,0,54421,Garrick Higgo,199,61,138
105,0,26851,Marc Leishman,199,48,151
105,0,30927,Brendon Todd,199,192,7
108,0,48117,Kurt Kitayama,200,20,180
108,0,23320,Ryan Palmer,200,58,142
108,0,23325,Vaughn Taylor,200,189,11
108,0,52374,Brandon Wu,200,137,63
112,0,30911,Tommy Fleetwood,201,89,112
112,0,46550,Brandon Hagy,201,8,193
114,0,47993,Denny McCarthy,202,165,37
114,0,32640,Troy Merritt,202,159,43
114,0,34431,Robert Streb,202,96,106
114,0,32150,Michael Thompson,202,178,24
118,0,32662,Michael Gligic,203,90,113
119,0,32366,Kevin Chappell,205,22,183
119,0,46435,Austin Cook,205,187,18
119,0,33419,Cameron Tringale,205,82,123
122,0,47983,Chad Ramey,208,176,32
122,0,10381,Curtis Thompson,208,32,176
122,0,32333,Kevin Tway,208,21,187
125,0,35461,Beau Hossler,209,30,179
126,0,49766,Hank Lebioda,210,147,63
127,0,35310,Lanto Griffin,211,87,124
128,0,12716,Charley Hoffman,214,24,190
128,0,28114,Dawie van der Walt,214,107,107
130,0,33667,Carlos Ortiz,215,75,140
130,0,49771,J.T. Poston,215,107,108
130,0,47347,Adam Schenk,215,68,147
133,0,36699,Patrick Rodgers,216,30,186
134,0,26300,Matt Jones,221,50,171
134,0,51950,Max McGreevy,221,173,48
134,0,25198,Francesco Molinari,221,135,86
137,0,45522,Christiaan Bezuidenhout,222,165,57
137,0,30692,Scott Stallings,222,54,168
139,0,32757,Patton Kizzire,223,71,152
139,0,34256,Andrew Putnam,223,188,35
141,0,37189,Harold Varner III,224,55,169
142,0,29974,Branden Grace,225,127,98
143,0,34363,Tyrrell Hatton,226,56,170
143,0,30163,Henrik Norlander,226,168,58
143,0,39953,Chase Seiffert,226,174,52
146,0,24024,Zach Johnson,228,182,46
146,0,23108,Matt Kuchar,228,178,50
148,0,36801,Mark Hubbard,232,177,55
148,0,35617,Martin Trainer,232,60,172
150,0,39058,Lucas Herbert,235,47,188
151,0,35891,Cameron Smith,236,101,135
152,0,22056,Cameron Percy,237,158,79
153,0,51634,Sahith Theegala,238,65,173
154,0,39436,Joshua Creel,239,190,49
154,0,27974,Sung Kang,239,150,89
156,0,33597,Harry Higgs,240,83,157
156,0,33490,Bo Hoag,240,141,99
158,0,24925,Jonathan Byrd,241,157,84
158,0,34563,Chesson Hadley,241,83,158
158,0,53165,Doc Redman,241,144,97
161,0,24980,Scott Gutschewski,243,123,120
161,0,40162,Justin Lower,243,147,96
161,0,27649,Brandt Snedeker,243,182,61
164,0,54783,Dylan Wu,244,126,118
165,0,35506,Mackenzie Hughes,245,111,134
166,0,27895,Jonas Blixt,246,125,121
167,0,24924,Bill Haas,248,95,153
167,0,27349,Alex Noren,248,100,148
169,0,37275,Sam Ryder,254,149,105
169,0,25493,Nick Taylor,254,129,125
171,0,29970,Dylan Frittelli,255,66,189
171,0,23621,Rory Sabbatini,255,172,83
173,0,33486,Roger Sloan,256,128,128
174,0,36852,Jim Knous,260,105,155
174,0,34610,Matthias Schwab,260,151,109
176,0,27095,Nick Watney,264,90,174
176,0,51894,Vince Whaley,264,80,184
178,0,51997,Andrew Novak,266,120,146
179,0,27139,David Skinns,268,83,185
180,0,25686,Jason Dufner,271,161,110
180,0,36884,Ben Kohles,271,180,91
182,0,29926,Danny Lee,274,114,160
182,0,25818,Scott Piercy,274,131,143
184,0,35110,Brett Drewitt,275,130,145
185,0,34466,Peter Malnati,284,120,164
185,0,34360,Patrick Reed,284,170,114
187,0,47128,Richy Werenski,290,141,149
188,0,36799,Stephan Jaeger,291,155,136
189,0,29289,S.Y. Noh,295,104,191
189,0,27770,Camilo Villegas,295,169,126
191,0,24361,Pat Perez,297,181,116
192,0,48084,Wesley Bryan,299,117,182
193,0,23983,Luke Donald,323,184,139
