RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE (FEET),# OF ATTEMPTS,RELATIVE TO PAR
1,0,23320,Ryan Palmer,48' 4",1015.000,21,-11
2,0,35450,Patrick Cantlay,48' 5",1162.667,24,-14
3,0,27974,Sung Kang,49' 10",1196.750,24,-11
4,0,33141,Keegan Bradley,50' 8",1975.333,39,-25
5,0,48081,Xander Schauffele,51' 11",1505.500,29,-16
6,0,32150,Michael Thompson,53' 1",1008.667,19,-11
7,0,30978,Kiradech Aphibarnrat,54' 0",1026.417,19,-11
7,0,12510,Chad Campbell,54' 0",917.500,17,-11
7,0,47959,Bryson DeChambeau,54' 0",1998.083,37,-17
7,0,37455,Si Woo Kim,54' 0",1727.333,32,-18
11,0,25364,Paul Casey,54' 9",931.250,17,-8
12,0,35376,Roberto Díaz,54' 10",1041.167,19,-12
13,0,22582,Kyle Thompson,54' 11",823.417,15,-7
14,0,39546,Keith Mitchell,55' 1",1322.333,24,-10
15,0,29725,Tony Finau,55' 6",1886.917,34,-26
16,0,36689,Brooks Koepka,55' 9",891.500,16,-10
17,0,50526,Tom Lovelady,56' 3",1405.417,25,-17
17,0,22405,Justin Rose,56' 3",1293.000,23,-16
19,0,23108,Matt Kuchar,56' 8",1472.250,26,-14
19,0,31202,William McGirt,56' 8",1585.667,28,-13
21,0,35532,Tom Hoge,56' 10",1534.250,27,-19
22,0,21528,Henrik Stenson,57' 3",1374.333,24,-14
23,0,01810,Phil Mickelson,57' 5",1664.333,29,-17
24,0,29535,Brice Garnett,58' 0",1507.083,26,-16
25,0,32366,Kevin Chappell,58' 1",1103.250,19,-5
26,0,26758,David Hearn,58' 7",879.333,15,-9
26,0,23325,Vaughn Taylor,58' 7",1463.917,25,-17
28,0,34264,Hudson Swafford,58' 10",1117.667,19,-12
29,0,32816,Satoshi Kodaira,59' 1",886.833,15,-8
30,0,34098,Russell Henley,59' 2",1775.000,30,-14
31,0,28679,Fabián Gómez,59' 6",1546.750,26,-16
31,0,29484,Peter Uihlein,59' 6",1487.167,25,-12
33,0,34213,Grayson Murray,59' 7",1132.000,19,-11
34,0,22371,Aaron Baddeley,59' 9",1493.583,25,-13
34,0,30911,Tommy Fleetwood,59' 9",1732.667,29,-19
34,0,26300,Matt Jones,59' 9",1016.083,17,-12
37,0,46402,Talor Gooch,60' 0",780.417,13,-3
37,0,33399,Adam Hadwin,60' 0",2099.417,35,-16
39,0,45526,Abraham Ancer,60' 3",2408.417,40,-26
39,0,33122,Russell Knox,60' 3",2047.917,34,-18
39,0,47993,Denny McCarthy,60' 3",1326.000,22,-13
42,0,34431,Robert Streb,60' 4",1568.000,26,-14
42,0,25892,Steve Wheatcroft,60' 4",1207.083,20,-13
44,0,39328,Conrad Shindler,60' 7",1090.583,18,-5
44,0,25493,Nick Taylor,60' 7",1938.917,32,-19
46,0,39954,Cody Gribble,60' 10",912.333,15,-8
47,0,31323,Gary Woodland,61' 1",1953.333,32,-18
48,0,26331,Charl Schwartzel,61' 2",1162.583,19,-8
49,0,25686,Jason Dufner,61' 7",1540.417,25,-14
50,0,40026,Daniel Berger,61' 8",2035.167,33,-20
51,0,27895,Jonas Blixt,61' 9",1297.583,21,-9
52,0,33419,Cameron Tringale,62' 0",1116.417,18,-11
53,0,30926,Chris Kirk,62' 2",2612.167,42,-23
54,0,31646,Emiliano Grillo,62' 5",2185.000,35,-26
55,0,37338,Zecheng Dou,62' 7",750.917,12,-7
56,0,10809,Jim Furyk,62' 8",752.250,12,-3
57,0,46601,Trey Mullinax,62' 10",1068.583,17,-6
58,0,25396,Kevin Na,62' 11",1825.500,29,-16
58,0,32333,Kevin Tway,62' 11",1760.500,28,-19
60,0,26596,Ryan Moore,63' 1",1892.750,30,-15
61,0,29461,Jamie Lovemark,63' 2",1957.000,31,-17
62,0,24138,Ian Poulter,63' 4",1520.917,24,-12
62,0,27214,Kevin Streelman,63' 4",1899.583,30,-18
64,0,40058,Zac Blair,63' 5",951.250,15,-10
64,0,29222,Billy Hurley III,63' 5",1521.833,24,-11
66,0,24781,Hunter Mahan,63' 8",1528.083,24,-15
67,0,34076,Joel Dahmen,63' 9",1912.583,30,-12
67,0,24140,Sean O'Hair,63' 9",1529.000,24,-14
67,0,37275,Sam Ryder,63' 9",1594.000,25,-16
70,0,36699,Patrick Rodgers,63' 10",1914.750,30,-17
71,0,32757,Patton Kizzire,63' 11",1405.500,22,-12
72,0,35421,Brandon Harkins,64' 1",1731.000,27,-16
72,0,34174,John Huh,64' 1",2115.167,33,-19
72,0,30925,Dustin Johnson,64' 1",1089.500,17,-9
75,0,28252,Seamus Power,64' 2",1090.667,17,-8
76,0,08793,Tiger Woods,64' 3",1412.583,22,-13
77,0,33948,Byeong Hun An,64' 4",1865.500,29,-16
77,0,24502,Adam Scott,64' 4",1865.417,29,-14
79,0,27141,J.B. Holmes,64' 5",1481.833,23,-12
79,0,25198,Francesco Molinari,64' 5",1545.333,24,-19
81,0,35891,Cameron Smith,64' 6",1677.750,26,-11
81,0,33418,Shawn Stefani,64' 6",1160.750,18,-13
83,0,30944,Jason Kokrak,64' 7",2326.083,36,-24
83,0,46970,Jon Rahm,64' 7",1420.917,22,-8
85,0,20229,Stewart Cink,64' 8",1229.417,19,-11
86,0,30110,Kyle Stanley,64' 9",2330.417,36,-22
87,0,25572,Graeme McDowell,64' 10",1232.333,19,-7
88,0,34360,Patrick Reed,65' 0",1949.417,30,-14
89,0,24361,Pat Perez,65' 4",979.500,15,-6
89,0,29223,Sam Saunders,65' 4",1632.750,25,-16
89,0,47347,Adam Schenk,65' 4",1437.833,22,-11
92,0,27942,Rob Oppenheim,65' 5",1047.000,16,-10
92,0,47287,Ethan Tracy,65' 5",1440.000,22,-14
