RANK,MOVEMENT,PLAYER_ID,PLAYER,RATING
1,0,06251,Chris DiMarco,9.4
2,0,23135,Tim Clark,9.0
2,0,07749,Brett Quigley,9.0
4,0,25198,Francesco Molinari,8.8
5,0,01706,Davis Love III,8.6
6,0,20569,Richard Green,8.4
7,0,32698,Bobby Gates,8.3
8,0,25720,Chad Collins,8.2
8,0,22621,Ben Curtis,8.2
8,0,01766,Billy Mayfair,8.2
11,0,34255,Joseph Bramlett,8.1
11,0,30852,Ryo Ishikawa,8.1
11,0,34360,Patrick Reed,8.1
14,0,21350,Ryuji Imada,7.9
14,0,28308,Troy Kelly,7.9
14,0,01941,Tom Pernice Jr.,7.9
17,0,34021,Bud Cauley,7.8
17,0,30946,Alex Prugh,7.8
19,0,06522,Ernie Els,7.7
19,0,01945,Kenny Perry,7.7
21,0,06004,Stephen Ames,7.6
21,0,26695,Michael Letzig,7.6
21,0,26596,Ryan Moore,7.6
21,0,25457,Alexandre Rocha,7.6
25,0,22371,Aaron Baddeley,7.5
25,0,35450,Patrick Cantlay,7.5
25,0,23800,Bryce Molder,7.5
25,0,20160,Charlie Wi,7.5
29,0,24357,K.J. Choi,7.4
29,0,21753,Brian Davis,7.4
29,0,22400,Hennie Otto,7.4
29,0,32150,Michael Thompson,7.4
29,0,23788,D.J. Trahan,7.4
29,0,27095,Nick Watney,7.4
29,0,24663,Y.E. Yang,7.4
36,0,24083,Marcus Fraser,7.3
36,0,28258,K.T. Kim,7.3
36,0,06515,Shaun Micheel,7.3
36,0,27649,Brandt Snedeker,7.3
36,0,06527,Steve Stricker,7.3
36,0,21878,Mark Wilson,7.3
42,0,33141,Keegan Bradley,7.2
42,0,24925,Jonathan Byrd,7.2
42,0,23541,Ben Crane,7.2
42,0,01320,Bob Estes,7.2
42,0,01374,Robin Freeman,7.2
42,0,10809,Jim Furyk,7.2
42,0,19846,Brian Gay,7.2
42,0,31557,Jim Herman,7.2
42,0,02206,David Toms,7.2
51,0,19824,Craig Barlow,7.1
51,0,01132,Mark Brooks,7.1
51,0,20593,Greg Chalmers,7.1
51,0,01473,Todd Hamilton,7.1
51,0,08075,Jerry Kelly,7.1
51,0,27797,Derek Lamely,7.1
51,0,22961,David Mathis,7.1
51,0,01797,Rocco Mediate,7.1
51,0,24140,Sean O'Hair,7.1
51,0,24361,Pat Perez,7.1
51,0,07707,Mike Small,7.1
51,0,02214,Kirk Triplett,7.1
51,0,20396,Lee Westwood,7.1
64,0,01157,Tom Byrum,7.0
64,0,01249,John Daly,7.0
64,0,06373,José María Olazábal,7.0
64,0,25240,D.A. Points,7.0
64,0,22405,Justin Rose,7.0
64,0,02076,Peter Senior,7.0
70,0,11123,Chris Couch,6.9
70,0,06034,Marco Dawson,6.9
