RANK,MOVEMENT,PLAYER_ID,PLAYER,%,SUCCESSES,ATTEMPTS
1,0,24924,Bill Haas,74.83,107,143
2,0,26329,Louis Oosthuizen,74.59,91,122
3,0,32839,Hideki Matsuyama,74.56,126,169
4,0,23108,Matt Kuchar,73.74,146,198
5,0,25369,Jamie Donaldson,73.68,70,95
6,0,25720,Chad Collins,73.42,116,158
7,0,23983,Luke Donald,72.73,96,132
8,0,30926,Chris Kirk,72.46,100,138
9,0,32102,Rickie Fowler,72.37,110,152
10,0,06522,Ernie Els,72.34,68,94
11,0,29222,Billy Hurley III,72.13,132,183
12,0,25804,Bubba Watson,72.00,90,125
13,0,23541,Ben Crane,71.03,103,145
14,0,25396,Kevin Na,70.89,151,213
15,0,21528,Henrik Stenson,70.83,68,96
16,0,25274,Steven Bowditch,70.76,167,236
17,0,33419,Cameron Tringale,70.67,147,208
18,0,27649,Brandt Snedeker,70.50,141,200
19,0,25562,Andres Romero,70.45,93,132
20,0,40058,Zac Blair,70.44,143,203
21,0,33141,Keegan Bradley,70.39,107,152
22,0,28089,Jason Day,70.31,90,128
22,0,21878,Mark Wilson,70.31,135,192
24,0,33448,Justin Thomas,70.14,148,211
25,0,29221,Webb Simpson,69.93,107,153
26,0,34360,Patrick Reed,69.81,148,212
27,0,24357,K.J. Choi,69.62,110,158
28,0,33122,Russell Knox,69.61,126,181
29,0,24925,Jonathan Byrd,69.53,89,128
29,0,20229,Stewart Cink,69.53,89,128
31,0,28259,Sangmoon Bae,69.51,171,246
32,0,25345,Carl Pettersson,69.42,193,278
33,0,31202,William McGirt,69.38,179,258
34,0,28475,Jeff Overton,69.23,126,182
35,0,29420,Billy Horschel,68.75,132,192
35,0,25240,D.A. Points,68.75,110,160
37,0,27064,Jhonattan Vegas,68.68,125,182
38,0,34046,Jordan Spieth,68.60,118,172
39,0,24024,Zach Johnson,68.52,111,162
40,0,29720,Andres Gonzales,68.48,126,184
41,0,24781,Hunter Mahan,68.39,106,155
42,0,10860,Justin Leonard,68.28,99,145
43,0,30927,Brendon Todd,68.25,129,189
44,0,31416,Derek Fathauer,68.04,132,194
45,0,10809,Jim Furyk,68.00,85,125
46,0,23800,Bryce Molder,67.84,135,199
46,0,26596,Ryan Moore,67.84,116,171
48,0,35545,Blayne Barber,67.81,99,146
49,0,21209,Sergio Garcia,67.78,61,90
50,0,26300,Matt Jones,67.69,132,195
51,0,34431,Robert Streb,67.56,152,225
52,0,25818,Scott Piercy,67.51,133,197
53,0,24138,Ian Poulter,67.46,85,126
54,0,24846,Ricky Barnes,67.37,128,190
55,0,27644,Brian Harman,67.31,140,208
56,0,29725,Tony Finau,67.28,146,217
57,0,34174,John Huh,67.26,150,223
58,0,25892,Steve Wheatcroft,67.19,129,192
59,0,23320,Ryan Palmer,67.18,88,131
60,0,22371,Aaron Baddeley,67.03,124,185
61,0,34130,Sung Joon Park,66.88,107,160
62,0,32366,Kevin Chappell,66.83,139,208
63,0,20766,Padraig Harrington,66.67,96,144
63,0,37454,Whee Kim,66.67,78,117
65,0,24494,Erik Compton,66.50,135,203
66,0,20157,Retief Goosen,66.48,119,179
67,0,27895,Jonas Blixt,66.45,103,155
68,0,27141,J.B. Holmes,66.27,112,169
69,0,02206,David Toms,66.25,106,160
70,0,36801,Mark Hubbard,66.23,102,154
71,0,34262,Jon Curran,66.07,111,168
72,0,34099,Harris English,66.06,144,218
73,0,32640,Troy Merritt,66.03,138,209
74,0,29518,Brendan Steele,65.91,116,176
75,0,34256,Andrew Putnam,65.89,85,129
76,0,29476,Kyle Reifers,65.88,139,211
77,0,23621,Rory Sabbatini,65.82,104,158
78,0,40026,Daniel Berger,65.80,127,193
79,0,34098,Russell Henley,65.73,94,143
80,0,27095,Nick Watney,65.69,134,204
