RANK,MOVEMENT,PLAYER_ID,PLAYER,%,SUCCESSES,ATTEMPTS
1,0,28089,Jason Day,70.79,63,89
2,0,25686,Jason Dufner,69.79,67,96
3,0,20771,Steven Alker,69.75,83,119
4,0,25369,Jamie Donaldson,68.97,40,58
5,0,24925,Jonathan Byrd,68.64,81,118
6,0,23541,Ben Crane,68.10,79,116
7,0,34130,Sung Joon Park,67.72,107,158
8,0,30925,Dustin Johnson,67.68,67,99
9,0,29478,Kevin Kisner,67.06,114,170
10,0,31202,William McGirt,66.48,119,179
11,0,25396,Kevin Na,66.45,103,155
12,0,35541,John Peterson,66.42,91,137
13,0,36699,Patrick Rodgers,66.25,53,80
14,0,24357,K.J. Choi,66.13,82,124
15,0,24138,Ian Poulter,65.98,64,97
16,0,36801,Mark Hubbard,65.81,102,155
16,0,24361,Pat Perez,65.81,102,155
18,0,21528,Henrik Stenson,65.63,42,64
19,0,27649,Brandt Snedeker,65.33,98,150
20,0,24781,Hunter Mahan,65.14,71,109
21,0,29222,Billy Hurley III,65.12,84,129
22,0,34262,Jon Curran,65.07,95,146
23,0,06567,Vijay Singh,64.84,83,128
24,0,34174,John Huh,64.76,136,210
24,0,32839,Hideki Matsuyama,64.76,68,105
26,0,29221,Webb Simpson,64.71,66,102
27,0,08075,Jerry Kelly,64.63,95,147
28,0,29479,Scott Brown,64.62,126,195
29,0,25720,Chad Collins,64.57,113,175
30,0,34099,Harris English,64.46,107,166
31,0,34046,Jordan Spieth,64.29,72,112
31,0,02206,David Toms,64.29,72,112
33,0,24924,Bill Haas,64.23,88,137
34,0,23320,Ryan Palmer,63.96,71,111
35,0,20472,Alex Cejka,63.79,111,174
36,0,26951,Johnson Wagner,63.77,88,138
37,0,34265,Will Wilcox,63.64,49,77
38,0,01810,Phil Mickelson,63.54,61,96
39,0,26300,Matt Jones,63.50,87,137
40,0,30927,Brendon Todd,63.46,99,156
41,0,25892,Steve Wheatcroft,63.06,99,157
42,0,25349,Tim Wilkinson,62.96,85,135
43,0,40058,Zac Blair,62.86,110,175
44,0,26596,Ryan Moore,62.83,71,113
45,0,34098,Russell Henley,62.73,69,110
46,0,26758,David Hearn,62.66,99,158
46,0,27770,Camilo Villegas,62.66,99,158
48,0,10809,Jim Furyk,62.63,62,99
49,0,25274,Steven Bowditch,62.57,117,187
50,0,33122,Russell Knox,62.35,101,162
50,0,33419,Cameron Tringale,62.35,106,170
52,0,25804,Bubba Watson,62.24,61,98
53,0,27933,John Merrick,62.16,92,148
54,0,23638,Brendon de Jonge,62.09,113,182
55,0,22405,Justin Rose,62.03,49,79
56,0,32366,Kevin Chappell,61.97,88,142
57,0,22371,Aaron Baddeley,61.94,96,155
58,0,21753,Brian Davis,61.78,97,157
58,0,39977,Max Homa,61.78,97,157
60,0,32640,Troy Merritt,61.73,100,162
61,0,33448,Justin Thomas,61.65,127,206
62,0,10860,Justin Leonard,61.64,98,159
63,0,27064,Jhonattan Vegas,61.63,106,172
64,0,26289,Boo Weekley,61.59,85,138
65,0,23108,Matt Kuchar,61.43,86,140
66,0,20104,Ken Duke,61.19,123,201
67,0,27963,Chris Stroud,61.18,93,152
68,0,23800,Bryce Molder,61.14,107,175
68,0,25345,Carl Pettersson,61.14,129,211
70,0,25632,Jimmy Walker,61.05,58,95
71,0,34409,David Lingmerth,60.96,89,146
72,0,33141,Keegan Bradley,60.74,82,135
73,0,34360,Patrick Reed,60.59,103,170
74,0,40026,Daniel Berger,60.33,111,184
75,0,20229,Stewart Cink,60.19,62,103
75,0,24024,Zach Johnson,60.19,62,103
77,0,37273,Derek Ernst,60.15,80,133
78,0,24494,Erik Compton,60.14,89,148
79,0,28259,Sangmoon Bae,60.00,105,175
79,0,27436,Graham DeLaet,60.00,69,115
79,0,30736,Oscar Fraustro,60.00,57,95
79,0,28679,Fabián Gómez,60.00,114,190
83,0,29926,Danny Lee,59.90,115,192
84,0,34431,Robert Streb,59.78,110,184
85,0,33461,Morgan Hoffmann,59.76,98,164
86,0,25191,Gonzalo Fernandez-Castaño,59.72,86,144
87,0,27466,Spencer Levin,59.68,111,186
88,0,12510,Chad Campbell,59.43,104,175
89,0,25240,D.A. Points,59.42,82,138
90,0,25364,Paul Casey,59.38,57,96
91,0,31560,Brian Stuard,59.32,105,177
92,0,21878,Mark Wilson,59.17,100,169
93,0,35451,Scott Pinckney,59.15,97,164
94,0,24846,Ricky Barnes,59.12,107,181
95,0,27141,J.B. Holmes,59.09,78,132
96,0,32102,Rickie Fowler,59.05,62,105
97,0,27644,Brian Harman,58.96,102,173
98,0,27895,Jonas Blixt,58.87,73,124
99,0,34256,Andrew Putnam,58.82,90,153
100,0,25818,Scott Piercy,58.75,94,160
101,0,23983,Luke Donald,58.65,61,104
102,0,01706,Davis Love III,58.51,55,94
103,0,24507,Jason Bohn,58.50,86,147
104,0,35532,Tom Hoge,58.38,101,173
105,0,20691,Greg Owen,58.33,56,96
105,0,34358,Jonathan Randolph,58.33,77,132
107,0,23621,Rory Sabbatini,58.22,85,146
108,0,23048,Eric Axley,58.21,78,134
109,0,37454,Whee Kim,58.16,82,141
110,0,24140,Sean O'Hair,58.02,94,162
111,0,25834,Daniel Summerhays,58.01,105,181
112,0,21209,Sergio Garcia,57.81,37,64
112,0,25562,Andres Romero,57.81,74,128
114,0,35545,Blayne Barber,57.50,69,120
114,0,32200,Roberto Castro,57.50,46,80
114,0,28475,Jeff Overton,57.50,92,160
117,0,12716,Charley Hoffman,57.42,89,155
118,0,29476,Kyle Reifers,57.38,105,183
119,0,26331,Charl Schwartzel,57.33,43,75
120,0,33486,Roger Sloan,57.27,63,110
121,0,29420,Billy Horschel,57.24,87,152
122,0,20157,Retief Goosen,57.14,80,140
123,0,28023,Byron Smith,57.00,57,100
