RANK,MOVEMENT,PLAYER_ID,PLAYER,%,GREENS HIT,TOTAL HOLES,RELATIVE TO PAR
1,0,08793,Tiger Woods,65.13,99,152,-0.06
2,0,06527,Steve Stricker,64.24,106,165,-0.22
3,0,22621,Ben Curtis,63.79,111,174,-0.18
4,0,28307,Matt Every,63.16,132,209,-0.14
5,0,26300,Matt Jones,63.06,70,111,-0.14
6,0,25572,Graeme McDowell,63.04,87,138,-0.14
7,0,28237,Rory McIlroy,62.61,72,115,-0.19
8,0,25686,Jason Dufner,62.11,118,190,-0.16
9,0,25804,Bubba Watson,62.04,67,108,-0.19
10,0,24846,Ricky Barnes,61.64,180,292,-0.09
11,0,01116,Michael Bradley,61.54,112,182,-0.09
12,0,23983,Luke Donald,61.50,123,200,-0.21
13,0,22293,Heath Slocum,61.40,167,272,-0.10
14,0,26679,Kevin Stadler,61.35,154,251,-0.09
15,0,20645,John Senden,61.19,134,219,-0.18
16,0,35139,Richard Lee,61.14,118,193,-0.19
17,0,24358,Robert Garrigus,60.93,131,215,-0.15
18,0,06036,Scott Dunlap,60.78,93,153,-0.10
19,0,27302,Garth Mulroy,60.61,80,132,-0.08
20,0,27933,John Merrick,60.48,150,248,-0.11
20,0,25240,D.A. Points,60.48,176,291,-0.16
22,0,10809,Jim Furyk,60.39,154,255,-0.18
23,0,33122,Russell Knox,60.34,108,179,-0.07
24,0,26287,Roland Thatcher,60.33,73,121,-0.14
25,0,26331,Charl Schwartzel,60.28,85,141,-0.15
26,0,27436,Graham DeLaet,60.18,136,226,-0.09
27,0,31202,William McGirt,60.14,166,276,-0.12
28,0,12652,Cameron Beckman,59.92,145,242,-0.10
29,0,22405,Justin Rose,59.69,117,196,-0.09
30,0,20229,Stewart Cink,59.49,116,195,-0.13
31,0,26329,Louis Oosthuizen,59.46,88,148,-0.11
32,0,23548,Bill Lunde,59.42,123,207,-0.11
33,0,20396,Lee Westwood,59.09,65,110,-0.11
34,0,26476,Chez Reavie,58.77,134,228,-0.08
35,0,23718,Nathan Green,58.64,112,191,-0.12
36,0,24781,Hunter Mahan,58.62,119,203,-0.06
37,0,12510,Chad Campbell,58.59,150,256,-0.12
38,0,29420,Billy Horschel,58.33,84,144,-0.19
39,0,29476,Kyle Reifers,58.30,137,235,-0.09
40,0,30925,Dustin Johnson,58.16,82,141,-0.11
