RANK,MOVEMENT,PLAYER_ID,PLAYER,%,GREENS HIT,# OF HOLES
84,0,12652,Cameron Beckman,76.32,506,663
85,0,27214,Kevin Streelman,76.31,570,747
86,0,06034,Marco Dawson,76.30,322,422
87,0,31202,William McGirt,76.29,592,776
88,0,27302,Garth Mulroy,76.20,365,479
89,0,21731,Freddie Jacobson,76.18,371,487
90,0,24940,Edward Loar,76.14,316,415
90,0,20572,Rod Pampling,76.14,533,700
92,0,27060,John Mallinger,76.10,503,661
92,0,27963,Chris Stroud,76.10,570,749
92,0,23788,D.J. Trahan,76.10,449,590
95,0,30925,Dustin Johnson,76.09,401,527
95,0,31323,Gary Woodland,76.09,401,527
97,0,23320,Ryan Palmer,76.07,499,656
98,0,23325,Vaughn Taylor,76.06,483,635
99,0,01706,Davis Love III,75.99,402,529
100,0,26679,Kevin Stadler,75.89,532,701
101,0,29518,Brendan Steele,75.81,492,649
102,0,22548,Patrick Sheehan,75.74,331,437
103,0,24507,Jason Bohn,75.66,513,678
103,0,20574,Mathew Goggin,75.66,373,493
105,0,10213,Dicky Pride,75.65,351,464
106,0,20070,Matt Bettencourt,75.62,397,525
106,0,28089,Jason Day,75.62,304,402
108,0,32334,Charlie Beljan,75.58,325,430
109,0,25240,D.A. Points,75.50,601,796
110,0,25457,Alexandre Rocha,75.45,375,497
111,0,28307,Matt Every,75.39,487,646
112,0,32150,Michael Thompson,75.38,499,662
113,0,29910,Blake Adams,75.37,713,946
113,0,24604,Hunter Haas,75.37,410,544
115,0,32102,Rickie Fowler,75.27,563,748
116,0,27895,Jonas Blixt,75.17,433,576
117,0,23800,Bryce Molder,75.15,511,680
118,0,21528,Henrik Stenson,75.12,317,422
119,0,32366,Kevin Chappell,75.11,516,687
120,0,28087,Kris Blanks,75.09,440,586
121,0,01249,John Daly,75.07,268,357
121,0,27120,Troy Matteson,75.07,518,690
123,0,02206,David Toms,75.04,424,565
124,0,28093,Miguel Angel Carballo,74.86,393,525
124,0,28500,Martin Flores,74.86,521,696
126,0,08725,Tom Gillis,74.78,516,690
127,0,28308,Troy Kelly,74.73,340,455
128,0,29926,Danny Lee,74.67,395,529
129,0,21407,Arjun Atwal,74.56,463,621
130,0,20229,Stewart Cink,74.55,372,499
131,0,27466,Spencer Levin,74.53,471,632
132,0,21753,Brian Davis,74.48,607,815
133,0,23409,James Driscoll,74.47,420,564
134,0,27556,Ted Potter Jr.,74.46,487,654
135,0,01797,Rocco Mediate,74.41,413,555
136,0,01724,Jeff Maggert,74.39,578,777
137,0,26851,Marc Leishman,74.19,480,647
138,0,20104,Ken Duke,74.10,678,915
139,0,24494,Erik Compton,73.95,440,595
140,0,19846,Brian Gay,73.94,556,752
141,0,20098,Stuart Appleby,73.92,479,648
142,0,26331,Charl Schwartzel,73.87,342,463
143,0,25562,Andres Romero,73.86,339,459
144,0,23135,Tim Clark,73.83,443,600
145,0,24024,Zach Johnson,73.69,661,897
146,0,34174,John Huh,73.68,700,950
147,0,22348,Nick O'Hern,73.66,481,653
148,0,26476,Chez Reavie,73.61,583,792
149,0,23621,Rory Sabbatini,73.60,527,716
150,0,24490,George McNeill,73.58,507,689
151,0,27797,Derek Lamely,73.56,331,450
152,0,24138,Ian Poulter,73.53,375,510
153,0,20766,Padraig Harrington,73.52,386,525
154,0,22046,Geoff Ogilvy,73.47,457,622
154,0,30927,Brendon Todd,73.47,421,573
156,0,23541,Ben Crane,73.38,477,650
157,0,23983,Luke Donald,73.36,413,563
158,0,30750,Tommy Gainey,73.32,558,761
159,0,21350,Ryuji Imada,73.28,436,595
160,0,06573,Brandt Jobe,73.22,339,463
161,0,06004,Stephen Ames,72.99,327,448
162,0,08075,Jerry Kelly,72.85,593,814
163,0,24925,Jonathan Byrd,72.60,400,551
164,0,21878,Mark Wilson,72.59,543,748
165,0,30711,Colt Knost,72.37,529,731
166,0,01766,Billy Mayfair,72.29,566,783
167,0,22582,Kyle Thompson,72.26,297,411
168,0,20623,Gavin Coles,72.17,433,600
169,0,21805,Harrison Frazar,72.05,299,415
170,0,30852,Ryo Ishikawa,71.99,257,357
171,0,27644,Brian Harman,71.91,663,922
172,0,24357,K.J. Choi,71.82,451,628
173,0,06036,Scott Dunlap,71.80,331,461
174,0,23903,Stephen Gangluff,71.63,255,356
175,0,31558,J.J. Killeen,71.43,520,728
175,0,10860,Justin Leonard,71.43,450,630
177,0,23542,Tommy Biershenk,71.27,387,543
177,0,20160,Charlie Wi,71.27,526,738
179,0,22371,Aaron Baddeley,71.04,390,549
180,0,29478,Kevin Kisner,70.77,368,520
181,0,11123,Chris Couch,70.76,380,537
182,0,20848,Ángel Cabrera,70.60,281,398
183,0,28259,Sangmoon Bae,70.42,438,622
184,0,25396,Kevin Na,70.29,511,727
185,0,20593,Greg Chalmers,69.95,526,752
185,0,27974,Sung Kang,69.95,398,569
187,0,01941,Tom Pernice Jr.,69.70,345,495
188,0,22961,David Mathis,69.51,472,679
189,0,06251,Chris DiMarco,68.99,525,761
190,0,24663,Y.E. Yang,68.87,365,530
191,0,29222,Billy Hurley III,67.98,380,559
