RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL,START TOURNAMENT ID
1,0,06522,Ernie Els,42,2004130
2,0,01381,Fred Funk,16,2006210
3,0,22378,Trevor Immelman,15,2006170
4,0,10809,Jim Furyk,12,2006210
5,0,25900,Lucas Glover,10,2006330
6,0,24357,K.J. Choi,9,2006320
6,0,23983,Luke Donald,9,2006200
6,0,23353,J.J. Henry,9,2006330
6,0,21350,Ryuji Imada,9,2006330
6,0,06515,Shaun Micheel,9,2006320
11,0,20229,Stewart Cink,8,2006320
11,0,22046,Geoff Ogilvy,8,2006230
11,0,06567,Vijay Singh,8,2006370
14,0,20098,Stuart Appleby,7,2006340
14,0,01142,Bart Bryant,7,2006370
14,0,23135,Tim Clark,7,2006280
14,0,24781,Hunter Mahan,7,2006380
14,0,25240,D.A. Points,7,2006380
14,0,08793,Tiger Woods,7,2006280
20,0,23048,Eric Axley,6,2006410
20,0,23541,Ben Crane,6,2006370
20,0,06251,Chris DiMarco,6,2006350
20,0,06621,Joe Durant,6,2006400
20,0,01706,Davis Love III,6,2006340
20,0,23621,Rory Sabbatini,6,2006370
20,0,02190,Doug Tewell,6,1999230
20,0,02206,David Toms,6,2006340
20,0,23322,Brett Wetterich,6,2006370
29,0,21209,Sergio Garcia,5,2006310
29,0,24604,Hunter Haas,5,2005400
29,0,20608,David Howell,5,2006340
29,0,19958,Miguel Angel Jiménez,5,2006150
29,0,24024,Zach Johnson,5,2006370
29,0,19970,Robert Karlsson,5,2006310
29,0,01682,Wayne Levi,5,2001300
29,0,11032,Frank Lickliter II,5,2006410
29,0,27120,Troy Matteson,5,2006430
29,0,25572,Graeme McDowell,5,2006240
29,0,20628,Arron Oberholser,5,2006370
29,0,01948,Tim Petrovic,5,2006430
29,0,23497,Tag Ridings,5,2006430
29,0,22913,John Rollins,5,2006410
29,0,21528,Henrik Stenson,5,2006250
29,0,06527,Steve Stricker,5,2006350
29,0,12602,Dean Wilson,5,2006410
29,0,21878,Mark Wilson,5,2006400
47,0,06197,Michael Allen,4,2006430
47,0,07867,Woody Austin,4,2006430
47,0,22946,Henrik Bjornstad,4,2006430
47,0,24925,Jonathan Byrd,4,2006450
47,0,12510,Chad Campbell,4,2006440
47,0,20104,Ken Duke,4,2004460
47,0,23903,Stephen Gangluff,4,2002490
47,0,01457,Jay Haas,4,2006190
47,0,01707,Steve Lowery,4,2006430
47,0,20572,Rod Pampling,4,2006370
47,0,02106,Chris Smith,4,2006400
47,0,11011,Mike Sposa,4,2006410
47,0,02239,Scott Verplank,4,2006440
47,0,20396,Lee Westwood,4,2006310
61,0,20498,Briny Baird,3,2006400
61,0,23739,Ryan Dillon,3,2001420
61,0,24512,Simon Dyson,3,2005300
61,0,01378,David Frost,3,2006320
61,0,24924,Bill Haas,3,2006460
61,0,10117,Bob Heintz,3,2005460
61,0,24956,Mikko Ilonen,3,2001310
61,0,01577,Lee Janzen,3,2006460
61,0,26420,Richard Johnson,3,2006450
61,0,22986,Søren Kjeldsen,3,2003430
61,0,06012,Greg Kraft,3,2006450
61,0,27466,Spencer Levin,3,2005350
61,0,19903,Jonathan Lomas,3,1995290
61,0,20445,Casey Martin,3,2004050
61,0,12680,Shigeki Maruyama,3,2006460
61,0,22348,Nick O'Hern,3,2006370
61,0,06373,José María Olazábal,3,2006350
61,0,25818,Scott Piercy,3,2006360
61,0,24138,Ian Poulter,3,2006350
61,0,02084,Bob Shearer,3,1984320
61,0,07707,Mike Small,3,2006360
61,0,23325,Vaughn Taylor,3,2006450
83,0,21633,Steve Allan,2,2005480
83,0,12652,Cameron Beckman,2,2006410
83,0,20369,John Bickerton,2,2006370
83,0,10944,Thomas Bjørn,2,2006370
83,0,24227,Justin Bolli,2,2005430
83,0,06220,Jaxon Brigman,2,2005200
83,0,20848,Ángel Cabrera,2,2006370
83,0,01161,Mark Calcavecchia,2,2006470
83,0,20400,Michael Campbell,2,2006370
83,0,25364,Paul Casey,2,2006370
83,0,01185,Brandel Chamblee,2,2003450
83,0,23857,Neil Cheetham,2,2001310
83,0,01226,Fred Couples,2,2006370
83,0,01235,Ben Crenshaw,2,2006150
83,0,26360,Bubba Dickerson,2,2006460
83,0,27088,Johan Edfors,2,2006370
83,0,22792,Peter Hanson,2,2005300
83,0,20766,Padraig Harrington,2,2006370
83,0,20992,Kazuhiko Hosokawa,2,2001220
83,0,12449,Ryan Howison,2,2000455
83,0,06573,Brandt Jobe,2,2006470
83,0,06514,Kevin Johnson,2,2002300
83,0,29718,Anthony Kim,2,2006410
83,0,08993,Franklin Langham,2,2005485
83,0,20382,Stephen Leaney,2,2006470
83,0,01771,Blaine McCallister,2,2006410
83,0,24449,Parker McLachlin,2,2006020
83,0,01793,Mac McLendon,2,1980430
83,0,01810,Phil Mickelson,2,2006350
83,0,01823,Larry Mize,2,2006410
83,0,01866,Jack Newton,2,1982420
83,0,23320,Ryan Palmer,2,2006470
83,0,20663,Brenden Pappas,2,2005400
83,0,12660,Jesper Parnevik,2,2006470
83,0,01941,Tom Pernice Jr.,2,2006480
83,0,28486,Michael Putnam,2,2005400
83,0,02010,Loren Roberts,2,2006160
83,0,26539,Robert Rock,2,2005300
83,0,22405,Justin Rose,2,2006470
83,0,20480,Marco Ruiz,2,2003300
83,0,02064,John Schroeder,2,1995300
83,0,26331,Charl Schwartzel,2,2006370
83,0,22293,Heath Slocum,2,2006470
83,0,02105,Bob Smith,2,1985280
83,0,21498,Hideto Tanihara,2,2006310
