RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL LEFT ROUGH,POSSIBLE FWYS,RELATIVE TO PAR
69,0,39977,Max Homa,12.26,126,1028,-0.01
70,0,51890,Greyson Sigg,12.30,122,992,+0.13
71,0,35310,Lanto Griffin,12.33,115,933,+0.02
72,0,29535,Brice Garnett,12.34,103,835,+0.17
73,0,31646,Emiliano Grillo,12.38,119,961,-0.02
74,0,52375,Doug Ghim,12.40,123,992,+0.12
74,0,46402,Talor Gooch,12.40,95,766,-0.03
76,0,27974,Sung Kang,12.44,105,844,-0.03
76,0,32139,Danny Willett,12.44,75,603,+0.11
78,0,51950,Max McGreevy,12.47,96,770,+0.05
79,0,30911,Tommy Fleetwood,12.48,75,601,+0.11
80,0,24924,Bill Haas,12.50,116,928,-0.01
81,0,45486,Joaquin Niemann,12.51,107,855,-0.02
82,0,28775,Nate Lashley,12.53,105,838,+0.05
83,0,24925,Jonathan Byrd,12.54,74,590,+0.14
83,0,46414,Aaron Rai,12.54,122,973,+0.02
85,0,27649,Brandt Snedeker,12.61,85,674,+0.18
86,0,29908,C.T. Pan,12.68,124,978,+0.08
87,0,49771,J.T. Poston,12.75,141,1106,-0.03
88,0,30692,Scott Stallings,12.79,147,1149,+0.03
89,0,30944,Jason Kokrak,12.84,94,732,+0.01
89,0,40006,Erik van Rooyen,12.84,75,584,+0.05
91,0,32791,K.H. Lee,12.88,158,1227,+0.02
91,0,49947,Taylor Moore,12.88,139,1079,-0.03
93,0,30163,Henrik Norlander,12.92,107,828,+0.07
94,0,34174,John Huh,13.01,109,838,+0.18
95,0,35450,Patrick Cantlay,13.02,101,776,E
96,0,45522,Christiaan Bezuidenhout,13.04,106,813,+0.02
96,0,33399,Adam Hadwin,13.04,137,1051,+0.08
96,0,40115,Adam Svensson,13.04,151,1158,+0.16
96,0,33448,Justin Thomas,13.04,114,874,-0.03
100,0,46717,Viktor Hovland,13.06,105,804,+0.08
101,0,33141,Keegan Bradley,13.07,123,941,-0.05
101,0,35449,Adam Long,13.07,137,1048,+0.10
103,0,27095,Nick Watney,13.11,115,877,+0.14
104,0,32757,Patton Kizzire,13.24,150,1133,+0.07
104,0,33667,Carlos Ortiz,13.24,94,710,+0.10
106,0,48117,Kurt Kitayama,13.25,90,679,+0.01
107,0,36884,Ben Kohles,13.27,82,618,+0.11
108,0,34610,Matthias Schwab,13.39,102,762,-0.07
109,0,45157,Cam Davis,13.43,141,1050,E
110,0,48084,Wesley Bryan,13.45,69,513,-0.01
111,0,30926,Chris Kirk,13.50,125,926,+0.12
111,0,27064,Jhonattan Vegas,13.50,116,859,E
113,0,34466,Peter Malnati,13.52,161,1191,+0.16
114,0,36871,Matthew NeSmith,13.56,150,1106,+0.17
115,0,20229,Stewart Cink,13.59,131,964,+0.06
116,0,23325,Vaughn Taylor,13.61,75,551,+0.08
117,0,28089,Jason Day,13.64,96,704,+0.21
118,0,51766,Wyndham Clark,13.72,146,1064,+0.03
119,0,23320,Ryan Palmer,13.75,102,742,+0.02
120,0,25686,Jason Dufner,13.78,74,537,+0.12
121,0,24980,Scott Gutschewski,13.79,72,522,+0.06
122,0,47988,Nick Hardy,13.80,86,623,+0.06
123,0,32448,James Hahn,13.86,115,830,-0.01
124,0,34360,Patrick Reed,13.92,98,704,+0.20
125,0,50095,Austin Smotherman,13.97,121,866,+0.17
126,0,46340,Alex Smalley,14.04,152,1083,-0.02
127,0,39058,Lucas Herbert,14.06,80,569,+0.01
128,0,28252,Seamus Power,14.09,116,823,-0.03
128,0,47483,Will Zalatoris,14.09,115,816,-0.10
130,0,47504,Sam Burns,14.14,142,1004,+0.02
131,0,29221,Webb Simpson,14.17,102,720,+0.11
132,0,31323,Gary Woodland,14.20,116,817,+0.09
133,0,49964,Aaron Wise,14.30,151,1056,+0.03
134,0,53165,Doc Redman,14.35,125,871,+0.14
135,0,54628,Lee Hodges,14.41,165,1145,+0.15
136,0,32366,Kevin Chappell,14.48,87,601,+0.13
137,0,54421,Garrick Higgo,14.55,80,550,+0.29
138,0,28114,Dawie van der Walt,14.66,96,655,+0.02
139,0,40250,Taylor Pendrith,14.67,120,818,-0.07
140,0,39436,Joshua Creel,14.68,75,511,+0.07
140,0,29926,Danny Lee,14.68,80,545,+0.08
142,0,26300,Matt Jones,14.77,104,704,-0.02
143,0,34363,Tyrrell Hatton,14.81,105,709,+0.12
144,0,36799,Stephan Jaeger,14.83,151,1018,+0.09
145,0,47347,Adam Schenk,14.84,158,1065,+0.13
146,0,23983,Luke Donald,14.88,110,739,+0.06
146,0,48887,Matt Wallace,14.88,103,692,+0.12
148,0,33419,Cameron Tringale,15.01,159,1059,+0.08
149,0,45540,Jared Wolfe,15.06,97,644,+0.04
150,0,36699,Patrick Rodgers,15.14,147,971,-0.10
151,0,57366,Cameron Young,15.36,153,996,-0.01
152,0,22056,Cameron Percy,15.45,68,440,-0.12
153,0,36689,Brooks Koepka,15.46,83,537,+0.05
154,0,34563,Chesson Hadley,15.59,138,885,+0.06
155,0,28237,Rory McIlroy,15.66,112,715,-0.07
155,0,51634,Sahith Theegala,15.66,202,1290,-0.01
157,0,37212,Paul Barjon,15.72,136,865,+0.05
158,0,35110,Brett Drewitt,15.79,90,570,+0.18
159,0,35891,Cameron Smith,15.82,115,727,-0.01
160,0,47995,Davis Riley,15.85,178,1123,+0.06
160,0,46046,Scottie Scheffler,15.85,149,940,-0.03
162,0,24361,Pat Perez,15.88,111,699,E
163,0,35506,Mackenzie Hughes,16.02,149,930,+0.07
164,0,33597,Harry Higgs,16.07,149,927,+0.09
165,0,47856,Seth Reeves,16.08,109,678,+0.15
166,0,29289,S.Y. Noh,16.09,98,609,-0.06
167,0,29970,Dylan Frittelli,16.11,170,1055,-0.01
168,0,47128,Richy Werenski,16.12,112,695,+0.14
169,0,33204,Shane Lowry,16.13,106,657,+0.06
170,0,34255,Joseph Bramlett,16.15,147,910,+0.05
171,0,27895,Jonas Blixt,16.17,93,575,+0.20
171,0,47529,Mito Pereira,16.17,172,1064,-0.09
173,0,25493,Nick Taylor,16.32,163,999,+0.17
174,0,24502,Adam Scott,16.38,143,873,+0.01
175,0,27129,Luke List,16.39,149,909,+0.01
176,0,34046,Jordan Spieth,16.48,149,904,+0.03
177,0,46550,Brandon Hagy,16.60,133,801,+0.06
178,0,29725,Tony Finau,16.63,163,980,-0.05
178,0,33490,Bo Hoag,16.63,85,511,+0.25
180,0,32333,Kevin Tway,16.70,153,916,+0.10
181,0,36852,Jim Knous,17.18,84,489,+0.10
182,0,52372,Cameron Champ,17.21,111,645,-0.03
183,0,34431,Robert Streb,17.22,177,1028,+0.09
184,0,37189,Harold Varner III,17.50,137,783,+0.06
185,0,46601,Trey Mullinax,17.56,158,900,E
186,0,27770,Camilo Villegas,17.95,126,702,+0.10
187,0,51894,Vince Whaley,18.22,166,911,+0.03
188,0,54783,Dylan Wu,18.23,128,702,+0.11
189,0,35617,Martin Trainer,18.44,154,835,+0.08
190,0,27139,David Skinns,18.76,133,709,+0.04
191,0,10381,Curtis Thompson,19.50,116,595,+0.03
192,0,48699,Callum Tarren,19.97,153,766,+0.01
193,0,35461,Beau Hossler,20.49,184,898,+0.13
