RANK,MOVEMENT,PLAYER_ID,PLAYER,%,NUMBER OF TIMES,ATTEMPTS,AVG RTP SCORE
77,0,32150,Michael Thompson,45.6,155,340,+1.81
80,0,54628,Lee Hodges,45.7,193,422,+2.12
80,0,27214,Kevin Streelman,45.7,148,324,+0.47
82,0,32816,Satoshi Kodaira,45.9,62,135,+2.58
82,0,40250,Taylor Pendrith,45.9,156,340,+0.45
84,0,32139,Danny Willett,46.0,103,224,+1.94
85,0,32448,James Hahn,46.1,140,304,+1.00
85,0,36699,Patrick Rodgers,46.1,194,421,+0.46
87,0,30978,Kiradech Aphibarnrat,46.2,72,156,+2.50
87,0,55708,Hayden Buckley,46.2,146,316,+2.60
87,0,30944,Jason Kokrak,46.2,116,251,+0.78
90,0,47504,Sam Burns,46.3,171,369,+0.88
91,0,25900,Lucas Glover,46.4,168,362,+1.90
92,0,36326,David Lipsky,46.5,165,355,+2.48
93,0,29926,Danny Lee,46.6,104,223,+2.02
93,0,29908,C.T. Pan,46.6,169,363,+1.78
95,0,34255,Joseph Bramlett,46.7,178,381,+1.40
95,0,33667,Carlos Ortiz,46.7,135,289,+1.48
95,0,26476,Chez Reavie,46.7,141,302,+2.84
98,0,34363,Tyrrell Hatton,46.8,125,267,+2.00
98,0,33597,Harry Higgs,46.8,189,404,+2.12
98,0,46340,Alex Smalley,46.8,189,404,+0.79
101,0,45522,Christiaan Bezuidenhout,46.9,134,286,+0.75
101,0,34174,John Huh,46.9,136,290,+2.35
101,0,51950,Max McGreevy,46.9,129,275,+2.09
104,0,51766,Wyndham Clark,47.0,201,428,+1.19
105,0,22405,Justin Rose,47.2,76,161,+1.58
105,0,51634,Sahith Theegala,47.2,266,563,+0.56
107,0,33141,Keegan Bradley,47.4,152,321,+0.33
108,0,27649,Brandt Snedeker,47.5,114,240,+2.37
109,0,29420,Billy Horschel,47.6,121,254,+0.74
110,0,40115,Adam Svensson,47.7,198,415,+2.12
111,0,28114,Dawie van der Walt,47.8,121,253,+1.49
112,0,35879,Kelly Kraft,48.0,120,250,+1.83
113,0,29970,Dylan Frittelli,48.3,226,468,+0.80
113,0,33399,Adam Hadwin,48.3,170,352,+2.18
113,0,28237,Rory McIlroy,48.3,129,267,+0.78
113,0,39546,Keith Mitchell,48.3,167,346,+0.72
113,0,30163,Henrik Norlander,48.3,144,298,+1.04
118,0,35450,Patrick Cantlay,48.4,120,248,+0.25
118,0,29725,Tony Finau,48.4,182,376,-0.05
118,0,49964,Aaron Wise,48.4,184,380,+1.25
121,0,27644,Brian Harman,48.5,164,338,+0.91
121,0,28775,Nate Lashley,48.5,146,301,+1.71
121,0,22056,Cameron Percy,48.5,82,169,-0.24
124,0,35506,Mackenzie Hughes,48.6,168,346,+1.31
125,0,37212,Paul Barjon,48.7,165,339,+1.03
126,0,29478,Kevin Kisner,48.8,118,242,+1.44
127,0,26300,Matt Jones,48.9,149,305,+0.74
127,0,45540,Jared Wolfe,48.9,134,274,+0.97
129,0,39997,Corey Conners,49.0,152,310,+0.72
129,0,47993,Denny McCarthy,49.0,193,394,+1.45
129,0,46601,Trey Mullinax,49.0,196,400,+1.33
132,0,32791,K.H. Lee,49.1,202,411,+1.39
133,0,46717,Viktor Hovland,49.3,132,268,+1.44
134,0,34360,Patrick Reed,49.4,123,249,+2.68
135,0,19803,Ryan Armour,49.5,54,109,+3.33
136,0,52372,Cameron Champ,49.6,131,264,+0.99
136,0,29535,Brice Garnett,49.6,132,266,+2.12
138,0,32333,Kevin Tway,49.8,216,434,+1.57
139,0,20229,Stewart Cink,49.9,170,341,+2.06
139,0,33419,Cameron Tringale,49.9,193,387,+1.87
141,0,57366,Cameron Young,50.0,187,374,+0.59
142,0,36884,Ben Kohles,50.2,120,239,+2.67
143,0,36871,Matthew NeSmith,50.3,175,348,+1.94
144,0,30911,Tommy Fleetwood,50.5,99,196,+1.11
145,0,40006,Erik van Rooyen,50.6,91,180,+1.32
146,0,46414,Aaron Rai,50.7,149,294,+1.14
147,0,35449,Adam Long,50.9,176,346,+1.70
147,0,23320,Ryan Palmer,50.9,140,275,+1.14
149,0,27129,Luke List,51.3,184,359,+0.82
150,0,36799,Stephan Jaeger,51.5,207,402,+1.59
150,0,53165,Doc Redman,51.5,171,332,+1.58
150,0,27139,David Skinns,51.5,170,330,+2.06
153,0,34610,Matthias Schwab,51.6,158,306,+0.95
154,0,51894,Vince Whaley,51.7,218,422,+0.87
155,0,50095,Austin Smotherman,51.8,157,303,+2.17
156,0,46435,Austin Cook,51.9,126,243,+2.14
157,0,48699,Callum Tarren,52.0,166,319,+0.60
158,0,46046,Scottie Scheffler,52.2,186,356,+0.81
159,0,28089,Jason Day,52.3,137,262,+2.55
159,0,36852,Jim Knous,52.3,104,199,+1.83
161,0,27895,Jonas Blixt,52.4,108,206,+2.59
161,0,31557,Jim Herman,52.4,99,189,+1.82
163,0,35110,Brett Drewitt,52.5,125,238,+2.56
164,0,31646,Emiliano Grillo,52.6,170,323,+0.71
164,0,50525,Collin Morikawa,52.6,103,196,+0.87
164,0,24361,Pat Perez,52.6,143,272,+0.84
167,0,52375,Doug Ghim,52.7,164,311,+1.83
168,0,34046,Jordan Spieth,52.9,176,333,+0.74
169,0,35617,Martin Trainer,53.2,198,372,+1.87
170,0,54421,Garrick Higgo,53.3,105,197,+3.43
170,0,35891,Cameron Smith,53.3,147,276,+0.54
172,0,33490,Bo Hoag,53.4,94,176,+3.62
173,0,28252,Seamus Power,53.5,145,271,+0.55
174,0,23983,Luke Donald,53.8,164,305,+1.77
174,0,23325,Vaughn Taylor,53.8,93,173,+1.83
176,0,39436,Joshua Creel,53.9,96,178,+1.46
176,0,30926,Chris Kirk,53.9,160,297,+2.00
176,0,29221,Webb Simpson,53.9,130,241,+1.54
179,0,47856,Seth Reeves,54.1,138,255,+2.61
179,0,37189,Harold Varner III,54.1,183,338,+1.58
181,0,33204,Shane Lowry,54.3,134,247,+1.34
182,0,34076,Joel Dahmen,54.6,160,293,+2.75
182,0,47995,Davis Riley,54.6,209,383,+1.48
184,0,47128,Richy Werenski,54.8,160,292,+2.63
185,0,27770,Camilo Villegas,55.5,161,290,+1.68
186,0,25493,Nick Taylor,55.6,213,383,+2.35
187,0,34563,Chesson Hadley,55.8,207,371,+2.03
187,0,10381,Curtis Thompson,55.8,150,269,+1.87
189,0,48887,Matt Wallace,56.3,143,254,+3.22
190,0,35461,Beau Hossler,57.2,218,381,+2.29
191,0,47529,Mito Pereira,58.1,211,363,+0.24
192,0,34431,Robert Streb,59.7,228,382,+1.54
193,0,54783,Dylan Wu,60.7,173,285,+2.14
