RANK,MOVEMENT,PLAYER_ID,PLAYER,RTP SCORE
1,0,22056,Cameron Percy,-.118
2,0,47483,Will Zalatoris,-.104
3,0,36699,Patrick Rodgers,-.095
4,0,47529,Mito Pereira,-.087
5,0,28237,Rory McIlroy,-.071
6,0,34610,Matthias Schwab,-.069
7,0,40250,Taylor Pendrith,-.067
8,0,39971,Sungjae Im,-.063
9,0,29289,S.Y. Noh,-.061
10,0,33141,Keegan Bradley,-.049
10,0,29725,Tony Finau,-.049
12,0,27214,Kevin Streelman,-.047
13,0,46046,Scottie Scheffler,-.034
14,0,46402,Talor Gooch,-.032
15,0,27974,Sung Kang,-.029
15,0,49947,Taylor Moore,-.029
17,0,49771,J.T. Poston,-.028
18,0,52372,Cameron Champ,-.027
19,0,28252,Seamus Power,-.026
19,0,33448,Justin Thomas,-.026
21,0,46340,Alex Smalley,-.020
22,0,26300,Matt Jones,-.019
22,0,45486,Joaquin Niemann,-.019
24,0,31646,Emiliano Grillo,-.017
25,0,48084,Wesley Bryan,-.014
26,0,48081,Xander Schauffele,-.012
27,0,46970,Jon Rahm,-.011
28,0,26851,Marc Leishman,-.010
28,0,51634,Sahith Theegala,-.010
30,0,24924,Bill Haas,-.009
30,0,32448,James Hahn,-.009
30,0,35891,Cameron Smith,-.009
33,0,39977,Max Homa,-.008
33,0,46442,Maverick McNealy,-.008
35,0,57366,Cameron Young,-.007
36,0,29970,Dylan Frittelli,-.006
37,0,35450,Patrick Cantlay,E
37,0,45157,Cam Davis,E
37,0,46601,Trey Mullinax,E
37,0,24361,Pat Perez,E
37,0,27064,Jhonattan Vegas,E
42,0,39546,Keith Mitchell,+.008
43,0,34098,Russell Henley,+.010
44,0,48117,Kurt Kitayama,+.011
44,0,30944,Jason Kokrak,+.011
44,0,23108,Matt Kuchar,+.011
47,0,39058,Lucas Herbert,+.013
47,0,27129,Luke List,+.013
47,0,34264,Hudson Swafford,+.013
47,0,48699,Callum Tarren,+.013
51,0,24502,Adam Scott,+.014
52,0,46414,Aaron Rai,+.016
53,0,35310,Lanto Griffin,+.017
54,0,45522,Christiaan Bezuidenhout,+.019
54,0,32791,K.H. Lee,+.019
56,0,23320,Ryan Palmer,+.020
57,0,47504,Sam Burns,+.021
57,0,28114,Dawie van der Walt,+.021
59,0,50525,Collin Morikawa,+.024
60,0,51766,Wyndham Clark,+.027
60,0,34046,Jordan Spieth,+.027
60,0,30692,Scott Stallings,+.027
63,0,30927,Brendon Todd,+.030
63,0,51894,Vince Whaley,+.030
65,0,39997,Corey Conners,+.033
65,0,49964,Aaron Wise,+.033
67,0,32839,Hideki Matsuyama,+.034
67,0,10381,Curtis Thompson,+.034
69,0,27139,David Skinns,+.038
70,0,49298,Kramer Hickok,+.040
71,0,45540,Jared Wolfe,+.041
72,0,24138,Ian Poulter,+.043
73,0,36689,Brooks Koepka,+.048
73,0,28775,Nate Lashley,+.048
75,0,40098,Matt Fitzpatrick,+.049
75,0,32662,Michael Gligic,+.049
77,0,37212,Paul Barjon,+.051
78,0,29420,Billy Horschel,+.052
78,0,51950,Max McGreevy,+.052
80,0,40006,Erik van Rooyen,+.053
81,0,34255,Joseph Bramlett,+.054
82,0,47993,Denny McCarthy,+.055
83,0,24980,Scott Gutschewski,+.056
83,0,36801,Mark Hubbard,+.056
83,0,51997,Andrew Novak,+.056
83,0,47995,Davis Riley,+.056
87,0,33204,Shane Lowry,+.057
87,0,27349,Alex Noren,+.057
89,0,34563,Chesson Hadley,+.058
89,0,47988,Nick Hardy,+.058
89,0,37189,Harold Varner III,+.058
