RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# OF SAVES,# OF BUNKERS
92,0,10505,Shane Bertsch,46.43,26,56
92,0,20645,John Senden,46.43,13,28
95,0,22405,Justin Rose,46.15,12,26
95,0,02106,Chris Smith,46.15,12,26
97,0,26420,Richard Johnson,45.95,17,37
98,0,10423,Mike Weir,45.83,11,24
99,0,07867,Woody Austin,45.71,16,35
100,0,01249,John Daly,45.45,10,22
100,0,20766,Padraig Harrington,45.45,5,11
100,0,22378,Trevor Immelman,45.45,10,22
100,0,01766,Billy Mayfair,45.45,10,22
104,0,01132,Mark Brooks,45.16,14,31
104,0,10565,Ian Leggatt,45.16,14,31
104,0,01761,Len Mattiace,45.16,14,31
107,0,19846,Brian Gay,45.00,18,40
107,0,01599,Steve Jones,45.00,18,40
107,0,23788,D.J. Trahan,45.00,18,40
110,0,20631,David McKenzie,44.83,13,29
111,0,25240,D.A. Points,44.74,17,38
112,0,20574,Mathew Goggin,44.44,12,27
113,0,01706,Davis Love III,44.00,11,25
114,0,01042,Paul Azinger,43.90,18,41
115,0,07457,Steve Flesch,43.75,21,48
115,0,02239,Scott Verplank,43.75,7,16
117,0,01329,Brad Faxon,43.59,17,39
118,0,01035,Tommy Armour III,43.48,10,23
118,0,27141,J.B. Holmes,43.48,10,23
118,0,27120,Troy Matteson,43.48,20,46
121,0,06515,Shaun Micheel,43.33,13,30
122,0,26360,Bubba Dickerson,43.18,19,44
123,0,06575,Dudley Hart,42.86,12,28
123,0,01553,John Huston,42.86,12,28
123,0,27770,Camilo Villegas,42.86,15,35
126,0,20850,Daniel Chopra,42.42,14,33
127,0,08835,Kris Cox,42.31,11,26
128,0,07223,Brian Bateman,41.94,13,31
129,0,27095,Nick Watney,41.86,18,43
130,0,20157,Retief Goosen,41.67,10,24
130,0,20548,Hidemichi Tanaka,41.67,15,36
132,0,01139,Olin Browne,41.38,12,29
133,0,23409,James Driscoll,41.18,14,34
134,0,01577,Lee Janzen,41.03,16,39
135,0,20498,Briny Baird,40.74,11,27
135,0,22621,Ben Curtis,40.74,11,27
135,0,12782,Tim Herron,40.74,11,27
138,0,23048,Eric Axley,40.54,15,37
139,0,23320,Ryan Palmer,40.48,17,42
140,0,22046,Geoff Ogilvy,40.00,6,15
140,0,12660,Jesper Parnevik,40.00,14,35
140,0,20812,Tjaart van der Walt,40.00,6,15
140,0,12755,Vance Veazey,40.00,10,25
140,0,08793,Tiger Woods,40.00,2,5
145,0,20121,Todd Fischer,39.58,19,48
146,0,23614,Rich Beem,38.89,14,36
147,0,19881,Robert Damron,38.46,15,39
147,0,21805,Harrison Frazar,38.46,15,39
149,0,10860,Justin Leonard,37.93,11,29
150,0,25804,Bubba Watson,37.84,14,37
151,0,20094,Jonathan Kaye,37.50,12,32
151,0,23307,Roger Tambellini,37.50,9,24
151,0,02214,Kirk Triplett,37.50,9,24
151,0,08385,Omar Uresti,37.50,6,16
155,0,01619,Skip Kendall,36.84,7,19
156,0,24781,Hunter Mahan,36.59,15,41
156,0,22548,Patrick Sheehan,36.59,15,41
158,0,27943,Matt Hansen,36.36,8,22
158,0,21660,Jason Schultz,36.36,12,33
158,0,02101,Joey Sindelar,36.36,8,22
161,0,01226,Fred Couples,36.00,9,25
161,0,01724,Jeff Maggert,36.00,9,25
163,0,01677,Tom Lehman,35.71,10,28
163,0,11032,Frank Lickliter II,35.71,10,28
163,0,07013,Wes Short Jr.,35.71,15,42
166,0,23497,Tag Ridings,35.29,12,34
167,0,01161,Mark Calcavecchia,35.14,13,37
167,0,23353,J.J. Henry,35.14,13,37
169,0,01142,Bart Bryant,35.00,7,20
170,0,21731,Freddie Jacobson,34.78,8,23
171,0,22913,John Rollins,34.62,9,26
172,0,24912,Will MacKenzie,34.29,12,35
173,0,12716,Charley Hoffman,34.09,15,44
173,0,02223,Bob Tway,34.09,15,44
175,0,10885,Robert Allenby,33.33,7,21
175,0,01219,John Cook,33.33,7,21
175,0,09011,David Duval,33.33,6,18
175,0,20628,Arron Oberholser,33.33,6,18
179,0,20378,Mathias Grönberg,32.43,12,37
180,0,23349,Charles Warren,32.26,10,31
181,0,21470,Daisuke Maruyama,31.25,10,32
182,0,06643,Paul Goydos,31.03,9,29
183,0,25936,Alex Aragon,30.43,7,23
184,0,25935,John Engler Jr.,29.41,10,34
184,0,08537,J.P. Hayes,29.41,5,17
186,0,01473,Todd Hamilton,29.17,7,24
187,0,06573,Brandt Jobe,29.03,9,31
188,0,23616,Ryan Hietala,28.57,8,28
189,0,19913,Ron Whittaker,28.21,11,39
190,0,08123,Jeff Brehaut,28.13,9,32
191,0,12760,Danny Ellis,27.27,6,22
191,0,28780,Nicholas Thompson,27.27,9,33
193,0,10809,Jim Furyk,26.67,4,15
194,0,24980,Scott Gutschewski,26.32,5,19
195,0,11123,Chris Couch,25.81,8,31
196,0,08375,Paul Stankowski,25.00,4,16
