RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# OF SAVES,# OF BUNKERS
1,0,19846,Brian Gay,76.39,55,72
2,0,06575,Dudley Hart,72.73,40,55
3,0,20548,Hidemichi Tanaka,70.45,31,44
4,0,02246,Duffy Waldorf,68.60,59,86
5,0,08793,Tiger Woods,68.00,17,25
6,0,02110,Jerry Smith,67.69,44,65
7,0,20099,Doug Barron,66.67,32,48
7,0,22046,Geoff Ogilvy,66.67,36,54
7,0,06527,Steve Stricker,66.67,24,36
10,0,20572,Rod Pampling,65.79,50,76
11,0,22378,Trevor Immelman,65.45,36,55
12,0,23325,Vaughn Taylor,65.22,45,69
13,0,07457,Steve Flesch,64.52,60,93
14,0,20127,Chris Riley,64.29,54,84
15,0,02214,Kirk Triplett,62.50,25,40
16,0,06595,Kevin Sutherland,62.30,38,61
17,0,20850,Daniel Chopra,61.80,55,89
18,0,06197,Michael Allen,61.54,32,52
18,0,21731,Freddie Jacobson,61.54,32,52
20,0,23983,Luke Donald,61.29,19,31
21,0,10423,Mike Weir,61.11,44,72
22,0,01948,Tim Petrovic,60.98,50,82
23,0,01577,Lee Janzen,60.94,39,64
24,0,10809,Jim Furyk,60.87,28,46
25,0,25935,John Engler Jr.,60.66,37,61
26,0,08075,Jerry Kelly,60.61,40,66
27,0,21805,Harrison Frazar,60.56,43,71
28,0,21407,Arjun Atwal,60.29,41,68
29,0,21949,Joe Ogilvie,60.27,44,73
30,0,19881,Robert Damron,60.00,45,75
30,0,06522,Ernie Els,60.00,30,50
30,0,20766,Padraig Harrington,60.00,18,30
30,0,01724,Jeff Maggert,60.00,33,55
30,0,01945,Kenny Perry,60.00,21,35
30,0,21878,Mark Wilson,60.00,30,50
36,0,20645,John Senden,59.65,34,57
37,0,01042,Paul Azinger,59.38,38,64
38,0,01132,Mark Brooks,59.26,32,54
38,0,07749,Brett Quigley,59.26,48,81
38,0,23497,Tag Ridings,59.26,48,81
41,0,23788,D.J. Trahan,58.46,38,65
42,0,01381,Fred Funk,58.11,43,74
43,0,20593,Greg Chalmers,58.00,29,50
44,0,06573,Brandt Jobe,57.89,33,57
45,0,07013,Wes Short Jr.,57.69,45,78
46,0,20157,Retief Goosen,57.58,19,33
46,0,02104,Jeff Sluman,57.58,38,66
48,0,21350,Ryuji Imada,57.53,42,73
49,0,20634,Peter Lonard,57.41,31,54
50,0,12660,Jesper Parnevik,57.35,39,68
51,0,26360,Bubba Dickerson,57.14,36,63
52,0,21961,Charles Howell III,56.90,33,58
52,0,10565,Ian Leggatt,56.90,33,58
54,0,24357,K.J. Choi,56.67,34,60
55,0,12510,Chad Campbell,56.60,30,53
56,0,02239,Scott Verplank,56.36,31,55
57,0,01313,Steve Elkington,56.25,18,32
58,0,20105,Jeff Gove,56.14,32,57
59,0,25345,Carl Pettersson,56.00,42,75
59,0,06567,Vijay Singh,56.00,42,75
61,0,23718,Nathan Green,55.95,47,84
62,0,01707,Steve Lowery,55.84,43,77
63,0,20631,David McKenzie,55.77,29,52
64,0,06034,Marco Dawson,55.74,34,61
65,0,21646,David Branshaw,55.71,39,70
65,0,20229,Stewart Cink,55.71,39,70
67,0,01388,Robert Gamez,55.70,44,79
68,0,23135,Tim Clark,55.56,25,45
68,0,01553,John Huston,55.56,35,63
70,0,20098,Stuart Appleby,55.17,32,58
71,0,11011,Mike Sposa,55.10,27,49
72,0,06251,Chris DiMarco,55.00,33,60
73,0,24140,Sean O'Hair,54.69,35,64
74,0,22405,Justin Rose,54.67,41,75
75,0,26420,Richard Johnson,54.39,31,57
76,0,01619,Skip Kendall,54.35,25,46
77,0,23621,Rory Sabbatini,54.24,32,59
78,0,02206,David Toms,54.00,27,50
79,0,22371,Aaron Baddeley,53.93,48,89
80,0,10733,Kent Jones,53.85,42,78
81,0,20628,Arron Oberholser,53.70,29,54
82,0,01320,Bob Estes,53.57,30,56
83,0,01161,Mark Calcavecchia,53.52,38,71
84,0,21753,Brian Davis,53.49,46,86
84,0,06350,Bob May,53.49,23,43
86,0,07867,Woody Austin,53.19,50,94
87,0,10860,Justin Leonard,53.06,26,49
88,0,01766,Billy Mayfair,52.94,36,68
88,0,24502,Adam Scott,52.94,18,34
88,0,23349,Charles Warren,52.94,27,51
91,0,12716,Charley Hoffman,52.86,37,70
91,0,12602,Dean Wilson,52.86,37,70
93,0,24138,Ian Poulter,52.78,19,36
94,0,23616,Ryan Hietala,52.63,20,38
94,0,21470,Daisuke Maruyama,52.63,30,57
94,0,12680,Shigeki Maruyama,52.63,40,76
97,0,28780,Nicholas Thompson,52.56,41,78
98,0,27770,Camilo Villegas,52.17,36,69
99,0,09011,David Duval,52.00,26,50
99,0,06373,José María Olazábal,52.00,13,25
101,0,01599,Steve Jones,51.85,28,54
102,0,08537,J.P. Hayes,51.61,16,31
102,0,24781,Hunter Mahan,51.61,32,62
102,0,06515,Shaun Micheel,51.61,32,62
105,0,01329,Brad Faxon,51.47,35,68
106,0,24358,Robert Garrigus,51.39,37,72
107,0,01887,Mark O'Meara,51.35,19,37
107,0,01941,Tom Pernice Jr.,51.35,38,74
109,0,01249,John Daly,51.28,20,39
110,0,08123,Jeff Brehaut,51.22,42,82
111,0,20382,Stephen Leaney,51.16,22,43
112,0,08375,Paul Stankowski,51.06,24,47
113,0,06643,Paul Goydos,51.02,25,49
114,0,08835,Kris Cox,50.98,26,51
115,0,10885,Robert Allenby,50.94,27,53
116,0,28475,Jeff Overton,50.77,33,65
116,0,22293,Heath Slocum,50.77,33,65
118,0,22892,Jason Gore,50.72,35,69
119,0,12823,Carlos Franco,50.68,37,73
120,0,23409,James Driscoll,50.63,40,79
121,0,10505,Shane Bertsch,50.62,41,81
121,0,20378,Mathias Grönberg,50.62,41,81
123,0,06004,Stephen Ames,50.00,22,44
123,0,21209,Sergio Garcia,50.00,20,40
123,0,01761,Len Mattiace,50.00,27,54
123,0,21660,Jason Schultz,50.00,22,44
123,0,02101,Joey Sindelar,50.00,28,56
123,0,12755,Vance Veazey,50.00,21,42
123,0,23322,Brett Wetterich,50.00,33,66
130,0,24507,Jason Bohn,49.43,43,87
131,0,23623,Bo Van Pelt,49.41,42,85
132,0,01139,Olin Browne,49.35,38,77
133,0,27141,J.B. Holmes,49.18,30,61
134,0,12782,Tim Herron,49.09,27,55
135,0,24925,Jonathan Byrd,48.98,24,49
136,0,26596,Ryan Moore,48.89,22,45
137,0,01928,Corey Pavin,48.72,19,39
138,0,01685,J.L. Lewis,48.33,29,60
139,0,27095,Nick Watney,47.83,33,69
140,0,23320,Ryan Palmer,47.76,32,67
141,0,23614,Rich Beem,47.69,31,65
142,0,01024,Billy Andrade,47.62,20,42
142,0,01219,John Cook,47.62,20,42
142,0,27943,Matt Hansen,47.62,20,42
145,0,24924,Bill Haas,47.37,36,76
145,0,08385,Omar Uresti,47.37,18,38
147,0,25240,D.A. Points,47.30,35,74
148,0,19824,Craig Barlow,47.27,26,55
149,0,11032,Frank Lickliter II,47.06,32,68
150,0,19913,Ron Whittaker,46.81,22,47
151,0,12760,Danny Ellis,46.51,20,43
151,0,25842,Jon Mills,46.51,20,43
151,0,20691,Greg Owen,46.51,20,43
154,0,22913,John Rollins,46.48,33,71
155,0,20574,Mathew Goggin,46.34,19,41
156,0,27120,Troy Matteson,46.27,31,67
157,0,23673,Michael Connell,46.15,18,39
158,0,22621,Ben Curtis,46.03,29,63
159,0,25900,Lucas Glover,45.95,34,74
159,0,20812,Tjaart van der Walt,45.95,17,37
161,0,23353,J.J. Henry,45.65,21,46
161,0,23307,Roger Tambellini,45.65,21,46
163,0,20121,Todd Fischer,45.45,35,77
164,0,01666,Bernhard Langer,45.00,18,40
165,0,02223,Bob Tway,44.83,26,58
166,0,12662,Thomas Levet,44.64,25,56
167,0,23541,Ben Crane,44.44,20,45
167,0,20608,David Howell,44.44,12,27
169,0,20472,Alex Cejka,43.90,18,41
170,0,24024,Zach Johnson,43.86,25,57
171,0,12645,Brent Geiberger,43.75,28,64
172,0,22946,Henrik Bjornstad,43.24,32,74
172,0,01677,Tom Lehman,43.24,16,37
174,0,07223,Brian Bateman,43.18,19,44
175,0,24912,Will MacKenzie,43.14,22,51
176,0,24980,Scott Gutschewski,42.86,18,42
176,0,25804,Bubba Watson,42.86,27,63
178,0,22548,Patrick Sheehan,42.65,29,68
179,0,01473,Todd Hamilton,42.62,26,61
180,0,25936,Alex Aragon,42.50,17,40
181,0,01035,Tommy Armour III,42.31,22,52
182,0,01226,Fred Couples,42.11,16,38
183,0,06621,Joe Durant,41.77,33,79
184,0,01823,Larry Mize,41.67,10,24
185,0,23048,Eric Axley,41.10,30,73
