RANK,MOVEMENT,PLAYER_ID,PLAYER,%,PAR 3 BIRDIES OR BETTER,PAR 3 HOLES
1,0,02190,Doug Tewell,20.65,64,310
2,0,01706,Davis Love III,19.19,71,370
3,0,01042,Paul Azinger,19.13,66,345
4,0,01527,Scott Hoch,18.75,45,240
5,0,01313,Steve Elkington,18.21,63,346
6,0,01378,David Frost,17.90,58,324
7,0,01219,John Cook,17.61,56,318
8,0,01887,Mark O'Meara,17.18,56,326
9,0,01724,Jeff Maggert,17.04,61,358
10,0,06332,Neal Lancaster,16.99,79,465
11,0,01096,Phil Blackmar,16.98,55,324
12,0,01185,Brandel Chamblee,16.86,58,344
13,0,02146,Payne Stewart,16.82,56,333
14,0,01968,Nick Price,16.62,66,397
15,0,06048,Dicky Thompson,16.49,47,285
16,0,02246,Duffy Waldorf,16.47,57,346
17,0,02067,Ted Schulz,16.43,70,426
18,0,02049,Gene Sauers,16.35,51,312
19,0,01945,Kenny Perry,16.27,54,332
20,0,01072,Chip Beck,16.25,58,357
21,0,01458,Jerry Haas,16.12,39,242
22,0,01235,Ben Crenshaw,16.11,53,329
23,0,01435,Wayne Grady,16.07,45,280
24,0,01307,Joel Edwards,16.00,36,225
25,0,02099,Scott Simpson,15.99,47,294
26,0,01381,Fred Funk,15.84,70,442
27,0,01475,Donnie Hammond,15.79,42,266
28,0,01200,Keith Clearwater,15.78,68,431
29,0,02242,Lanny Wadkins,15.71,55,350
30,0,01682,Wayne Levi,15.68,53,338
31,0,01928,Corey Pavin,15.64,56,358
32,0,01226,Fred Couples,15.54,53,341
33,0,01837,Gil Morgan,15.43,54,350
34,0,01132,Mark Brooks,15.35,66,430
35,0,01320,Bob Estes,15.32,55,359
36,0,01633,Tom Kite,15.30,56,366
36,0,02206,David Toms,15.30,54,353
38,0,01329,Brad Faxon,15.24,55,361
39,0,01457,Jay Haas,15.17,64,422
40,0,02090,Tom Sieckmann,15.08,57,378
41,0,01418,Bill Glasson,15.02,32,213
42,0,01996,Mike Reid,14.97,47,314
43,0,01361,Dan Forsman,14.93,66,442
44,0,01971,Dillard Pruitt,14.91,55,369
45,0,02321,Fuzzy Zoeller,14.80,37,250
46,0,01443,Hubert Green,14.78,30,203
47,0,02224,Greg Twiggs,14.75,32,217
48,0,02010,Loren Roberts,14.73,61,414
49,0,01306,David Edwards,14.70,56,381
50,0,02104,Jeff Sluman,14.67,66,450
51,0,02131,Mike Springer,14.66,51,348
51,0,02279,Mark Wiebe,14.66,50,341
53,0,02298,Jim Woodward,14.64,41,280
54,0,02133,Craig Stadler,14.59,48,329
55,0,01049,Ian Baker-Finch,14.58,35,240
55,0,02225,Howard Twitty,14.58,50,343
57,0,01549,Mike Hulbert,14.57,65,446
58,0,01284,Mike Donald,14.49,60,414
59,0,06150,Carl Cooper,14.33,45,314
60,0,06044,Scott Gump,14.29,64,448
61,0,01946,Peter Persons,14.21,57,401
62,0,01468,Gary Hallberg,14.20,50,352
63,0,02100,Tim Simpson,14.13,39,276
64,0,01926,Steve Pate,14.12,60,425
65,0,01823,Larry Mize,14.11,46,326
65,0,02159,Curtis Strange,14.11,34,241
67,0,02226,Tray Tyner,14.07,38,270
68,0,01385,Jim Gallagher Jr.,14.05,59,420
69,0,01388,Robert Gamez,14.02,45,321
70,0,01006,John Adams,13.98,53,379
71,0,06128,Steve Lamontagne,13.89,50,360
72,0,01214,Frank Conner,13.88,49,353
72,0,01249,John Daly,13.88,44,317
74,0,01129,Bill Britton,13.86,47,339
75,0,06012,Greg Kraft,13.81,46,333
76,0,01943,Chris Perry,13.75,44,320
77,0,01701,Bob Lohr,13.74,50,364
78,0,02230,Stan Utley,13.67,41,300
79,0,01133,Billy Ray Brown,13.62,41,301
79,0,08537,J.P. Hayes,13.62,41,301
79,0,02313,Bruce Zabriski,13.62,44,323
82,0,01035,Tommy Armour III,13.55,45,332
83,0,01203,Russ Cochran,13.51,52,385
84,0,01157,Tom Byrum,13.50,42,311
84,0,06599,John Elliott,13.50,32,237
86,0,01098,Jay Don Blake,13.42,42,313
87,0,01533,P.H. Horgan III,13.40,41,306
88,0,01196,Brian Claar,13.32,53,398
89,0,02214,Kirk Triplett,13.31,37,278
90,0,01690,Bruce Lietzke,13.26,35,264
91,0,01938,David Peoples,13.25,53,400
92,0,01261,Jay Delsing,13.23,50,378
92,0,01736,Roger Maltbie,13.23,34,257
94,0,01040,Emlyn Aubrey,13.22,39,295
95,0,07569,Mark Carnevale,13.20,45,341
96,0,01510,Nolan Henke,13.18,46,349
97,0,01093,Ronnie Black,13.17,47,357
98,0,01408,Kelly Gibson,13.16,50,380
99,0,02167,Mike Sullivan,13.15,43,327
100,0,01161,Mark Calcavecchia,13.09,50,382
101,0,01553,John Huston,13.00,55,423
102,0,06751,Chris Tucker,12.98,44,339
103,0,01390,Buddy Gardner,12.95,47,363
104,0,06284,Jim Hallet,12.94,59,456
105,0,02201,Jim Thorpe,12.93,30,232
106,0,06034,Marco Dawson,12.92,42,325
107,0,01797,Rocco Mediate,12.91,43,333
108,0,01766,Billy Mayfair,12.90,60,465
109,0,01677,Tom Lehman,12.86,53,412
109,0,02041,Bill Sander,12.86,27,210
111,0,01771,Blaine McCallister,12.85,50,389
112,0,01725,John Mahaffey,12.82,40,312
113,0,01142,Bart Bryant,12.81,31,242
113,0,01355,Raymond Floyd,12.81,31,242
115,0,01239,Michael Cunning,12.80,43,336
115,0,01577,Lee Janzen,12.80,54,422
117,0,01139,Olin Browne,12.77,47,368
118,0,01748,Doug Martin,12.68,44,347
119,0,06090,Jim McGovern,12.65,52,411
120,0,01755,Dick Mast,12.62,38,301
121,0,01469,Dan Halldorson,12.54,44,351
121,0,01975,Tom Purtzer,12.54,41,327
123,0,01891,David Ogrin,12.50,41,328
124,0,01876,Greg Norman,12.45,29,233
125,0,02101,Joey Sindelar,12.44,54,434
126,0,02303,Robert Wrenn,12.39,41,331
127,0,01168,David Canipe,12.38,39,315
128,0,02111,Mike Smith,12.33,53,430
129,0,01323,Brad Fabel,12.30,47,382
130,0,02311,Kim Young,12.27,33,269
130,0,02322,Richard Zokol,12.27,33,269
132,0,02292,Bob Wolcott,12.26,51,416
133,0,06040,John Ross,12.18,43,353
134,0,01489,Steve Hart,12.16,45,370
135,0,01960,Don Pooley,12.07,28,232
136,0,01143,Brad Bryant,12.01,55,458
137,0,01550,Ed Humenik,11.98,49,409
138,0,02185,Lance Ten Broeck,11.93,52,436
139,0,01723,Andrew Magee,11.92,46,386
140,0,02195,Leonard Thompson,11.87,33,278
141,0,01331,Rick Fehr,11.85,41,346
141,0,02002,John Riegger,11.85,34,287
143,0,01978,Fran Quinn,11.84,29,245
144,0,01023,Jerry Anderson,11.80,42,356
145,0,01346,Ed Fiori,11.79,46,390
146,0,01557,John Inman,11.72,47,401
147,0,06132,Sonny Skinner,11.67,35,300
148,0,01846,Jodie Mudd,11.65,31,266
149,0,01958,Dan Pohl,11.57,28,242
150,0,01495,Morris Hatalsky,11.48,35,305
151,0,01934,Dave Peege,11.43,32,280
152,0,01014,Fulton Allem,11.36,45,396
153,0,06010,Brad Bell,11.21,25,223
154,0,06124,Patrick Burke,11.20,41,366
155,0,01639,Kenny Knox,11.11,37,333
156,0,02094,Tony Sills,11.07,30,271
157,0,01414,Bob Gilder,11.05,42,380
158,0,01024,Billy Andrade,10.95,38,347
159,0,01376,Bob Friend,10.83,43,397
160,0,02223,Bob Tway,10.77,28,260
161,0,06142,Mitch Adcock,10.68,33,309
162,0,06122,Greg Hickman,10.65,28,263
163,0,01353,Bruce Fleisher,10.63,44,414
164,0,06575,Dudley Hart,10.62,41,386
165,0,02007,Larry Rinker,10.61,35,330
166,0,01060,Dave Barr,10.57,39,369
167,0,01288,Ed Dougherty,10.41,46,442
168,0,01783,Mark McCumber,10.40,34,327
169,0,06072,Greg Whisman,10.38,33,318
170,0,02033,Dave Rummells,10.05,39,388
171,0,01374,Robin Freeman,10.00,34,340
172,0,01444,Ken Green,9.97,35,351
173,0,01522,Lon Hinkle,9.87,23,233
174,0,02135,Mike Standly,9.55,38,398
175,0,01569,Peter Jacobsen,9.26,35,378
176,0,06383,E.J. Pfister,9.21,22,239
177,0,08277,Greg Lesher,8.83,28,317
178,0,02170,Hal Sutton,8.77,27,308
179,0,02267,D.A. Weibring,8.62,28,325
180,0,02095,Larry Silveira,8.56,19,222
181,0,01559,Hale Irwin,8.43,22,261
182,0,02063,Dave Schreyer,8.29,18,217
183,0,01181,Jon Chaffee,7.04,19,270
