RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL,TOTAL PAR 5 HOLES,TOTAL HOLE OUTS
1,0,01361,Dan Forsman,17,374,0
2,0,01385,Jim Gallagher Jr.,14,374,0
3,0,01414,Bob Gilder,13,332,0
4,0,01723,Andrew Magee,12,344,0
4,0,02167,Mike Sullivan,12,289,0
6,0,01096,Phil Blackmar,11,286,0
6,0,01143,Brad Bryant,11,398,0
6,0,01261,Jay Delsing,11,340,0
6,0,01323,Brad Fabel,11,330,0
6,0,01677,Tom Lehman,11,372,0
6,0,01690,Bruce Lietzke,11,224,0
6,0,02049,Gene Sauers,11,281,0
13,0,06124,Patrick Burke,10,326,0
13,0,01161,Mark Calcavecchia,10,324,0
13,0,01249,John Daly,10,281,0
13,0,01346,Ed Fiori,10,339,0
13,0,01945,Kenny Perry,10,296,0
13,0,02067,Ted Schulz,10,374,0
13,0,02267,D.A. Weibring,10,271,0
20,0,01035,Tommy Armour III,9,292,0
20,0,01042,Paul Azinger,9,309,0
20,0,01226,Fred Couples,9,307,0
20,0,01313,Steve Elkington,9,296,0
20,0,01374,Robin Freeman,9,296,0
20,0,01388,Robert Gamez,9,277,0
20,0,01408,Kelly Gibson,9,328,0
20,0,06284,Jim Hallet,9,398,0
20,0,02002,John Riegger,9,251,0
20,0,02033,Dave Rummells,9,347,0
20,0,02101,Joey Sindelar,9,384,0
31,0,01014,Fulton Allem,8,342,0
31,0,01132,Mark Brooks,8,370,0
31,0,01203,Russ Cochran,8,340,0
31,0,06150,Carl Cooper,8,270,0
31,0,06332,Neal Lancaster,8,411,0
31,0,08277,Greg Lesher,8,269,0
31,0,01706,Davis Love III,8,324,0
31,0,01958,Dan Pohl,8,216,0
31,0,02100,Tim Simpson,8,251,0
31,0,02185,Lance Ten Broeck,8,378,0
31,0,06072,Greg Whisman,8,274,0
42,0,01006,John Adams,7,336,0
42,0,01133,Billy Ray Brown,7,257,0
42,0,01185,Brandel Chamblee,7,305,0
42,0,06034,Marco Dawson,7,279,0
42,0,01355,Raymond Floyd,7,204,0
42,0,01390,Buddy Gardner,7,329,0
42,0,01550,Ed Humenik,7,355,0
42,0,01553,John Huston,7,372,0
42,0,01837,Gil Morgan,7,292,0
42,0,01926,Steve Pate,7,371,0
42,0,01960,Don Pooley,7,198,0
42,0,02041,Bill Sander,7,185,0
42,0,02104,Jeff Sluman,7,384,0
42,0,02321,Fuzzy Zoeller,7,228,0
56,0,01072,Chip Beck,6,305,0
56,0,01098,Jay Don Blake,6,295,0
56,0,07569,Mark Carnevale,6,283,0
56,0,01196,Brian Claar,6,346,0
56,0,01200,Keith Clearwater,6,384,0
56,0,01235,Ben Crenshaw,6,281,0
56,0,01284,Mike Donald,6,364,0
56,0,01288,Ed Dougherty,6,378,0
56,0,01320,Bob Estes,6,305,0
56,0,01353,Bruce Fleisher,6,356,0
56,0,06575,Dudley Hart,6,341,0
56,0,06122,Greg Hickman,6,225,0
56,0,01682,Wayne Levi,6,307,0
56,0,01766,Billy Mayfair,6,399,0
56,0,01797,Rocco Mediate,6,294,0
56,0,01876,Greg Norman,6,207,0
56,0,01928,Corey Pavin,6,314,0
56,0,01943,Chris Perry,6,281,0
56,0,06040,John Ross,6,305,0
56,0,02095,Larry Silveira,6,188,0
56,0,02133,Craig Stadler,6,281,0
56,0,02146,Payne Stewart,6,291,0
56,0,02313,Bruce Zabriski,6,272,0
79,0,01139,Olin Browne,5,326,0
79,0,01168,David Canipe,5,269,0
79,0,01214,Frank Conner,5,308,0
79,0,01219,John Cook,5,280,0
79,0,01306,David Edwards,5,319,0
79,0,01468,Gary Hallberg,5,302,0
79,0,08537,J.P. Hayes,5,267,0
79,0,06090,Jim McGovern,5,365,0
79,0,01846,Jodie Mudd,5,234,0
79,0,01887,Mark O'Meara,5,288,0
79,0,01975,Tom Purtzer,5,287,0
79,0,02099,Scott Simpson,5,263,0
79,0,02135,Mike Standly,5,356,0
79,0,02206,David Toms,5,321,0
79,0,02214,Kirk Triplett,5,240,0
79,0,02224,Greg Twiggs,5,193,0
79,0,02246,Duffy Waldorf,5,308,0
79,0,02298,Jim Woodward,5,246,0
79,0,02322,Richard Zokol,5,233,0
98,0,01024,Billy Andrade,4,309,0
98,0,01060,Dave Barr,4,321,0
98,0,01129,Bill Britton,4,280,0
98,0,01376,Bob Friend,4,343,0
98,0,01381,Fred Funk,4,378,0
98,0,01435,Wayne Grady,4,242,0
98,0,01444,Ken Green,4,310,0
98,0,01457,Jay Haas,4,356,0
98,0,01475,Donnie Hammond,4,230,0
98,0,01522,Lon Hinkle,4,193,0
98,0,01569,Peter Jacobsen,4,326,0
98,0,01577,Lee Janzen,4,362,0
98,0,06128,Steve Lamontagne,4,308,0
98,0,01724,Jeff Maggert,4,326,0
98,0,01771,Blaine McCallister,4,333,0
98,0,01783,Mark McCumber,4,293,0
98,0,01823,Larry Mize,4,292,0
98,0,01934,Dave Peege,4,241,0
98,0,01938,David Peoples,4,347,0
98,0,01978,Fran Quinn,4,214,0
98,0,02131,Mike Springer,4,305,0
98,0,02225,Howard Twitty,4,301,0
98,0,02279,Mark Wiebe,4,307,0
121,0,01040,Emlyn Aubrey,3,257,0
121,0,06010,Brad Bell,3,189,0
121,0,01093,Ronnie Black,3,321,0
121,0,01142,Bart Bryant,3,220,0
121,0,01157,Tom Byrum,3,259,0
121,0,06599,John Elliott,3,206,0
121,0,01329,Brad Faxon,3,305,0
121,0,01331,Rick Fehr,3,292,0
121,0,01378,David Frost,3,269,0
121,0,06044,Scott Gump,3,392,0
121,0,01489,Steve Hart,3,320,0
121,0,01510,Nolan Henke,3,305,0
121,0,01527,Scott Hoch,3,204,0
121,0,01549,Mike Hulbert,3,396,0
121,0,01633,Tom Kite,3,312,0
121,0,01639,Kenny Knox,3,291,0
121,0,06012,Greg Kraft,3,289,0
121,0,01725,John Mahaffey,3,282,0
121,0,01755,Dick Mast,3,274,0
121,0,01891,David Ogrin,3,288,0
121,0,06383,E.J. Pfister,3,209,0
121,0,02111,Mike Smith,3,368,0
121,0,02159,Curtis Strange,3,231,0
121,0,02170,Hal Sutton,3,270,0
121,0,06048,Dicky Thompson,3,249,0
121,0,02195,Leonard Thompson,3,253,0
121,0,06751,Chris Tucker,3,296,0
121,0,02223,Bob Tway,3,234,0
121,0,02226,Tray Tyner,3,235,0
121,0,02292,Bob Wolcott,3,364,0
121,0,02303,Robert Wrenn,3,289,0
121,0,02311,Kim Young,3,223,0
153,0,06142,Mitch Adcock,2,263,0
153,0,01181,Jon Chaffee,2,232,0
153,0,01307,Joel Edwards,2,197,0
