RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL ACTUAL HANG TIME,TOTAL ATTEMPTS
144,0,25892,Steve Wheatcroft,6.0,275.4,46
144,0,10425,Jay Williamson,6.0,315.9,53
161,0,06004,Stephen Ames,5.9,332.1,56
161,0,24846,Ricky Barnes,5.9,451.2,76
161,0,07363,Craig Bowden,5.9,219.9,37
161,0,12510,Chad Campbell,5.9,416.1,70
161,0,24357,K.J. Choi,5.9,354.1,60
161,0,06522,Ernie Els,5.9,342.6,58
161,0,08725,Tom Gillis,5.9,492.7,84
161,0,25900,Lucas Glover,5.9,333.2,56
161,0,06643,Paul Goydos,5.9,390.0,66
161,0,21731,Freddie Jacobson,5.9,428.0,73
161,0,06514,Kevin Johnson,5.9,249.2,42
161,0,01619,Skip Kendall,5.9,225.0,38
161,0,10860,Justin Leonard,5.9,431.1,73
161,0,27613,David Lutterus,5.9,269.8,46
161,0,26301,James Nitties,5.9,332.5,56
161,0,20127,Chris Riley,5.9,327.7,56
161,0,27770,Camilo Villegas,5.9,303.0,51
161,0,26951,Johnson Wagner,5.9,404.4,68
161,0,12602,Dean Wilson,5.9,201.0,34
180,0,22946,Henrik Bjornstad,5.8,297.1,51
180,0,23135,Tim Clark,5.8,373.7,64
180,0,29285,Brent Delahoussaye,5.8,209.1,36
180,0,01320,Bob Estes,5.8,372.5,64
180,0,22378,Trevor Immelman,5.8,224.4,39
180,0,12705,Cliff Kresge,5.8,191.6,33
180,0,06515,Shaun Micheel,5.8,265.0,46
180,0,25396,Kevin Na,5.8,421.0,72
180,0,25190,Jeff Quinney,5.8,370.8,64
180,0,02239,Scott Verplank,5.8,344.7,59
180,0,24663,Y.E. Yang,5.8,290.5,50
191,0,01329,Brad Faxon,5.7,260.9,46
192,0,10423,Mike Weir,5.4,214.8,40
