RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,AVERAGE DISTANCE (YARDS),AVERAGE CLUB HEAD SPEED,TOTAL ATTEMPTS,HIGHEST DIST. EFFICIENCY
61,0,12714,Chris Tidland,2.590,293.216,113.200,63,0209602911
61,0,26289,Boo Weekley,2.590,299.141,115.516,75,0220303020
68,0,07363,Craig Bowden,2.589,265.941,102.712,37,0225202881
69,0,25686,Jason Dufner,2.588,287.637,111.149,66,0217802928
69,0,19846,Brian Gay,2.588,266.716,103.039,88,0222003253
69,0,23108,Matt Kuchar,2.588,286.681,110.762,78,0219803444
69,0,27466,Spencer Levin,2.588,284.688,110.010,84,0222903011
73,0,02239,Scott Verplank,2.587,276.639,106.919,59,0209103117
74,0,30925,Dustin Johnson,2.586,315.337,121.940,65,0217403171
74,0,27613,David Lutterus,2.586,290.779,112.459,49,0208702998
76,0,22946,Henrik Bjornstad,2.585,291.202,112.658,54,0206202964
76,0,27770,Camilo Villegas,2.585,296.675,114.766,55,0218403074
78,0,27330,Josh Teater,2.583,294.611,114.079,79,0228903034
79,0,20229,Stewart Cink,2.582,298.316,115.526,70,0181203361
79,0,06251,Chris DiMarco,2.582,278.768,107.969,64,0169402919
79,0,20766,Padraig Harrington,2.582,298.061,115.425,47,0215702858
79,0,23548,Bill Lunde,2.582,286.952,111.147,59,0218302966
79,0,23320,Ryan Palmer,2.582,296.548,114.840,73,0220003058
79,0,08375,Paul Stankowski,2.582,288.466,111.706,38,0215003026
85,0,01797,Rocco Mediate,2.581,279.019,108.113,58,0229203027
85,0,21959,Ted Purdy,2.581,295.086,114.317,60,0226302932
87,0,27797,Derek Lamely,2.580,300.179,116.345,58,0218303027
88,0,06004,Stephen Ames,2.579,289.208,112.149,58,0228803356
88,0,24227,Justin Bolli,2.579,277.188,107.479,38,0231902995
90,0,01329,Brad Faxon,2.578,273.557,106.114,46,0199803200
90,0,24912,Will MacKenzie,2.578,288.757,111.996,60,0229402874
92,0,10860,Justin Leonard,2.576,278.302,108.050,74,0214202877
93,0,29910,Blake Adams,2.575,296.966,115.309,69,0216203024
93,0,06515,Shaun Micheel,2.575,285.885,111.007,47,0211702934
95,0,20157,Retief Goosen,2.574,296.848,115.317,52,0202103346
95,0,06514,Kevin Johnson,2.574,279.496,108.585,44,0161103007
95,0,22056,Cameron Percy,2.574,294.325,114.341,54,0218302972
95,0,08385,Omar Uresti,2.574,272.148,105.712,55,0200202970
99,0,22046,Geoff Ogilvy,2.572,293.415,114.079,55,0204003269
100,0,20436,Garrett Willis,2.571,282.166,109.742,65,0213102960
101,0,28500,Martin Flores,2.570,306.445,119.254,55,0196902871
101,0,22405,Justin Rose,2.570,291.905,113.574,70,0198502905
103,0,12652,Cameron Beckman,2.569,282.428,109.931,55,0199103042
104,0,01577,Lee Janzen,2.566,289.810,112.942,59,0215903114
105,0,24507,Jason Bohn,2.565,280.584,109.397,80,0183402944
105,0,01320,Bob Estes,2.565,287.780,112.185,64,0224702967
105,0,25818,Scott Piercy,2.565,301.346,117.487,63,0230702958
105,0,27095,Nick Watney,2.565,303.938,118.497,72,0200803223
109,0,01707,Steve Lowery,2.564,288.581,112.536,49,0159302927
110,0,20472,Alex Cejka,2.563,276.186,107.761,59,0188303046
110,0,28475,Jeff Overton,2.563,296.697,115.772,70,0199503001
112,0,32102,Rickie Fowler,2.562,295.091,115.174,86,0218202942
112,0,20663,Brenden Pappas,2.562,293.329,114.496,42,0217403215
114,0,30946,Alex Prugh,2.561,300.202,117.199,70,0200103044
115,0,23638,Brendon de Jonge,2.560,290.282,113.400,91,0216703032
115,0,01948,Tim Petrovic,2.560,283.866,110.895,83,0209702937
117,0,20574,Mathew Goggin,2.558,293.744,114.823,56,0220503095
117,0,25804,Bubba Watson,2.558,316.179,123.580,69,0220403019
119,0,33419,Cameron Tringale,2.557,295.530,115.572,38,0226502839
120,0,26695,Michael Letzig,2.556,289.021,113.072,72,0217802931
121,0,01313,Steve Elkington,2.555,281.189,110.061,52,0208302980
122,0,24925,Jonathan Byrd,2.554,295.796,115.799,72,0207003024
122,0,28780,Nicholas Thompson,2.554,287.673,112.621,67,0221202923
124,0,12510,Chad Campbell,2.553,287.424,112.569,74,0209302924
124,0,01619,Skip Kendall,2.553,271.959,106.535,38,0184002998
124,0,26392,Chris Wilson,2.553,290.179,113.649,44,0197502944
127,0,01706,Davis Love III,2.551,300.172,117.681,60,0202702869
127,0,24490,George McNeill,2.551,297.954,116.807,61,0205603195
127,0,01941,Tom Pernice Jr.,2.551,276.311,108.327,44,0185802937
130,0,22621,Ben Curtis,2.550,276.453,108.422,68,0221902891
130,0,12602,Dean Wilson,2.550,277.828,108.936,38,0209802937
132,0,21731,Freddie Jacobson,2.549,290.462,113.959,74,0208302887
133,0,26679,Kevin Stadler,2.548,290.513,114.003,61,0216402949
134,0,21350,Ryuji Imada,2.546,279.639,109.833,82,0225702944
134,0,26851,Marc Leishman,2.546,297.456,116.818,72,0218303042
136,0,29285,Brent Delahoussaye,2.545,271.994,106.854,37,0220302917
136,0,28158,Steve Marino,2.545,291.180,114.430,68,0212202980
136,0,23800,Bryce Molder,2.545,279.049,109.633,73,0198603033
139,0,20070,Matt Bettencourt,2.544,292.221,114.884,51,0193703253
139,0,25240,D.A. Points,2.544,281.689,110.726,73,0225802958
141,0,09011,David Duval,2.542,291.263,114.597,39,0223503044
142,0,20691,Greg Owen,2.541,294.446,115.883,60,0210902820
143,0,21961,Charles Howell III,2.540,299.399,117.853,86,0202802975
143,0,32640,Troy Merritt,2.540,289.063,113.825,68,0134203009
143,0,24138,Ian Poulter,2.540,281.572,110.837,40,0222002928
146,0,24358,Robert Garrigus,2.536,309.168,121.916,44,0204403014
146,0,24140,Sean O'Hair,2.536,292.289,115.254,69,0207703178
148,0,27436,Graham DeLaet,2.535,307.395,121.262,48,0110902986
148,0,26301,James Nitties,2.535,291.393,114.964,61,0211803011
148,0,26951,Johnson Wagner,2.535,280.939,110.810,69,0221202941
151,0,20593,Greg Chalmers,2.532,279.033,110.186,88,0183802898
152,0,08725,Tom Gillis,2.529,289.615,114.504,85,0221402866
153,0,20498,Briny Baird,2.528,277.897,109.906,69,0193303094
154,0,12755,Vance Veazey,2.526,284.204,112.512,40,0206102822
155,0,07457,Steve Flesch,2.525,274.406,108.695,55,0201003063
156,0,01116,Michael Bradley,2.523,285.196,113.038,52,0202303268
157,0,01810,Phil Mickelson,2.522,307.744,122.047,48,0194402931
157,0,27214,Kevin Streelman,2.522,291.492,115.598,72,0214002896
159,0,20098,Stuart Appleby,2.520,290.296,115.206,86,0203903024
159,0,20160,Charlie Wi,2.520,282.440,112.084,79,0204902889
161,0,25720,Chad Collins,2.518,278.232,110.510,74,0218603061
162,0,24361,Pat Perez,2.516,288.716,114.742,80,0208903372
163,0,20850,Daniel Chopra,2.514,299.270,119.045,59,0210203018
163,0,07749,Brett Quigley,2.514,283.044,112.581,78,0001402857
165,0,23983,Luke Donald,2.512,278.460,110.857,58,0218302967
166,0,28307,Matt Every,2.510,289.244,115.253,45,0207602755
166,0,27302,Garth Mulroy,2.510,289.271,115.228,37,0211302992
168,0,20572,Rod Pampling,2.508,282.102,112.464,61,0213802947
168,0,20686,Jeev Milkha Singh,2.508,284.027,113.251,34,0220202924
170,0,23353,J.J. Henry,2.507,290.451,115.860,72,0164902890
170,0,12716,Charley Hoffman,2.507,298.028,118.880,74,0214002967
172,0,07867,Woody Austin,2.504,282.498,112.838,68,0215802862
173,0,23718,Nathan Green,2.500,282.375,112.963,69,0200103006
173,0,24924,Bill Haas,2.500,296.331,118.546,78,0202302910
175,0,26882,Michael Sim,2.499,282.027,112.835,50,0215202842
176,0,10585,Scott McCarron,2.496,287.758,115.278,72,0186502915
177,0,25396,Kevin Na,2.494,277.696,111.350,74,0187102984
178,0,23349,Charles Warren,2.492,300.333,120.499,42,0190402856
179,0,26300,Matt Jones,2.491,289.990,116.406,75,0193102898
180,0,21209,Sergio Garcia,2.490,295.827,118.828,35,0189702798
181,0,26420,Richard Johnson,2.488,275.552,110.731,60,0222802992
182,0,06621,Joe Durant,2.487,280.645,112.838,47,0209402869
183,0,23409,James Driscoll,2.486,295.190,118.752,63,0202102950
184,0,10423,Mike Weir,2.485,270.316,108.781,41,0177202980
185,0,22378,Trevor Immelman,2.483,287.440,115.775,41,0210602923
185,0,20645,John Senden,2.483,290.940,117.185,84,0178403045
187,0,24846,Ricky Barnes,2.479,289.708,116.875,82,0201902812
188,0,25632,Jimmy Walker,2.478,295.561,119.272,56,0216402897
189,0,22371,Aaron Baddeley,2.474,300.441,121.446,80,0164602935
190,0,24502,Adam Scott,2.468,292.267,118.424,60,0197603152
191,0,22122,Andrew McLardy,2.454,281.057,114.538,35,0127802856
192,0,11123,Chris Couch,2.404,293.421,122.060,47,0205702790
