RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# OF SAVES,# OF BUNKERS
68,0,19846,Brian Gay,57.47,50,87
69,0,22892,Jason Gore,57.32,47,82
70,0,21633,Steve Allan,57.14,28,49
70,0,01724,Jeff Maggert,57.14,32,56
70,0,26882,Michael Sim,57.14,16,28
73,0,21959,Ted Purdy,56.94,41,72
74,0,10213,Dicky Pride,56.82,25,44
75,0,06567,Vijay Singh,56.63,47,83
76,0,22293,Heath Slocum,56.58,43,76
77,0,20859,Anders Hansen,56.52,13,23
78,0,12705,Cliff Kresge,56.44,57,101
79,0,24980,Scott Gutschewski,56.41,22,39
80,0,29718,Anthony Kim,56.36,31,55
81,0,01677,Tom Lehman,56.25,18,32
82,0,06522,Ernie Els,56.10,23,41
83,0,23322,Brett Wetterich,55.93,33,59
84,0,23614,Rich Beem,55.56,25,45
84,0,01161,Mark Calcavecchia,55.56,35,63
86,0,20498,Briny Baird,55.29,47,85
87,0,10425,Jay Williamson,55.26,21,38
88,0,24924,Bill Haas,55.17,48,87
88,0,24361,Pat Perez,55.17,32,58
90,0,26596,Ryan Moore,54.93,39,71
91,0,06004,Stephen Ames,54.84,34,62
92,0,01473,Todd Hamilton,54.55,36,66
92,0,02206,David Toms,54.55,24,44
92,0,23788,D.J. Trahan,54.55,42,77
95,0,23325,Vaughn Taylor,54.24,32,59
96,0,08537,J.P. Hayes,54.17,39,72
96,0,06527,Steve Stricker,54.17,26,48
96,0,02239,Scott Verplank,54.17,26,48
99,0,24140,Sean O'Hair,54.05,40,74
100,0,20382,Stephen Leaney,54.00,27,50
101,0,01388,Robert Gamez,53.73,36,67
102,0,27649,Brandt Snedeker,53.49,46,86
103,0,01945,Kenny Perry,53.45,31,58
104,0,23497,Tag Ridings,53.33,24,45
105,0,07867,Woody Austin,53.25,41,77
105,0,01320,Bob Estes,53.25,41,77
107,0,27963,Chris Stroud,53.19,25,47
108,0,26881,Jarrod Lyle,53.06,26,49
108,0,20628,Arron Oberholser,53.06,26,49
110,0,20623,Gavin Coles,53.03,35,66
111,0,12652,Cameron Beckman,52.94,36,68
112,0,20850,Daniel Chopra,52.75,48,91
113,0,01024,Billy Andrade,52.63,40,76
113,0,28486,Michael Putnam,52.63,30,57
115,0,20433,Mark Hensby,52.05,38,73
116,0,07363,Craig Bowden,52.00,26,50
117,0,26951,Johnson Wagner,51.95,40,77
118,0,25190,Jeff Quinney,51.90,41,79
119,0,08881,Tripp Isenhour,51.85,28,54
120,0,24024,Zach Johnson,51.79,29,56
121,0,23048,Eric Axley,51.72,45,87
122,0,20378,Mathias Grönberg,51.52,51,99
123,0,08123,Jeff Brehaut,51.43,18,35
124,0,07223,Brian Bateman,51.28,20,39
124,0,01249,John Daly,51.28,20,39
124,0,08375,Paul Stankowski,51.28,20,39
127,0,12602,Dean Wilson,51.11,23,45
128,0,27141,J.B. Holmes,51.02,25,49
129,0,06251,Chris DiMarco,50.85,30,59
130,0,27120,Troy Matteson,50.82,31,61
131,0,21470,Daisuke Maruyama,50.75,34,67
132,0,20645,John Senden,50.72,35,69
133,0,01035,Tommy Armour III,50.00,20,40
133,0,23933,Michael Boyd,50.00,23,46
133,0,22621,Ben Curtis,50.00,37,74
133,0,12660,Jesper Parnevik,50.00,28,56
133,0,01928,Corey Pavin,50.00,28,56
133,0,06595,Kevin Sutherland,50.00,25,50
133,0,02246,Duffy Waldorf,50.00,23,46
140,0,25345,Carl Pettersson,49.45,45,91
141,0,21949,Joe Ogilvie,49.40,41,83
142,0,24781,Hunter Mahan,49.30,35,71
143,0,20634,Peter Lonard,49.09,27,55
144,0,11123,Chris Couch,48.68,37,76
145,0,27060,John Mallinger,48.35,44,91
146,0,24507,Jason Bohn,48.33,29,60
146,0,11032,Frank Lickliter II,48.33,29,60
146,0,27770,Camilo Villegas,48.33,29,60
149,0,12510,Chad Campbell,48.28,28,58
150,0,20105,Jeff Gove,48.00,36,75
151,0,21805,Harrison Frazar,47.69,31,65
152,0,24449,Parker McLachlin,47.27,26,55
153,0,29476,Kyle Reifers,47.17,25,53
154,0,24290,D.J. Brigman,46.67,21,45
154,0,20229,Stewart Cink,46.67,28,60
156,0,07749,Brett Quigley,46.55,27,58
157,0,12782,Tim Herron,46.43,26,56
157,0,01706,Davis Love III,46.43,26,56
159,0,24912,Will MacKenzie,46.34,38,82
160,0,21660,Jason Schultz,46.15,24,52
161,0,08075,Jerry Kelly,45.95,34,74
162,0,26289,Boo Weekley,45.78,38,83
163,0,23349,Charles Warren,45.65,42,92
164,0,20574,Mathew Goggin,45.45,30,66
165,0,10733,Kent Jones,45.21,33,73
166,0,20691,Greg Owen,45.16,28,62
167,0,25900,Lucas Glover,44.64,25,56
168,0,20157,Retief Goosen,44.44,16,36
168,0,12716,Charley Hoffman,44.44,32,72
170,0,26420,Richard Johnson,44.30,35,79
171,0,23353,J.J. Henry,44.19,19,43
172,0,10885,Robert Allenby,44.00,22,50
173,0,01142,Bart Bryant,43.64,24,55
174,0,23623,Bo Van Pelt,43.59,34,78
175,0,01707,Steve Lowery,43.33,26,60
176,0,22295,Darron Stiles,43.14,22,51
177,0,26360,Bubba Dickerson,42.86,15,35
177,0,22348,Nick O'Hern,42.86,24,56
179,0,02104,Jeff Sluman,42.59,23,54
180,0,02036,Jim Rutledge,41.46,17,41
181,0,02223,Bob Tway,41.03,32,78
182,0,19803,Ryan Armour,40.91,27,66
183,0,06515,Shaun Micheel,40.63,13,32
184,0,06621,Joe Durant,40.35,23,57
185,0,12195,Tom Johnson,40.32,25,62
186,0,01797,Rocco Mediate,40.00,20,50
187,0,26679,Kevin Stadler,39.44,28,71
188,0,02101,Joey Sindelar,39.34,24,61
189,0,20766,Padraig Harrington,38.89,14,36
190,0,27095,Nick Watney,38.71,24,62
191,0,01157,Tom Byrum,38.46,10,26
192,0,23638,Brendon de Jonge,35.94,23,64
193,0,24358,Robert Garrigus,35.38,23,65
194,0,21646,David Branshaw,33.90,20,59
195,0,12714,Chris Tidland,33.33,14,42
196,0,27702,Matt Hendrix,32.73,18,55
