RANK,MOVEMENT,PLAYER_ID,PLAYER,BEST STREAK,CURRENT STREAK
1,0,21731,Freddie Jacobson,542,18
2,0,29222,Billy Hurley III,341,158
3,0,31416,Derek Fathauer,328,122
4,0,33122,Russell Knox,303,64
5,0,23638,Brendon de Jonge,290,49
5,0,34130,Sung Joon Park,290,6
7,0,34046,Jordan Spieth,279,12
8,0,29518,Brendan Steele,255,80
9,0,30925,Dustin Johnson,254,37
10,0,20771,Steven Alker,242,5
11,0,24140,Sean O'Hair,240,12
12,0,27649,Brandt Snedeker,234,6
13,0,31560,Brian Stuard,231,11
14,0,22056,Cameron Percy,228,2
15,0,25834,Daniel Summerhays,226,50
16,0,33667,Carlos Ortiz,222,55
17,0,29479,Scott Brown,218,7
17,0,23353,J.J. Henry,218,0
19,0,28780,Nicholas Thompson,217,22
20,0,27141,J.B. Holmes,215,215
21,0,29478,Kevin Kisner,214,9
22,0,23800,Bryce Molder,211,35
23,0,27644,Brian Harman,209,12
23,0,25396,Kevin Na,209,28
25,0,24846,Ricky Barnes,208,9
25,0,10860,Justin Leonard,208,123
27,0,30927,Brendon Todd,207,7
28,0,40058,Zac Blair,205,24
29,0,24507,Jason Bohn,201,31
29,0,28500,Martin Flores,201,9
29,0,25900,Lucas Glover,201,62
32,0,24357,K.J. Choi,200,12
32,0,33399,Adam Hadwin,200,5
34,0,33448,Justin Thomas,199,7
35,0,26289,Boo Weekley,198,3
36,0,12716,Charley Hoffman,197,7
37,0,28486,Michael Putnam,191,35
37,0,27214,Kevin Streelman,191,191
37,0,27330,Josh Teater,191,191
40,0,25274,Steven Bowditch,187,136
40,0,26758,David Hearn,187,58
40,0,27466,Spencer Levin,187,3
40,0,32640,Troy Merritt,187,1
44,0,29926,Danny Lee,186,92
45,0,20472,Alex Cejka,185,52
46,0,33418,Shawn Stefani,184,33
47,0,32839,Hideki Matsuyama,182,4
48,0,29535,Brice Garnett,180,35
49,0,36699,Patrick Rodgers,179,30
50,0,28475,Jeff Overton,178,5
51,0,22405,Justin Rose,177,60
52,0,25349,Tim Wilkinson,176,62
53,0,24024,Zach Johnson,175,32
54,0,34261,Scott Langley,174,5
54,0,29289,S.Y. Noh,174,0
56,0,27895,Jonas Blixt,173,38
56,0,39954,Cody Gribble,173,5
56,0,37454,Whee Kim,173,16
59,0,24490,George McNeill,172,16
59,0,34360,Patrick Reed,172,20
61,0,23108,Matt Kuchar,171,41
62,0,21961,Charles Howell III,169,61
63,0,23135,Tim Clark,167,2
63,0,30944,Jason Kokrak,167,8
63,0,28237,Rory McIlroy,167,3
66,0,23048,Eric Axley,166,110
66,0,31202,William McGirt,166,3
68,0,25720,Chad Collins,165,57
68,0,08075,Jerry Kelly,165,41
70,0,29725,Tony Finau,164,79
70,0,34098,Russell Henley,164,13
70,0,34409,David Lingmerth,164,1
73,0,21209,Sergio Garcia,163,29
73,0,35539,Luke Guthrie,163,29
75,0,25345,Carl Pettersson,161,4
75,0,33449,Zack Sucher,161,2
77,0,32200,Roberto Castro,159,0
78,0,26596,Ryan Moore,158,72
78,0,02239,Scott Verplank,158,158
80,0,22046,Geoff Ogilvy,157,0
