RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL 3 PUTTS,TOTAL ROUNDS
1,0,12781,Scott Medlin,1.08,57,53
2,0,02106,Chris Smith,.96,77,80
3,0,19883,Joe Daley,.90,69,77
4,0,02201,Jim Thorpe,.85,47,55
5,0,06599,John Elliott,.84,43,51
6,0,20051,Joe Acosta Jr.,.79,56,71
6,0,12626,Joey Gullion,.79,69,87
8,0,01958,Dan Pohl,.78,45,58
9,0,01068,Andy Bean,.75,56,75
9,0,11032,Frank Lickliter II,.75,63,84
11,0,01604,Steve Jurgensen,.72,63,87
11,0,02135,Mike Standly,.72,58,81
13,0,01060,Dave Barr,.71,41,58
13,0,19913,Ron Whittaker,.71,41,58
15,0,01014,Fulton Allem,.70,38,54
15,0,20505,Lucas Parsons,.70,39,56
17,0,01035,Tommy Armour III,.69,37,54
17,0,20259,Hisayuki Sasaki,.69,44,64
17,0,10649,Tom Scherrer,.69,61,89
20,0,10505,Shane Bertsch,.68,50,73
20,0,06315,Pete Jordan,.68,50,73
20,0,01725,John Mahaffey,.68,44,65
20,0,01905,Joe Ozaki,.68,46,68
24,0,01607,Brian Kamm,.67,58,87
24,0,01975,Tom Purtzer,.67,56,83
24,0,10215,Charlie Rymer,.67,60,90
24,0,02171,Mike Swartz,.67,49,73
28,0,01487,Jeff Hart,.66,43,65
28,0,08337,Mike Heinen,.66,63,95
30,0,01133,Billy Ray Brown,.65,50,77
30,0,01334,Keith Fergus,.65,55,84
30,0,01388,Robert Gamez,.65,49,75
30,0,06066,Gary Rusnak,.65,51,78
30,0,02226,Tray Tyner,.65,33,51
30,0,02256,Tom Watson,.65,35,54
36,0,01143,Brad Bryant,.64,54,84
36,0,01200,Keith Clearwater,.64,50,78
36,0,01414,Bob Gilder,.64,54,85
36,0,06090,Jim McGovern,.64,56,87
40,0,07867,Woody Austin,.63,74,117
40,0,01157,Tom Byrum,.63,48,76
40,0,12782,Tim Herron,.63,63,100
40,0,01557,John Inman,.63,50,79
40,0,01723,Andrew Magee,.63,48,76
40,0,02133,Craig Stadler,.63,35,56
46,0,02167,Mike Sullivan,.62,53,85
47,0,01156,Curt Byrum,.61,34,56
47,0,01682,Wayne Levi,.61,43,71
47,0,01864,Larry Nelson,.61,46,76
47,0,01938,David Peoples,.61,34,56
47,0,01971,Dillard Pruitt,.61,45,74
47,0,02008,Lee Rinker,.61,61,100
47,0,10425,Jay Williamson,.61,47,77
54,0,06214,Guy Boros,.60,56,93
54,0,10569,Mike Brisky,.60,50,83
54,0,01323,Brad Fabel,.60,52,86
54,0,06643,Paul Goydos,.60,50,84
54,0,02170,Hal Sutton,.60,53,88
59,0,01006,John Adams,.59,46,78
59,0,06036,Scott Dunlap,.59,47,80
59,0,06012,Greg Kraft,.59,48,81
59,0,06595,Kevin Sutherland,.59,63,107
59,0,02279,Mark Wiebe,.59,44,74
64,0,01161,Mark Calcavecchia,.58,59,102
64,0,01361,Dan Forsman,.58,38,65
64,0,01374,Robin Freeman,.58,59,102
64,0,06064,Jeff Gallagher,.58,49,84
64,0,01761,Len Mattiace,.58,49,85
64,0,02218,Ted Tryba,.58,60,103
70,0,01307,Joel Edwards,.57,54,94
70,0,10203,Bryan Gorman,.57,39,69
70,0,08547,John Maginnes,.57,46,81
70,0,01771,Blaine McCallister,.57,52,91
70,0,02321,Fuzzy Zoeller,.57,30,53
75,0,01142,Bart Bryant,.56,43,77
75,0,06124,Patrick Burke,.56,40,72
75,0,01381,Fred Funk,.56,60,108
75,0,06044,Scott Gump,.56,54,97
75,0,08075,Jerry Kelly,.56,51,91
75,0,02101,Joey Sindelar,.56,49,87
81,0,20098,Stuart Appleby,.55,52,95
82,0,01201,Lennie Clements,.54,45,83
82,0,01603,Jeff Julian,.54,37,69
82,0,08993,Franklin Langham,.54,50,92
85,0,06034,Marco Dawson,.53,46,87
85,0,01385,Jim Gallagher Jr.,.53,39,73
85,0,01408,Kelly Gibson,.53,60,114
85,0,01876,Greg Norman,.53,27,51
85,0,06657,Steve Rintoul,.53,40,75
85,0,07101,Dave Stockton Jr.,.53,49,92
85,0,02303,Robert Wrenn,.53,38,72
92,0,08931,Glen Day,.52,46,89
92,0,07267,Allen Doyle,.52,46,88
92,0,01444,Ken Green,.52,42,81
92,0,01633,Tom Kite,.52,36,69
92,0,20095,Carl Paulson,.52,45,87
92,0,01945,Kenny Perry,.52,42,81
92,0,01960,Don Pooley,.52,33,63
92,0,07087,Hugh Royer III,.52,47,91
92,0,02131,Mike Springer,.52,44,85
92,0,02241,Bobby Wadkins,.52,48,92
92,0,02246,Duffy Waldorf,.52,35,67
103,0,01553,John Huston,.51,43,84
103,0,01706,Davis Love III,.51,41,80
103,0,01724,Jeff Maggert,.51,46,91
103,0,10213,Dicky Pride,.51,41,81
103,0,08375,Paul Stankowski,.51,36,71
103,0,02206,David Toms,.51,45,89
103,0,02245,Grant Waite,.51,38,75
110,0,01435,Wayne Grady,.50,32,64
110,0,10585,Scott McCarron,.50,43,86
110,0,02115,Taylor Smith,.50,38,76
113,0,01475,Donnie Hammond,.49,30,61
113,0,01510,Nolan Henke,.49,39,80
113,0,01748,Doug Martin,.49,45,92
113,0,02214,Kirk Triplett,.49,36,73
117,0,01261,Jay Delsing,.48,41,86
117,0,01797,Rocco Mediate,.48,33,69
117,0,01810,Phil Mickelson,.48,37,77
117,0,02104,Jeff Sluman,.48,50,105
121,0,01072,Chip Beck,.47,43,92
121,0,01175,Jim Carter,.47,50,107
121,0,01185,Brandel Chamblee,.47,33,70
121,0,01203,Russ Cochran,.47,39,83
121,0,01249,John Daly,.47,34,72
121,0,01766,Billy Mayfair,.47,44,93
121,0,01823,Larry Mize,.47,34,73
121,0,06140,Sean Murphy,.47,38,81
121,0,02186,Brian Tennyson,.47,35,75
130,0,01096,Phil Blackmar,.46,43,94
130,0,06522,Ernie Els,.46,30,65
132,0,06617,Brian Henninger,.45,38,84
132,0,02023,Clarence Rose,.45,38,85
132,0,02049,Gene Sauers,.45,35,78
135,0,01093,Ronnie Black,.44,37,85
135,0,01320,Bob Estes,.44,28,64
135,0,02099,Scott Simpson,.44,31,70
135,0,02159,Curtis Strange,.44,35,79
135,0,06613,Tommy Tolles,.44,42,95
140,0,01024,Billy Andrade,.43,37,87
140,0,01196,Brian Claar,.43,45,104
140,0,01306,David Edwards,.43,35,82
140,0,10809,Jim Furyk,.43,43,100
140,0,01577,Lee Janzen,.43,40,92
140,0,06332,Neal Lancaster,.43,44,102
140,0,01707,Steve Lowery,.43,43,100
140,0,01891,David Ogrin,.43,44,102
140,0,01920,Craig Parry,.43,35,81
149,0,01527,Scott Hoch,.42,40,96
149,0,01996,Mike Reid,.42,30,72
149,0,06567,Vijay Singh,.42,38,90
149,0,02242,Lanny Wadkins,.42,26,62
153,0,01040,Emlyn Aubrey,.41,24,58
153,0,01139,Olin Browne,.41,39,94
153,0,01226,Fred Couples,.41,27,66
153,0,09011,David Duval,.41,31,75
153,0,07235,John Morse,.41,39,94
153,0,01943,Chris Perry,.41,28,68
153,0,08385,Omar Uresti,.41,39,94
160,0,01098,Jay Don Blake,.40,36,91
160,0,01132,Mark Brooks,.40,40,101
160,0,01549,Mike Hulbert,.40,38,94
160,0,10860,Justin Leonard,.40,40,101
160,0,12660,Jesper Parnevik,.40,27,68
165,0,01329,Brad Faxon,.39,32,82
165,0,01783,Mark McCumber,.39,20,51
167,0,01313,Steve Elkington,.38,24,64
167,0,01346,Ed Fiori,.38,23,61
167,0,01378,David Frost,.38,27,71
167,0,02223,Bob Tway,.38,30,80
167,0,06577,John Wilson,.38,31,81
172,0,01457,Jay Haas,.37,33,89
173,0,01116,Michael Bradley,.36,31,87
173,0,01887,Mark O'Meara,.36,29,80
175,0,01042,Paul Azinger,.35,27,77
175,0,01968,Nick Price,.35,18,52
177,0,02267,D.A. Weibring,.34,18,53
178,0,01219,John Cook,.33,29,89
178,0,01837,Gil Morgan,.33,20,61
180,0,01326,Nick Faldo,.32,18,56
180,0,01701,Bob Lohr,.32,29,90
182,0,02146,Payne Stewart,.31,27,87
183,0,01599,Steve Jones,.30,25,83
183,0,02010,Loren Roberts,.30,24,81
185,0,01928,Corey Pavin,.28,23,81
186,0,06527,Steve Stricker,.27,22,82
187,0,01235,Ben Crenshaw,.25,15,59
187,0,01569,Peter Jacobsen,.25,16,65
189,0,01677,Tom Lehman,.22,17,79
190,0,01331,Rick Fehr,.19,14,74
