RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL PUTTS,TOTAL ROUNDS
1,0,01132,Mark Brooks,27.76,694,25
2,0,01329,Brad Faxon,27.89,530,19
3,0,01577,Lee Janzen,27.96,643,23
4,0,02049,Gene Sauers,28.00,644,23
5,0,19913,Ron Whittaker,28.05,561,20
6,0,06613,Tommy Tolles,28.09,618,22
7,0,01378,David Frost,28.11,506,18
8,0,01960,Don Pooley,28.16,535,19
9,0,10860,Justin Leonard,28.20,705,25
10,0,01040,Emlyn Aubrey,28.31,453,16
11,0,01928,Corey Pavin,28.33,510,18
12,0,01331,Rick Fehr,28.38,596,21
13,0,02267,D.A. Weibring,28.47,427,15
14,0,01096,Phil Blackmar,28.50,741,26
14,0,10809,Jim Furyk,28.50,684,24
16,0,01414,Bob Gilder,28.52,713,25
17,0,02010,Loren Roberts,28.55,571,20
17,0,02242,Lanny Wadkins,28.55,571,20
19,0,01042,Paul Azinger,28.58,543,19
20,0,01701,Bob Lohr,28.61,801,28
20,0,01887,Mark O'Meara,28.61,515,18
22,0,06577,John Wilson,28.69,746,26
23,0,01943,Chris Perry,28.70,574,20
24,0,07267,Allen Doyle,28.74,776,27
25,0,02104,Jeff Sluman,28.78,777,27
26,0,01549,Mike Hulbert,28.79,835,29
27,0,01175,Jim Carter,28.83,836,29
28,0,08931,Glen Day,28.88,722,25
29,0,01607,Brian Kamm,28.90,867,30
29,0,06527,Steve Stricker,28.90,578,20
31,0,12626,Joey Gullion,28.93,810,28
32,0,01905,Joe Ozaki,28.95,579,20
33,0,01557,John Inman,28.96,753,26
33,0,01707,Steve Lowery,28.96,811,28
33,0,06066,Gary Rusnak,28.96,753,26
33,0,02131,Mike Springer,28.96,811,28
37,0,01510,Nolan Henke,29.00,667,23
37,0,06012,Greg Kraft,29.00,754,26
37,0,01682,Wayne Levi,29.00,551,19
40,0,08993,Franklin Langham,29.03,900,31
41,0,01098,Jay Don Blake,29.04,697,24
42,0,01457,Jay Haas,29.05,639,22
43,0,01891,David Ogrin,29.07,814,28
43,0,08385,Omar Uresti,29.07,843,29
45,0,01024,Billy Andrade,29.08,727,25
45,0,01093,Ronnie Black,29.08,727,25
47,0,06657,Steve Rintoul,29.11,786,27
48,0,01599,Steve Jones,29.14,612,21
49,0,01968,Nick Price,29.15,379,13
50,0,10569,Mike Brisky,29.16,729,25
50,0,01249,John Daly,29.16,554,19
52,0,01116,Michael Bradley,29.17,671,23
52,0,01381,Fred Funk,29.17,846,29
52,0,01876,Greg Norman,29.17,350,12
52,0,06595,Kevin Sutherland,29.17,875,30
56,0,01374,Robin Freeman,29.18,963,33
57,0,01133,Billy Ray Brown,29.21,701,24
57,0,09011,David Duval,29.21,555,19
57,0,06522,Ernie Els,29.21,409,14
57,0,10203,Bryan Gorman,29.21,701,24
57,0,02099,Scott Simpson,29.21,555,19
62,0,11032,Frank Lickliter II,29.22,789,27
63,0,06064,Jeff Gallagher,29.23,877,30
64,0,01920,Craig Parry,29.24,614,21
65,0,08375,Paul Stankowski,29.25,702,24
66,0,01320,Bob Estes,29.26,673,23
66,0,06140,Sean Murphy,29.26,673,23
66,0,10215,Charlie Rymer,29.26,790,27
69,0,02167,Mike Sullivan,29.27,761,26
69,0,02186,Brian Tennyson,29.27,644,22
71,0,01864,Larry Nelson,29.30,586,20
71,0,06567,Vijay Singh,29.30,586,20
73,0,12782,Tim Herron,29.32,821,28
74,0,02171,Mike Swartz,29.33,792,27
75,0,06214,Guy Boros,29.34,851,29
75,0,08337,Mike Heinen,29.34,851,29
77,0,02279,Mark Wiebe,29.36,646,22
78,0,01072,Chip Beck,29.37,793,27
79,0,10585,Scott McCarron,29.38,705,24
80,0,02226,Tray Tyner,29.39,529,18
81,0,01161,Mark Calcavecchia,29.40,735,25
81,0,02133,Craig Stadler,29.40,441,15
83,0,10505,Shane Bertsch,29.41,794,27
84,0,01326,Nick Faldo,29.42,353,12
84,0,01435,Wayne Grady,29.42,559,19
84,0,01723,Andrew Magee,29.42,706,24
84,0,20259,Hisayuki Sasaki,29.42,559,19
84,0,02206,David Toms,29.42,765,26
89,0,01385,Jim Gallagher Jr.,29.43,618,21
89,0,01475,Donnie Hammond,29.43,618,21
91,0,06036,Scott Dunlap,29.44,795,27
