RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL 3+ PUTTS,TOTAL ROUNDS
1,0,06599,John Elliott,.08,4,51
2,0,01761,Len Mattiace,.05,4,85
3,0,10203,Bryan Gorman,.04,3,69
3,0,08075,Jerry Kelly,.04,4,91
3,0,01938,David Peoples,.04,2,56
3,0,02256,Tom Watson,.04,2,54
7,0,01006,John Adams,.03,2,78
7,0,07867,Woody Austin,.03,3,117
7,0,01042,Paul Azinger,.03,2,77
7,0,01200,Keith Clearwater,.03,2,78
7,0,19883,Joe Daley,.03,2,77
7,0,06036,Scott Dunlap,.03,2,80
7,0,01388,Robert Gamez,.03,2,75
7,0,01604,Steve Jurgensen,.03,3,87
7,0,06332,Neal Lancaster,.03,3,102
7,0,08993,Franklin Langham,.03,3,92
7,0,01706,Davis Love III,.03,2,80
7,0,12660,Jesper Parnevik,.03,2,68
7,0,06657,Steve Rintoul,.03,2,75
7,0,02099,Scott Simpson,.03,2,70
21,0,20098,Stuart Appleby,.02,2,95
21,0,01098,Jay Don Blake,.02,2,91
21,0,01132,Mark Brooks,.02,2,101
21,0,01203,Russ Cochran,.02,2,83
21,0,01235,Ben Crenshaw,.02,1,59
21,0,06034,Marco Dawson,.02,2,87
21,0,01320,Bob Estes,.02,1,64
21,0,01414,Bob Gilder,.02,2,85
21,0,12626,Joey Gullion,.02,2,87
21,0,11032,Frank Lickliter II,.02,2,84
21,0,01783,Mark McCumber,.02,1,51
21,0,06090,Jim McGovern,.02,2,87
21,0,12781,Scott Medlin,.02,1,53
21,0,20505,Lucas Parsons,.02,1,56
21,0,01945,Kenny Perry,.02,2,81
21,0,06567,Vijay Singh,.02,2,90
21,0,02135,Mike Standly,.02,2,81
21,0,02242,Lanny Wadkins,.02,1,62
21,0,19913,Ron Whittaker,.02,1,58
40,0,20051,Joe Acosta Jr.,.01,1,71
40,0,01068,Andy Bean,.01,1,75
40,0,10569,Mike Brisky,.01,1,83
40,0,01133,Billy Ray Brown,.01,1,77
40,0,01142,Bart Bryant,.01,1,77
40,0,01143,Brad Bryant,.01,1,84
40,0,01161,Mark Calcavecchia,.01,1,102
40,0,01175,Jim Carter,.01,1,107
40,0,01185,Brandel Chamblee,.01,1,70
40,0,08931,Glen Day,.01,1,89
40,0,01261,Jay Delsing,.01,1,86
40,0,01307,Joel Edwards,.01,1,94
40,0,01374,Robin Freeman,.01,1,102
40,0,01378,David Frost,.01,1,71
40,0,01381,Fred Funk,.01,1,108
40,0,01408,Kelly Gibson,.01,1,114
40,0,06643,Paul Goydos,.01,1,84
40,0,01444,Ken Green,.01,1,81
40,0,06617,Brian Henninger,.01,1,84
40,0,01553,John Huston,.01,1,84
40,0,06315,Pete Jordan,.01,1,73
40,0,10860,Justin Leonard,.01,1,101
40,0,08547,John Maginnes,.01,1,81
40,0,01810,Phil Mickelson,.01,1,77
40,0,07235,John Morse,.01,1,94
40,0,01864,Larry Nelson,.01,1,76
40,0,01905,Joe Ozaki,.01,1,68
40,0,01920,Craig Parry,.01,1,81
40,0,20095,Carl Paulson,.01,1,87
40,0,01975,Tom Purtzer,.01,1,83
40,0,02008,Lee Rinker,.01,1,100
40,0,07087,Hugh Royer III,.01,1,91
40,0,02049,Gene Sauers,.01,1,78
40,0,02131,Mike Springer,.01,1,85
40,0,02146,Payne Stewart,.01,1,87
40,0,06527,Steve Stricker,.01,1,82
40,0,02186,Brian Tennyson,.01,1,75
40,0,02214,Kirk Triplett,.01,1,73
40,0,02241,Bobby Wadkins,.01,1,92
40,0,02246,Duffy Waldorf,.01,1,67
40,0,06577,John Wilson,.01,1,81
40,0,02303,Robert Wrenn,.01,1,72
