RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL 1 PUTTS,TOTAL ROUNDS
1,0,06012,Greg Kraft,7.49,607,81
2,0,02186,Brian Tennyson,7.35,551,75
3,0,06577,John Wilson,7.28,590,81
4,0,06657,Steve Rintoul,7.20,540,75
5,0,08931,Glen Day,7.18,639,89
6,0,06066,Gary Rusnak,7.10,554,78
7,0,08993,Franklin Langham,7.03,647,92
8,0,01701,Bob Lohr,6.99,629,90
9,0,06064,Jeff Gallagher,6.98,586,84
10,0,01040,Emlyn Aubrey,6.97,404,58
10,0,02049,Gene Sauers,6.97,544,78
12,0,01329,Brad Faxon,6.95,570,82
12,0,01604,Steve Jurgensen,6.95,605,87
14,0,10203,Bryan Gorman,6.94,479,69
15,0,01960,Don Pooley,6.92,436,63
16,0,02115,Taylor Smith,6.91,525,76
17,0,07267,Allen Doyle,6.90,607,88
17,0,01346,Ed Fiori,6.90,421,61
19,0,12626,Joey Gullion,6.89,599,87
20,0,19913,Ron Whittaker,6.88,399,58
21,0,01072,Chip Beck,6.87,632,92
21,0,01864,Larry Nelson,6.87,522,76
23,0,10505,Shane Bertsch,6.86,501,73
23,0,01414,Bob Gilder,6.86,583,85
23,0,20259,Hisayuki Sasaki,6.86,439,64
26,0,01093,Ronnie Black,6.85,582,85
26,0,01200,Keith Clearwater,6.85,534,78
26,0,01891,David Ogrin,6.85,699,102
29,0,10425,Jay Williamson,6.83,526,77
30,0,01510,Nolan Henke,6.80,544,80
30,0,01549,Mike Hulbert,6.80,639,94
32,0,01748,Doug Martin,6.78,624,92
32,0,01761,Len Mattiace,6.78,576,85
34,0,01557,John Inman,6.75,533,79
34,0,01607,Brian Kamm,6.75,587,87
36,0,01603,Jeff Julian,6.74,465,69
36,0,01723,Andrew Magee,6.74,512,76
36,0,07087,Hugh Royer III,6.74,613,91
39,0,01331,Rick Fehr,6.73,498,74
39,0,08547,John Maginnes,6.73,545,81
39,0,08375,Paul Stankowski,6.73,478,71
42,0,01096,Phil Blackmar,6.70,630,94
42,0,06332,Neal Lancaster,6.70,683,102
42,0,01823,Larry Mize,6.70,489,73
42,0,06527,Steve Stricker,6.70,549,82
46,0,01577,Lee Janzen,6.68,615,92
46,0,11032,Frank Lickliter II,6.68,561,84
46,0,10215,Charlie Rymer,6.68,601,90
49,0,02303,Robert Wrenn,6.67,480,72
50,0,02242,Lanny Wadkins,6.66,413,62
50,0,02246,Duffy Waldorf,6.66,446,67
52,0,19883,Joe Daley,6.65,512,77
52,0,06599,John Elliott,6.65,339,51
54,0,01157,Tom Byrum,6.64,505,76
54,0,01938,David Peoples,6.64,372,56
56,0,10860,Justin Leonard,6.63,670,101
56,0,10585,Scott McCarron,6.63,570,86
58,0,01098,Jay Don Blake,6.62,602,91
59,0,06034,Marco Dawson,6.61,575,87
60,0,12782,Tim Herron,6.60,660,100
60,0,02131,Mike Springer,6.60,561,85
62,0,02214,Kirk Triplett,6.59,481,73
63,0,06214,Guy Boros,6.58,612,93
63,0,07101,Dave Stockton Jr.,6.58,605,92
65,0,10569,Mike Brisky,6.57,545,83
65,0,01203,Russ Cochran,6.57,545,83
65,0,01323,Brad Fabel,6.57,565,86
65,0,01837,Gil Morgan,6.57,401,61
69,0,01196,Brian Claar,6.56,682,104
69,0,01374,Robin Freeman,6.56,669,102
71,0,01139,Olin Browne,6.55,616,94
71,0,01378,David Frost,6.55,465,71
71,0,10809,Jim Furyk,6.55,655,100
71,0,01553,John Huston,6.55,550,84
75,0,01201,Lennie Clements,6.54,543,83
75,0,01475,Donnie Hammond,6.54,399,61
77,0,01527,Scott Hoch,6.53,627,96
78,0,01307,Joel Edwards,6.52,613,94
79,0,06090,Jim McGovern,6.51,566,87
80,0,20095,Carl Paulson,6.48,564,87
81,0,01175,Jim Carter,6.47,692,107
81,0,01388,Robert Gamez,6.47,485,75
81,0,02279,Mark Wiebe,6.47,479,74
84,0,20098,Stuart Appleby,6.46,614,95
84,0,08075,Jerry Kelly,6.46,588,91
86,0,01024,Billy Andrade,6.45,561,87
86,0,01724,Jeff Maggert,6.45,587,91
86,0,02218,Ted Tryba,6.45,664,103
89,0,01132,Mark Brooks,6.44,650,101
89,0,01381,Fred Funk,6.44,696,108
89,0,02023,Clarence Rose,6.44,547,85
89,0,06613,Tommy Tolles,6.44,612,95
93,0,01306,David Edwards,6.43,527,82
93,0,06595,Kevin Sutherland,6.43,688,107
93,0,02267,D.A. Weibring,6.43,341,53
96,0,01320,Bob Estes,6.42,411,64
96,0,02008,Lee Rinker,6.42,642,100
98,0,01943,Chris Perry,6.41,436,68
99,0,01042,Paul Azinger,6.40,493,77
99,0,01920,Craig Parry,6.40,518,81
101,0,02146,Payne Stewart,6.39,556,87
101,0,02167,Mike Sullivan,6.39,543,85
103,0,02206,David Toms,6.36,566,89
104,0,01006,John Adams,6.33,494,78
104,0,10213,Dicky Pride,6.33,513,81
106,0,07235,John Morse,6.32,594,94
106,0,02171,Mike Swartz,6.32,461,73
108,0,01035,Tommy Armour III,6.31,341,54
108,0,01261,Jay Delsing,6.31,543,86
108,0,06140,Sean Murphy,6.31,511,81
108,0,01887,Mark O'Meara,6.31,505,80
112,0,06124,Patrick Burke,6.29,453,72
112,0,01487,Jeff Hart,6.29,409,65
112,0,01707,Steve Lowery,6.29,629,100
112,0,01905,Joe Ozaki,6.29,428,68
116,0,01068,Andy Bean,6.28,471,75
116,0,01249,John Daly,6.28,452,72
116,0,01945,Kenny Perry,6.28,509,81
119,0,01599,Steve Jones,6.27,520,83
119,0,01682,Wayne Levi,6.27,445,71
121,0,01928,Corey Pavin,6.26,507,81
122,0,01133,Billy Ray Brown,6.25,481,77
123,0,10649,Tom Scherrer,6.24,555,89
124,0,01014,Fulton Allem,6.22,336,54
125,0,02101,Joey Sindelar,6.21,540,87
126,0,20051,Joe Acosta Jr.,6.20,440,71
126,0,01116,Michael Bradley,6.20,539,87
128,0,06617,Brian Henninger,6.19,520,84
128,0,08385,Omar Uresti,6.19,582,94
130,0,01975,Tom Purtzer,6.18,513,83
131,0,01385,Jim Gallagher Jr.,6.16,450,73
132,0,02256,Tom Watson,6.15,332,54
133,0,01185,Brandel Chamblee,6.14,430,70
133,0,01958,Dan Pohl,6.14,356,58
133,0,02010,Loren Roberts,6.14,497,81
133,0,02099,Scott Simpson,6.14,430,70
137,0,01996,Mike Reid,6.13,441,72
138,0,02135,Mike Standly,6.11,495,81
139,0,01219,John Cook,6.09,542,89
139,0,06036,Scott Dunlap,6.09,487,80
139,0,06044,Scott Gump,6.09,591,97
139,0,02133,Craig Stadler,6.09,341,56
143,0,01706,Davis Love III,6.08,486,80
144,0,01334,Keith Fergus,6.07,510,84
144,0,06643,Paul Goydos,6.07,510,84
144,0,01457,Jay Haas,6.07,540,89
144,0,06315,Pete Jordan,6.07,443,73
148,0,01142,Bart Bryant,6.06,467,77
149,0,09011,David Duval,6.04,453,75
150,0,02226,Tray Tyner,6.00,306,51
151,0,07867,Woody Austin,5.99,701,117
152,0,01771,Blaine McCallister,5.98,544,91
152,0,02104,Jeff Sluman,5.98,628,105
154,0,06567,Vijay Singh,5.97,537,90
155,0,01408,Kelly Gibson,5.93,676,114
156,0,08337,Mike Heinen,5.92,562,95
157,0,01444,Ken Green,5.90,478,81
158,0,01235,Ben Crenshaw,5.86,346,59
158,0,01971,Dillard Pruitt,5.86,434,74
158,0,02106,Chris Smith,5.86,469,80
158,0,02170,Hal Sutton,5.86,516,88
162,0,12781,Scott Medlin,5.85,310,53
162,0,02241,Bobby Wadkins,5.85,538,92
164,0,01361,Dan Forsman,5.83,379,65
164,0,01435,Wayne Grady,5.83,373,64
166,0,01161,Mark Calcavecchia,5.82,594,102
166,0,12660,Jesper Parnevik,5.82,396,68
168,0,01876,Greg Norman,5.75,293,51
