RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL
1,0,28089,Jason Day,262
1,0,28237,Rory McIlroy,262
3,0,36689,Brooks Koepka,310
4,0,21209,Sergio Garcia,317
5,0,30925,Dustin Johnson,332
6,0,24502,Adam Scott,337
7,0,23320,Ryan Palmer,378
8,0,22405,Justin Rose,388
9,0,01810,Phil Mickelson,414
10,0,34264,Hudson Swafford,419
11,0,32839,Hideki Matsuyama,423
12,0,32102,Rickie Fowler,430
13,0,24140,Sean O'Hair,431
14,0,34360,Patrick Reed,432
15,0,34046,Jordan Spieth,437
16,0,23108,Matt Kuchar,441
17,0,33399,Adam Hadwin,448
18,0,21961,Charles Howell III,451
19,0,34098,Russell Henley,455
20,0,20472,Alex Cejka,462
21,0,32200,Roberto Castro,484
22,0,26476,Chez Reavie,485
23,0,31323,Gary Woodland,496
24,0,25804,Bubba Watson,504
25,0,25364,Paul Casey,511
26,0,37455,Si Woo Kim,512
26,0,29476,Kyle Reifers,512
28,0,26329,Louis Oosthuizen,513
29,0,25900,Lucas Glover,521
30,0,26331,Charl Schwartzel,523
31,0,29478,Kevin Kisner,524
31,0,27649,Brandt Snedeker,524
33,0,26758,David Hearn,525
33,0,29518,Brendan Steele,525
35,0,32366,Kevin Chappell,527
36,0,29221,Webb Simpson,537
37,0,25686,Jason Dufner,540
38,0,46440,Smylie Kaufman,550
39,0,33448,Justin Thomas,565
40,0,25396,Kevin Na,567
41,0,26596,Ryan Moore,568
41,0,25818,Scott Piercy,568
43,0,27141,J.B. Holmes,569
44,0,29461,Jamie Lovemark,572
45,0,32150,Michael Thompson,585
46,0,31646,Emiliano Grillo,588
47,0,27436,Graham DeLaet,589
48,0,25632,Jimmy Walker,590
49,0,40026,Daniel Berger,593
49,0,27064,Jhonattan Vegas,593
51,0,26851,Marc Leishman,596
52,0,31202,William McGirt,601
53,0,24358,Robert Garrigus,604
54,0,22371,Aaron Baddeley,610
55,0,27644,Brian Harman,612
56,0,33122,Russell Knox,616
57,0,27895,Jonas Blixt,620
58,0,29420,Billy Horschel,621
59,0,30944,Jason Kokrak,624
60,0,06527,Steve Stricker,625
61,0,33413,Ben Martin,630
62,0,27129,Luke List,633
62,0,36699,Patrick Rodgers,633
64,0,26951,Johnson Wagner,634
65,0,24024,Zach Johnson,655
66,0,29926,Danny Lee,672
66,0,35300,Andrew Loupe,672
68,0,21731,Freddie Jacobson,674
69,0,35545,Blayne Barber,676
69,0,25834,Daniel Summerhays,676
71,0,29479,Scott Brown,681
72,0,33461,Morgan Hoffmann,682
73,0,27974,Sung Kang,683
74,0,12510,Chad Campbell,684
75,0,27466,Spencer Levin,687
76,0,33141,Keegan Bradley,689
77,0,26289,Boo Weekley,692
78,0,35879,Kelly Kraft,693
79,0,23800,Bryce Molder,700
80,0,30163,Henrik Norlander,705
81,0,20645,John Senden,708
82,0,27936,Martin Laird,710
82,0,25349,Tim Wilkinson,710
84,0,20229,Stewart Cink,711
85,0,24846,Ricky Barnes,713
86,0,08075,Jerry Kelly,717
87,0,35539,Luke Guthrie,722
88,0,29725,Tony Finau,726
89,0,24357,K.J. Choi,730
89,0,35451,Scott Pinckney,730
91,0,23325,Vaughn Taylor,731
92,0,24924,Bill Haas,732
93,0,27214,Kevin Streelman,734
94,0,34174,John Huh,738
95,0,30110,Kyle Stanley,740
96,0,29974,Branden Grace,741
97,0,33419,Cameron Tringale,744
98,0,28679,Fabián Gómez,747
99,0,25493,Nick Taylor,753
100,0,30711,Colt Knost,755
101,0,27963,Chris Stroud,759
101,0,37189,Harold Varner III,759
103,0,34409,David Lingmerth,765
104,0,20766,Padraig Harrington,766
105,0,33204,Shane Lowry,769
106,0,24507,Jason Bohn,771
107,0,34099,Harris English,773
108,0,12716,Charley Hoffman,774
109,0,29289,S.Y. Noh,781
110,0,10809,Jim Furyk,785
110,0,30926,Chris Kirk,785
112,0,36801,Mark Hubbard,786
113,0,32640,Troy Merritt,787
114,0,24461,Thomas Aiken,789
114,0,25198,Francesco Molinari,789
116,0,20098,Stuart Appleby,790
117,0,22892,Jason Gore,792
118,0,23541,Ben Crane,798
119,0,34265,Will Wilcox,802
120,0,35732,Wes Roach,809
121,0,20157,Retief Goosen,825
122,0,31557,Jim Herman,827
123,0,34262,Jon Curran,831
124,0,26300,Matt Jones,835
125,0,28114,Dawie van der Walt,839
126,0,29222,Billy Hurley III,842
