RANK,MOVEMENT,PLAYER_ID,PLAYER,RATING
1,0,34643,Michael Johnson,9.4
2,0,35139,Richard Lee,9.1
3,0,46970,Jon Rahm,8.9
4,0,28486,Michael Putnam,8.8
5,0,28089,Jason Day,8.7
5,0,50527,Jared du Toit,8.7
5,0,46567,Paul Dunne,8.7
5,0,47994,Lee McCoy,8.7
9,0,27796,Joe Affrunti,8.6
9,0,26525,Grégory Bourdy,8.6
9,0,34363,Tyrrell Hatton,8.6
9,0,30925,Dustin Johnson,8.6
9,0,01810,Phil Mickelson,8.6
9,0,21528,Henrik Stenson,8.6
9,0,49964,Aaron Wise,8.6
16,0,19803,Ryan Armour,8.5
16,0,25364,Paul Casey,8.5
16,0,23135,Tim Clark,8.5
16,0,25191,Gonzalo Fernandez-Castaño,8.5
16,0,32839,Hideki Matsuyama,8.5
16,0,28237,Rory McIlroy,8.5
16,0,24502,Adam Scott,8.5
16,0,34046,Jordan Spieth,8.5
16,0,26668,Marc Turnesa,8.5
25,0,32102,Rickie Fowler,8.4
25,0,34098,Russell Henley,8.4
25,0,23108,Matt Kuchar,8.4
25,0,25572,Graeme McDowell,8.4
25,0,26329,Louis Oosthuizen,8.4
30,0,26499,Rafa Cabrera Bello,8.3
30,0,29535,Brice Garnett,8.3
30,0,24358,Robert Garrigus,8.3
30,0,26908,Yuta Ikeda,8.3
30,0,30852,Ryo Ishikawa,8.3
30,0,30926,Chris Kirk,8.3
30,0,36689,Brooks Koepka,8.3
30,0,30944,Jason Kokrak,8.3
30,0,23800,Bryce Molder,8.3
30,0,46441,Robby Shelton,8.3
30,0,29221,Webb Simpson,8.3
30,0,27649,Brandt Snedeker,8.3
30,0,23788,D.J. Trahan,8.3
30,0,25632,Jimmy Walker,8.3
30,0,32139,Danny Willett,8.3
45,0,29745,Tyler Aldridge,8.2
45,0,33141,Keegan Bradley,8.2
45,0,34021,Bud Cauley,8.2
45,0,32366,Kevin Chappell,8.2
45,0,22621,Ben Curtis,8.2
45,0,21209,Sergio Garcia,8.2
45,0,29974,Branden Grace,8.2
45,0,26758,David Hearn,8.2
45,0,33461,Morgan Hoffmann,8.2
45,0,46440,Smylie Kaufman,8.2
45,0,33410,Andrew Landry,8.2
45,0,27129,Luke List,8.2
45,0,35300,Andrew Loupe,8.2
45,0,29461,Jamie Lovemark,8.2
45,0,28300,Joost Luiten,8.2
45,0,33941,Nick Mason,8.2
45,0,26596,Ryan Moore,8.2
45,0,34360,Patrick Reed,8.2
45,0,36699,Patrick Rodgers,8.2
45,0,22405,Justin Rose,8.2
45,0,26331,Charl Schwartzel,8.2
45,0,30692,Scott Stallings,8.2
45,0,27214,Kevin Streelman,8.2
45,0,25804,Bubba Watson,8.2
45,0,31323,Gary Woodland,8.2
70,0,33948,Byeong Hun An,8.1
70,0,45526,Abraham Ancer,8.1
70,0,24846,Ricky Barnes,8.1
70,0,40026,Daniel Berger,8.1
70,0,48084,Wesley Bryan,8.1
70,0,12510,Chad Campbell,8.1
70,0,32070,Rafael Campos,8.1
70,0,20472,Alex Cejka,8.1
70,0,24357,K.J. Choi,8.1
70,0,23541,Ben Crane,8.1
70,0,21753,Brian Davis,8.1
70,0,28500,Martin Flores,8.1
70,0,25900,Lucas Glover,8.1
70,0,29720,Andres Gonzales,8.1
70,0,27141,J.B. Holmes,8.1
70,0,29420,Billy Horschel,8.1
70,0,21961,Charles Howell III,8.1
70,0,29378,Daisuke Kataoka,8.1
70,0,37454,Whee Kim,8.1
70,0,29478,Kevin Kisner,8.1
70,0,35879,Kelly Kraft,8.1
70,0,27466,Spencer Levin,8.1
70,0,31202,William McGirt,8.1
70,0,24140,Sean O'Hair,8.1
70,0,23320,Ryan Palmer,8.1
70,0,22056,Cameron Percy,8.1
70,0,32876,Martin Piller,8.1
70,0,20645,John Senden,8.1
70,0,06527,Steve Stricker,8.1
70,0,27064,Jhonattan Vegas,8.1
70,0,26951,Johnson Wagner,8.1
70,0,26289,Boo Weekley,8.1
70,0,29454,Bernd Wiesberger,8.1
70,0,25349,Tim Wilkinson,8.1
104,0,35545,Blayne Barber,8.0
104,0,27895,Jonas Blixt,8.0
