RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# OF SAVES,# OF BUNKERS
1,0,24924,Bill Haas,72.92,35,48
2,0,22405,Justin Rose,72.55,37,51
3,0,19846,Brian Gay,71.64,48,67
4,0,06251,Chris DiMarco,70.67,53,75
5,0,21209,Sergio Garcia,69.57,32,46
6,0,20593,Greg Chalmers,68.24,58,85
7,0,24357,K.J. Choi,68.09,32,47
8,0,27895,Jonas Blixt,67.90,55,81
9,0,33120,Mark Anderson,67.80,40,59
10,0,27649,Brandt Snedeker,67.24,39,58
11,0,20850,Daniel Chopra,66.67,26,39
12,0,20766,Padraig Harrington,65.96,31,47
13,0,20623,Gavin Coles,65.85,27,41
14,0,01797,Rocco Mediate,65.79,25,38
14,0,25345,Carl Pettersson,65.79,50,76
16,0,19970,Robert Karlsson,65.71,23,35
17,0,22371,Aaron Baddeley,65.45,36,55
18,0,10213,Dicky Pride,65.22,30,46
19,0,30852,Ryo Ishikawa,65.12,28,43
20,0,21528,Henrik Stenson,64.52,20,31
21,0,28089,Jason Day,64.00,32,50
22,0,22046,Geoff Ogilvy,63.33,38,60
23,0,24925,Jonathan Byrd,62.96,34,54
23,0,10809,Jim Furyk,62.96,34,54
25,0,02206,David Toms,62.50,20,32
26,0,33141,Keegan Bradley,62.07,36,58
27,0,26300,Matt Jones,61.90,26,42
28,0,29926,Danny Lee,61.70,29,47
29,0,27466,Spencer Levin,60.47,52,86
30,0,34021,Bud Cauley,60.26,47,78
31,0,23135,Tim Clark,60.00,18,30
31,0,06034,Marco Dawson,60.00,21,35
31,0,23983,Luke Donald,60.00,33,55
31,0,23325,Vaughn Taylor,60.00,27,45
35,0,01766,Billy Mayfair,59.65,34,57
36,0,26596,Ryan Moore,59.46,44,74
37,0,20098,Stuart Appleby,59.26,32,54
38,0,24663,Y.E. Yang,59.18,29,49
39,0,12782,Tim Herron,59.09,39,66
40,0,27797,Derek Lamely,58.97,23,39
41,0,28307,Matt Every,58.93,33,56
41,0,23548,Bill Lunde,58.93,33,56
43,0,08725,Tom Gillis,58.90,43,73
44,0,24604,Hunter Haas,58.82,30,51
45,0,20574,Mathew Goggin,58.62,34,58
46,0,24024,Zach Johnson,58.33,42,72
46,0,33122,Russell Knox,58.33,21,36
48,0,23108,Matt Kuchar,57.81,37,64
49,0,23353,J.J. Henry,57.78,26,45
50,0,27644,Brian Harman,57.69,45,78
51,0,30925,Dustin Johnson,57.63,34,59
52,0,28237,Rory McIlroy,57.58,19,33
53,0,25686,Jason Dufner,57.38,35,61
54,0,22378,Trevor Immelman,57.14,32,56
54,0,29289,S.Y. Noh,57.14,36,63
56,0,30926,Chris Kirk,56.94,41,72
57,0,01116,Michael Bradley,56.76,21,37
57,0,21753,Brian Davis,56.76,42,74
57,0,24138,Ian Poulter,56.76,21,37
60,0,08075,Jerry Kelly,56.72,38,67
61,0,28500,Martin Flores,56.67,34,60
61,0,24940,Edward Loar,56.67,17,30
63,0,25396,Kevin Na,56.10,23,41
64,0,29476,Kyle Reifers,56.06,37,66
64,0,22913,John Rollins,56.06,37,66
66,0,31558,J.J. Killeen,56.00,56,100
66,0,23320,Ryan Palmer,56.00,42,75
68,0,27963,Chris Stroud,55.93,33,59
69,0,23541,Ben Crane,55.88,38,68
70,0,22548,Patrick Sheehan,55.81,24,43
71,0,23409,James Driscoll,55.56,40,72
71,0,26758,David Hearn,55.56,40,72
73,0,29479,Scott Brown,55.26,21,38
73,0,20396,Lee Westwood,55.26,21,38
75,0,29221,Webb Simpson,55.17,32,58
76,0,27141,J.B. Holmes,55.00,44,80
77,0,32366,Kevin Chappell,54.93,39,71
78,0,20691,Greg Owen,54.84,34,62
79,0,26331,Charl Schwartzel,54.76,23,42
80,0,27436,Graham DeLaet,54.55,36,66
81,0,21878,Mark Wilson,54.24,32,59
82,0,20848,Ángel Cabrera,54.17,13,24
83,0,20645,John Senden,54.05,20,37
83,0,06567,Vijay Singh,54.05,40,74
85,0,27330,Josh Teater,53.95,41,76
86,0,29478,Kevin Kisner,53.85,21,39
86,0,01810,Phil Mickelson,53.85,35,65
88,0,34174,John Huh,53.73,36,67
89,0,32102,Rickie Fowler,53.62,37,69
89,0,20160,Charlie Wi,53.62,37,69
91,0,06004,Stephen Ames,53.57,15,28
91,0,21805,Harrison Frazar,53.57,30,56
91,0,29420,Billy Horschel,53.57,15,28
91,0,27302,Garth Mulroy,53.57,15,28
95,0,32200,Roberto Castro,53.52,38,71
96,0,33419,Cameron Tringale,53.42,39,73
97,0,30944,Jason Kokrak,53.23,33,62
98,0,24507,Jason Bohn,52.94,36,68
98,0,21350,Ryuji Imada,52.94,36,68
98,0,35139,Richard Lee,52.94,18,34
101,0,30711,Colt Knost,52.63,30,57
101,0,08793,Tiger Woods,52.63,20,38
103,0,25818,Scott Piercy,52.50,42,80
104,0,23623,Bo Van Pelt,52.46,32,61
105,0,12716,Charley Hoffman,52.38,33,63
106,0,23621,Rory Sabbatini,52.17,36,69
107,0,30750,Tommy Gainey,52.04,51,98
108,0,30110,Kyle Stanley,51.95,40,77
109,0,29910,Blake Adams,51.85,42,81
110,0,10860,Justin Leonard,51.79,29,56
111,0,31323,Gary Woodland,51.16,22,43
112,0,06036,Scott Dunlap,50.00,21,42
112,0,24781,Hunter Mahan,50.00,33,66
112,0,27120,Troy Matteson,50.00,37,74
112,0,20572,Rod Pampling,50.00,33,66
112,0,26476,Chez Reavie,50.00,29,58
117,0,34099,Harris English,49.33,37,75
118,0,27214,Kevin Streelman,49.21,31,63
119,0,06522,Ernie Els,49.15,29,59
120,0,27556,Ted Potter Jr.,49.12,28,57
121,0,12652,Cameron Beckman,49.02,25,51
122,0,23903,Stephen Gangluff,48.98,24,49
122,0,22348,Nick O'Hern,48.98,24,49
124,0,23788,D.J. Trahan,48.94,23,47
125,0,23638,Brendon de Jonge,48.89,44,90
126,0,26679,Kevin Stadler,48.44,31,64
127,0,23718,Nathan Green,48.28,28,58
128,0,28475,Jeff Overton,47.95,35,73
129,0,24494,Erik Compton,47.83,22,46
130,0,28259,Sangmoon Bae,47.76,32,67
131,0,20104,Ken Duke,47.73,42,88
132,0,06527,Steve Stricker,47.62,20,42
133,0,24846,Ricky Barnes,47.54,29,61
134,0,06573,Brandt Jobe,47.50,19,40
135,0,26289,Boo Weekley,47.17,25,53
136,0,12510,Chad Campbell,47.14,33,70
137,0,28093,Miguel Angel Carballo,46.94,23,49
138,0,32150,Michael Thompson,46.81,22,47
139,0,24361,Pat Perez,46.55,27,58
140,0,27936,Martin Laird,46.51,20,43
141,0,27060,John Mallinger,46.43,26,56
141,0,22582,Kyle Thompson,46.43,13,28
143,0,24140,Sean O'Hair,46.27,31,67
144,0,24490,George McNeill,46.25,37,80
145,0,23204,Gary Christian,46.03,29,63
145,0,31202,William McGirt,46.03,29,63
147,0,01706,Davis Love III,46.00,23,50
147,0,26329,Louis Oosthuizen,46.00,23,50
149,0,01320,Bob Estes,45.90,28,61
150,0,26851,Marc Leishman,45.83,33,72
150,0,01724,Jeff Maggert,45.83,33,72
152,0,25240,D.A. Points,45.71,32,70
153,0,22293,Heath Slocum,45.61,26,57
154,0,28087,Kris Blanks,45.59,31,68
154,0,27974,Sung Kang,45.59,31,68
156,0,23542,Tommy Biershenk,45.45,20,44
156,0,25804,Bubba Watson,45.45,15,33
158,0,22621,Ben Curtis,45.16,14,31
159,0,29518,Brendan Steele,44.90,22,49
160,0,25892,Steve Wheatcroft,44.83,13,29
161,0,01941,Tom Pernice Jr.,44.74,17,38
161,0,25632,Jimmy Walker,44.74,34,76
163,0,25562,Andres Romero,44.26,27,61
164,0,29222,Billy Hurley III,43.75,21,48
165,0,21407,Arjun Atwal,43.33,26,60
165,0,27064,Jhonattan Vegas,43.33,26,60
167,0,21731,Freddie Jacobson,43.18,19,44
168,0,20229,Stewart Cink,42.86,21,49
168,0,01249,John Daly,42.86,12,28
170,0,22961,David Mathis,42.65,29,68
171,0,23800,Bryce Molder,42.59,23,54
172,0,27770,Camilo Villegas,42.31,22,52
173,0,28455,Will Claxton,41.89,31,74
174,0,25834,Daniel Summerhays,41.67,25,60
174,0,27095,Nick Watney,41.67,25,60
176,0,32334,Charlie Beljan,41.38,12,29
177,0,28308,Troy Kelly,40.43,19,47
178,0,10885,Robert Allenby,40.35,23,57
179,0,32698,Bobby Gates,40.28,29,72
180,0,27933,John Merrick,40.00,22,55
180,0,24502,Adam Scott,40.00,14,35
180,0,30692,Scott Stallings,40.00,26,65
183,0,24358,Robert Garrigus,38.96,30,77
184,0,30927,Brendon Todd,38.18,21,55
185,0,20070,Matt Bettencourt,37.50,21,56
186,0,21961,Charles Howell III,37.25,19,51
187,0,26951,Johnson Wagner,34.38,22,64
188,0,25457,Alexandre Rocha,32.43,12,37
189,0,25572,Graeme McDowell,32.14,9,28
190,0,11123,Chris Couch,30.61,15,49
191,0,26287,Roland Thatcher,28.95,11,38
