RANK,MOVEMENT,PLAYER_ID,PLAYER,%,SUCCESSES,ATTEMPTS
1,0,10809,Jim Furyk,70.59,60,85
2,0,27895,Jonas Blixt,67.68,67,99
3,0,22405,Justin Rose,67.16,45,67
4,0,21209,Sergio Garcia,66.04,35,53
5,0,19846,Brian Gay,65.81,77,117
6,0,22371,Aaron Baddeley,65.52,57,87
7,0,20593,Greg Chalmers,64.00,80,125
8,0,25396,Kevin Na,62.69,42,67
9,0,01810,Phil Mickelson,62.24,61,98
10,0,01797,Rocco Mediate,61.64,45,73
11,0,22046,Geoff Ogilvy,61.45,51,83
12,0,24925,Jonathan Byrd,61.43,43,70
13,0,23135,Tim Clark,61.29,38,62
14,0,34021,Bud Cauley,61.05,58,95
15,0,25686,Jason Dufner,60.76,48,79
16,0,28500,Martin Flores,60.61,60,99
17,0,24924,Bill Haas,60.27,44,73
18,0,33141,Keegan Bradley,60.00,39,65
18,0,02206,David Toms,60.00,24,40
20,0,24024,Zach Johnson,59.57,56,94
21,0,24357,K.J. Choi,59.38,38,64
22,0,24138,Ian Poulter,59.32,35,59
23,0,27649,Brandt Snedeker,59.18,58,98
24,0,26596,Ryan Moore,58.72,64,109
25,0,25345,Carl Pettersson,58.56,65,111
26,0,08075,Jerry Kelly,58.47,69,118
27,0,20850,Daniel Chopra,58.33,35,60
27,0,20766,Padraig Harrington,58.33,35,60
27,0,23108,Matt Kuchar,58.33,56,96
30,0,01766,Billy Mayfair,58.25,60,103
31,0,29221,Webb Simpson,58.21,39,67
32,0,06251,Chris DiMarco,57.85,70,121
33,0,26331,Charl Schwartzel,57.50,23,40
34,0,08725,Tom Gillis,57.27,63,110
35,0,28237,Rory McIlroy,57.14,20,35
35,0,32150,Michael Thompson,57.14,44,77
37,0,31558,J.J. Killeen,56.63,94,166
38,0,27466,Spencer Levin,56.48,61,108
39,0,26300,Matt Jones,56.36,31,55
40,0,30925,Dustin Johnson,56.34,40,71
41,0,29222,Billy Hurley III,56.25,54,96
42,0,23983,Luke Donald,56.16,41,73
43,0,29476,Kyle Reifers,56.12,55,98
44,0,06004,Stephen Ames,56.00,28,50
45,0,28307,Matt Every,55.95,47,84
46,0,30852,Ryo Ishikawa,55.93,33,59
47,0,01706,Davis Love III,55.84,43,77
48,0,32200,Roberto Castro,55.77,58,104
48,0,23621,Rory Sabbatini,55.77,58,104
48,0,08793,Tiger Woods,55.77,29,52
