RANK,MOVEMENT,PLAYER_ID,PLAYER,%,SUCCESSES,ATTEMPTS
1,0,23983,Luke Donald,100.00,33,33
2,0,27214,Kevin Streelman,98.57,69,70
3,0,06527,Steve Stricker,96.97,32,33
4,0,22371,Aaron Baddeley,96.23,51,53
5,0,27963,Chris Stroud,96.20,76,79
6,0,19846,Brian Gay,96.10,74,77
7,0,22621,Ben Curtis,95.24,40,42
7,0,23623,Bo Van Pelt,95.24,40,42
7,0,08793,Tiger Woods,95.24,40,42
10,0,06004,Stephen Ames,95.12,39,41
10,0,28259,Sangmoon Bae,95.12,39,41
10,0,10860,Justin Leonard,95.12,78,82
13,0,20572,Rod Pampling,95.00,38,40
14,0,26329,Louis Oosthuizen,94.87,37,39
15,0,21805,Harrison Frazar,94.83,55,58
16,0,30925,Dustin Johnson,94.59,35,37
17,0,01320,Bob Estes,94.55,52,55
18,0,10809,Jim Furyk,94.44,51,54
19,0,23638,Brendon de Jonge,94.19,81,86
20,0,25818,Scott Piercy,94.03,63,67
21,0,24024,Zach Johnson,93.55,58,62
22,0,24925,Jonathan Byrd,93.33,42,45
22,0,27649,Brandt Snedeker,93.33,42,45
24,0,22046,Geoff Ogilvy,93.18,41,44
25,0,29221,Webb Simpson,93.10,54,58
26,0,26596,Ryan Moore,92.86,52,56
26,0,24502,Adam Scott,92.86,26,28
28,0,26758,David Hearn,92.77,77,83
29,0,23718,Nathan Green,92.59,50,54
30,0,21350,Ryuji Imada,92.45,49,53
30,0,27060,John Mallinger,92.45,49,53
32,0,23800,Bryce Molder,92.42,61,66
33,0,01249,John Daly,92.31,36,39
33,0,21209,Sergio Garcia,92.31,24,26
33,0,26331,Charl Schwartzel,92.31,36,39
36,0,22913,John Rollins,92.16,47,51
36,0,30692,Scott Stallings,92.16,47,51
38,0,21731,Freddie Jacobson,92.11,35,38
39,0,30110,Kyle Stanley,92.06,58,63
39,0,32150,Michael Thompson,92.06,58,63
41,0,33141,Keegan Bradley,92.00,46,50
42,0,06036,Scott Dunlap,91.84,45,49
43,0,08725,Tom Gillis,91.80,56,61
44,0,26951,Johnson Wagner,91.67,55,60
45,0,24781,Hunter Mahan,91.30,42,46
46,0,23135,Tim Clark,91.11,41,45
46,0,20104,Ken Duke,91.11,82,90
48,0,26851,Marc Leishman,91.07,51,56
48,0,23548,Bill Lunde,91.07,51,56
48,0,29476,Kyle Reifers,91.07,51,56
51,0,24140,Sean O'Hair,91.04,61,67
52,0,20766,Padraig Harrington,90.91,30,33
52,0,25396,Kevin Na,90.91,50,55
54,0,31202,William McGirt,90.77,59,65
54,0,29289,S.Y. Noh,90.77,59,65
56,0,27797,Derek Lamely,90.74,49,54
57,0,34021,Bud Cauley,90.70,78,86
58,0,33419,Cameron Tringale,90.67,68,75
59,0,28087,Kris Blanks,90.48,38,42
59,0,30944,Jason Kokrak,90.48,57,63
59,0,10213,Dicky Pride,90.48,38,42
62,0,29479,Scott Brown,90.38,47,52
63,0,25572,Graeme McDowell,90.32,28,31
64,0,27936,Martin Laird,90.24,37,41
65,0,25457,Alexandre Rocha,90.20,46,51
66,0,20160,Charlie Wi,90.16,55,61
67,0,28500,Martin Flores,90.14,64,71
68,0,20593,Greg Chalmers,90.00,45,50
68,0,20229,Stewart Cink,90.00,45,50
68,0,27644,Brian Harman,90.00,72,80
68,0,12716,Charley Hoffman,90.00,63,70
68,0,01797,Rocco Mediate,90.00,36,40
73,0,28475,Jeff Overton,89.89,80,89
74,0,30711,Colt Knost,89.83,53,59
75,0,23541,Ben Crane,89.74,35,39
75,0,01810,Phil Mickelson,89.74,35,39
77,0,29910,Blake Adams,89.71,61,68
78,0,35139,Richard Lee,89.66,26,29
78,0,23320,Ryan Palmer,89.66,52,58
78,0,21528,Henrik Stenson,89.66,26,29
81,0,32334,Charlie Beljan,89.58,43,48
81,0,28307,Matt Every,89.58,43,48
81,0,29420,Billy Horschel,89.58,43,48
81,0,01941,Tom Pernice Jr.,89.58,43,48
85,0,28237,Rory McIlroy,89.47,34,38
86,0,20645,John Senden,89.36,42,47
87,0,32366,Kevin Chappell,88.89,40,45
87,0,24924,Bill Haas,88.89,40,45
87,0,12782,Tim Herron,88.89,64,72
87,0,25562,Andres Romero,88.89,40,45
91,0,01766,Billy Mayfair,88.73,63,71
91,0,24361,Pat Perez,88.73,63,71
93,0,23204,Gary Christian,88.61,70,79
94,0,26300,Matt Jones,88.57,31,35
95,0,12510,Chad Campbell,88.33,53,60
95,0,28308,Troy Kelly,88.33,53,60
97,0,06567,Vijay Singh,88.31,68,77
98,0,29478,Kevin Kisner,88.00,44,50
99,0,08075,Jerry Kelly,87.93,51,58
100,0,27436,Graham DeLaet,87.72,50,57
100,0,29518,Brendan Steele,87.72,50,57
100,0,30927,Brendon Todd,87.72,50,57
103,0,24846,Ricky Barnes,87.67,64,73
103,0,23353,J.J. Henry,87.67,64,73
103,0,34174,John Huh,87.67,64,73
106,0,27895,Jonas Blixt,87.50,42,48
106,0,20848,Ángel Cabrera,87.50,21,24
106,0,34099,Harris English,87.50,49,56
106,0,22961,David Mathis,87.50,63,72
106,0,22348,Nick O'Hern,87.50,49,56
106,0,26476,Chez Reavie,87.50,49,56
106,0,22405,Justin Rose,87.50,28,32
106,0,22548,Patrick Sheehan,87.50,42,48
114,0,30926,Chris Kirk,87.34,69,79
115,0,24490,George McNeill,87.30,55,63
116,0,33120,Mark Anderson,87.23,41,47
117,0,23409,James Driscoll,87.10,54,62
118,0,11123,Chris Couch,87.04,47,54
119,0,21753,Brian Davis,86.96,60,69
120,0,24138,Ian Poulter,86.84,33,38
121,0,27095,Nick Watney,86.79,46,53
122,0,32102,Rickie Fowler,86.67,39,45
122,0,21878,Mark Wilson,86.67,39,45
124,0,33122,Russell Knox,86.44,51,59
125,0,23621,Rory Sabbatini,86.42,70,81
126,0,24358,Robert Garrigus,86.15,56,65
127,0,32698,Bobby Gates,86.11,62,72
128,0,10885,Robert Allenby,85.94,55,64
129,0,21961,Charles Howell III,85.71,48,56
129,0,01706,Davis Love III,85.71,42,49
129,0,02206,David Toms,85.71,24,28
132,0,06522,Ernie Els,85.48,53,62
132,0,27466,Spencer Levin,85.48,53,62
134,0,06034,Marco Dawson,85.42,41,48
135,0,25804,Bubba Watson,85.29,29,34
136,0,25345,Carl Pettersson,85.25,52,61
137,0,27974,Sung Kang,85.19,46,54
137,0,25632,Jimmy Walker,85.19,46,54
139,0,22378,Trevor Immelman,85.11,40,47
140,0,24663,Y.E. Yang,84.78,39,46
141,0,25834,Daniel Summerhays,84.75,50,59
142,0,24494,Erik Compton,84.72,61,72
143,0,29222,Billy Hurley III,84.62,55,65
143,0,26287,Roland Thatcher,84.62,33,39
143,0,23788,D.J. Trahan,84.62,44,52
143,0,31323,Gary Woodland,84.62,33,39
147,0,31558,J.J. Killeen,84.52,71,84
148,0,20098,Stuart Appleby,84.38,54,64
149,0,27120,Troy Matteson,84.21,64,76
149,0,27933,John Merrick,84.21,48,57
151,0,25892,Steve Wheatcroft,84.09,37,44
152,0,30750,Tommy Gainey,84.04,79,94
153,0,22293,Heath Slocum,83.95,68,81
154,0,06573,Brandt Jobe,83.72,36,43
155,0,20574,Mathew Goggin,83.67,41,49
156,0,21407,Arjun Atwal,83.33,55,66
156,0,28093,Miguel Angel Carballo,83.33,40,48
156,0,27302,Garth Mulroy,83.33,30,36
156,0,25240,D.A. Points,83.33,55,66
160,0,01116,Michael Bradley,82.98,39,47
