RANK,MOVEMENT,PLAYER_ID,PLAYER,%,GREENS HIT,# HOLES,RELATIVE/PAR
109,0,20472,Alex Cejka,66.60,947,1422,-0.23
110,0,20160,Charlie Wi,66.55,1138,1710,-0.27
111,0,24024,Zach Johnson,66.54,1090,1638,-0.28
112,0,12716,Charley Hoffman,66.53,994,1494,-0.31
113,0,12782,Tim Herron,66.51,874,1314,-0.24
114,0,11123,Chris Couch,66.50,790,1188,-0.30
115,0,20663,Brenden Pappas,66.49,742,1116,-0.24
116,0,26301,James Nitties,66.47,1029,1548,-0.26
117,0,12714,Chris Tidland,66.36,872,1314,-0.24
118,0,01948,Tim Petrovic,66.35,1254,1890,-0.25
119,0,22405,Justin Rose,66.31,931,1404,-0.28
120,0,28237,Rory McIlroy,66.24,620,936,-0.25
121,0,29221,Webb Simpson,66.16,1167,1764,-0.28
122,0,12652,Cameron Beckman,66.15,762,1152,-0.21
123,0,21209,Sergio Garcia,66.13,619,936,-0.24
124,0,09011,David Duval,66.10,821,1242,-0.27
125,0,21949,Joe Ogilvie,66.07,1106,1674,-0.26
126,0,22378,Trevor Immelman,66.06,654,990,-0.20
127,0,27770,Camilo Villegas,66.05,856,1296,-0.25
128,0,24490,George McNeill,66.03,939,1422,-0.27
129,0,20593,Greg Chalmers,66.01,1105,1674,-0.27
130,0,08537,J.P. Hayes,66.00,891,1350,-0.28
131,0,08725,Tom Gillis,65.98,1152,1746,-0.30
132,0,22122,Andrew McLardy,65.97,570,864,-0.22
133,0,20157,Retief Goosen,65.96,843,1278,-0.29
134,0,06643,Paul Goydos,65.95,926,1404,-0.25
134,0,24663,Y.E. Yang,65.95,831,1260,-0.28
136,0,26287,Roland Thatcher,65.90,854,1296,-0.21
137,0,25396,Kevin Na,65.89,1103,1674,-0.28
138,0,25632,Jimmy Walker,65.88,925,1404,-0.26
139,0,23548,Bill Lunde,65.85,889,1350,-0.22
140,0,10585,Scott McCarron,65.80,1066,1620,-0.26
141,0,20848,Ángel Cabrera,65.78,746,1134,-0.25
142,0,01249,John Daly,65.66,650,990,-0.26
143,0,01707,Steve Lowery,65.52,743,1134,-0.23
144,0,27141,J.B. Holmes,65.50,1179,1800,-0.29
145,0,01161,Mark Calcavecchia,65.48,495,756,-0.22
145,0,32640,Troy Merritt,65.48,990,1512,-0.29
145,0,23320,Ryan Palmer,65.48,990,1512,-0.30
148,0,25190,Jeff Quinney,65.45,1025,1566,-0.28
149,0,26881,Jarrod Lyle,65.34,541,828,-0.23
149,0,26882,Michael Sim,65.34,741,1134,-0.28
151,0,26300,Matt Jones,65.29,1046,1602,-0.29
152,0,23983,Luke Donald,65.28,799,1224,-0.26
152,0,23800,Bryce Molder,65.28,940,1440,-0.25
152,0,20686,Jeev Milkha Singh,65.28,611,936,-0.23
155,0,01810,Phil Mickelson,65.13,891,1368,-0.31
156,0,10860,Justin Leonard,65.09,1031,1584,-0.26
157,0,25562,Andres Romero,65.07,855,1314,-0.26
158,0,31560,Brian Stuard,65.04,878,1350,-0.24
159,0,20572,Rod Pampling,64.94,900,1386,-0.24
160,0,24227,Justin Bolli,64.85,572,882,-0.19
161,0,28500,Martin Flores,64.79,828,1278,-0.25
162,0,28307,Matt Every,64.75,676,1044,-0.28
163,0,06515,Shaun Micheel,64.61,721,1116,-0.25
164,0,22371,Aaron Baddeley,64.60,1093,1692,-0.31
165,0,21350,Ryuji Imada,64.51,1045,1620,-0.27
166,0,27613,David Lutterus,64.29,729,1134,-0.21
167,0,21959,Ted Purdy,63.96,944,1476,-0.24
168,0,02239,Scott Verplank,63.85,839,1314,-0.26
169,0,25345,Carl Pettersson,63.80,1045,1638,-0.29
170,0,25892,Steve Wheatcroft,63.47,754,1188,-0.25
171,0,19846,Brian Gay,63.44,1119,1764,-0.27
172,0,25720,Chad Collins,63.29,900,1422,-0.27
173,0,26392,Chris Wilson,63.28,672,1062,-0.21
174,0,23718,Nathan Green,63.18,978,1548,-0.24
175,0,21753,Brian Davis,63.09,1147,1818,-0.24
176,0,07457,Steve Flesch,62.76,836,1332,-0.25
177,0,12755,Vance Veazey,62.71,587,936,-0.22
178,0,07363,Craig Bowden,62.64,575,918,-0.18
179,0,01619,Skip Kendall,62.56,563,900,-0.23
180,0,06514,Kevin Johnson,62.50,630,1008,-0.21
181,0,24138,Ian Poulter,62.47,551,882,-0.23
182,0,27649,Brandt Snedeker,62.36,999,1602,-0.31
183,0,27797,Derek Lamely,61.93,836,1350,-0.25
184,0,20766,Padraig Harrington,61.90,624,1008,-0.29
185,0,20098,Stuart Appleby,61.84,1102,1782,-0.26
186,0,23613,Rich Barcelo,61.72,711,1152,-0.27
187,0,20850,Daniel Chopra,61.64,821,1332,-0.27
188,0,06012,Greg Kraft,60.63,502,828,-0.19
189,0,20070,Matt Bettencourt,60.17,899,1494,-0.30
190,0,01329,Brad Faxon,59.05,574,972,-0.26
191,0,32617,Jerod Turner,58.94,488,828,-0.25
192,0,10423,Mike Weir,57.89,594,1026,-0.26
