RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL PUTTS,TOTAL ROUNDS,LOW TOTAL PUTTS
46,0,01553,John Huston,28.90,2572,89,24
46,0,10860,Justin Leonard,28.90,2774,96,22
48,0,01945,Kenny Perry,28.91,2371,82,23
49,0,06270,Bobby Gage,28.94,1505,52,22
49,0,02239,Scott Verplank,28.94,2778,96,19
51,0,10569,Mike Brisky,28.95,2519,87,22
52,0,06064,Jeff Gallagher,28.96,2577,89,24
52,0,01527,Scott Hoch,28.96,2838,98,24
52,0,01724,Jeff Maggert,28.96,2346,81,23
55,0,01457,Jay Haas,28.97,2289,79,22
55,0,01960,Don Pooley,28.97,1738,60,24
57,0,02223,Bob Tway,28.98,2840,98,24
57,0,08385,Omar Uresti,28.98,3159,109,24
59,0,01810,Phil Mickelson,29.01,2176,75,20
59,0,02135,Mike Standly,29.01,2495,86,23
61,0,01941,Tom Pernice Jr.,29.03,2293,79,23
61,0,07101,Dave Stockton Jr.,29.03,1887,65,24
63,0,02104,Jeff Sluman,29.05,3079,106,23
63,0,06613,Tommy Tolles,29.05,2353,81,24
65,0,06643,Paul Goydos,29.06,2906,100,23
65,0,20094,Jonathan Kaye,29.06,1831,63,22
67,0,01943,Chris Perry,29.07,3110,107,24
68,0,01381,Fred Funk,29.08,3315,114,21
68,0,20154,Guy Hill,29.08,2065,71,24
70,0,06332,Neal Lancaster,29.09,2502,86,25
70,0,02218,Ted Tryba,29.09,3054,105,21
72,0,01063,Ben Bates,29.10,2910,100,22
72,0,01282,Trevor Dodds,29.10,2532,87,22
72,0,01414,Bob Gilder,29.10,2357,81,25
72,0,08339,Spike McRoy,29.10,2532,87,22
76,0,01510,Nolan Henke,29.13,2563,88,21
77,0,06214,Guy Boros,29.14,2535,87,22
77,0,01175,Jim Carter,29.14,3089,106,23
77,0,01353,Bruce Fleisher,29.14,2244,77,22
80,0,21805,Harrison Frazar,29.15,2361,81,24
80,0,01685,J.L. Lewis,29.15,2740,94,23
82,0,06056,Jim Estes,29.16,1866,64,24
83,0,11032,Frank Lickliter II,29.17,3092,106,24
83,0,02159,Curtis Strange,29.17,1342,46,24
85,0,01723,Andrew Magee,29.18,2685,92,23
85,0,02206,David Toms,29.18,2480,85,22
87,0,06575,Dudley Hart,29.19,2306,79,24
88,0,01185,Brandel Chamblee,29.20,2336,80,24
88,0,06522,Ernie Els,29.20,1285,44,24
88,0,08075,Jerry Kelly,29.20,2716,93,24
91,0,10195,Tim Conley,29.21,2045,70,21
91,0,10423,Mike Weir,29.21,2249,77,24
93,0,10585,Scott McCarron,29.22,2425,83,25
94,0,01968,Nick Price,29.24,1696,58,24
95,0,01533,P.H. Horgan III,29.25,3071,105,21
95,0,01823,Larry Mize,29.25,2252,77,24
95,0,08793,Tiger Woods,29.25,2018,69,24
98,0,01569,Peter Jacobsen,29.26,1902,65,24
98,0,12660,Jesper Parnevik,29.26,1902,65,24
98,0,06595,Kevin Sutherland,29.26,2926,100,24
101,0,01408,Kelly Gibson,29.28,3133,107,22
101,0,21007,Gabriel Hjertstedt,29.28,2108,72,21
103,0,01191,Barry Cheesman,29.30,2725,93,24
104,0,01072,Chip Beck,29.31,1817,62,24
104,0,01139,Olin Browne,29.31,2257,77,24
104,0,01766,Billy Mayfair,29.31,2521,86,24
104,0,02002,John Riegger,29.31,2433,83,24
104,0,02008,Lee Rinker,29.31,3048,104,25
109,0,01226,Fred Couples,29.33,1877,64,23
109,0,01599,Steve Jones,29.33,2229,76,21
109,0,06090,Jim McGovern,29.33,2493,85,22
112,0,01116,Michael Bradley,29.34,2054,70,22
112,0,07457,Steve Flesch,29.34,2905,99,22
114,0,01006,John Adams,29.35,1820,62,22
114,0,01577,Lee Janzen,29.35,2289,78,23
116,0,01035,Tommy Armour III,29.37,2555,87,24
117,0,01098,Jay Don Blake,29.38,2292,78,24
117,0,06315,Pete Jordan,29.38,2615,89,24
117,0,01707,Steve Lowery,29.38,2527,86,21
117,0,06132,Sonny Skinner,29.38,2527,86,22
121,0,20099,Doug Barron,29.39,2616,89,23
121,0,01376,Bob Friend,29.39,2498,85,25
121,0,12782,Tim Herron,29.39,2763,94,23
121,0,07087,Hugh Royer III,29.39,2410,82,22
125,0,01549,Mike Hulbert,29.40,2617,89,23
125,0,06078,Esteban Toledo,29.40,2734,93,22
127,0,01201,Lennie Clements,29.41,2059,70,24
127,0,01607,Brian Kamm,29.41,2059,70,22
129,0,06251,Chris DiMarco,29.42,2824,96,23
129,0,01334,Keith Fergus,29.42,1559,53,22
131,0,01042,Paul Azinger,29.43,2001,68,23
131,0,01323,Brad Fabel,29.43,2708,92,23
133,0,01361,Dan Forsman,29.45,2268,77,23
134,0,01604,Steve Jurgensen,29.46,2121,72,24
135,0,01475,Donnie Hammond,29.47,2564,87,24
135,0,02170,Hal Sutton,29.47,3065,104,24
137,0,01203,Russ Cochran,29.48,2594,88,24
137,0,08553,Lee Porter,29.48,2683,91,24
139,0,01996,Mike Reid,29.50,2301,78,24
140,0,01093,Ronnie Black,29.51,2302,78,24
140,0,01219,John Cook,29.51,2715,92,24
140,0,07235,John Morse,29.51,1741,59,25
140,0,10213,Dicky Pride,29.51,1741,59,25
144,0,01161,Mark Calcavecchia,29.52,2716,92,23
144,0,02023,Clarence Rose,29.52,2893,98,25
146,0,02099,Scott Simpson,29.53,1683,57,23
147,0,07707,Mike Small,29.54,1920,65,24
148,0,06581,David Sutherland,29.55,2748,93,23
149,0,01797,Rocco Mediate,29.56,2424,82,24
149,0,02214,Kirk Triplett,29.56,2424,82,25
151,0,01266,Clark Dennis,29.57,2218,75,23
151,0,06044,Scott Gump,29.57,2868,97,25
151,0,08545,Glen Hnatiuk,29.57,2454,83,23
154,0,06567,Vijay Singh,29.58,2633,89,24
155,0,01014,Fulton Allem,29.59,1746,59,22
156,0,01157,Tom Byrum,29.61,2724,92,24
156,0,06621,Joe Durant,29.61,2280,77,24
158,0,08375,Paul Stankowski,29.62,2281,77,24
159,0,21584,Richie Coughlan,29.64,2786,94,21
159,0,06791,Mark Wurtz,29.64,1630,55,25
161,0,01385,Jim Gallagher Jr.,29.65,2135,72,23
162,0,10733,Kent Jones,29.69,2583,87,23
163,0,01717,Sandy Lyle,29.70,1693,57,23
164,0,10207,Jimmy Johnston,29.74,1725,58,26
164,0,02101,Joey Sindelar,29.74,2855,96,22
166,0,01771,Blaine McCallister,29.76,3095,104,21
167,0,07749,Brett Quigley,29.77,2620,88,23
168,0,21631,Iain Steel,29.79,1847,62,25
169,0,01306,David Edwards,29.80,2265,76,24
170,0,02106,Chris Smith,29.82,2743,92,22
171,0,07569,Mark Carnevale,29.85,2776,93,24
171,0,01468,Gary Hallberg,29.85,1821,61,24
173,0,01388,Robert Gamez,29.88,2062,69,26
174,0,01326,Nick Faldo,29.89,1345,45,24
175,0,12755,Vance Veazey,29.90,2003,67,23
176,0,02241,Bobby Wadkins,29.92,2693,90,24
177,0,01705,Tim Loustalot,29.97,1918,64,24
178,0,02246,Duffy Waldorf,29.99,2459,82,24
179,0,02245,Grant Waite,30.02,2852,95,25
180,0,01677,Tom Lehman,30.03,2312,77,24
181,0,01068,Andy Bean,30.04,1442,48,24
182,0,21593,Keith Nolan,30.09,1625,54,23
183,0,19883,Joe Daley,30.16,2051,68,25
184,0,01633,Tom Kite,30.21,1873,62,26
185,0,01060,Dave Barr,30.22,1813,60,26
186,0,01133,Billy Ray Brown,30.27,1937,64,25
187,0,19824,Craig Barlow,30.36,2459,81,24
188,0,10962,Bradley Hughes,30.54,1924,63,25
