RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL PUTTS,TOTAL ROUNDS
1,0,01331,Rick Fehr,27.75,555,20
2,0,06012,Greg Kraft,27.96,699,25
3,0,01599,Steve Jones,28.05,589,21
3,0,02010,Loren Roberts,28.05,589,21
5,0,06617,Brian Henninger,28.14,788,28
6,0,01302,R.W. Eaks,28.16,873,31
7,0,01761,Len Mattiace,28.17,845,30
8,0,12645,Brent Geiberger,28.31,736,26
9,0,01024,Billy Andrade,28.41,824,29
9,0,01378,David Frost,28.41,625,22
11,0,01249,John Daly,28.43,654,23
12,0,01928,Corey Pavin,28.48,598,21
13,0,01920,Craig Parry,28.50,399,14
13,0,02146,Payne Stewart,28.50,570,20
15,0,09011,David Duval,28.52,599,21
15,0,01320,Bob Estes,28.52,770,27
15,0,01510,Nolan Henke,28.52,713,25
18,0,01334,Keith Fergus,28.53,485,17
19,0,02135,Mike Standly,28.55,885,31
20,0,10195,Tim Conley,28.60,715,25
20,0,06527,Steve Stricker,28.60,572,20
22,0,02267,D.A. Weibring,28.65,659,23
23,0,01261,Jay Delsing,28.67,688,24
24,0,08931,Glen Day,28.68,717,25
25,0,01096,Phil Blackmar,28.69,746,26
25,0,01941,Tom Pernice Jr.,28.69,746,26
27,0,02321,Fuzzy Zoeller,28.70,574,20
28,0,21805,Harrison Frazar,28.72,718,25
29,0,02159,Curtis Strange,28.73,431,15
29,0,02223,Bob Tway,28.73,747,26
31,0,01706,Davis Love III,28.74,546,19
32,0,01553,John Huston,28.75,690,24
33,0,01810,Phil Mickelson,28.77,633,22
34,0,01282,Trevor Dodds,28.78,777,27
35,0,06214,Guy Boros,28.79,979,34
35,0,01132,Mark Brooks,28.79,806,28
37,0,01226,Fred Couples,28.81,461,16
38,0,01943,Chris Perry,28.83,865,30
38,0,01945,Kenny Perry,28.83,692,24
40,0,06056,Jim Estes,28.84,721,25
41,0,01329,Brad Faxon,28.87,664,23
42,0,01891,David Ogrin,28.90,838,29
42,0,02007,Larry Rinker,28.90,867,30
44,0,01161,Mark Calcavecchia,28.92,723,25
44,0,01185,Brandel Chamblee,28.92,694,24
46,0,12782,Tim Herron,28.93,810,28
47,0,01408,Kelly Gibson,28.94,955,33
48,0,01035,Tommy Armour III,28.96,811,28
48,0,20229,Stewart Cink,28.96,753,26
48,0,20154,Guy Hill,28.96,753,26
51,0,06643,Paul Goydos,28.97,869,30
52,0,06004,Stephen Ames,29.00,435,15
52,0,01042,Paul Azinger,29.00,609,21
52,0,01527,Scott Hoch,29.00,754,26
52,0,01748,Doug Martin,29.00,928,32
52,0,01996,Mike Reid,29.00,725,25
52,0,02294,Willie Wood,29.00,754,26
58,0,01376,Bob Friend,29.03,842,29
58,0,06595,Kevin Sutherland,29.03,842,29
58,0,02218,Ted Tryba,29.03,900,31
61,0,01457,Jay Haas,29.04,697,24
62,0,10569,Mike Brisky,29.06,901,31
62,0,11032,Frank Lickliter II,29.06,901,31
