RANK,MOVEMENT,PLAYER_ID,PLAYER,ROUNDS
1,0,06567,Vijay Singh,80
2,0,08075,Jerry Kelly,65
3,0,12823,Carlos Franco,64
4,0,20229,Stewart Cink,61
4,0,24024,Zach Johnson,61
4,0,21959,Ted Purdy,61
7,0,23623,Bo Van Pelt,59
8,0,22548,Patrick Sheehan,58
9,0,02239,Scott Verplank,57
10,0,06004,Stephen Ames,56
10,0,20498,Briny Baird,56
10,0,20850,Daniel Chopra,56
10,0,23353,J.J. Henry,56
10,0,22046,Geoff Ogilvy,56
15,0,06332,Neal Lancaster,55
15,0,25345,Carl Pettersson,55
17,0,06251,Chris DiMarco,54
17,0,21961,Charles Howell III,54
17,0,01941,Tom Pernice Jr.,54
20,0,01381,Fred Funk,53
20,0,01810,Phil Mickelson,53
20,0,20572,Rod Pampling,53
20,0,01948,Tim Petrovic,53
20,0,02106,Chris Smith,53
25,0,23541,Ben Crane,52
25,0,07457,Steve Flesch,52
25,0,12680,Shigeki Maruyama,52
25,0,20663,Brenden Pappas,52
25,0,10425,Jay Williamson,52
30,0,01139,Olin Browne,51
30,0,20433,Mark Hensby,51
30,0,01685,J.L. Lewis,51
30,0,12660,Jesper Parnevik,51
34,0,01388,Robert Gamez,50
34,0,10733,Kent Jones,50
34,0,25396,Kevin Na,50
34,0,21949,Joe Ogilvie,50
34,0,02101,Joey Sindelar,50
39,0,01024,Billy Andrade,49
39,0,12652,Cameron Beckman,49
39,0,24507,Jason Bohn,49
39,0,08931,Glen Day,49
39,0,01457,Jay Haas,49
39,0,24361,Pat Perez,49
39,0,02104,Jeff Sluman,49
39,0,02214,Kirk Triplett,49
47,0,07867,Woody Austin,48
47,0,19846,Brian Gay,48
47,0,10585,Scott McCarron,48
47,0,20645,John Senden,48
51,0,10885,Robert Allenby,47
51,0,06621,Joe Durant,47
51,0,20121,Todd Fischer,47
51,0,26420,Richard Johnson,47
51,0,01619,Skip Kendall,47
51,0,01766,Billy Mayfair,47
51,0,23320,Ryan Palmer,47
51,0,08793,Tiger Woods,47
59,0,21633,Steve Allan,46
59,0,12510,Chad Campbell,46
59,0,23621,Rory Sabbatini,46
62,0,07721,Pat Bates,45
62,0,08123,Jeff Brehaut,45
62,0,12645,Brent Geiberger,45
62,0,10201,Matt Gogel,45
62,0,21731,Freddie Jacobson,45
62,0,20628,Arron Oberholser,45
62,0,12602,Dean Wilson,45
69,0,19881,Robert Damron,44
69,0,21805,Harrison Frazar,44
69,0,12782,Tim Herron,44
69,0,23552,Hank Kuehne,44
69,0,01707,Steve Lowery,44
69,0,24781,Hunter Mahan,44
69,0,06515,Shaun Micheel,44
69,0,22405,Justin Rose,44
77,0,06197,Michael Allen,43
77,0,19824,Craig Barlow,43
77,0,07223,Brian Bateman,43
77,0,07749,Brett Quigley,43
77,0,02010,Loren Roberts,43
77,0,02246,Duffy Waldorf,43
83,0,23135,Tim Clark,42
83,0,25900,Lucas Glover,42
83,0,02223,Bob Tway,42
86,0,20098,Stuart Appleby,41
86,0,01157,Tom Byrum,41
86,0,20593,Greg Chalmers,41
86,0,01577,Lee Janzen,41
86,0,01928,Corey Pavin,41
86,0,22293,Heath Slocum,41
86,0,08385,Omar Uresti,41
93,0,12394,Tom Carter,40
93,0,01249,John Daly,40
93,0,10860,Justin Leonard,40
93,0,01706,Davis Love III,40
93,0,01938,David Peoples,40
93,0,01945,Kenny Perry,40
93,0,20548,Hidemichi Tanaka,40
100,0,24925,Jonathan Byrd,39
100,0,24357,K.J. Choi,39
100,0,01329,Brad Faxon,39
100,0,20157,Retief Goosen,39
100,0,01677,Tom Lehman,39
100,0,11032,Frank Lickliter II,39
106,0,06522,Ernie Els,38
106,0,01473,Todd Hamilton,38
106,0,06595,Kevin Sutherland,38
106,0,06078,Esteban Toledo,38
110,0,01042,Paul Azinger,37
110,0,06809,Bob Burns,37
110,0,23983,Luke Donald,37
110,0,20094,Jonathan Kaye,37
110,0,01927,Dennis Paulson,37
110,0,20127,Chris Riley,37
110,0,23325,Vaughn Taylor,37
117,0,21407,Arjun Atwal,36
117,0,01127,Danny Briggs,36
117,0,25686,Jason Dufner,36
117,0,12760,Danny Ellis,36
117,0,20378,Mathias Grönberg,36
117,0,08339,Spike McRoy,36
117,0,22913,John Rollins,36
117,0,02206,David Toms,36
125,0,20382,Stephen Leaney,35
125,0,10107,Deane Pappas,35
125,0,06527,Steve Stricker,35
125,0,10423,Mike Weir,35
129,0,07363,Craig Bowden,34
129,0,21646,David Branshaw,34
129,0,01142,Bart Bryant,34
129,0,01161,Mark Calcavecchia,34
129,0,19972,José Coceres,34
129,0,01320,Bob Estes,34
129,0,12705,Cliff Kresge,34
136,0,20472,Alex Cejka,33
136,0,01378,David Frost,33
136,0,08537,J.P. Hayes,33
136,0,01527,Scott Hoch,33
136,0,23108,Matt Kuchar,33
141,0,01035,Tommy Armour III,32
142,0,22371,Aaron Baddeley,31
142,0,20104,Ken Duke,31
142,0,01361,Dan Forsman,31
142,0,01553,John Huston,31
142,0,26287,Roland Thatcher,31
147,0,24290,D.J. Brigman,30
148,0,01261,Jay Delsing,29
148,0,21209,Sergio Garcia,29
148,0,23063,Scott Hend,29
148,0,01724,Jeff Maggert,29
148,0,01926,Steve Pate,29
148,0,10912,Craig Perks,29
148,0,23307,Roger Tambellini,29
148,0,21878,Mark Wilson,29
156,0,20029,Notah Begay III,28
156,0,01666,Bernhard Langer,28
156,0,24502,Adam Scott,28
159,0,01203,Russ Cochran,27
159,0,01226,Fred Couples,27
159,0,01771,Blaine McCallister,27
159,0,02245,Grant Waite,27
163,0,23614,Rich Beem,26
163,0,01313,Steve Elkington,26
163,0,12753,David Morland IV,26
163,0,02049,Gene Sauers,26
167,0,23613,Rich Barcelo,25
167,0,01219,John Cook,25
167,0,08835,Kris Cox,25
167,0,20585,Niclas Fasth,25
167,0,06575,Dudley Hart,25
167,0,01761,Len Mattiace,25
167,0,06373,José María Olazábal,25
167,0,07939,Dan Olsen,25
167,0,02002,John Riegger,25
