RANK,MOVEMENT,PLAYER_ID,PLAYER,ALL DRIVES,TOTAL DISTANCE,# OF DRIVES
56,0,33141,Keegan Bradley,289.2,271835,940
56,0,39971,Sungjae Im,289.2,403681,1396
56,0,37340,Chase Wright,289.2,230177,796
59,0,33667,Carlos Ortiz,289.0,290777,1006
60,0,25632,Jimmy Walker,288.9,230547,798
61,0,25364,Paul Casey,288.4,222044,770
61,0,29970,Dylan Frittelli,288.4,273413,948
63,0,34306,John Chin,288.3,153377,532
63,0,39954,Cody Gribble,288.3,233536,810
63,0,48822,Sebastián Muñoz,288.3,257713,894
66,0,24781,Hunter Mahan,288.1,189020,656
66,0,47347,Adam Schenk,288.1,330200,1146
68,0,30692,Scott Stallings,287.6,272661,948
69,0,34363,Tyrrell Hatton,287.5,168478,586
69,0,12716,Charley Hoffman,287.5,188004,654
69,0,26851,Marc Leishman,287.5,230615,802
72,0,29974,Branden Grace,287.4,180462,628
72,0,27330,Josh Teater,287.4,213268,742
74,0,34046,Jordan Spieth,287.2,265388,924
75,0,28252,Seamus Power,287.0,248513,866
76,0,27936,Martin Laird,286.7,293051,1022
77,0,40009,Dominic Bozzelli,286.4,196455,686
77,0,35506,Mackenzie Hughes,286.4,263461,920
79,0,26300,Matt Jones,286.3,263355,920
79,0,32139,Danny Willett,286.3,199265,696
81,0,37455,Si Woo Kim,286.1,236358,826
82,0,45526,Abraham Ancer,286.0,284306,994
82,0,28259,Sangmoon Bae,286.0,159590,558
82,0,34563,Chesson Hadley,286.0,239068,836
82,0,33399,Adam Hadwin,286.0,247680,866
86,0,34076,Joel Dahmen,285.9,303099,1060
86,0,25900,Lucas Glover,285.9,323059,1130
86,0,26329,Louis Oosthuizen,285.9,190961,668
86,0,33486,Roger Sloan,285.9,279047,976
86,0,35891,Cameron Smith,285.9,212135,742
91,0,34099,Harris English,285.8,314930,1102
91,0,29420,Billy Horschel,285.8,277267,970
91,0,35449,Adam Long,285.8,272043,952
94,0,36799,Stephan Jaeger,285.7,227392,796
94,0,34466,Peter Malnati,285.7,302864,1060
96,0,25493,Nick Taylor,285.6,342689,1200
97,0,29268,Bronson Burgoon,285.5,187836,658
97,0,46523,Joey Garber,285.5,171322,600
99,0,37275,Sam Ryder,285.4,239207,838
100,0,40026,Daniel Berger,285.3,235640,826
100,0,32640,Troy Merritt,285.3,224809,788
100,0,35732,Wes Roach,285.3,195696,686
103,0,49771,J.T. Poston,285.1,350624,1230
104,0,25198,Francesco Molinari,284.9,168664,592
105,0,30978,Kiradech Aphibarnrat,284.7,179370,630
106,0,34021,Bud Cauley,284.5,294130,1034
107,0,27644,Brian Harman,284.4,282102,992
108,0,49298,Kramer Hickok,284.3,233688,822
108,0,47128,Richy Werenski,284.3,289969,1020
110,0,32058,José de Jesús Rodríguez,284.2,194402,684
110,0,39324,J.J. Spaun,284.2,254672,896
112,0,49303,Anders Albertson,284.1,206821,728
112,0,46402,Talor Gooch,284.1,190933,672
112,0,34264,Hudson Swafford,284.1,186374,656
115,0,31646,Emiliano Grillo,284.0,218652,770
115,0,49766,Hank Lebioda,284.0,229434,808
115,0,27214,Kevin Streelman,284.0,273736,964
118,0,24138,Ian Poulter,283.9,176025,620
118,0,33419,Cameron Tringale,283.9,202130,712
120,0,23108,Matt Kuchar,283.8,263404,928
121,0,30110,Kyle Stanley,283.5,218318,770
122,0,25818,Scott Piercy,283.3,278751,984
123,0,25686,Jason Dufner,283.2,225412,796
123,0,40115,Adam Svensson,283.2,217467,768
125,0,29535,Brice Garnett,283.1,258210,912
126,0,30191,Julián Etulain,283.0,200927,710
127,0,33418,Shawn Stefani,282.9,244444,864
128,0,32757,Patton Kizzire,282.6,209723,742
129,0,24924,Bill Haas,282.5,240105,850
129,0,29221,Webb Simpson,282.5,273439,968
131,0,46435,Austin Cook,282.4,208402,738
131,0,31557,Jim Herman,282.4,149687,530
131,0,23621,Rory Sabbatini,282.4,299306,1060
134,0,47993,Denny McCarthy,282.3,271581,962
135,0,27958,Ryan Blaum,282.1,283247,1004
135,0,37380,Curtis Luck,282.1,172633,612
137,0,26499,Rafa Cabrera Bello,282.0,188360,668
137,0,32791,K.H. Lee,282.0,244484,867
139,0,27895,Jonas Blixt,281.8,251332,892
140,0,27963,Chris Stroud,281.6,203909,724
141,0,27556,Ted Potter Jr.,281.4,236979,842
142,0,33410,Andrew Landry,281.2,255850,910
143,0,35532,Tom Hoge,281.1,282791,1006
143,0,35879,Kelly Kraft,281.1,254664,906
145,0,29479,Scott Brown,281.0,266982,950
145,0,40098,Matt Fitzpatrick,281.0,145547,518
145,0,28679,Fabián Gómez,281.0,188848,672
148,0,45609,Tyler Duncan,280.8,254945,908
149,0,34098,Russell Henley,280.7,238620,850
149,0,20572,Rod Pampling,280.7,160542,572
149,0,34431,Robert Streb,280.7,235224,838
152,0,35376,Roberto Díaz,280.6,199209,710
152,0,31420,Anirban Lahiri,280.6,230621,822
152,0,28775,Nate Lashley,280.6,216078,770
155,0,27649,Brandt Snedeker,280.4,314031,1120
156,0,29478,Kevin Kisner,280.3,277484,990
157,0,33122,Russell Knox,280.1,230262,822
158,0,21731,Freddie Jacobson,279.9,156207,558
158,0,24024,Zach Johnson,279.9,206585,738
158,0,39327,Ben Silverman,279.9,218855,782
161,0,23353,J.J. Henry,279.5,160406,574
161,0,25396,Kevin Na,279.5,172163,616
163,0,24361,Pat Perez,279.3,160335,574
163,0,26476,Chez Reavie,279.3,273163,978
165,0,47990,Kyle Jones,279.2,210552,754
166,0,32816,Satoshi Kodaira,278.2,198642,714
167,0,32150,Michael Thompson,278.1,252471,908
168,0,23325,Vaughn Taylor,277.9,317917,1144
169,0,29908,C.T. Pan,277.8,232254,836
170,0,22371,Aaron Baddeley,277.3,163061,588
171,0,39975,Michael Kim,277.2,175194,632
172,0,30786,Brady Schnell,276.7,151053,546
173,0,25572,Graeme McDowell,276.5,192471,696
174,0,32200,Roberto Castro,276.0,238421,864
174,0,06522,Ernie Els,276.0,115932,420
176,0,37454,Whee Kim,275.6,181365,658
176,0,26596,Ryan Moore,275.6,242569,880
178,0,21528,Henrik Stenson,275.4,160815,584
179,0,34256,Andrew Putnam,275.3,216931,788
179,0,26951,Johnson Wagner,275.3,181129,658
181,0,24925,Jonathan Byrd,275.2,138699,504
182,0,26758,David Hearn,275.1,130394,474
183,0,20472,Alex Cejka,274.7,152714,556
184,0,19803,Ryan Armour,273.8,286348,1046
185,0,19846,Brian Gay,273.7,274828,1004
186,0,31560,Brian Stuard,270.8,290870,1074
187,0,10809,Jim Furyk,269.6,214061,794
188,0,34261,Scott Langley,266.5,238273,894
