RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 260-280,TOTAL DRVS - OVERALL,RELATIVE TO PAR
82,0,49771,J.T. Poston,20.31,39,192,-0.15
83,0,23353,J.J. Henry,20.19,21,104,+0.10
84,0,34076,Joel Dahmen,19.89,35,176,+0.11
85,0,26329,Louis Oosthuizen,19.64,22,112,+0.05
86,0,29420,Billy Horschel,19.38,31,160,+0.16
87,0,35891,Cameron Smith,19.35,24,124,+0.08
88,0,32640,Troy Merritt,19.30,22,114,-0.09
89,0,34046,Jordan Spieth,18.99,30,158,+0.07
90,0,12716,Charley Hoffman,18.55,23,124,+0.39
91,0,28259,Sangmoon Bae,18.52,20,108,+0.05
91,0,27214,Kevin Streelman,18.52,30,162,-0.27
93,0,34021,Bud Cauley,18.29,30,164,+0.07
94,0,31646,Emiliano Grillo,18.18,24,132,E
95,0,34363,Tyrrell Hatton,18.00,18,100,+0.44
96,0,25818,Scott Piercy,17.95,28,156,+0.25
97,0,29268,Bronson Burgoon,17.65,18,102,+0.33
98,0,37340,Chase Wright,17.39,24,138,+0.04
99,0,33486,Roger Sloan,17.26,29,168,E
100,0,39971,Sungjae Im,17.11,39,228,+0.03
101,0,37380,Curtis Luck,16.95,20,118,+0.05
102,0,28775,Nate Lashley,16.91,23,136,-0.17
103,0,36799,Stephan Jaeger,16.90,24,142,-0.08
104,0,35506,Mackenzie Hughes,16.45,25,152,+0.08
105,0,39997,Corey Conners,16.28,28,172,E
106,0,24781,Hunter Mahan,16.10,19,118,+0.05
107,0,26300,Matt Jones,16.07,27,168,+0.15
108,0,34306,John Chin,15.74,17,108,+0.06
108,0,46402,Talor Gooch,15.74,17,108,+0.12
110,0,35461,Beau Hossler,15.33,23,150,+0.13
110,0,27095,Nick Watney,15.33,23,150,+0.30
112,0,28252,Seamus Power,15.28,22,144,-0.05
113,0,29974,Branden Grace,15.18,17,112,+0.06
114,0,32757,Patton Kizzire,15.15,20,132,-0.25
115,0,33418,Shawn Stefani,15.13,23,152,-0.35
116,0,49766,Hank Lebioda,15.00,21,140,-0.14
117,0,30692,Scott Stallings,14.86,22,148,-0.14
118,0,33419,Cameron Tringale,14.62,19,130,+0.21
119,0,25900,Lucas Glover,14.44,26,180,-0.15
120,0,27349,Alex Noren,14.42,15,104,-0.27
121,0,34563,Chesson Hadley,14.39,19,132,+0.16
122,0,27936,Martin Laird,14.38,23,160,+0.09
123,0,28089,Jason Day,14.29,16,112,+0.06
124,0,29223,Sam Saunders,14.19,21,148,E
125,0,30911,Tommy Fleetwood,14.17,17,120,-0.18
126,0,37275,Sam Ryder,13.97,19,136,+0.11
127,0,39954,Cody Gribble,13.64,18,132,E
128,0,25364,Paul Casey,13.49,17,126,-0.06
129,0,26851,Marc Leishman,13.28,17,128,+0.29
130,0,36852,Jim Knous,13.21,14,106,+0.14
131,0,29970,Dylan Frittelli,12.96,21,162,-0.14
132,0,40026,Daniel Berger,12.88,17,132,-0.06
133,0,40009,Dominic Bozzelli,12.69,17,134,+0.29
134,0,32333,Kevin Tway,12.50,18,144,E
135,0,29926,Danny Lee,12.34,19,154,E
136,0,35617,Martin Trainer,12.30,15,122,+0.27
137,0,37189,Harold Varner III,12.20,20,164,+0.30
138,0,25632,Jimmy Walker,12.12,16,132,E
139,0,29518,Brendan Steele,12.04,13,108,E
140,0,35421,Brandon Harkins,11.45,19,166,+0.16
141,0,45486,Joaquin Niemann,11.41,21,184,-0.10
142,0,34264,Hudson Swafford,11.40,13,114,-0.46
143,0,39546,Keith Mitchell,11.33,17,150,+0.29
144,0,34360,Patrick Reed,11.31,19,168,+0.16
145,0,39977,Max Homa,11.25,18,160,-0.11
146,0,32102,Rickie Fowler,11.18,17,152,+0.24
147,0,27064,Jhonattan Vegas,11.11,16,144,-0.19
148,0,47347,Adam Schenk,11.00,22,200,-0.36
149,0,33667,Carlos Ortiz,10.98,18,164,-0.22
150,0,33948,Byeong Hun An,10.77,14,130,+0.14
151,0,29484,Peter Uihlein,10.71,15,140,-0.07
152,0,27974,Sung Kang,10.63,17,160,-0.18
152,0,48822,Sebastián Muñoz,10.63,17,160,+0.12
154,0,30946,Alex Prugh,10.56,15,142,+0.60
155,0,49960,Sepp Straka,10.42,15,144,+0.07
156,0,24502,Adam Scott,10.38,11,106,+0.36
157,0,33141,Keegan Bradley,10.14,15,148,+0.27
158,0,30191,Julián Etulain,10.00,13,130,+0.15
159,0,47959,Bryson DeChambeau,9.03,13,144,+0.38
160,0,36699,Patrick Rodgers,8.82,9,102,+0.44
161,0,34099,Harris English,8.79,16,182,+0.13
162,0,23320,Ryan Palmer,8.62,10,116,E
163,0,30944,Jason Kokrak,8.54,14,164,-0.07
164,0,21961,Charles Howell III,7.83,13,166,E
165,0,22405,Justin Rose,7.76,9,116,+0.22
165,0,25804,Bubba Watson,7.76,9,116,E
167,0,45157,Cam Davis,7.64,11,144,+0.27
168,0,29725,Tony Finau,7.50,12,160,+0.42
168,0,32839,Hideki Matsuyama,7.50,12,160,+0.17
170,0,35450,Patrick Cantlay,7.35,10,136,E
171,0,52372,Cameron Champ,7.24,11,152,+0.27
172,0,51766,Wyndham Clark,7.06,12,170,-0.08
173,0,46601,Trey Mullinax,6.85,10,146,E
174,0,21209,Sergio Garcia,6.82,6,88,-0.17
175,0,47856,Seth Reeves,6.72,9,134,-0.11
176,0,49964,Aaron Wise,6.52,9,138,-0.22
177,0,47504,Sam Burns,6.41,10,156,+0.20
178,0,30925,Dustin Johnson,6.06,8,132,E
179,0,27141,J.B. Holmes,5.56,7,126,E
180,0,01810,Phil Mickelson,5.00,6,120,+0.33
181,0,46501,Ollie Schniederjans,4.93,7,142,+0.14
182,0,48081,Xander Schauffele,4.84,6,124,-0.17
183,0,46970,Jon Rahm,4.69,6,128,-0.17
183,0,33448,Justin Thomas,4.69,6,128,+0.17
185,0,31323,Gary Woodland,3.95,6,152,E
186,0,28237,Rory McIlroy,3.91,5,128,E
187,0,27129,Luke List,3.17,4,126,E
188,0,36689,Brooks Koepka,3.03,4,132,E
