RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 300-320,TOTAL DRIVES - OVERALL,RELATIVE TO PAR
146,0,26476,Chez Reavie,16.56,162,978,-0.204
147,0,35879,Kelly Kraft,16.45,149,906,-0.141
148,0,34098,Russell Henley,16.35,139,850,-0.165
149,0,27958,Ryan Blaum,16.14,162,1004,-0.198
150,0,24138,Ian Poulter,16.13,100,620,-0.310
151,0,45609,Tyler Duncan,16.08,146,908,-0.178
152,0,24361,Pat Perez,16.03,92,574,-0.141
153,0,40115,Adam Svensson,16.02,123,768,-0.211
154,0,28679,Fabián Gómez,15.92,107,672,-0.187
155,0,21731,Freddie Jacobson,15.77,88,558,-0.148
156,0,20572,Rod Pampling,15.73,90,572,-0.122
157,0,24024,Zach Johnson,15.72,116,738,-0.069
158,0,29479,Scott Brown,15.58,148,950,-0.230
159,0,25572,Graeme McDowell,15.52,108,696,-0.176
160,0,39327,Ben Silverman,15.47,121,782,-0.083
161,0,25396,Kevin Na,15.10,93,616,-0.161
162,0,39975,Michael Kim,15.03,95,632,-0.084
163,0,27649,Brandt Snedeker,14.55,163,1120,-0.307
164,0,33410,Andrew Landry,14.29,130,910,-0.262
165,0,06522,Ernie Els,14.05,59,420,-0.068
166,0,32200,Roberto Castro,13.89,120,864,-0.175
167,0,33122,Russell Knox,13.87,114,822,-0.272
168,0,29908,C.T. Pan,13.76,115,836,-0.287
169,0,40098,Matt Fitzpatrick,13.51,70,518,-0.186
170,0,32150,Michael Thompson,13.44,122,908,-0.049
171,0,32816,Satoshi Kodaira,13.31,95,714,-0.168
172,0,22371,Aaron Baddeley,13.27,78,588,-0.205
173,0,26951,Johnson Wagner,12.77,84,658,-0.214
174,0,26596,Ryan Moore,12.50,110,880,-0.282
174,0,21528,Henrik Stenson,12.50,73,584,-0.233
176,0,47990,Kyle Jones,12.47,94,754,-0.213
177,0,30786,Brady Schnell,12.45,68,546,-0.132
178,0,37454,Whee Kim,11.70,77,658,+0.065
179,0,23325,Vaughn Taylor,10.84,124,1144,-0.194
180,0,34256,Andrew Putnam,10.66,84,788,-0.226
181,0,20472,Alex Cejka,10.61,59,556,-0.203
182,0,31560,Brian Stuard,9.59,103,1074,-0.049
183,0,19803,Ryan Armour,9.56,100,1046,-0.240
184,0,24925,Jonathan Byrd,9.33,47,504,-0.106
185,0,26758,David Hearn,9.28,44,474,-0.250
186,0,19846,Brian Gay,8.27,83,1004,-0.277
187,0,10809,Jim Furyk,6.42,51,794,-0.098
188,0,34261,Scott Langley,4.70,42,894,-0.095
