RANK,MOVEMENT,PLAYER_ID,PLAYER,AVERAGE BOGEYS PER ROUND,TOTAL BOGEYS,ROUNDS PLAYED
1,0,08793,Tiger Woods,1.75,133,76
2,0,01706,Davis Love III,1.92,144,75
3,0,01320,Bob Estes,1.94,171,88
4,0,10585,Scott McCarron,1.95,183,94
5,0,06251,Chris DiMarco,2.00,206,103
6,0,21961,Charles Howell III,2.01,171,85
6,0,01968,Nick Price,2.01,149,74
6,0,02239,Scott Verplank,2.01,195,97
9,0,10809,Jim Furyk,2.02,178,88
10,0,02010,Loren Roberts,2.04,171,84
11,0,01219,John Cook,2.05,180,88
11,0,01666,Bernhard Langer,2.05,125,61
13,0,06595,Kevin Sutherland,2.07,203,98
14,0,02214,Kirk Triplett,2.08,173,83
15,0,01945,Kenny Perry,2.09,186,89
16,0,01810,Phil Mickelson,2.13,175,82
16,0,02104,Jeff Sluman,2.13,222,104
18,0,01797,Rocco Mediate,2.14,148,69
19,0,06567,Vijay Singh,2.15,198,92
20,0,08931,Glen Day,2.17,182,84
21,0,01677,Tom Lehman,2.19,173,79
22,0,20593,Greg Chalmers,2.21,197,89
23,0,12652,Cameron Beckman,2.22,220,99
23,0,10423,Mike Weir,2.22,191,86
25,0,06004,Stephen Ames,2.24,188,84
25,0,10457,Frank Nobilo,2.24,199,89
25,0,12660,Jesper Parnevik,2.24,204,91
25,0,02206,David Toms,2.24,215,96
29,0,01329,Brad Faxon,2.25,196,87
29,0,01381,Fred Funk,2.25,263,117
29,0,02170,Hal Sutton,2.25,214,95
32,0,01766,Billy Mayfair,2.26,226,100
33,0,01161,Mark Calcavecchia,2.27,179,79
34,0,19824,Craig Barlow,2.28,164,72
35,0,20094,Jonathan Kaye,2.30,258,112
36,0,01418,Bill Glasson,2.31,150,65
37,0,07457,Steve Flesch,2.32,248,107
37,0,01553,John Huston,2.32,139,60
37,0,06373,José María Olazábal,2.32,109,47
37,0,02002,John Riegger,2.32,195,84
41,0,01527,Scott Hoch,2.33,196,84
42,0,01042,Paul Azinger,2.34,185,79
42,0,20498,Briny Baird,2.34,241,103
42,0,20229,Stewart Cink,2.34,227,97
42,0,01577,Lee Janzen,2.34,215,92
46,0,01457,Jay Haas,2.35,169,72
46,0,01761,Len Mattiace,2.35,226,96
46,0,02223,Bob Tway,2.35,249,106
49,0,06621,Joe Durant,2.36,189,80
49,0,12782,Tim Herron,2.36,215,91
49,0,01707,Steve Lowery,2.36,229,97
52,0,09011,David Duval,2.37,173,73
52,0,19846,Brian Gay,2.37,265,112
52,0,06332,Neal Lancaster,2.37,249,105
52,0,06527,Steve Stricker,2.37,154,65
56,0,07003,David Berganio Jr.,2.38,174,73
