RANK,MOVEMENT,PLAYER_ID,PLAYER,% UNDER THEN OVER PAR,TOTAL UNDER THEN OVER PAR,UNDER PAR
1,0,21961,Charles Howell III,9.01,30,333
2,0,01042,Paul Azinger,9.59,28,292
3,0,01706,Davis Love III,10.34,33,319
4,0,08931,Glen Day,10.96,33,301
5,0,08793,Tiger Woods,11.18,36,322
6,0,06621,Joe Durant,11.19,33,295
7,0,01666,Bernhard Langer,11.34,27,238
8,0,06595,Kevin Sutherland,11.41,42,368
9,0,01320,Bob Estes,11.44,39,341
10,0,01418,Bill Glasson,11.58,22,190
11,0,02214,Kirk Triplett,11.61,36,310
12,0,01619,Skip Kendall,11.72,47,401
13,0,01766,Billy Mayfair,11.73,44,375
13,0,01945,Kenny Perry,11.73,44,375
15,0,01761,Len Mattiace,12.08,36,298
16,0,08075,Jerry Kelly,12.09,44,364
17,0,01577,Lee Janzen,12.24,41,335
18,0,02239,Scott Verplank,12.47,48,385
19,0,09011,David Duval,12.58,38,302
20,0,01943,Chris Perry,12.60,33,262
21,0,20094,Jonathan Kaye,12.65,52,411
22,0,06078,Esteban Toledo,12.70,47,370
23,0,20498,Briny Baird,12.75,45,353
24,0,21806,Paul Gow,12.76,31,243
25,0,02010,Loren Roberts,12.78,34,266
26,0,06567,Vijay Singh,12.87,48,373
27,0,06251,Chris DiMarco,12.91,55,426
28,0,10585,Scott McCarron,12.99,50,385
28,0,01823,Larry Mize,12.99,30,231
30,0,02104,Jeff Sluman,13.03,55,422
31,0,07749,Brett Quigley,13.11,32,244
32,0,19824,Craig Barlow,13.14,31,236
33,0,01374,Robin Freeman,13.21,44,333
34,0,01249,John Daly,13.23,43,325
35,0,02170,Hal Sutton,13.27,45,339
35,0,02206,David Toms,13.27,54,407
37,0,01226,Fred Couples,13.31,33,248
38,0,01553,John Huston,13.46,28,208
39,0,06090,Jim McGovern,13.51,30,222
40,0,06332,Neal Lancaster,13.53,51,377
41,0,01307,Joel Edwards,13.64,51,374
42,0,10423,Mike Weir,13.69,43,314
43,0,10809,Jim Furyk,13.73,46,335
44,0,07457,Steve Flesch,13.79,56,406
45,0,01161,Mark Calcavecchia,13.80,45,326
46,0,01381,Fred Funk,13.83,57,412
47,0,20229,Stewart Cink,13.90,51,367
48,0,12652,Cameron Beckman,13.92,54,388
48,0,19972,José Coceres,13.92,27,194
50,0,01797,Rocco Mediate,13.96,37,265
51,0,06004,Stephen Ames,13.97,44,315
51,0,01203,Russ Cochran,13.97,38,272
53,0,20098,Stuart Appleby,14.05,52,370
54,0,01361,Dan Forsman,14.06,35,249
55,0,01457,Jay Haas,14.07,37,263
56,0,01941,Tom Pernice Jr.,14.09,52,369
57,0,02294,Willie Wood,14.12,24,170
58,0,01968,Nick Price,14.18,38,268
59,0,01677,Tom Lehman,14.29,43,301
60,0,01810,Phil Mickelson,14.32,53,370
60,0,02223,Bob Tway,14.32,58,405
62,0,19881,Robert Damron,14.43,43,298
63,0,24357,K.J. Choi,14.51,47,324
63,0,02099,Scott Simpson,14.51,37,255
65,0,01329,Brad Faxon,14.56,46,316
66,0,07003,David Berganio Jr.,14.62,37,253
67,0,02257,Brian Watts,14.63,30,205
68,0,01527,Scott Hoch,14.72,48,326
69,0,02279,Mark Wiebe,14.78,30,203
70,0,08881,Tripp Isenhour,14.81,44,297
71,0,01313,Steve Elkington,14.90,31,208
72,0,01024,Billy Andrade,14.91,41,275
72,0,01926,Steve Pate,14.91,41,275
74,0,10425,Jay Williamson,14.92,44,295
75,0,23621,Rory Sabbatini,15.00,36,240
76,0,01707,Steve Lowery,15.03,52,346
77,0,01771,Blaine McCallister,15.07,41,272
78,0,08545,Glen Hnatiuk,15.12,52,344
78,0,08375,Paul Stankowski,15.12,49,324
80,0,06527,Steve Stricker,15.13,36,238
