RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG (YARDS),TOTAL DISTANCE (INCHES),NUMBER OF APPROACH SHOTS
81,0,47959,Bryson DeChambeau,173.0,1662770000,267
82,0,46732,Rick Lamb,173.1,828867000,133
83,0,30925,Dustin Johnson,173.3,1559768000,250
84,0,33461,Morgan Hoffmann,173.5,1860968000,298
85,0,26289,Boo Weekley,173.7,1306790000,209
86,0,25274,Steven Bowditch,173.8,682159000,109
86,0,28252,Seamus Power,173.8,1607764000,257
86,0,25892,Steve Wheatcroft,173.8,794785000,127
89,0,26499,Rafa Cabrera Bello,174.2,996906000,159
89,0,27644,Brian Harman,174.2,2001046000,319
89,0,39975,Michael Kim,174.2,1931290000,308
92,0,40026,Daniel Berger,174.3,1725315000,275
93,0,29720,Andres Gonzales,174.4,1330741000,212
93,0,49771,J.T. Poston,174.4,1726066000,275
95,0,29740,Brad Fritsch,174.5,917226000,146
95,0,24502,Adam Scott,174.5,967258000,154
95,0,27649,Brandt Snedeker,174.5,1061625000,169
98,0,27141,J.B. Holmes,174.6,1508812000,240
99,0,22371,Aaron Baddeley,174.7,999868000,159
99,0,22986,Søren Kjeldsen,174.7,754859000,120
99,0,33413,Ben Martin,174.7,1604172000,255
102,0,28420,Ryan Brehm,174.8,1466213000,233
102,0,29420,Billy Horschel,174.8,1742752000,277
104,0,28089,Jason Day,175.2,1526714000,242
105,0,23320,Ryan Palmer,175.3,1003485000,159
106,0,37455,Si Woo Kim,175.4,1199512000,190
107,0,33399,Adam Hadwin,175.5,1768583000,280
108,0,34098,Russell Henley,176.1,2174911000,343
108,0,34264,Hudson Swafford,176.1,1718444000,271
110,0,40009,Dominic Bozzelli,176.2,1256051000,198
111,0,34431,Robert Streb,176.3,1840496000,290
112,0,35879,Kelly Kraft,176.4,1397424000,220
113,0,22046,Geoff Ogilvy,176.5,1353055000,213
114,0,46550,Brandon Hagy,176.6,1671638000,263
114,0,20572,Rod Pampling,176.6,1328666000,209
116,0,34213,Grayson Murray,176.7,2169192000,341
116,0,34046,Jordan Spieth,176.7,1965434000,309
118,0,46970,Jon Rahm,176.8,1826397000,287
118,0,29221,Webb Simpson,176.8,2004581000,315
120,0,27436,Graham DeLaet,176.9,1687969000,265
121,0,29485,Brett Stegmaier,177.0,1184996000,186
122,0,46601,Trey Mullinax,177.2,1658879000,260
123,0,25493,Nick Taylor,177.3,1780921000,279
124,0,29289,S.Y. Noh,177.4,1762812000,276
125,0,29518,Brendan Steele,177.5,1821166000,285
126,0,28093,Miguel Angel Carballo,177.6,869765000,136
126,0,29908,C.T. Pan,177.6,1489500000,233
126,0,30110,Kyle Stanley,177.6,2404256000,376
129,0,24361,Pat Perez,178.0,1697992000,265
130,0,33141,Keegan Bradley,178.1,2179640000,340
130,0,20157,Retief Goosen,178.1,884854000,138
130,0,33448,Justin Thomas,178.1,1961641000,306
133,0,27895,Jonas Blixt,178.2,1276375000,199
134,0,31646,Emiliano Grillo,178.3,1482332000,231
134,0,25198,Francesco Molinari,178.3,1489157000,232
136,0,31557,Jim Herman,178.5,1509757000,235
136,0,27974,Sung Kang,178.5,1972237000,307
138,0,29479,Scott Brown,178.6,1742828000,271
139,0,25396,Kevin Na,178.7,1737290000,270
140,0,27936,Martin Laird,178.9,1668240000,259
141,0,27214,Kevin Streelman,179.1,1644086000,255
142,0,32448,James Hahn,179.4,1795417000,278
143,0,34360,Patrick Reed,179.5,2087658000,323
144,0,31420,Anirban Lahiri,179.6,1428827000,221
145,0,25364,Paul Casey,179.7,1805216000,279
145,0,24140,Sean O'Hair,179.7,1707848000,264
147,0,30852,Ryo Ishikawa,179.8,847948000,131
147,0,26596,Ryan Moore,179.8,1502083000,232
147,0,26329,Louis Oosthuizen,179.8,1171251000,181
150,0,33948,Byeong Hun An,179.9,1314671000,203
151,0,31202,William McGirt,180.0,1548785000,239
151,0,25240,D.A. Points,180.0,1218076000,188
153,0,34021,Bud Cauley,180.1,1879883000,290
154,0,34099,Harris English,180.2,1666807000,257
154,0,29926,Danny Lee,180.2,1823135000,281
156,0,24924,Bill Haas,180.5,1598265000,246
157,0,24138,Ian Poulter,180.7,1229615000,189
157,0,33419,Cameron Tringale,180.7,1457165000,224
157,0,25632,Jimmy Walker,180.7,1216674000,187
160,0,35506,Mackenzie Hughes,181.1,2327699000,357
161,0,32102,Rickie Fowler,181.2,1839708000,282
161,0,26300,Matt Jones,181.2,1193420000,183
163,0,39324,J.J. Spaun,181.4,1586603000,243
164,0,23353,J.J. Henry,181.5,1457059000,223
164,0,29461,Jamie Lovemark,181.5,2031775000,311
166,0,21209,Sergio Garcia,181.7,1118328000,171
166,0,34174,John Huh,181.7,1622397000,248
168,0,32333,Kevin Tway,182.0,1814660000,277
169,0,25900,Lucas Glover,182.1,2098044000,320
169,0,36801,Mark Hubbard,182.1,1225895000,187
171,0,32366,Kevin Chappell,182.2,1803455000,275
172,0,35450,Patrick Cantlay,182.3,1154953000,176
173,0,33204,Shane Lowry,182.6,986188000,150
174,0,24781,Hunter Mahan,183.0,1251593000,190
175,0,12716,Charley Hoffman,183.2,2500189000,379
176,0,31323,Gary Woodland,183.8,1747175000,264
177,0,25834,Daniel Summerhays,184.0,1880836000,284
178,0,27064,Jhonattan Vegas,184.5,1686785000,254
179,0,39954,Cody Gribble,185.0,1692069000,254
180,0,30944,Jason Kokrak,185.2,2000483000,300
181,0,26851,Marc Leishman,185.5,1909710000,286
181,0,34358,Jonathan Randolph,185.5,1161964000,174
183,0,29725,Tony Finau,186.5,2571338000,383
184,0,27129,Luke List,186.8,2387426000,355
185,0,32839,Hideki Matsuyama,187.0,1689698000,251
186,0,35300,Andrew Loupe,187.4,998633000,148
187,0,28237,Rory McIlroy,187.9,933575000,138
188,0,22405,Justin Rose,189.5,1501140000,220
189,0,36689,Brooks Koepka,189.9,2017157000,295
190,0,26331,Charl Schwartzel,194.8,1262432000,180
