RANK,MOVEMENT,PLAYER_ID,PLAYER,DISTANCE,TOURNAMENT,ROUND- COURSE,HOLE
87,0,24140,Sean O'Hair,123,Phoenix Open,2,13 - Par 5
88,0,25364,Paul Casey,123,WGC-Bridgestone,2,17 - Par 4
89,0,47959,Bryson DeChambeau,123,Sony Open,1,5 - Par 4 -
91,0,46550,Brandon Hagy,122,Sanderson Farms,2,1 - Par 4 -
92,0,21209,Sergio Garcia,122,THE PLAYERS,1,17 - Par 3
93,0,28679,Fabián Gómez,120,Safeway Open,3,10 - Par 4
97,0,37157,Renato Paratore,118,WGC-Bridgestone,4,16 - Par 5
98,0,37454,Whee Kim,118,St. Jude,3,16 - Par 5
100,0,27129,Luke List,116,St. Jude,3,13 - Par 4
102,0,35300,Andrew Loupe,115,St. Jude,2,9 - Par 4 -
104,0,40009,Dominic Bozzelli,113,CareerBuilder,1,14 - Par 4
105,0,27330,Josh Teater,113,The RSM Classic,2,8 - Par 4 -
106,0,30191,Julián Etulain,112,Sanderson Farms,2,9 - Par 4 -
107,0,37278,Nicholas Lindheim,110,Barbasol Champ,1,10 - Par 4
108,0,30925,Dustin Johnson,109,THE PLAYERS,2,11 - Par 5
109,0,27436,Graham DeLaet,109,RBC Heritage,2,9 - Par 4 -
110,0,35532,Tom Hoge,108,Travelers Champ,1,2 - Par 4 -
111,0,32640,Troy Merritt,105,John Deere,2,10 - Par 5
112,0,27141,J.B. Holmes,105,WGC-Bridgestone,4,18 - Par 4
113,0,29725,Tony Finau,105,Texas Open,2,11 - Par 4
116,0,26851,Marc Leishman,105,Travelers Champ,2,17 - Par 4
118,0,32839,Hideki Matsuyama,103,U.S. Open,1,15 - Par 4
119,0,34021,Bud Cauley,103,CareerBuilder,4,11 - Par 5
124,0,24912,Will MacKenzie,98,Farmers Ins.,2,6 - Par 5 -
125,0,34363,Tyrrell Hatton,98,U.S. Open,2,1 - Par 5 -
126,0,30852,Ryo Ishikawa,98,Farmers Ins.,4,18 - Par 5
127,0,29461,Jamie Lovemark,97,Byron Nelson,2,6 - Par 4 -
128,0,32366,Kevin Chappell,95,Arnold Palmer,4,6 - Par 5 -
132,0,22046,Geoff Ogilvy,93,Wyndham Champ,4,8 - Par 4 -
133,0,34046,Jordan Spieth,93,TOUR Champ,4,10 - Par 4
134,0,25240,D.A. Points,93,Wells Fargo,4,12 - Par 5
138,0,25349,Tim Wilkinson,90,John Deere,1,14 - Par 4
139,0,35891,Cameron Smith,90,Wyndham Champ,4,1 - Par 4 -
141,0,34262,Jon Curran,88,CareerBuilder,4,16 - Par 5
146,0,33419,Cameron Tringale,82,Genesis Open,2,18 - Par 4
147,0,52091,Blake Kennedy,82,Wells Fargo,2,3 - Par 4 -
148,0,29479,Scott Brown,81,John Deere,2,10 - Par 5
151,0,31557,Jim Herman,79,Sony Open,3,18 - Par 5
152,0,35879,Kelly Kraft,78,The Greenbrier,2,16 - Par 4
153,0,23497,Tag Ridings,77,Travelers Champ,1,12 - Par 4
154,0,33122,Russell Knox,76,WGC-Bridgestone,1,2 - Par 5 -
157,0,08385,Omar Uresti,73,Barbasol Champ,2,13 - Par 5
159,0,21878,Mark Wilson,70,Phoenix Open,2,15 - Par 5
160,0,25562,Andres Romero,69,Wyndham Champ,2,8 - Par 4 -
161,0,12782,Tim Herron,64,Arnold Palmer,1,4 - Par 5 -
162,0,45582,Jared Sawada,63,Sony Open,2,10 - Par 4
163,0,21498,Hideto Tanihara,63,U.S. Open,1,8 - Par 4 -
164,0,33413,Ben Martin,63,Phoenix Open,1,13 - Par 5
166,0,06567,Vijay Singh,61,PGA Championshi,2,18 - Par 4
168,0,29454,Bernd Wiesberger,59,Shell Houston,2,4 - Par 5 -
169,0,22371,Aaron Baddeley,58,Farmers Ins.,1,7 - Par 4 -
173,0,34360,Patrick Reed,50,U.S. Open,3,8 - Par 4 -
174,0,28258,K.T. Kim,50,PGA Championshi,4,15 - Par 5
175,0,34409,David Lingmerth,46,DEAN & DELUCA,2,11 - Par 5
176,0,22986,Søren Kjeldsen,45,Honda Classic,4,2 - Par 4 -
178,0,29485,Brett Stegmaier,43,Farmers Ins.,1,6 - Par 5 -
183,0,25818,Scott Piercy,42,Safeway Open,2,9 - Par 5 -
185,0,24459,Richard Sterne,41,WGC-Mexico,2,14 - Par 4
186,0,46441,Robby Shelton,41,Wells Fargo,3,3 - Par 4 -
187,0,29740,Brad Fritsch,40,Wells Fargo,1,4 - Par 5 -
192,0,29478,Kevin Kisner,38,TOUR Champ,3,14 - Par 4
196,0,26329,Louis Oosthuizen,38,Phoenix Open,4,5 - Par 4 -
197,0,33293,Thomas Pieters,38,Honda Classic,2,2 - Par 4 -
198,0,23108,Matt Kuchar,37,Genesis Open,4,12 - Par 4
199,0,34174,John Huh,37,Genesis Open,2,1 - Par 5 -
203,0,29222,Billy Hurley III,37,RBC Heritage,1,2 - Par 5 -
205,0,46440,Smylie Kaufman,36,Texas Open,3,14 - Par 5
206,0,33399,Adam Hadwin,35,Phoenix Open,2,17 - Par 4
207,0,31646,Emiliano Grillo,35,Arnold Palmer,2,12 - Par 5
208,0,25274,Steven Bowditch,35,Arnold Palmer,2,14 - Par 3
211,0,26331,Charl Schwartzel,34,Arnold Palmer,2,10 - Par 4
214,0,01320,Bob Estes,34,John Deere,2,2 - Par 5 -
217,0,28132,Tyrone Van Aswegen,34,CareerBuilder,3,8 - Par 5 -
218,0,49771,J.T. Poston,34,Honda Classic,2,14 - Par 4
220,0,20472,Alex Cejka,34,Shriners Hosp.,4,8 - Par 3 -
227,0,29289,S.Y. Noh,32,The Greenbrier,2,15 - Par 3
228,0,29420,Billy Horschel,32,BMW Champ,1,17 - Par 3
233,0,46732,Rick Lamb,31,John Deere,1,14 - Par 4
236,0,39324,J.J. Spaun,31,Wyndham Champ,4,11 - Par 4
237,0,32448,James Hahn,31,Quicken Loans,3,3 - Par 3 -
241,0,31420,Anirban Lahiri,31,NORTHERN TRUST,1,13 - Par 5
251,0,06527,Steve Stricker,30,Phoenix Open,1,2 - Par 4 -
252,0,24024,Zach Johnson,29,Sony Open,2,18 - Par 5
257,0,47128,Richy Werenski,29,Shell Houston,1,16 - Par 3
263,0,25804,Bubba Watson,28,T of C,4,2 - Par 3 -
266,0,32150,Michael Thompson,28,DEAN & DELUCA,1,5 - Par 4 -
269,0,29908,C.T. Pan,28,Phoenix Open,1,3 - Par 5 -
270,0,20396,Lee Westwood,28,PGA Championshi,4,13 - Par 3
272,0,52562,Kurt Slattery,28,John Deere,1,15 - Par 4
273,0,19803,Ryan Armour,27,Barbasol Champ,3,5 - Par 5 -
274,0,29223,Sam Saunders,27,Barbasol Champ,1,13 - Par 5
275,0,35545,Blayne Barber,27,Texas Open,4,12 - Par 4
276,0,36689,Brooks Koepka,27,Phoenix Open,4,12 - Par 3
277,0,34098,Russell Henley,27,NORTHERN TRUST,1,5 - Par 4 -
278,0,34358,Jonathan Randolph,27,CareerBuilder,2,16 - Par 5
279,0,24357,K.J. Choi,27,Genesis Open,1,8 - Par 4 -
283,0,35225,Brandon Stone,27,WGC-Mexico,1,1 - Par 4 -
286,0,25632,Jimmy Walker,26,Genesis Open,3,1 - Par 5 -
294,0,27466,Spencer Levin,26,Phoenix Open,1,6 - Par 4 -
305,0,26341,Wade Ormsby,26,U.S. Open,1,6 - Par 3 -
306,0,26908,Yuta Ikeda,26,WGC-Mexico,4,1 - Par 4 -
308,0,29221,Webb Simpson,25,DEAN & DELUCA,1,4 - Par 3 -
311,0,24507,Jason Bohn,25,Shriners Hosp.,1,9 - Par 5 -
312,0,19846,Brian Gay,25,DEAN & DELUCA,1,4 - Par 3 -
316,0,36699,Patrick Rodgers,25,Wells Fargo,2,15 - Par 3
318,0,29926,Danny Lee,25,Farmers Ins.,1,12 - Par 4
320,0,24925,Jonathan Byrd,25,John Deere,1,2 - Par 5 -
321,0,25720,Chad Collins,25,Sanderson Farms,1,11 - Par 5
324,0,37380,Curtis Luck,25,Texas Open,1,5 - Par 4 -
325,0,27644,Brian Harman,25,THE PLAYERS,1,2 - Par 5 -
327,0,33948,Byeong Hun An,25,PGA Championshi,2,7 - Par 5 -
329,0,20229,Stewart Cink,24,Sony Open,2,14 - Par 4
333,0,30110,Kyle Stanley,24,the Memorial,4,17 - Par 4
336,0,28486,Michael Putnam,24,U.S. Open,2,17 - Par 4
337,0,30750,Tommy Gainey,24,Shriners Hosp.,2,1 - Par 4 -
344,0,27349,Alex Noren,24,WGC-Mexico,2,14 - Par 4
348,0,29974,Branden Grace,23,THE PLAYERS,1,18 - Par 4
349,0,32102,Rickie Fowler,23,the Memorial,1,18 - Par 4
352,0,35506,Mackenzie Hughes,23,T of C,4,14 - Par 4
356,0,25493,Nick Taylor,23,Sanderson Farms,3,3 - Par 5 -
357,0,22892,Jason Gore,23,The RSM Classic,1,3 - Par 3 -
362,0,30911,Tommy Fleetwood,23,WGC-Mexico,2,6 - Par 5 -
367,0,46501,Ollie Schniederjans,23,The RSM Classic,4,16 - Par 4
384,0,24138,Ian Poulter,22,RBC Heritage,2,5 - Par 5 -
387,0,34610,Matthias Schwab,22,Arnold Palmer,1,7 - Par 3 -
392,0,01810,Phil Mickelson,22,Genesis Open,4,17 - Par 5
393,0,28158,Steve Marino,22,Phoenix Open,2,14 - Par 4
394,0,27747,Hiroshi Iwata,22,Sanderson Farms,3,6 - Par 4 -
400,0,29484,Peter Uihlein,21,the Memorial,2,6 - Par 4 -
403,0,27895,Jonas Blixt,21,the Memorial,2,15 - Par 5
409,0,31202,William McGirt,21,Dell Tech Champ,4,9 - Par 4 -
411,0,20691,Greg Owen,21,Wells Fargo,1,15 - Par 3
412,0,26300,Matt Jones,21,Wyndham Champ,1,4 - Par 4 -
414,0,28252,Seamus Power,21,Texas Open,2,5 - Par 4 -
415,0,45988,Brett Coletta,21,the Memorial,4,12 - Par 3
431,0,29939,Fabrizio Zanotti,21,WGC-Mexico,3,1 - Par 4 -
432,0,34099,Harris English,21,DEAN & DELUCA,1,4 - Par 3 -
433,0,34130,Sung Joon Park,21,St. Jude,1,4 - Par 3 -
436,0,34261,Scott Langley,20,The RSM Classic,1,5 - Par 4 -
440,0,37455,Si Woo Kim,20,WGC-Mexico,3,2 - Par 4 -
443,0,24461,Thomas Aiken,20,U.S. Open,2,4 - Par 4 -
445,0,47996,Jack Maguire,20,U.S. Open,3,1 - Par 5 -
446,0,30711,Colt Knost,20,Safeway Open,2,4 - Par 4 -
451,0,31323,Gary Woodland,20,Canadian Open,1,13 - Par 5
455,0,24846,Ricky Barnes,20,Wells Fargo,3,7 - Par 4 -
456,0,33120,Mark Anderson,20,Farmers Ins.,4,1 - Par 4 -
458,0,21731,Freddie Jacobson,20,RBC Heritage,2,12 - Par 4
464,0,35541,John Peterson,20,Byron Nelson,1,10 - Par 4
467,0,24358,Robert Garrigus,20,CareerBuilder,2,5 - Par 5 -
469,0,48084,Wesley Bryan,20,Shriners Hosp.,1,1 - Par 4 -
473,0,25572,Graeme McDowell,20,THE PLAYERS,2,13 - Par 3
484,0,27942,Rob Oppenheim,19,Sanderson Farms,1,3 - Par 5 -
487,0,28937,George Coetzee,19,U.S. Open,1,13 - Par 3
496,0,27649,Brandt Snedeker,19,Travelers Champ,4,1 - Par 4 -
500,0,20160,Charlie Wi,19,Sanderson Farms,1,5 - Par 5 -
509,0,29970,Dylan Frittelli,19,PGA Championshi,1,10 - Par 5
510,0,46601,Trey Mullinax,19,St. Jude,4,5 - Par 4 -
515,0,22056,Cameron Percy,18,DEAN & DELUCA,1,3 - Par 4 -
520,0,21959,Ted Purdy,18,Wyndham Champ,2,7 - Par 3 -
523,0,23477,Scott Hebert,18,PGA Championshi,2,5 - Par 4 -
526,0,24663,Y.E. Yang,18,Byron Nelson,1,12 - Par 4
542,0,06522,Ernie Els,18,Genesis Open,2,15 - Par 4
546,0,20766,Padraig Harrington,18,Farmers Ins.,1,14 - Par 4
553,0,23638,Brendon de Jonge,18,Wells Fargo,2,5 - Par 3 -
554,0,39546,Keith Mitchell,18,Valspar Champ,2,12 - Par 4
559,0,32139,Danny Willett,18,WGC-Mexico,3,7 - Par 3 -
560,0,35461,Beau Hossler,18,Shell Houston,2,9 - Par 3 -
585,0,10505,Shane Bertsch,17,Barbasol Champ,3,11 - Par 4
589,0,06515,Shaun Micheel,17,PGA Championshi,1,12 - Par 4
599,0,30944,Jason Kokrak,17,PGA Championshi,3,3 - Par 4 -
603,0,35409,Craig Hocknull,17,Phoenix Open,2,6 - Par 4 -
609,0,46443,Brian Campbell,17,Safeway Open,1,16 - Par 5
611,0,39977,Max Homa,17,Wells Fargo,2,6 - Par 5 -
619,0,23320,Ryan Palmer,17,John Deere,2,13 - Par 4
635,0,12794,Tim Weinhart,16,The RSM Classic,1,8 - Par 4 -
636,0,27958,Ryan Blaum,16,The Greenbrier,4,1 - Par 4 -
640,0,47741,Wesley McClain,16,Texas Open,2,5 - Par 4 -
646,0,27095,Nick Watney,16,Honda Classic,4,10 - Par 4
649,0,30163,Henrik Norlander,16,The RSM Classic,4,1 - Par 4 -
654,0,33449,Zack Sucher,16,Texas Open,3,4 - Par 4 -
664,0,27896,Ross Fisher,16,WGC-Mexico,4,4 - Par 4 -
673,0,23621,Rory Sabbatini,16,Canadian Open,2,13 - Par 5
676,0,23353,J.J. Henry,16,Phoenix Open,1,5 - Par 4 -
679,0,27963,Chris Stroud,16,John Deere,2,15 - Par 4
686,0,39954,Cody Gribble,16,Safeway Open,4,13 - Par 4
690,0,01706,Davis Love III,15,The Greenbrier,1,17 - Par 5
699,0,23325,Vaughn Taylor,15,the Memorial,1,15 - Par 5
700,0,30927,Brendon Todd,15,Barbasol Champ,1,15 - Par 4
703,0,21407,Arjun Atwal,15,Wyndham Champ,1,11 - Par 4
710,0,24502,Adam Scott,15,U.S. Open,1,18 - Par 5
719,0,28783,Sam Brazel,15,WGC-Mexico,3,14 - Par 4
723,0,29745,Tyler Aldridge,15,St. Jude,1,13 - Par 4
744,0,47988,Nick Hardy,15,John Deere,4,8 - Par 4 -
745,0,26758,David Hearn,15,Canadian Open,1,17 - Par 4
754,0,32757,Patton Kizzire,15,The Greenbrier,2,11 - Par 4
770,0,52371,Matthew Campbell,14,U.S. Open,1,3 - Par 4 -
787,0,39975,Michael Kim,14,Travelers Champ,4,18 - Par 4
792,0,23788,D.J. Trahan,14,Barbasol Champ,2,13 - Par 5
793,0,32698,Bobby Gates,14,Byron Nelson,2,1 - Par 4 -
801,0,02049,Gene Sauers,14,U.S. Open,1,3 - Par 4 -
812,0,40162,Justin Lower,14,Wells Fargo,3,14 - Par 4
844,0,26525,Grégory Bourdy,13,U.S. Open,2,13 - Par 3
851,0,51522,Zach Zaback,13,Travelers Champ,1,17 - Par 4
852,0,49964,Aaron Wise,13,Shriners Hosp.,2,2 - Par 4 -
867,0,27974,Sung Kang,13,Honda Classic,2,16 - Par 4
872,0,36983,Matt Dobyns,13,PGA Championshi,2,1 - Par 4 -
882,0,33047,Gregor Main,13,Safeway Open,2,12 - Par 4
892,0,33204,Shane Lowry,13,RBC Heritage,4,5 - Par 5 -
904,0,51975,Zach Cabra,13,Texas Open,1,7 - Par 3 -
921,0,46507,Bobby Wyatt,13,Sanderson Farms,3,4 - Par 3 -
930,0,21961,Charles Howell III,12,Dell Tech Champ,1,6 - Par 4 -
948,0,47994,Lee McCoy,12,Canadian Open,3,8 - Par 4 -
