RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DIST AFTER TEE SHOT,TOTAL TEE SHOTS
36,0,34264,Hudson Swafford,167.5,6302936.000,1045
37,0,31323,Gary Woodland,167.7,5619247.000,931
38,0,29720,Andres Gonzales,167.8,4736347.000,784
39,0,12716,Charley Hoffman,167.9,7837819.000,1297
40,0,28307,Matt Every,168.1,4979191.000,823
41,0,37189,Harold Varner III,168.2,7158064.000,1182
42,0,27095,Nick Watney,168.4,5287850.000,872
43,0,46443,Brian Campbell,168.6,3422554.000,564
43,0,27974,Sung Kang,168.6,6832863.000,1126
43,0,48822,Sebastián Muñoz,168.6,3270750.000,539
43,0,24140,Sean O'Hair,168.6,5838124.000,962
47,0,32839,Hideki Matsuyama,168.7,4993295.000,822
48,0,25818,Scott Piercy,168.9,4122681.000,678
49,0,40009,Dominic Bozzelli,169.0,4588106.000,754
49,0,26851,Marc Leishman,169.0,6167946.000,1014
51,0,29420,Billy Horschel,169.1,6721782.000,1104
51,0,28252,Seamus Power,169.1,5678873.000,933
51,0,22405,Justin Rose,169.1,4451150.000,731
54,0,29518,Brendan Steele,169.2,5986970.000,983
55,0,33461,Morgan Hoffmann,169.3,6836512.000,1122
55,0,23621,Rory Sabbatini,169.3,4492708.000,737
57,0,21961,Charles Howell III,169.4,5712922.000,937
57,0,22056,Cameron Percy,169.4,4622555.000,758
59,0,24781,Hunter Mahan,169.7,4977896.000,815
60,0,24502,Adam Scott,169.8,3527840.000,577
61,0,39954,Cody Gribble,169.9,5860131.000,958
62,0,40026,Daniel Berger,170.1,5884630.000,961
62,0,25900,Lucas Glover,170.1,7256587.000,1185
64,0,27436,Graham DeLaet,170.4,5998130.000,978
64,0,34360,Patrick Reed,170.4,7146118.000,1165
66,0,33948,Byeong Hun An,170.8,4815189.000,783
67,0,34431,Robert Streb,170.9,7085651.000,1152
68,0,28093,Miguel Angel Carballo,171.0,3669628.000,596
68,0,29289,S.Y. Noh,171.0,6243878.000,1014
70,0,33141,Keegan Bradley,171.1,7774842.000,1262
71,0,34021,Bud Cauley,171.2,6987981.000,1134
71,0,29485,Brett Stegmaier,171.2,4912872.000,797
73,0,35450,Patrick Cantlay,171.3,3933307.000,638
73,0,25686,Jason Dufner,171.3,6142873.000,996
73,0,35532,Tom Hoge,171.3,3292964.000,534
76,0,34099,Harris English,171.4,5995908.000,972
76,0,30191,Julián Etulain,171.4,4338994.000,703
78,0,25191,Gonzalo Fernandez-Castaño,171.5,3748373.000,607
78,0,49771,J.T. Poston,171.5,6218774.000,1007
80,0,30110,Kyle Stanley,171.8,8103216.000,1310
81,0,26289,Boo Weekley,171.9,5215800.000,843
82,0,20229,Stewart Cink,172.2,6918017.000,1116
82,0,35506,Mackenzie Hughes,172.2,8263340.000,1333
84,0,26329,Louis Oosthuizen,172.4,4387932.000,707
84,0,26331,Charl Schwartzel,172.4,4096684.000,660
86,0,33122,Russell Knox,172.5,4681671.000,754
86,0,01810,Phil Mickelson,172.5,5906181.000,951
86,0,39324,J.J. Spaun,172.5,6166228.000,993
89,0,28679,Fabián Gómez,172.6,4423950.000,712
90,0,20157,Retief Goosen,172.7,3487805.000,561
90,0,33418,Shawn Stefani,172.7,5147297.000,828
92,0,25632,Jimmy Walker,172.9,4320352.000,694
93,0,35110,Brett Drewitt,173.0,3680879.000,591
94,0,32757,Patton Kizzire,173.1,6080992.000,976
94,0,27214,Kevin Streelman,173.1,6679939.000,1072
96,0,31557,Jim Herman,173.3,5701696.000,914
97,0,32102,Rickie Fowler,173.5,5407501.000,866
97,0,29974,Branden Grace,173.5,4104788.000,657
97,0,34098,Russell Henley,173.5,7401034.000,1185
97,0,37455,Si Woo Kim,173.5,5189776.000,831
101,0,47128,Richy Werenski,173.6,5254554.000,841
102,0,23353,J.J. Henry,173.7,6497604.000,1039
103,0,25493,Nick Taylor,173.8,7187850.000,1149
104,0,27895,Jonas Blixt,174.0,5054853.000,807
104,0,29223,Sam Saunders,174.0,5297966.000,846
106,0,32448,James Hahn,174.3,7057580.000,1125
106,0,20572,Rod Pampling,174.3,5760875.000,918
108,0,39975,Michael Kim,174.7,7245094.000,1152
108,0,31202,William McGirt,174.7,6345662.000,1009
110,0,25364,Paul Casey,175.0,6212069.000,986
110,0,33204,Shane Lowry,175.0,3325536.000,528
112,0,31646,Emiliano Grillo,175.1,5775358.000,916
112,0,33413,Ben Martin,175.1,6101269.000,968
114,0,35545,Blayne Barber,175.2,5814102.000,922
114,0,29479,Scott Brown,175.2,6806554.000,1079
116,0,35879,Kelly Kraft,175.3,5634766.000,893
116,0,29926,Danny Lee,175.3,6576081.000,1042
116,0,27649,Brandt Snedeker,175.3,3672232.000,582
119,0,27644,Brian Harman,175.6,7537292.000,1192
119,0,32640,Troy Merritt,175.6,6069890.000,960
119,0,23325,Vaughn Taylor,175.6,6694782.000,1059
122,0,27936,Martin Laird,175.7,6320184.000,999
123,0,29478,Kevin Kisner,175.9,6795551.000,1073
123,0,34409,David Lingmerth,175.9,5959884.000,941
123,0,35891,Cameron Smith,175.9,6173124.000,975
126,0,31416,Derek Fathauer,176.0,5577058.000,880
126,0,22046,Geoff Ogilvy,176.0,5859373.000,925
128,0,29740,Brad Fritsch,176.1,3690164.000,582
129,0,25198,Francesco Molinari,176.2,5207983.000,821
130,0,29908,C.T. Pan,176.3,6664751.000,1050
131,0,30852,Ryo Ishikawa,176.8,3724093.000,585
131,0,25834,Daniel Summerhays,176.8,7230730.000,1136
133,0,36801,Mark Hubbard,176.9,5322663.000,836
133,0,27963,Chris Stroud,176.9,4229806.000,664
135,0,24924,Bill Haas,177.0,6366120.000,999
136,0,33120,Mark Anderson,177.1,3717537.000,583
136,0,34466,Peter Malnati,177.1,6420499.000,1007
138,0,28132,Tyrone Van Aswegen,177.2,7029511.000,1102
139,0,12510,Chad Campbell,177.4,7530358.000,1179
139,0,24361,Pat Perez,177.4,6500523.000,1018
141,0,37454,Whee Kim,177.9,5411234.000,845
141,0,37278,Nicholas Lindheim,177.9,3888128.000,607
141,0,26951,Johnson Wagner,177.9,4995374.000,780
144,0,33399,Adam Hadwin,178.2,6998437.000,1091
144,0,29221,Webb Simpson,178.2,7472586.000,1165
146,0,30926,Chris Kirk,178.3,6160584.000,960
147,0,27958,Ryan Blaum,178.6,7308921.000,1137
147,0,25274,Steven Bowditch,178.6,3837589.000,597
147,0,20472,Alex Cejka,178.6,5485113.000,853
147,0,19846,Brian Gay,178.6,6100946.000,949
151,0,29476,Kyle Reifers,178.7,6528413.000,1015
152,0,34358,Jonathan Randolph,178.9,4566531.000,709
153,0,22371,Aaron Baddeley,179.1,4054534.000,629
153,0,24357,K.J. Choi,179.1,4804291.000,745
155,0,23108,Matt Kuchar,179.2,6882155.000,1067
155,0,32150,Michael Thompson,179.2,3891107.000,603
157,0,24846,Ricky Barnes,179.3,6837148.000,1059
158,0,25892,Steve Wheatcroft,179.4,3603698.000,558
159,0,26499,Rafa Cabrera Bello,179.7,4114008.000,636
159,0,27770,Camilo Villegas,179.7,5532105.000,855
161,0,24024,Zach Johnson,180.0,6110341.000,943
162,0,06522,Ernie Els,180.1,3280949.000,506
163,0,20593,Greg Chalmers,180.3,6108589.000,941
163,0,24138,Ian Poulter,180.3,4918750.000,758
165,0,34174,John Huh,180.4,6853275.000,1055
165,0,26476,Chez Reavie,180.4,7467953.000,1150
167,0,26758,David Hearn,180.5,6393169.000,984
167,0,26596,Ryan Moore,180.5,5872631.000,904
169,0,29222,Billy Hurley III,181.3,6181174.000,947
170,0,20771,Steven Alker,181.6,4634707.000,709
170,0,25349,Tim Wilkinson,181.6,4125817.000,631
172,0,25396,Kevin Na,181.8,5975419.000,913
173,0,24507,Jason Bohn,181.9,5579890.000,852
174,0,25345,Carl Pettersson,182.0,4672578.000,713
175,0,27466,Spencer Levin,182.1,6076029.000,927
176,0,33419,Cameron Tringale,182.5,5860812.000,892
177,0,32200,Roberto Castro,182.8,4915390.000,747
178,0,25720,Chad Collins,183.4,4905234.000,743
179,0,20104,Ken Duke,183.5,5508895.000,834
180,0,23541,Ben Crane,183.7,6315832.000,955
181,0,19803,Ryan Armour,184.1,4526481.000,683
182,0,23983,Luke Donald,184.6,3894360.000,586
183,0,40058,Zac Blair,185.1,7509021.000,1127
184,0,25240,D.A. Points,185.8,5378179.000,804
185,0,48084,Wesley Bryan,186.5,7096038.000,1057
186,0,23800,Bryce Molder,186.8,5864350.000,872
186,0,31560,Brian Stuard,186.8,6448765.000,959
188,0,25572,Graeme McDowell,187.2,4669605.000,693
189,0,22986,Søren Kjeldsen,191.5,3239727.000,470
190,0,10809,Jim Furyk,194.4,4261812.000,609
