RANK,MOVEMENT,PLAYER_ID,PLAYER,% MADE,ATTEMPTS,PUTTS MADE
1,0,01928,Corey Pavin,10.57,227,24
2,0,25190,Jeff Quinney,8.97,301,27
3,0,23108,Matt Kuchar,8.50,294,25
4,0,27770,Camilo Villegas,8.42,273,23
5,0,02223,Bob Tway,8.37,215,18
6,0,08537,J.P. Hayes,8.33,276,23
7,0,10585,Scott McCarron,8.26,242,20
8,0,23621,Rory Sabbatini,8.12,271,22
9,0,06527,Steve Stricker,8.06,248,20
10,0,20157,Retief Goosen,7.93,164,13
11,0,01313,Steve Elkington,7.87,305,24
12,0,20433,Mark Hensby,7.83,281,22
12,0,21350,Ryuji Imada,7.83,281,22
14,0,27060,John Mallinger,7.79,308,24
15,0,20229,Stewart Cink,7.64,288,22
16,0,07867,Woody Austin,7.63,354,27
16,0,12660,Jesper Parnevik,7.63,354,27
18,0,01161,Mark Calcavecchia,7.61,197,15
19,0,01948,Tim Petrovic,7.54,345,26
20,0,01707,Steve Lowery,7.43,296,22
21,0,26300,Matt Jones,7.41,378,28
22,0,06034,Marco Dawson,7.32,205,15
23,0,28158,Steve Marino,7.17,502,36
24,0,23614,Rich Beem,7.14,308,22
25,0,12510,Chad Campbell,7.07,368,26
26,0,19803,Ryan Armour,7.02,342,24
26,0,24449,Parker McLachlin,7.02,356,25
28,0,20378,Mathias Grönberg,6.96,345,24
29,0,26668,Marc Turnesa,6.95,331,23
30,0,24357,K.J. Choi,6.93,274,19
30,0,22548,Patrick Sheehan,6.93,433,30
32,0,06567,Vijay Singh,6.91,246,17
33,0,23541,Ben Crane,6.90,319,22
34,0,07547,Craig Kanada,6.86,204,14
35,0,25562,Andres Romero,6.84,190,13
36,0,20634,Peter Lonard,6.82,352,24
37,0,01473,Todd Hamilton,6.81,323,22
38,0,02206,David Toms,6.80,206,14
39,0,22348,Nick O'Hern,6.71,298,20
40,0,22806,Doug LaBelle II,6.70,224,15
41,0,24781,Hunter Mahan,6.69,359,24
42,0,20766,Padraig Harrington,6.60,106,7
43,0,26596,Ryan Moore,6.59,258,17
43,0,25396,Kevin Na,6.59,364,24
45,0,08931,Glen Day,6.56,244,16
46,0,20850,Daniel Chopra,6.51,261,17
47,0,24361,Pat Perez,6.49,370,24
48,0,12309,Bob Sowards,6.47,232,15
49,0,25720,Chad Collins,6.46,263,17
50,0,06643,Paul Goydos,6.43,249,16
51,0,27561,Nick Flanagan,6.40,344,22
51,0,21878,Mark Wilson,6.40,484,31
53,0,28475,Jeff Overton,6.37,408,26
54,0,24924,Bill Haas,6.35,441,28
55,0,21731,Freddie Jacobson,6.32,269,17
56,0,23409,James Driscoll,6.30,349,22
57,0,01724,Jeff Maggert,6.29,334,21
58,0,30750,Tommy Gainey,6.28,191,12
58,0,22582,Kyle Thompson,6.28,239,15
60,0,10505,Shane Bertsch,6.25,336,21
61,0,06621,Joe Durant,6.19,388,24
