RANK,MOVEMENT,PLAYER_ID,PLAYER,%,ATTEMPTS,PUTTS MADE
1,0,12602,Dean Wilson,97.96,1274,1248
2,0,22046,Geoff Ogilvy,97.83,691,676
3,0,19846,Brian Gay,97.63,1223,1194
4,0,20443,Jin Park,97.59,997,973
5,0,24449,Parker McLachlin,97.52,1090,1063
6,0,22371,Aaron Baddeley,97.48,834,813
7,0,24138,Ian Poulter,97.41,501,488
7,0,02223,Bob Tway,97.41,772,752
9,0,20850,Daniel Chopra,97.36,948,923
10,0,28475,Jeff Overton,97.30,1258,1224
11,0,23541,Ben Crane,97.28,1030,1002
11,0,20104,Ken Duke,97.28,1471,1431
13,0,01320,Bob Estes,97.24,1230,1196
14,0,01945,Kenny Perry,97.22,1294,1258
15,0,06522,Ernie Els,97.18,532,517
16,0,23409,James Driscoll,97.14,1083,1052
17,0,23048,Eric Axley,97.12,1354,1315
18,0,28089,Jason Day,97.06,1090,1058
19,0,01553,John Huston,97.05,679,659
20,0,20382,Stephen Leaney,97.02,637,618
21,0,21350,Ryuji Imada,96.98,960,931
21,0,01810,Phil Mickelson,96.98,829,804
23,0,01142,Bart Bryant,96.97,990,960
23,0,25190,Jeff Quinney,96.97,990,960
25,0,01928,Corey Pavin,96.95,755,732
26,0,06004,Stephen Ames,96.94,916,888
27,0,23353,J.J. Henry,96.93,1434,1390
28,0,25720,Chad Collins,96.91,874,847
28,0,22621,Ben Curtis,96.91,906,878
30,0,26500,Alejandro Cañizares,96.88,577,559
31,0,01035,Tommy Armour III,96.87,958,928
32,0,26668,Marc Turnesa,96.86,1050,1017
33,0,01577,Lee Janzen,96.83,1071,1037
34,0,10860,Justin Leonard,96.82,1007,975
35,0,27936,Martin Laird,96.81,1221,1182
35,0,27120,Troy Matteson,96.81,1287,1246
37,0,25345,Carl Pettersson,96.80,1344,1301
38,0,22348,Nick O'Hern,96.77,1022,989
39,0,26695,Michael Letzig,96.75,1077,1042
40,0,10505,Shane Bertsch,96.73,1283,1241
40,0,06527,Steve Stricker,96.73,825,798
42,0,22548,Patrick Sheehan,96.71,1488,1439
43,0,20623,Gavin Coles,96.68,633,612
44,0,25364,Paul Casey,96.67,511,494
45,0,22806,Doug LaBelle II,96.66,719,695
46,0,07547,Craig Kanada,96.65,777,751
47,0,06197,Michael Allen,96.64,1132,1094
47,0,01473,Todd Hamilton,96.64,1043,1008
47,0,27141,J.B. Holmes,96.64,982,949
47,0,08075,Jerry Kelly,96.64,1070,1034
51,0,21731,Freddie Jacobson,96.63,889,859
51,0,12680,Shigeki Maruyama,96.63,594,574
53,0,25349,Tim Wilkinson,96.58,1139,1100
54,0,24781,Hunter Mahan,96.57,1020,985
54,0,21949,Joe Ogilvie,96.57,1223,1181
56,0,20098,Stuart Appleby,96.56,931,899
56,0,08931,Glen Day,96.56,814,786
58,0,24357,K.J. Choi,96.53,808,780
58,0,06567,Vijay Singh,96.53,923,891
60,0,24024,Zach Johnson,96.52,1007,972
61,0,26420,Richard Johnson,96.51,687,663
61,0,12309,Bob Sowards,96.51,745,719
63,0,12705,Cliff Kresge,96.50,1056,1019
64,0,23125,Brad Elder,96.49,770,743
65,0,21878,Mark Wilson,96.48,1449,1398
66,0,24227,Justin Bolli,96.47,1078,1040
66,0,06575,Dudley Hart,96.47,936,903
68,0,12660,Jesper Parnevik,96.46,1046,1009
69,0,28158,Steve Marino,96.44,1489,1436
69,0,07749,Brett Quigley,96.44,1040,1003
71,0,25900,Lucas Glover,96.43,1206,1163
71,0,27060,John Mallinger,96.43,1175,1133
73,0,10809,Jim Furyk,96.42,1089,1050
73,0,24663,Y.E. Yang,96.42,1145,1104
75,0,24140,Sean O'Hair,96.41,974,939
75,0,27095,Nick Watney,96.41,1197,1154
75,0,20160,Charlie Wi,96.41,1282,1236
78,0,20157,Retief Goosen,96.38,608,586
78,0,24490,George McNeill,96.38,1298,1251
78,0,10425,Jay Williamson,96.38,1161,1119
81,0,01313,Steve Elkington,96.36,1017,980
81,0,23325,Vaughn Taylor,96.36,1319,1271
83,0,20229,Stewart Cink,96.35,904,871
84,0,23614,Rich Beem,96.33,1143,1101
84,0,06595,Kevin Sutherland,96.33,1254,1208
86,0,22293,Heath Slocum,96.32,1276,1229
87,0,24924,Bill Haas,96.31,1328,1279
87,0,21961,Charles Howell III,96.31,1302,1254
87,0,25562,Andres Romero,96.31,678,653
90,0,08845,Scott Sterling,96.30,1081,1041
91,0,23718,Nathan Green,96.29,1266,1219
92,0,06573,Brandt Jobe,96.28,699,673
92,0,23320,Ryan Palmer,96.28,806,776
94,0,23135,Tim Clark,96.26,1043,1004
94,0,06643,Paul Goydos,96.26,963,927
96,0,10585,Scott McCarron,96.24,772,743
96,0,27933,John Merrick,96.24,1143,1100
96,0,22913,John Rollins,96.24,1117,1075
99,0,01941,Tom Pernice Jr.,96.23,1404,1351
100,0,12716,Charley Hoffman,96.21,1240,1193
100,0,20634,Peter Lonard,96.21,1162,1118
102,0,27214,Kevin Streelman,96.20,1396,1343
103,0,26300,Matt Jones,96.19,1234,1187
104,0,12510,Chad Campbell,96.17,1202,1156
105,0,20663,Brenden Pappas,96.15,779,749
105,0,08385,Omar Uresti,96.15,934,898
107,0,02239,Scott Verplank,96.14,958,921
108,0,20574,Mathew Goggin,96.13,1189,1143
108,0,23108,Matt Kuchar,96.13,1008,969
110,0,07867,Woody Austin,96.12,1238,1190
111,0,21209,Sergio Garcia,96.11,823,791
111,0,01707,Steve Lowery,96.11,951,914
113,0,12782,Tim Herron,96.10,1230,1182
114,0,06034,Marco Dawson,96.09,767,737
115,0,10885,Robert Allenby,96.08,1251,1202
116,0,27963,Chris Stroud,96.06,989,950
117,0,12826,Paul Claxton,96.05,734,705
118,0,26596,Ryan Moore,96.04,883,848
119,0,20848,Ángel Cabrera,96.03,580,557
120,0,29718,Anthony Kim,96.02,904,868
120,0,20572,Rod Pampling,96.02,1004,964
122,0,01724,Jeff Maggert,96.00,1124,1079
122,0,06090,Jim McGovern,96.00,924,887
124,0,25632,Jimmy Walker,95.98,896,860
125,0,20105,Jeff Gove,95.96,669,642
126,0,12652,Cameron Beckman,95.95,1063,1020
127,0,30925,Dustin Johnson,95.94,1208,1159
128,0,20498,Briny Baird,95.92,1422,1364
129,0,23157,Richard Johnson,95.90,927,889
129,0,10649,Tom Scherrer,95.90,634,608
131,0,08537,J.P. Hayes,95.89,924,886
131,0,24361,Pat Perez,95.89,1118,1072
131,0,25804,Bubba Watson,95.89,1192,1143
134,0,01766,Billy Mayfair,95.87,1403,1345
135,0,27649,Brandt Snedeker,95.85,963,923
136,0,01139,Olin Browne,95.79,1045,1001
137,0,06012,Greg Kraft,95.77,709,679
137,0,26951,Johnson Wagner,95.77,970,929
139,0,10423,Mike Weir,95.76,943,903
140,0,02206,David Toms,95.74,822,787
140,0,26289,Boo Weekley,95.74,915,876
142,0,25396,Kevin Na,95.72,1308,1252
143,0,20127,Chris Riley,95.69,580,555
144,0,21461,Kenneth Ferrie,95.68,857,820
145,0,19803,Ryan Armour,95.65,1081,1034
146,0,21633,Steve Allan,95.62,685,655
147,0,22892,Jason Gore,95.59,1203,1150
147,0,23497,Tag Ridings,95.59,1157,1106
149,0,01797,Rocco Mediate,95.53,1007,962
149,0,23623,Bo Van Pelt,95.53,1341,1281
151,0,22582,Kyle Thompson,95.52,849,811
152,0,19913,Ron Whittaker,95.50,578,552
153,0,09011,David Duval,95.49,577,551
153,0,01706,Davis Love III,95.49,954,911
155,0,06251,Chris DiMarco,95.46,1079,1030
155,0,23797,Brett Rumford,95.46,903,862
157,0,10875,Todd Demsey,95.44,1053,1005
158,0,25842,Jon Mills,95.43,1137,1085
159,0,01948,Tim Petrovic,95.39,1149,1096
159,0,20645,John Senden,95.39,1214,1158
161,0,25594,Travis Perkins,95.38,584,557
162,0,20378,Mathias Grönberg,95.37,1122,1070
163,0,27561,Nick Flanagan,95.36,1163,1109
164,0,26476,Chez Reavie,95.35,1312,1251
165,0,02002,John Riegger,95.33,942,898
165,0,26679,Kevin Stadler,95.33,1070,1020
167,0,27770,Camilo Villegas,95.31,916,873
168,0,23778,Brad Adamonis,95.26,1140,1086
168,0,27613,David Lutterus,95.26,738,703
170,0,24925,Jonathan Byrd,95.22,1108,1055
170,0,20472,Alex Cejka,95.22,878,836
172,0,23621,Rory Sabbatini,95.21,897,854
173,0,07457,Steve Flesch,95.11,1185,1127
174,0,20766,Padraig Harrington,95.07,467,444
175,0,23788,D.J. Trahan,95.06,1153,1096
176,0,01161,Mark Calcavecchia,95.03,784,745
177,0,12823,Carlos Franco,94.97,915,869
177,0,20433,Mark Hensby,94.97,915,869
177,0,21959,Ted Purdy,94.97,895,850
180,0,01226,Fred Couples,94.95,752,714
181,0,23540,Jason Allred,94.87,721,684
181,0,21805,Harrison Frazar,94.87,955,906
183,0,21753,Brian Davis,94.77,1473,1396
184,0,24912,Will MacKenzie,94.71,850,805
185,0,22378,Trevor Immelman,94.67,826,782
186,0,24358,Robert Garrigus,94.66,1236,1170
187,0,23349,Charles Warren,94.53,1115,1054
188,0,28780,Nicholas Thompson,94.47,1375,1299
189,0,10733,Kent Jones,94.44,809,764
190,0,01677,Tom Lehman,94.38,569,537
190,0,11032,Frank Lickliter II,94.38,1459,1377
192,0,26631,Cody Freeman,94.14,802,755
193,0,01024,Billy Andrade,93.95,909,854
194,0,30750,Tommy Gainey,93.63,691,647
195,0,01388,Robert Gamez,93.38,1057,987
196,0,24502,Adam Scott,92.94,524,487
197,0,06621,Joe Durant,92.09,1214,1118
