RANK,MOVEMENT,PLAYER_ID,PLAYER,%,GREENS HIT,# OF HOLES
1,0,01706,Davis Love III,79.73,586,735
2,0,20094,Jonathan Kaye,79.45,804,1012
3,0,01677,Tom Lehman,78.76,582,739
4,0,08793,Tiger Woods,78.62,559,711
5,0,02170,Hal Sutton,78.49,708,902
6,0,02246,Duffy Waldorf,78.48,649,827
7,0,01226,Fred Couples,78.26,378,483
8,0,06567,Vijay Singh,78.23,726,928
9,0,01943,Chris Perry,78.11,924,1183
10,0,06004,Stephen Ames,77.86,436,560
10,0,09011,David Duval,77.86,538,691
12,0,06522,Ernie Els,77.82,407,523
13,0,01553,John Huston,77.68,536,690
14,0,06599,John Elliott,77.61,506,652
15,0,10860,Justin Leonard,77.45,776,1002
16,0,01945,Kenny Perry,77.33,631,816
17,0,01313,Steve Elkington,77.27,520,673
18,0,02245,Grant Waite,77.26,744,963
19,0,01374,Robin Freeman,77.13,553,717
20,0,06062,Charles Raulerson,77.07,736,955
21,0,01042,Paul Azinger,76.95,534,694
22,0,01810,Phil Mickelson,76.93,547,711
23,0,20229,Stewart Cink,76.90,646,840
23,0,07457,Steve Flesch,76.90,719,935
25,0,06595,Kevin Sutherland,76.86,704,916
26,0,07867,Woody Austin,76.84,720,937
27,0,10885,Robert Allenby,76.81,636,828
27,0,01361,Dan Forsman,76.81,646,841
29,0,12645,Brent Geiberger,76.80,745,970
30,0,06621,Joe Durant,76.75,667,869
31,0,01887,Mark O'Meara,76.74,396,516
32,0,10649,Tom Scherrer,76.54,669,874
33,0,01320,Bob Estes,76.47,806,1054
34,0,01797,Rocco Mediate,76.45,607,794
35,0,01927,Dennis Paulson,76.35,649,850
36,0,06251,Chris DiMarco,76.24,674,884
37,0,01261,Jay Delsing,76.20,538,706
37,0,06044,Scott Gump,76.20,762,1000
39,0,01116,Michael Bradley,76.09,490,644
40,0,08537,J.P. Hayes,76.08,649,853
41,0,20213,Katsumasa Miyamoto,76.07,391,514
42,0,01381,Fred Funk,76.05,1000,1315
43,0,06617,Brian Henninger,75.76,700,924
44,0,01203,Russ Cochran,75.75,609,804
44,0,23621,Rory Sabbatini,75.75,506,668
46,0,01527,Scott Hoch,75.72,739,976
47,0,01619,Skip Kendall,75.70,816,1078
48,0,20498,Briny Baird,75.66,569,752
49,0,02133,Craig Stadler,75.65,348,460
50,0,01685,J.L. Lewis,75.64,677,895
51,0,01723,Andrew Magee,75.63,574,759
52,0,02104,Jeff Sluman,75.61,800,1058
53,0,20029,Notah Begay III,75.58,684,905
54,0,01161,Mark Calcavecchia,75.56,680,900
54,0,10423,Mike Weir,75.56,705,933
56,0,01599,Steve Jones,75.55,380,503
57,0,02010,Loren Roberts,75.42,724,960
58,0,02223,Bob Tway,75.37,661,877
59,0,02206,David Toms,75.34,724,961
60,0,07763,Doug Dunakey,75.28,597,793
61,0,01093,Ronnie Black,75.25,371,493
62,0,06527,Steve Stricker,75.22,431,573
63,0,02008,Lee Rinker,75.20,673,895
64,0,20098,Stuart Appleby,75.13,586,780
65,0,08993,Franklin Langham,75.08,723,963
66,0,02218,Ted Tryba,75.02,751,1001
67,0,02214,Kirk Triplett,74.94,664,886
68,0,01633,Tom Kite,74.82,422,564
69,0,10425,Jay Williamson,74.75,595,796
70,0,20593,Greg Chalmers,74.69,726,972
71,0,08123,Jeff Brehaut,74.67,569,762
71,0,01418,Bill Glasson,74.67,560,750
73,0,06036,Scott Dunlap,74.60,611,819
74,0,01035,Tommy Armour III,74.58,616,826
75,0,01024,Billy Andrade,74.57,566,759
76,0,10962,Bradley Hughes,74.45,717,963
77,0,01707,Steve Lowery,74.42,701,942
78,0,01388,Robert Gamez,74.41,413,555
79,0,01549,Mike Hulbert,74.38,595,800
80,0,02101,Joey Sindelar,74.24,510,687
81,0,21007,Gabriel Hjertstedt,74.19,664,895
82,0,08045,Perry Moss,74.17,537,724
83,0,19824,Craig Barlow,74.16,577,778
84,0,08375,Paul Stankowski,74.15,482,650
85,0,07101,Dave Stockton Jr.,74.09,612,826
86,0,10213,Dicky Pride,74.08,606,818
87,0,11032,Frank Lickliter II,74.06,791,1068
88,0,01282,Trevor Dodds,74.04,656,886
89,0,12652,Cameron Beckman,74.00,538,727
90,0,08931,Glen Day,73.94,695,940
91,0,02106,Chris Smith,73.89,498,674
92,0,12660,Jesper Parnevik,73.88,444,601
93,0,01072,Chip Beck,73.76,433,587
93,0,06140,Sean Murphy,73.76,627,850
95,0,01323,Brad Fabel,73.70,608,825
96,0,01096,Phil Blackmar,73.68,546,741
96,0,11123,Chris Couch,73.68,459,623
98,0,12782,Tim Herron,73.67,635,862
99,0,06014,Eric Booker,73.65,587,797
100,0,10457,Frank Nobilo,73.61,594,807
100,0,02131,Mike Springer,73.61,530,720
100,0,06613,Tommy Tolles,73.61,463,629
103,0,06809,Bob Burns,73.60,633,860
104,0,01771,Blaine McCallister,73.59,705,958
105,0,08547,John Maginnes,73.47,698,950
106,0,21805,Harrison Frazar,73.46,642,874
107,0,20099,Doug Barron,73.34,619,844
108,0,01996,Mike Reid,73.33,594,810
109,0,01219,John Cook,73.29,609,831
109,0,01569,Peter Jacobsen,73.29,513,700
111,0,06064,Jeff Gallagher,73.26,600,819
112,0,21949,Joe Ogilvie,73.24,624,852
113,0,01329,Brad Faxon,73.20,407,556
114,0,01191,Barry Cheesman,73.19,598,817
115,0,23349,Charles Warren,73.17,469,641
116,0,07753,Kevin Wentworth,73.13,411,562
117,0,23614,Rich Beem,73.10,443,606
117,0,01457,Jay Haas,73.10,530,725
119,0,01098,Jay Don Blake,73.09,679,929
120,0,02239,Scott Verplank,73.01,614,841
121,0,01975,Tom Purtzer,72.96,348,477
122,0,10963,Jimmy Green,72.91,498,683
123,0,01926,Steve Pate,72.90,651,893
124,0,06332,Neal Lancaster,72.88,594,815
125,0,01510,Nolan Henke,72.80,605,831
126,0,06575,Dudley Hart,72.76,577,793
127,0,01157,Tom Byrum,72.70,679,934
128,0,06315,Pete Jordan,72.67,694,955
128,0,01724,Jeff Maggert,72.67,609,838
130,0,02279,Mark Wiebe,72.55,547,754
131,0,01249,John Daly,72.54,354,488
131,0,12823,Carlos Franco,72.54,412,568
131,0,08075,Jerry Kelly,72.54,708,976
134,0,02146,Payne Stewart,72.47,429,592
135,0,02257,Brian Watts,72.46,571,788
136,0,02267,D.A. Weibring,72.40,383,529
137,0,01941,Tom Pernice Jr.,72.31,619,856
138,0,01968,Nick Price,72.14,422,585
