RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE (FEET),# OF ATTEMPTS,RELATIVE TO PAR
1,0,32839,Hideki Matsuyama,14' 4",257.667,18,+1
2,0,31323,Gary Woodland,15' 6",494.750,32,-8
3,0,31202,William McGirt,17' 2",549.917,32,-2
4,0,29289,S.Y. Noh,17' 4",570.833,33,-1
5,0,24925,Jonathan Byrd,17' 8",388.333,22,+1
6,0,12510,Chad Campbell,17' 9",230.833,13,E
7,0,23135,Tim Clark,17' 11",358.417,20,+8
7,0,01810,Phil Mickelson,17' 11",501.250,28,-2
9,0,24138,Ian Poulter,18' 0",233.667,13,+2
10,0,26300,Matt Jones,18' 1",487.417,27,+6
11,0,24663,Y.E. Yang,18' 2",418.167,23,+4
12,0,27644,Brian Harman,18' 5",827.417,45,+7
13,0,30750,Tommy Gainey,18' 6",444.500,24,-4
14,0,25191,Gonzalo Fernandez-Castaño,19' 0",417.417,22,+2
14,0,29926,Danny Lee,19' 0",513.917,27,-2
16,0,22621,Ben Curtis,19' 1",344.000,18,+1
17,0,24494,Erik Compton,19' 3",770.583,40,+2
18,0,28259,Sangmoon Bae,19' 4",444.000,23,-2
19,0,23800,Bryce Molder,19' 7",450.583,23,+5
20,0,24024,Zach Johnson,20' 1",603.417,30,+6
21,0,29222,Billy Hurley III,20' 4",487.583,24,-1
22,0,24924,Bill Haas,20' 5",1019.083,50,+10
23,0,26851,Marc Leishman,20' 6",656.417,32,+8
23,0,29221,Webb Simpson,20' 6",656.250,32,+4
25,0,20229,Stewart Cink,20' 7",659.500,32,+4
25,0,28237,Rory McIlroy,20' 7",391.750,19,-4
25,0,26596,Ryan Moore,20' 7",267.667,13,+4
28,0,34261,Scott Langley,20' 8",455.167,22,+8
29,0,07867,Woody Austin,20' 9",580.583,28,+7
30,0,23983,Luke Donald,20' 10",354.750,17,+1
30,0,34174,John Huh,20' 10",458.917,22,-2
32,0,28486,Michael Putnam,21' 0",630.833,30,+5
32,0,33419,Cameron Tringale,21' 0",967.750,46,+6
34,0,24490,George McNeill,21' 1",441.917,21,+1
34,0,26331,Charl Schwartzel,21' 1",757.750,36,-3
36,0,06567,Vijay Singh,21' 2",720.333,34,+2
37,0,22371,Aaron Baddeley,21' 6",601.583,28,+6
37,0,29478,Kevin Kisner,21' 6",559.500,26,+6
37,0,31560,Brian Stuard,21' 6",364.917,17,+5
40,0,20848,Ángel Cabrera,21' 7",668.083,31,+6
41,0,22913,John Rollins,21' 8",779.333,36,+4
41,0,24502,Adam Scott,21' 8",498.500,23,-2
43,0,27895,Jonas Blixt,21' 9",804.250,37,+3
44,0,27408,Martin Kaymer,22' 0",549.333,25,+1
44,0,32333,Kevin Tway,22' 0",352.500,16,E
46,0,20396,Lee Westwood,22' 1",265.250,12,+5
47,0,10860,Justin Leonard,22' 2",488.333,22,+5
47,0,26289,Boo Weekley,22' 2",420.417,19,+2
49,0,02206,David Toms,22' 4",312.500,14,E
49,0,27770,Camilo Villegas,22' 4",624.917,28,+8
51,0,23623,Bo Van Pelt,22' 5",561.083,25,+5
52,0,20157,Retief Goosen,22' 8",906.417,40,+8
52,0,27936,Martin Laird,22' 8",431.000,19,-1
54,0,22405,Justin Rose,22' 9",568.250,25,+3
55,0,32640,Troy Merritt,23' 2",694.083,30,+10
56,0,23621,Rory Sabbatini,23' 3",929.250,40,+7
57,0,21753,Brian Davis,23' 4",1211.167,52,+2
57,0,28500,Martin Flores,23' 4",654.083,28,+5
57,0,34264,Hudson Swafford,23' 4",303.583,13,E
60,0,25444,Justin Hicks,23' 5",515.333,22,+2
61,0,25274,Steven Bowditch,23' 6",987.083,42,+15
62,0,25804,Bubba Watson,23' 7",871.917,37,+12
63,0,34360,Patrick Reed,23' 8",1181.333,50,+20
63,0,20645,John Senden,23' 8",661.583,28,+1
65,0,20098,Stuart Appleby,23' 9",687.750,29,+2
65,0,28307,Matt Every,23' 9",570.583,24,E
65,0,28132,Tyrone Van Aswegen,23' 9",736.167,31,+10
68,0,21528,Henrik Stenson,23' 10",405.000,17,-2
69,0,27436,Graham DeLaet,23' 11",622.750,26,+2
70,0,24357,K.J. Choi,24' 0",335.750,14,+3
70,0,25349,Tim Wilkinson,24' 0",865.250,36,+4
72,0,32102,Rickie Fowler,24' 1",699.250,29,+10
73,0,19846,Brian Gay,24' 3",727.917,30,+2
73,0,30852,Ryo Ishikawa,24' 3",872.917,36,+12
73,0,26951,Johnson Wagner,24' 3",291.250,12,+8
76,0,28089,Jason Day,24' 4",559.083,23,+1
76,0,20104,Ken Duke,24' 4",583.333,24,+7
76,0,06522,Ernie Els,24' 4",949.333,39,+5
79,0,29461,Jamie Lovemark,24' 5",928.583,38,+6
79,0,30110,Kyle Stanley,24' 5",537.333,22,+4
79,0,25834,Daniel Summerhays,24' 5",611.417,25,+6
82,0,30926,Chris Kirk,24' 6",588.250,24,+5
