RANK,MOVEMENT,PLAYER_ID,PLAYER,DISTANCE,TOURNAMENT,ROUND- COURSE,HOLE
65,0,32640,Troy Merritt,133,Barbasol Champ,4,8 - Par 4 -
66,0,27936,Martin Laird,132,THE PLAYERS,1,4 - Par 4 -
70,0,31560,Brian Stuard,129,the Memorial,3,5 - Par 5 -
71,0,37338,Zecheng Dou,129,AT&T Pebble,4,2 - Par 5 -
72,0,28679,Fabián Gómez,128,Houston Open,2,1 - Par 4 -
73,0,39954,Cody Gribble,127,Byron Nelson,3,15 - Par 4
74,0,27958,Ryan Blaum,125,Shriners Hosp,4,7 - Par 4 -
75,0,33419,Cameron Tringale,125,Wyndham Champ,1,4 - Par 4 -
76,0,32333,Kevin Tway,125,Dell Tech Champ,2,13 - Par 4
77,0,30978,Kiradech Aphibarnrat,123,Honda Classic,3,1 - Par 4 -
79,0,47287,Ethan Tracy,121,Texas Open,1,12 - Par 4
80,0,27963,Chris Stroud,121,Houston Open,2,10 - Par 4
81,0,33122,Russell Knox,121,Fort Worth Invt,3,3 - Par 4 -
82,0,31416,Derek Fathauer,120,Genesis Open,3,3 - Par 4 -
83,0,22405,Justin Rose,120,Valspar Champ,3,11 - Par 5
84,0,23541,Ben Crane,120,Houston Open,2,3 - Par 4 -
85,0,32757,Patton Kizzire,120,The RSM Classic,1,10 - Par 4
86,0,45609,Tyler Duncan,119,Safeway Open,1,10 - Par 4
87,0,25686,Jason Dufner,118,U.S. Open,2,9 - Par 4 -
88,0,33491,Brittany Lincicome,116,Barbasol Champ,2,17 - Par 5
98,0,25818,Scott Piercy,110,Wyndham Champ,4,10 - Par 4
99,0,33410,Andrew Landry,110,Sanderson Farms,1,14 - Par 5
101,0,34256,Andrew Putnam,109,Texas Open,1,11 - Par 4
102,0,46501,Ollie Schniederjans,109,Fort Worth Invt,3,6 - Par 4 -
103,0,22371,Aaron Baddeley,109,Barbasol Champ,2,10 - Par 4
105,0,19803,Ryan Armour,105,Dell Tech Champ,1,18 - Par 5
107,0,34363,Tyrrell Hatton,104,Wells Fargo,1,8 - Par 4 -
108,0,33974,Dean Burmester,103,U.S. Open,1,18 - Par 4
109,0,40026,Daniel Berger,103,Dell Tech Champ,4,10 - Par 4
110,0,35541,John Peterson,103,Wells Fargo,1,8 - Par 4 -
113,0,47959,Bryson DeChambeau,100,TOUR Champ,3,17 - Par 4
116,0,28158,Steve Marino,99,Texas Open,2,2 - Par 5 -
117,0,24925,Jonathan Byrd,98,Barbasol Champ,4,10 - Par 4
118,0,32150,Michael Thompson,97,Quicken Loans,1,1 - Par 4 -
119,0,29484,Peter Uihlein,97,WGC-Mexico,3,6 - Par 5 -
121,0,08793,Tiger Woods,95,the Memorial,2,11 - Par 5
122,0,40058,Zac Blair,94,CareerBuilder,2,12 - Par 4
123,0,39975,Michael Kim,94,Texas Open,2,2 - Par 5 -
124,0,30926,Chris Kirk,93,Canadian Open,2,13 - Par 5
128,0,35461,Beau Hossler,85,Quicken Loans,4,5 - Par 4 -
129,0,49964,Aaron Wise,85,BMW Champ,2,13 - Par 4
130,0,34431,Robert Streb,84,Wyndham Champ,2,18 - Par 4
132,0,35421,Brandon Harkins,80,Texas Open,2,8 - Par 5 -
134,0,29908,C.T. Pan,77,THE PLAYERS,1,9 - Par 5 -
135,0,10375,Sean McCarty,73,John Deere,2,10 - Par 5
139,0,34021,Bud Cauley,69,Farmers Ins,3,6 - Par 5 -
140,0,06527,Steve Stricker,68,Canadian Open,3,2 - Par 5 -
141,0,37189,Harold Varner III,67,THE PLAYERS,2,11 - Par 5
142,0,33948,Byeong Hun An,63,Houston Open,2,12 - Par 4
143,0,06522,Ernie Els,62,Houston Open,3,13 - Par 5
144,0,52330,Dylan Meyer,62,Quicken Loans,1,1 - Par 4 -
145,0,27349,Alex Noren,61,BMW Champ,2,9 - Par 5 -
147,0,23320,Ryan Palmer,61,NORTHERN TRUST,4,3 - Par 5 -
151,0,34358,Jonathan Randolph,58,AT&T Pebble,4,4 - Par 4 -
153,0,35891,Cameron Smith,54,U.S. Open,2,16 - Par 5
154,0,51600,Jimmy Stanger,53,Shriners Hosp,1,15 - Par 4
157,0,39327,Ben Silverman,50,The Greenbrier,1,17 - Par 5
158,0,29222,Billy Hurley III,50,RBC Heritage,2,9 - Par 4 -
159,0,29420,Billy Horschel,49,Arnold Palmer,4,4 - Par 5 -
162,0,29479,Scott Brown,47,Sony Open,3,10 - Par 4
164,0,37455,Si Woo Kim,45,Texas Open,3,8 - Par 5 -
166,0,33399,Adam Hadwin,41,Genesis Open,2,17 - Par 5
168,0,35376,Roberto Díaz,40,Wells Fargo,2,15 - Par 5
169,0,26300,Matt Jones,40,Sanderson Farms,2,11 - Par 5
170,0,40009,Dominic Bozzelli,40,Wyndham Champ,2,5 - Par 5 -
172,0,39384,Alex Kang,39,Shriners Hosp,4,13 - Par 5
174,0,21961,Charles Howell III,39,St. Jude,4,12 - Par 4
177,0,27214,Kevin Streelman,37,Texas Open,4,13 - Par 3
179,0,46402,Talor Gooch,36,Wells Fargo,2,8 - Par 4 -
180,0,46585,Brian Norman,35,Byron Nelson,2,7 - Par 5 -
181,0,32366,Kevin Chappell,35,Arnold Palmer,4,10 - Par 4
183,0,34360,Patrick Reed,34,Farmers Ins,3,15 - Par 4
186,0,39546,Keith Mitchell,34,Texas Open,1,1 - Par 4 -
190,0,34046,Jordan Spieth,33,Genesis Open,1,5 - Par 4 -
192,0,28089,Jason Day,33,Wells Fargo,2,10 - Par 5
196,0,20157,Retief Goosen,32,Genesis Open,4,4 - Par 3 -
197,0,24024,Zach Johnson,32,WGC-Bridgestone,4,8 - Par 4 -
201,0,28307,Matt Every,32,John Deere,1,17 - Par 5
204,0,46601,Trey Mullinax,32,Texas Open,3,14 - Par 5
207,0,20104,Ken Duke,31,Safeway Open,1,6 - Par 4 -
208,0,39324,J.J. Spaun,31,Byron Nelson,1,2 - Par 3 -
209,0,25396,Kevin Na,31,Fort Worth Invt,1,9 - Par 4 -
216,0,45526,Abraham Ancer,30,Genesis Open,1,4 - Par 3 -
217,0,28775,Nate Lashley,29,Farmers Ins,1,4 - Par 4 -
218,0,24490,George McNeill,29,Sanderson Farms,3,1 - Par 4 -
219,0,20098,Stuart Appleby,29,Sanderson Farms,1,11 - Par 5
220,0,28259,Sangmoon Bae,29,Wyndham Champ,3,11 - Par 4
222,0,36699,Patrick Rodgers,29,Genesis Open,2,14 - Par 3
223,0,25493,Nick Taylor,29,THE PLAYERS,2,8 - Par 3 -
229,0,30692,Scott Stallings,29,Houston Open,2,13 - Par 5
230,0,27330,Josh Teater,29,The RSM Classic,1,4 - Par 4 -
233,0,39480,T.J. Vogel,28,Byron Nelson,1,1 - Par 5 -
235,0,52144,Braden Thornberry,28,St. Jude,2,6 - Par 4 -
236,0,27942,Rob Oppenheim,28,Houston Open,4,13 - Par 5
237,0,54687,Broc Everett,28,John Deere,1,2 - Par 5 -
239,0,29478,Kevin Kisner,28,The RSM Classic,1,3 - Par 3 -
241,0,31323,Gary Woodland,28,WGC-Mexico,4,11 - Par 5
242,0,22056,Cameron Percy,28,Wyndham Champ,1,5 - Par 5 -
244,0,34099,Harris English,28,CareerBuilder,4,16 - Par 5
247,0,24361,Pat Perez,27,Genesis Open,2,15 - Par 4
249,0,32698,Bobby Gates,27,Houston Open,4,15 - Par 5
254,0,29485,Brett Stegmaier,27,Canadian Open,1,5 - Par 4 -
255,0,26499,Rafa Cabrera Bello,27,U.S. Open,1,2 - Par 3 -
256,0,31420,Anirban Lahiri,27,the Memorial,3,2 - Par 4 -
258,0,20472,Alex Cejka,27,Valspar Champ,2,6 - Par 4 -
260,0,01810,Phil Mickelson,26,TOUR Champ,1,13 - Par 4
266,0,52372,Cameron Champ,26,Texas Open,1,3 - Par 3 -
268,0,46442,Maverick McNealy,26,Byron Nelson,3,15 - Par 4
269,0,33413,Ben Martin,26,The RSM Classic,4,11 - Par 4
273,0,23409,James Driscoll,26,Wyndham Champ,2,4 - Par 4 -
276,0,35546,J.T. Griffin,25,Wells Fargo,2,15 - Par 5
283,0,28252,Seamus Power,25,Sony Open,4,9 - Par 5 -
284,0,25198,Francesco Molinari,25,U.S. Open,3,10 - Par 4
287,0,30944,Jason Kokrak,24,Valspar Champ,2,16 - Par 4
290,0,26596,Ryan Moore,24,Honda Classic,3,18 - Par 5
312,0,39328,Conrad Shindler,23,Safeway Open,1,5 - Par 5 -
313,0,29461,Jamie Lovemark,23,The Greenbrier,3,11 - Par 4
320,0,34579,Alexander Levy,23,THE PLAYERS,2,2 - Par 5 -
321,0,28132,Tyrone Van Aswegen,23,Sanderson Farms,2,7 - Par 3 -
323,0,23108,Matt Kuchar,23,Byron Nelson,1,2 - Par 3 -
325,0,12510,Chad Campbell,23,Phoenix Open,2,8 - Par 4 -
326,0,08075,Jerry Kelly,23,Sony Open,1,4 - Par 3 -
327,0,20594,David Bransdon,23,U.S. Open,1,9 - Par 4 -
329,0,12716,Charley Hoffman,23,RBC Heritage,3,10 - Par 4
330,0,23353,J.J. Henry,23,RBC Heritage,2,18 - Par 4
333,0,26476,Chez Reavie,22,Safeway Open,1,7 - Par 3 -
335,0,27064,Jhonattan Vegas,22,U.S. Open,3,15 - Par 4
337,0,24924,Bill Haas,22,the Memorial,2,13 - Par 4
338,0,34098,Russell Henley,22,The Greenbrier,4,3 - Par 3 -
340,0,29377,Tatsuya Kodai,22,Sony Open,2,16 - Par 4
342,0,30110,Kyle Stanley,22,NORTHERN TRUST,3,8 - Par 4 -
343,0,29974,Branden Grace,22,Byron Nelson,4,14 - Par 5
345,0,27770,Camilo Villegas,22,Honda Classic,1,8 - Par 4 -
347,0,35310,Lanto Griffin,22,Honda Classic,2,12 - Par 4
352,0,33204,Shane Lowry,22,St. Jude,3,13 - Par 4
354,0,24358,Robert Garrigus,22,CareerBuilder,1,6 - Par 3 -
363,0,20160,Charlie Wi,22,Sanderson Farms,2,10 - Par 3
367,0,37278,Nicholas Lindheim,22,John Deere,2,18 - Par 4
369,0,10809,Jim Furyk,21,Texas Open,2,2 - Par 5 -
370,0,29223,Sam Saunders,21,Valspar Champ,2,6 - Par 4 -
374,0,27974,Sung Kang,21,St. Jude,1,5 - Par 4 -
376,0,28237,Rory McIlroy,21,Valspar Champ,1,7 - Par 4 -
387,0,24846,Ricky Barnes,21,Sanderson Farms,4,15 - Par 4
390,0,37454,Whee Kim,21,Genesis Open,1,3 - Par 4 -
394,0,20593,Greg Chalmers,21,RBC Heritage,1,3 - Par 4 -
396,0,31202,William McGirt,21,Arnold Palmer,1,17 - Par 3
403,0,26392,Chris Wilson,20,Barbasol Champ,1,7 - Par 3 -
404,0,46970,Jon Rahm,20,Dell Tech Champ,1,4 - Par 4 -
412,0,37380,Curtis Luck,20,Arnold Palmer,1,3 - Par 4 -
429,0,39953,Chase Seiffert,20,Travelers Champ,4,5 - Par 3 -
435,0,26418,Adam Bland,20,WGC-Mexico,1,10 - Par 4
436,0,32102,Rickie Fowler,20,Fort Worth Invt,2,16 - Par 3
437,0,35544,Andrew Yun,20,Canadian Open,1,5 - Par 4 -
438,0,29970,Dylan Frittelli,20,WGC-Mexico,3,4 - Par 4 -
441,0,50526,Tom Lovelady,19,Wells Fargo,1,12 - Par 4
444,0,22913,John Rollins,19,St. Jude,1,18 - Par 4
446,0,30750,Tommy Gainey,19,Barbasol Champ,1,4 - Par 4 -
448,0,25892,Steve Wheatcroft,19,Sanderson Farms,2,3 - Par 5 -
449,0,25804,Bubba Watson,19,Dell Tech Champ,3,18 - Par 5
454,0,24781,Hunter Mahan,19,Sanderson Farms,3,15 - Par 4
456,0,21633,Steve Allan,19,Sony Open,1,18 - Par 5
469,0,46507,Bobby Wyatt,19,Safeway Open,2,9 - Par 5 -
490,0,25834,Daniel Summerhays,18,Texas Open,1,14 - Par 5
493,0,29518,Brendan Steele,18,Dell Tech Champ,2,11 - Par 3
496,0,34264,Hudson Swafford,18,Byron Nelson,2,5 - Par 4 -
502,0,25572,Graeme McDowell,18,Genesis Open,2,4 - Par 3 -
505,0,55421,Chip McDaniel,18,Barbasol Champ,1,17 - Par 5
506,0,34262,Jon Curran,18,Sony Open,2,9 - Par 5 -
507,0,01200,Keith Clearwater,18,Fort Worth Invt,2,14 - Par 4
514,0,35532,Tom Hoge,18,THE PLAYERS,2,13 - Par 3
524,0,37275,Sam Ryder,18,Valspar Champ,3,16 - Par 4
533,0,40098,Matt Fitzpatrick,18,Arnold Palmer,1,11 - Par 4
542,0,12782,Tim Herron,17,Sanderson Farms,2,4 - Par 3 -
543,0,46440,Smylie Kaufman,17,Arnold Palmer,2,11 - Par 4
545,0,20848,Ángel Cabrera,17,Byron Nelson,2,5 - Par 4 -
546,0,39971,Sungjae Im,17,PGA Championshi,2,12 - Par 4
548,0,35819,Vince India,17,John Deere,1,15 - Par 4
566,0,20766,Padraig Harrington,17,Farmers Ins,2,10 - Par 4
568,0,47347,Adam Schenk,17,Byron Nelson,2,1 - Par 5 -
571,0,46435,Austin Cook,17,AT&T Pebble,1,12 - Par 3
576,0,47125,Matt Atkins,17,Texas Open,3,16 - Par 3
598,0,45478,Julian Suri,17,Houston Open,1,7 - Par 3 -
604,0,27895,Jonas Blixt,17,Wells Fargo,3,6 - Par 3 -
608,0,10423,Mike Weir,17,Canadian Open,2,2 - Par 5 -
609,0,51975,Zach Cabra,16,Houston Open,2,13 - Par 5
610,0,24138,Ian Poulter,16,RBC Heritage,1,10 - Par 4
617,0,33293,Thomas Pieters,16,Houston Open,2,4 - Par 5 -
637,0,26758,David Hearn,16,John Deere,3,15 - Par 4
641,0,26331,Charl Schwartzel,16,WGC-Bridgestone,4,14 - Par 4
651,0,23325,Vaughn Taylor,16,AT&T Pebble,2,12 - Par 3
654,0,26329,Louis Oosthuizen,16,Honda Classic,1,9 - Par 4 -
657,0,35545,Blayne Barber,16,Travelers Champ,1,15 - Par 4
659,0,01249,John Daly,16,Safeway Open,2,14 - Par 4
671,0,24502,Adam Scott,16,Arnold Palmer,2,4 - Par 5 -
688,0,33418,Shawn Stefani,15,Quicken Loans,2,12 - Par 3
701,0,24449,Parker McLachlin,15,Barbasol Champ,4,14 - Par 5
717,0,46567,Paul Dunne,15,Houston Open,4,16 - Par 3
719,0,21407,Arjun Atwal,15,John Deere,1,12 - Par 3
720,0,27408,Martin Kaymer,15,Wells Fargo,4,4 - Par 3 -
740,0,01619,Skip Kendall,15,Barbasol Champ,1,9 - Par 4 -
743,0,23048,Eric Axley,15,Safeway Open,1,9 - Par 5 -
747,0,01706,Davis Love III,15,Barbasol Champ,1,4 - Par 4 -
749,0,23614,Rich Beem,15,PGA Championshi,2,1 - Par 4 -
758,0,35437,Carter Jenkins,15,Wells Fargo,1,18 - Par 4
762,0,48081,Xander Schauffele,15,WGC-Mexico,1,1 - Par 4 -
782,0,32367,Jorge Campillo,14,WGC-Mexico,4,14 - Par 4
795,0,23821,Yusaku Miyazato,14,the Memorial,1,4 - Par 3 -
798,0,30163,Henrik Norlander,14,The RSM Classic,1,1 - Par 4 -
799,0,22582,Kyle Thompson,14,Wells Fargo,2,18 - Par 4
813,0,24357,K.J. Choi,14,RBC Heritage,1,11 - Par 4
814,0,45486,Joaquin Niemann,14,Texas Open,1,4 - Par 4 -
822,0,25900,Lucas Glover,14,Safeway Open,3,2 - Par 3 -
866,0,32334,Charlie Beljan,13,CareerBuilder,3,10 - Par 4
876,0,35139,Richard Lee,13,Genesis Open,1,12 - Par 4
879,0,45858,Russell Budd,13,Canadian Open,2,11 - Par 4
899,0,24507,Jason Bohn,13,Wyndham Champ,2,18 - Par 4
905,0,50525,Collin Morikawa,13,Arnold Palmer,1,16 - Par 5
922,0,08385,Omar Uresti,13,PGA Championshi,1,1 - Par 4 -
929,0,27120,Troy Matteson,13,Texas Open,1,6 - Par 4 -
938,0,23788,D.J. Trahan,13,Byron Nelson,2,16 - Par 4
947,0,32813,Shota Akiyoshi,13,U.S. Open,1,11 - Par 3
948,0,51766,Wyndham Clark,13,Sanderson Farms,2,7 - Par 3 -
975,0,54314,Tyler Strafaci,13,Valspar Champ,2,11 - Par 5
980,0,47988,Nick Hardy,13,Travelers Champ,2,3 - Par 4 -
983,0,47993,Denny McCarthy,12,The Greenbrier,4,2 - Par 4 -
991,0,36799,Stephan Jaeger,12,Canadian Open,4,11 - Par 4
