RANK,MOVEMENT,PLAYER_ID,PLAYER,STATUS,PAR 4 AVG,TOTAL PAR
1,0,34046,Jordan Spieth,-65,3.93,34.68
2,0,33448,Justin Thomas,-50,3.94,34.48
3,0,25364,Paul Casey,-32,3.97,39.20
4,0,46970,Jon Rahm,-17,3.98,35.88
5,0,32839,Hideki Matsuyama,-14,3.98,32.88
6,0,25900,Lucas Glover,-13,3.99,38.80
6,0,29221,Webb Simpson,-13,3.99,43.48
8,0,29725,Tony Finau,-10,3.99,45.32
8,0,25198,Francesco Molinari,-10,3.99,31.12
10,0,30925,Dustin Johnson,-9,3.99,30.52
11,0,20229,Stewart Cink,-8,3.99,40.04
12,0,26476,Chez Reavie,-7,3.99,41.08
13,0,32102,Rickie Fowler,-5,3.99,33.28
13,0,26851,Marc Leishman,-5,4.00,40.08
15,0,22405,Justin Rose,-4,3.99,27.88
16,0,21209,Sergio Garcia,-3,4.00,27.44
17,0,33141,Keegan Bradley,-2,4.00,44.08
17,0,25396,Kevin Na,-2,4.00,35.84
19,0,40026,Daniel Berger,-1,4.00,37.76
19,0,23108,Matt Kuchar,-1,4.00,39.72
21,0,29461,Jamie Lovemark,+1,4.00,41.52
22,0,24138,Ian Poulter,+2,4.00,29.60
22,0,48081,Xander Schauffele,+2,4.00,40.92
22,0,27649,Brandt Snedeker,+2,4.00,21.72
25,0,24358,Robert Garrigus,+3,4.00,31.00
26,0,35450,Patrick Cantlay,+4,4.01,20.28
26,0,30110,Kyle Stanley,+4,4.00,44.24
28,0,46601,Trey Mullinax,+5,4.01,35.40
29,0,25686,Jason Dufner,+6,4.01,36.16
30,0,12716,Charley Hoffman,+8,4.01,46.68
31,0,21961,Charles Howell III,+9,4.01,35.84
31,0,24361,Pat Perez,+9,4.01,39.00
33,0,28252,Seamus Power,+10,4.01,34.76
34,0,24924,Bill Haas,+11,4.01,37.12
34,0,24024,Zach Johnson,+11,4.01,33.76
34,0,28237,Rory McIlroy,+11,4.02,21.04
37,0,34174,John Huh,+12,4.01,38.48
37,0,23497,Tag Ridings,+12,4.02,25.44
39,0,12510,Chad Campbell,+13,4.01,42.48
39,0,34021,Bud Cauley,+13,4.01,38.48
39,0,27644,Brian Harman,+13,4.01,43.60
39,0,39975,Michael Kim,+13,4.01,39.44
43,0,10809,Jim Furyk,+14,4.03,21.64
43,0,29223,Sam Saunders,+14,4.02,30.20
45,0,34098,Russell Henley,+15,4.01,42.72
45,0,33204,Shane Lowry,+15,4.03,20.56
45,0,29518,Brendan Steele,+15,4.02,36.24
48,0,27436,Graham DeLaet,+18,4.02,32.88
48,0,29720,Andres Gonzales,+18,4.02,29.76
48,0,26329,Louis Oosthuizen,+18,4.03,27.04
51,0,20157,Retief Goosen,+19,4.04,19.68
52,0,22056,Cameron Percy,+20,4.03,28.28
53,0,33418,Shawn Stefani,+21,4.03,29.68
54,0,46550,Brandon Hagy,+22,4.03,33.56
54,0,26300,Matt Jones,+22,4.04,24.52
54,0,27936,Martin Laird,+22,4.02,35.48
54,0,23621,Rory Sabbatini,+22,4.03,28.52
54,0,23325,Vaughn Taylor,+22,4.02,36.80
54,0,27770,Camilo Villegas,+22,4.03,31.44
60,0,30926,Chris Kirk,+23,4.03,35.48
60,0,25892,Steve Wheatcroft,+23,4.05,20.04
62,0,40058,Zac Blair,+24,4.02,42.92
62,0,29478,Kevin Kisner,+24,4.02,42.92
62,0,31323,Gary Woodland,+24,4.02,38.68
65,0,25349,Tim Wilkinson,+25,4.04,25.16
66,0,19803,Ryan Armour,+26,4.04,25.48
67,0,27958,Ryan Blaum,+27,4.03,41.68
67,0,28089,Jason Day,+27,4.04,28.92
67,0,48822,Sebastián Muñoz,+27,4.05,21.24
67,0,46501,Ollie Schniederjans,+27,4.03,38.16
71,0,30191,Julián Etulain,+28,4.04,27.24
72,0,26499,Rafa Cabrera Bello,+29,4.04,26.08
72,0,31557,Jim Herman,+29,4.04,32.20
74,0,31202,William McGirt,+30,4.03,36.44
75,0,28500,Martin Flores,+31,4.04,35.32
75,0,27214,Kevin Streelman,+31,4.03,37.80
77,0,33120,Mark Anderson,+32,4.06,22.20
77,0,23541,Ben Crane,+32,4.04,34.44
77,0,35110,Brett Drewitt,+32,4.06,22.76
77,0,25191,Gonzalo Fernandez-Castaño,+32,4.05,24.12
77,0,19846,Brian Gay,+32,4.04,34.76
77,0,24502,Adam Scott,+32,4.05,25.04
83,0,27974,Sung Kang,+33,4.03,44.60
83,0,01810,Phil Mickelson,+33,4.04,34.60
83,0,49771,J.T. Poston,+33,4.04,37.32
83,0,27963,Chris Stroud,+33,4.05,26.12
87,0,46443,Brian Campbell,+34,4.06,21.88
87,0,28679,Fabián Gómez,+34,4.05,25.68
87,0,30852,Ryo Ishikawa,+34,4.06,23.68
87,0,33122,Russell Knox,+34,4.04,30.96
87,0,34360,Patrick Reed,+34,4.03,43.32
87,0,34431,Robert Streb,+34,4.03,41.76
87,0,47128,Richy Werenski,+34,4.04,31.88
94,0,31646,Emiliano Grillo,+35,4.04,37.60
94,0,32333,Kevin Tway,+35,4.04,38.36
96,0,23983,Luke Donald,+36,4.07,21.00
96,0,33399,Adam Hadwin,+36,4.03,41.96
96,0,25818,Scott Piercy,+36,4.05,28.76
99,0,29476,Kyle Reifers,+37,4.04,37.80
99,0,32150,Michael Thompson,+37,4.06,24.20
101,0,35532,Tom Hoge,+38,4.08,19.80
101,0,34264,Hudson Swafford,+38,4.04,39.12
103,0,22371,Aaron Baddeley,+39,4.06,24.08
103,0,32448,James Hahn,+39,4.04,41.40
103,0,27129,Luke List,+39,4.04,42.16
103,0,26289,Boo Weekley,+39,4.05,31.68
107,0,20771,Steven Alker,+40,4.06,27.16
107,0,29974,Branden Grace,+40,4.06,27.28
107,0,36689,Brooks Koepka,+40,4.05,35.12
107,0,33413,Ben Martin,+40,4.05,34.12
107,0,35891,Cameron Smith,+40,4.05,34.84
112,0,26331,Charl Schwartzel,+41,4.06,26.00
112,0,30692,Scott Stallings,+41,4.05,33.88
114,0,29479,Scott Brown,+42,4.04,39.80
114,0,24140,Sean O'Hair,+42,4.05,36.56
114,0,25240,D.A. Points,+42,4.06,29.32
117,0,33948,Byeong Hun An,+43,4.06,30.72
117,0,29926,Danny Lee,+43,4.04,38.52
119,0,29420,Billy Horschel,+44,4.05,38.40
119,0,31420,Anirban Lahiri,+44,4.06,31.76
121,0,22046,Geoff Ogilvy,+45,4.06,31.48
121,0,28132,Tyrone Van Aswegen,+45,4.04,42.12
123,0,35545,Blayne Barber,+46,4.06,30.48
123,0,34409,David Lingmerth,+46,4.06,32.32
123,0,26596,Ryan Moore,+46,4.05,34.20
123,0,37189,Harold Varner III,+46,4.04,42.96
123,0,26951,Johnson Wagner,+46,4.07,27.44
128,0,28420,Ryan Brehm,+47,4.06,33.72
128,0,46732,Rick Lamb,+47,4.09,21.68
128,0,25632,Jimmy Walker,+47,4.07,28.36
131,0,34099,Harris English,+48,4.06,33.44
131,0,25572,Graeme McDowell,+48,4.08,24.00
131,0,23320,Ryan Palmer,+48,4.08,23.48
131,0,25804,Bubba Watson,+48,4.07,27.40
135,0,29222,Billy Hurley III,+49,4.06,34.84
135,0,22986,Søren Kjeldsen,+49,4.09,20.88
135,0,39324,J.J. Spaun,+49,4.05,37.32
138,0,25493,Nick Taylor,+50,4.05,41.00
139,0,24846,Ricky Barnes,+51,4.05,39.72
139,0,27095,Nick Watney,+51,4.07,30.28
141,0,32366,Kevin Chappell,+52,4.05,38.52
141,0,33461,Morgan Hoffmann,+52,4.05,38.44
143,0,20472,Alex Cejka,+53,4.06,33.08
143,0,25720,Chad Collins,+53,4.08,26.60
143,0,47959,Bryson DeChambeau,+53,4.05,39.12
143,0,30944,Jason Kokrak,+53,4.05,40.92
147,0,46440,Smylie Kaufman,+54,4.07,30.52
148,0,27141,J.B. Holmes,+55,4.07,32.92
148,0,37454,Whee Kim,+55,4.07,31.36
150,0,34213,Grayson Murray,+57,4.06,39.00
150,0,29289,S.Y. Noh,+57,4.06,37.48
150,0,34358,Jonathan Randolph,+57,4.08,27.04
153,0,28093,Miguel Angel Carballo,+59,4.10,24.44
153,0,31416,Derek Fathauer,+59,4.07,32.52
153,0,26758,David Hearn,+59,4.06,36.92
