RANK,MOVEMENT,PLAYER_ID,PLAYER,%,GREENS HIT,# OF HOLES
138,0,10117,Bob Heintz,48.11,191,397
139,0,10201,Matt Gogel,48.07,187,389
140,0,24357,K.J. Choi,48.06,173,360
141,0,06373,José María Olazábal,48.04,147,306
142,0,07749,Brett Quigley,47.98,261,544
143,0,22913,John Rollins,47.93,231,482
144,0,22621,Ben Curtis,47.75,159,333
145,0,19881,Robert Damron,47.74,169,354
146,0,12645,Brent Geiberger,47.70,145,304
147,0,23135,Tim Clark,47.61,199,418
148,0,10809,Jim Furyk,47.60,198,416
149,0,22371,Aaron Baddeley,47.57,254,534
150,0,06251,Chris DiMarco,47.54,193,406
151,0,06527,Steve Stricker,47.46,196,413
152,0,08993,Franklin Langham,47.29,244,516
153,0,20766,Padraig Harrington,47.21,144,305
153,0,01941,Tom Pernice Jr.,47.21,262,555
155,0,02246,Duffy Waldorf,47.18,167,354
156,0,01418,Bill Glasson,47.01,126,268
156,0,23621,Rory Sabbatini,47.01,228,485
158,0,01175,Jim Carter,46.99,125,266
159,0,23614,Rich Beem,46.85,171,365
160,0,01320,Bob Estes,46.72,214,458
161,0,19972,José Coceres,46.70,99,212
162,0,20121,Todd Fischer,46.67,224,480
163,0,01928,Corey Pavin,46.43,156,336
164,0,22548,Patrick Sheehan,46.41,278,599
165,0,01157,Tom Byrum,46.38,160,345
165,0,01723,Andrew Magee,46.38,218,470
167,0,20502,Michael Long,46.32,170,367
168,0,24138,Ian Poulter,46.31,138,298
169,0,01219,John Cook,46.26,136,294
170,0,06515,Shaun Micheel,46.17,193,418
171,0,01329,Brad Faxon,46.04,180,391
172,0,10962,Bradley Hughes,45.96,108,235
173,0,24227,Justin Bolli,45.94,164,357
174,0,20433,Mark Hensby,45.83,165,360
175,0,01707,Steve Lowery,45.74,231,505
176,0,08537,J.P. Hayes,45.66,158,346
177,0,01487,Jeff Hart,45.59,93,204
178,0,02214,Kirk Triplett,45.58,98,215
179,0,02206,David Toms,45.50,167,367
180,0,01381,Fred Funk,45.29,154,340
181,0,01042,Paul Azinger,45.15,163,361
182,0,01724,Jeff Maggert,45.07,137,304
183,0,20160,Charlie Wi,45.06,155,344
184,0,01823,Larry Mize,44.71,93,208
185,0,20396,Lee Westwood,44.62,116,260
186,0,25396,Kevin Na,44.54,204,458
186,0,25847,Rob Rashell,44.54,163,366
188,0,19846,Brian Gay,44.47,201,452
189,0,10912,Craig Perks,44.26,185,418
190,0,01388,Robert Gamez,43.88,183,417
190,0,02010,Loren Roberts,43.88,104,237
192,0,10423,Mike Weir,43.62,147,337
193,0,20127,Chris Riley,43.39,128,295
194,0,21498,Hideto Tanihara,43.02,111,258
195,0,12662,Thomas Levet,42.11,136,323
196,0,01132,Mark Brooks,42.06,135,321
197,0,01761,Len Mattiace,42.00,197,469
198,0,28088,Matt Davidson,41.54,108,260
199,0,06004,Stephen Ames,41.44,179,432
200,0,23108,Matt Kuchar,40.93,106,259
201,0,01599,Steve Jones,40.86,105,257
202,0,20623,Gavin Coles,40.38,105,260
