RANK,MOVEMENT,PLAYER_ID,PLAYER,%,GREENS HIT,TOTAL HOLES,RELATIVE TO PAR
1,0,02214,Kirk Triplett,79.67,98,123,-0.13
2,0,23983,Luke Donald,79.51,97,122,-0.23
3,0,10809,Jim Furyk,78.32,177,226,-0.25
4,0,01928,Corey Pavin,77.54,107,138,-0.24
5,0,26420,Richard Johnson,77.12,118,153,-0.24
6,0,10860,Justin Leonard,76.77,119,155,-0.24
7,0,08123,Jeff Brehaut,76.73,155,202,-0.17
8,0,01139,Olin Browne,76.72,178,232,-0.21
9,0,24138,Ian Poulter,76.11,86,113,-0.26
10,0,23353,J.J. Henry,75.99,212,279,-0.22
11,0,01361,Dan Forsman,75.71,106,140,-0.25
12,0,08385,Omar Uresti,75.53,142,188,-0.15
13,0,21878,Mark Wilson,75.50,151,200,-0.23
14,0,20382,Stephen Leaney,75.13,142,189,-0.18
15,0,12510,Chad Campbell,75.12,154,205,-0.16
15,0,26758,David Hearn,75.12,160,213,-0.18
17,0,12680,Shigeki Maruyama,75.10,184,245,-0.26
18,0,01766,Billy Mayfair,75.00,234,312,-0.17
18,0,02104,Jeff Sluman,75.00,183,244,-0.16
20,0,02101,Joey Sindelar,74.83,220,294,-0.16
21,0,20099,Doug Barron,74.73,136,182,-0.25
22,0,08537,J.P. Hayes,74.68,118,158,-0.20
23,0,12823,Carlos Franco,74.33,139,187,-0.18
24,0,23623,Bo Van Pelt,74.32,217,292,-0.23
25,0,20378,Mathias Grönberg,74.30,133,179,-0.17
26,0,01823,Larry Mize,73.98,91,123,-0.22
27,0,12454,Mario Tiziani,73.91,136,184,-0.26
28,0,01473,Todd Hamilton,73.79,152,206,-0.24
29,0,12782,Tim Herron,73.64,190,258,-0.24
30,0,02206,David Toms,73.54,139,189,-0.27
31,0,01142,Bart Bryant,73.52,161,219,-0.20
32,0,01666,Bernhard Langer,73.24,104,142,-0.17
33,0,20472,Alex Cejka,73.16,139,190,-0.16
34,0,01487,Jeff Hart,73.13,98,134,-0.22
34,0,20572,Rod Pampling,73.13,147,201,-0.17
36,0,01219,John Cook,72.86,102,140,-0.30
36,0,02239,Scott Verplank,72.86,145,199,-0.24
38,0,01157,Tom Byrum,72.73,168,231,-0.18
39,0,01313,Steve Elkington,72.61,114,157,-0.20
40,0,01418,Bill Glasson,72.60,106,146,-0.14
41,0,02010,Loren Roberts,72.59,98,135,-0.15
42,0,01724,Jeff Maggert,72.51,124,171,-0.19
43,0,12602,Dean Wilson,72.43,176,243,-0.19
44,0,12645,Brent Geiberger,72.31,94,130,-0.22
45,0,01320,Bob Estes,72.22,156,216,-0.22
46,0,22046,Geoff Ogilvy,72.20,161,223,-0.30
47,0,21633,Steve Allan,72.19,218,302,-0.19
48,0,25900,Lucas Glover,71.97,172,239,-0.15
49,0,24507,Jason Bohn,71.89,179,249,-0.17
50,0,10733,Kent Jones,71.80,191,266,-0.20
51,0,20127,Chris Riley,71.77,89,124,-0.12
52,0,08075,Jerry Kelly,71.76,155,216,-0.21
53,0,06034,Marco Dawson,71.75,193,269,-0.18
54,0,06621,Joe Durant,71.58,136,190,-0.19
55,0,24290,D.J. Brigman,71.50,138,193,-0.15
56,0,24781,Hunter Mahan,71.48,218,305,-0.17
57,0,22621,Ben Curtis,71.43,90,126,-0.21
57,0,20628,Arron Oberholser,71.43,105,147,-0.14
57,0,01945,Kenny Perry,71.43,135,189,-0.23
60,0,08545,Glen Hnatiuk,71.33,102,143,-0.11
61,0,20634,Peter Lonard,71.28,134,188,-0.20
62,0,01024,Billy Andrade,71.10,155,218,-0.21
63,0,22295,Darron Stiles,71.08,145,204,-0.26
64,0,10425,Jay Williamson,71.05,108,152,-0.15
65,0,20474,Phillip Price,70.98,137,193,-0.19
66,0,01577,Lee Janzen,70.93,122,172,-0.17
67,0,20812,Tjaart van der Walt,70.92,100,141,-0.24
68,0,10885,Robert Allenby,70.87,146,206,-0.27
69,0,01381,Fred Funk,70.73,145,205,-0.18
70,0,21961,Charles Howell III,70.44,143,203,-0.19
71,0,01810,Phil Mickelson,70.42,100,142,-0.29
72,0,20548,Hidemichi Tanaka,70.40,195,277,-0.25
73,0,23349,Charles Warren,70.37,171,243,-0.18
74,0,24980,Scott Gutschewski,70.31,161,229,-0.22
75,0,01035,Tommy Armour III,70.26,189,269,-0.25
76,0,11032,Frank Lickliter II,70.23,184,262,-0.25
77,0,23725,Brendan Jones,70.22,158,225,-0.13
78,0,01175,Jim Carter,70.13,108,154,-0.19
79,0,01677,Tom Lehman,70.07,103,147,-0.23
80,0,23135,Tim Clark,69.94,114,163,-0.27
80,0,24502,Adam Scott,69.94,121,173,-0.26
82,0,07457,Steve Flesch,69.87,109,156,-0.09
83,0,21951,Joey Snyder III,69.68,216,310,-0.21
84,0,01127,Danny Briggs,69.54,105,151,-0.23
85,0,12826,Paul Claxton,69.43,134,193,-0.25
86,0,20498,Briny Baird,69.37,188,271,-0.19
87,0,23614,Rich Beem,69.34,95,137,-0.23
87,0,01226,Fred Couples,69.34,95,137,-0.14
89,0,25240,D.A. Points,69.26,169,244,-0.12
90,0,20094,Jonathan Kaye,69.23,135,195,-0.24
90,0,24912,Will MacKenzie,69.23,162,234,-0.16
92,0,22405,Justin Rose,69.15,195,282,-0.18
93,0,06251,Chris DiMarco,69.09,114,165,-0.25
94,0,06197,Michael Allen,69.08,172,249,-0.17
95,0,24361,Pat Perez,69.01,147,213,-0.23
96,0,20645,John Senden,68.97,200,290,-0.19
97,0,21498,Hideto Tanihara,68.75,88,128,-0.18
98,0,02106,Chris Smith,68.68,182,265,-0.23
99,0,24024,Zach Johnson,68.61,153,223,-0.16
100,0,20766,Padraig Harrington,68.60,83,121,-0.17
101,0,20663,Brenden Pappas,68.59,107,156,-0.24
102,0,20229,Stewart Cink,68.54,146,213,-0.29
103,0,25345,Carl Pettersson,68.53,196,286,-0.24
104,0,26287,Roland Thatcher,68.39,132,193,-0.12
105,0,01457,Jay Haas,68.38,80,117,-0.26
106,0,20691,Greg Owen,68.37,134,196,-0.10
107,0,21407,Arjun Atwal,68.21,133,195,-0.23
107,0,01329,Brad Faxon,68.21,103,151,-0.31
109,0,02223,Bob Tway,68.14,139,204,-0.29
110,0,01042,Paul Azinger,68.02,117,172,-0.19
111,0,23788,D.J. Trahan,67.89,148,218,-0.17
112,0,21959,Ted Purdy,67.85,211,311,-0.24
113,0,08793,Tiger Woods,67.76,103,152,-0.19
114,0,06567,Vijay Singh,67.67,157,232,-0.18
115,0,01706,Davis Love III,67.65,115,170,-0.13
116,0,07867,Woody Austin,67.64,186,275,-0.20
117,0,24357,K.J. Choi,67.61,119,176,-0.24
118,0,21806,Paul Gow,67.54,129,191,-0.32
119,0,23325,Vaughn Taylor,67.53,156,231,-0.24
120,0,01619,Skip Kendall,67.51,133,197,-0.12
121,0,01553,John Huston,67.47,168,249,-0.23
122,0,23409,James Driscoll,67.39,124,184,-0.13
123,0,06573,Brandt Jobe,67.34,167,248,-0.22
124,0,23621,Rory Sabbatini,67.31,140,208,-0.26
125,0,06373,José María Olazábal,67.27,74,110,-0.24
126,0,27095,Nick Watney,67.20,168,250,-0.14
127,0,22913,John Rollins,67.10,155,231,-0.19
128,0,06595,Kevin Sutherland,67.08,161,240,-0.25
129,0,12652,Cameron Beckman,67.05,173,258,-0.26
130,0,06515,Shaun Micheel,67.03,124,185,-0.19
131,0,22293,Heath Slocum,66.93,172,257,-0.20
132,0,28088,Matt Davidson,66.90,95,142,-0.17
133,0,06575,Dudley Hart,66.81,159,238,-0.22
133,0,01948,Tim Petrovic,66.81,157,235,-0.19
135,0,07749,Brett Quigley,66.67,172,258,-0.21
135,0,22548,Patrick Sheehan,66.67,218,327,-0.21
137,0,24140,Sean O'Hair,66.55,183,275,-0.25
138,0,01707,Steve Lowery,66.54,179,269,-0.21
139,0,22371,Aaron Baddeley,66.51,141,212,-0.32
140,0,19824,Craig Barlow,66.49,127,191,-0.21
141,0,21753,Brian Davis,66.46,109,164,-0.16
142,0,02246,Duffy Waldorf,66.35,138,208,-0.26
143,0,06527,Steve Stricker,66.33,132,199,-0.27
144,0,01132,Mark Brooks,66.28,114,172,-0.21
145,0,21731,Freddie Jacobson,66.27,110,166,-0.19
146,0,25847,Rob Rashell,66.25,106,160,-0.13
147,0,21209,Sergio Garcia,66.24,104,157,-0.15
148,0,24925,Jonathan Byrd,66.10,193,292,-0.19
149,0,12662,Thomas Levet,66.04,70,106,-0.17
150,0,20623,Gavin Coles,66.00,99,150,-0.24
151,0,01599,Steve Jones,65.97,95,144,-0.15
151,0,06332,Neal Lancaster,65.97,157,238,-0.22
153,0,20160,Charlie Wi,65.90,114,173,-0.22
154,0,23322,Brett Wetterich,65.79,125,190,-0.20
155,0,01685,J.L. Lewis,65.57,160,244,-0.18
156,0,19881,Robert Damron,65.40,138,211,-0.16
157,0,19846,Brian Gay,65.37,168,257,-0.21
158,0,20157,Retief Goosen,65.28,94,144,-0.16
159,0,01388,Robert Gamez,65.07,149,229,-0.24
160,0,01941,Tom Pernice Jr.,64.94,150,231,-0.26
161,0,21949,Joe Ogilvie,64.89,146,225,-0.23
162,0,19972,José Coceres,64.75,90,139,-0.18
163,0,24604,Hunter Haas,64.73,134,207,-0.23
164,0,23036,Chris Anderson,64.63,106,164,-0.16
165,0,20502,Michael Long,64.52,120,186,-0.18
166,0,20121,Todd Fischer,64.49,158,245,-0.18
167,0,23497,Tag Ridings,64.44,183,284,-0.21
168,0,23320,Ryan Palmer,64.43,163,253,-0.20
169,0,07223,Brian Bateman,64.42,172,267,-0.22
170,0,23541,Ben Crane,64.40,123,191,-0.28
171,0,20098,Stuart Appleby,64.39,132,205,-0.22
172,0,01249,John Daly,63.92,101,158,-0.11
173,0,21805,Harrison Frazar,63.85,189,296,-0.23
173,0,23552,Hank Kuehne,63.85,136,213,-0.14
175,0,24227,Justin Bolli,63.41,104,164,-0.22
176,0,10962,Bradley Hughes,63.38,90,142,-0.11
177,0,01797,Rocco Mediate,63.21,122,193,-0.23
178,0,01887,Mark O'Meara,63.20,79,125,-0.15
179,0,10117,Bob Heintz,63.10,118,187,-0.20
180,0,06004,Stephen Ames,62.84,115,183,-0.27
181,0,10912,Craig Perks,62.79,108,172,-0.14
182,0,23540,Jason Allred,62.76,123,196,-0.18
183,0,08725,Tom Gillis,62.62,129,206,-0.21
184,0,26679,Kevin Stadler,62.40,161,258,-0.14
185,0,01761,Len Mattiace,62.39,146,234,-0.26
186,0,20396,Lee Westwood,62.11,59,95,-0.29
187,0,10585,Scott McCarron,61.98,119,192,-0.20
188,0,20850,Daniel Chopra,61.95,184,297,-0.16
189,0,23108,Matt Kuchar,61.76,105,170,-0.27
190,0,12660,Jesper Parnevik,61.73,121,196,-0.26
191,0,21350,Ryuji Imada,61.27,125,204,-0.14
192,0,10201,Matt Gogel,60.43,113,187,-0.29
193,0,25396,Kevin Na,60.27,132,219,-0.28
194,0,01723,Andrew Magee,59.61,121,203,-0.12
195,0,01927,Dennis Paulson,59.60,90,151,-0.04
196,0,01161,Mark Calcavecchia,59.55,131,220,-0.24
197,0,23063,Scott Hend,59.32,105,177,-0.01
197,0,10423,Mike Weir,59.32,70,118,-0.23
199,0,20433,Mark Hensby,59.29,83,140,-0.25
200,0,06599,John Elliott,59.24,109,184,-0.20
201,0,08993,Franklin Langham,59.15,139,235,-0.27
202,0,08931,Glen Day,57.81,111,192,-0.26
