RANK,MOVEMENT,PLAYER_ID,PLAYER,%,GREENS HIT,# HOLES,RELATIVE/PAR
126,7,49766,Hank Lebioda,45.9,17,37,-4.00
127,7,52375,Doug Ghim,45.8,11,24,-2.00
127,19,35891,Cameron Smith,45.8,27,59,-2.00
129,6,25900,Lucas Glover,45.7,21,46,-7.00
129,6,24924,Bill Haas,45.7,16,35,-6.00
129,20,34363,Tyrrell Hatton,45.7,16,35,-8.00
132,6,21407,Arjun Atwal,45.5,5,11,+1.00
132,6,56762,Will Gordon,45.5,10,22,-1.00
132,6,33490,Bo Hoag,45.5,20,44,-1.00
132,6,22405,Justin Rose,45.5,15,33,-3.00
136,6,33667,Carlos Ortiz,45.3,24,53,-5.00
137,6,32366,Kevin Chappell,45.2,14,31,E
138,6,25572,Graeme McDowell,45.0,9,20,E
139,6,35450,Patrick Cantlay,44.7,17,38,-2.00
140,7,30110,Kyle Stanley,44.4,16,36,-1.00
141,12,30927,Brendon Todd,44.2,19,43,-5.00
142,6,29908,C.T. Pan,43.6,17,39,-2.00
143,7,34314,Sebastian Cappelen,43.2,16,37,-3.00
143,-8,28237,Rory McIlroy,43.2,16,37,-7.00
145,-15,25396,Kevin Na,42.9,18,42,-4.00
145,6,51894,Vince Whaley,42.9,12,28,-3.00
147,5,35449,Adam Long,42.6,26,61,-6.00
148,6,34466,Peter Malnati,41.9,18,43,-3.00
148,6,23325,Vaughn Taylor,41.9,18,43,-4.00
150,7,45157,Cam Davis,41.7,15,36,-2.00
151,7,29970,Dylan Frittelli,41.5,27,65,-4.00
152,7,48045,Michael Gellerman,41.4,12,29,-5.00
153,7,30692,Scott Stallings,41.3,19,46,-1.00
154,8,35658,Kris Ventura,41.2,7,17,-3.00
155,8,22371,Aaron Baddeley,41.0,16,39,-2.00
156,8,47993,Denny McCarthy,40.8,20,49,-6.00
157,8,27942,Rob Oppenheim,40.5,15,37,+2.00
158,26,52372,Cameron Champ,40.0,14,35,E
158,8,34076,Joel Dahmen,40.0,16,40,-2.00
158,8,32139,Danny Willett,40.0,10,25,-3.00
161,-5,48822,Sebastián Muñoz,39.7,23,58,-10.00
162,-2,45486,Joaquin Niemann,39.6,19,48,E
163,6,40058,Zac Blair,39.5,17,43,-3.00
163,6,25686,Jason Dufner,39.5,15,38,-1.00
163,6,24024,Zach Johnson,39.5,17,43,-3.00
163,6,31323,Gary Woodland,39.5,17,43,E
167,7,25493,Nick Taylor,39.2,20,51,-3.00
168,8,29420,Billy Horschel,39.1,18,46,-6.00
169,-1,45526,Abraham Ancer,38.8,19,49,-5.00
170,6,35732,Wes Roach,38.1,8,21,-1.00
170,6,25349,Tim Wilkinson,38.1,8,21,-1.00
172,1,46717,Viktor Hovland,37.9,25,66,-8.00
172,7,34213,Grayson Murray,37.9,11,29,+1.00
174,6,34046,Jordan Spieth,37.8,14,37,-4.00
174,6,32333,Kevin Tway,37.8,14,37,-2.00
176,6,33413,Ben Martin,37.5,6,16,E
177,6,31420,Anirban Lahiri,36.8,7,19,-2.00
178,6,46550,Brandon Hagy,36.4,8,22,-1.00
178,6,49298,Kramer Hickok,36.4,12,33,-1.00
180,-5,35506,Mackenzie Hughes,36.1,22,61,-2.00
180,9,30925,Dustin Johnson,36.1,13,36,-4.00
182,5,26499,Rafa Cabrera Bello,35.7,10,28,-3.00
183,5,49771,J.T. Poston,35.6,16,45,-1.00
184,6,23623,Bo Van Pelt,35.3,6,17,-1.00
185,7,34563,Chesson Hadley,35.0,7,20,+1.00
186,7,33419,Cameron Tringale,34.0,16,47,E
187,7,29535,Brice Garnett,32.0,8,25,-3.00
188,7,33404,Chris Baker,31.8,7,22,E
189,7,32791,K.H. Lee,31.4,16,51,-4.00
190,7,35617,Martin Trainer,30.8,8,26,-3.00
191,7,19803,Ryan Armour,30.4,7,23,-2.00
192,7,45609,Tyler Duncan,29.6,16,54,-1.00
193,8,46435,Austin Cook,29.0,9,31,-1.00
