RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,GIR PUTTS,GREENS HIT,BIRDIE CONVERSION
157,151,02099,Scott Simpson,1.815,1523,839,2.50
160,152,01952,Billy Pierot,1.816,1306,719,2.56
161,153,01510,Nolan Henke,1.817,1572,865,2.52
161,153,01723,Andrew Magee,1.817,2197,1209,2.57
161,153,02292,Bob Wolcott,1.817,1317,725,2.61
164,154,01024,Billy Andrade,1.818,1954,1075,2.40
164,154,01448,Tony Grimes,1.818,1369,753,2.68
166,164,01014,Fulton Allem,1.819,1875,1031,2.69
166,164,01132,Mark Brooks,1.819,1864,1025,2.42
166,164,01307,Joel Edwards,1.819,1508,829,2.44
169,166,01326,Nick Faldo,1.820,1276,701,2.55
170,166,01061,Ray Barr Jr.,1.821,1377,756,2.25
171,170,01200,Keith Clearwater,1.823,2162,1186,2.55
171,170,01374,Robin Freeman,1.823,1608,882,2.63
171,170,06284,Jim Hallet,1.823,2488,1365,2.56
171,170,02094,Tony Sills,1.823,1803,989,2.41
171,170,02322,Richard Zokol,1.823,1684,924,2.49
176,178,01958,Dan Pohl,1.826,1508,826,2.86
177,183,01984,Sam Randolph,1.831,1115,609,2.71
178,183,01975,Tom Purtzer,1.832,1739,949,2.53
179,194,01078,Jim Benepe,1.835,1573,857,2.28
180,194,01626,Karl Kimball,1.836,1032,562,2.31
181,196,01156,Curt Byrum,1.838,2126,1157,2.59
182,197,02261,Doug Weaver,1.839,1372,746,2.53
183,211,02224,Greg Twiggs,1.843,1454,789,2.71
184,213,01884,Mac O'Grady,1.845,1168,633,2.50
185,216,01489,Steve Hart,1.848,1523,824,2.33
186,271,01564,David Jackson,1.878,1200,639,2.22
