RANK,MOVEMENT,PLAYER_ID,PLAYER,BEST STREAK,CURRENT STREAK
1,0,24024,Zach Johnson,30,1
2,0,25572,Graeme McDowell,28,7
3,0,23204,Gary Christian,27,0
3,0,27556,Ted Potter Jr.,27,4
5,0,06251,Chris DiMarco,25,1
5,0,08075,Jerry Kelly,25,1
5,0,27060,John Mallinger,25,0
8,0,29420,Billy Horschel,24,6
8,0,26476,Chez Reavie,24,2
8,0,26679,Kevin Stadler,24,1
11,0,23983,Luke Donald,23,1
12,0,34174,John Huh,22,3
12,0,29222,Billy Hurley III,22,1
12,0,30711,Colt Knost,22,2
12,0,25198,Francesco Molinari,22,1
12,0,25457,Alexandre Rocha,22,0
17,0,29910,Blake Adams,21,2
17,0,28455,Will Claxton,21,2
17,0,20378,Mathias Grönberg,21,0
17,0,35139,Richard Lee,21,0
17,0,24781,Hunter Mahan,21,1
17,0,22961,David Mathis,21,0
17,0,27933,John Merrick,21,0
17,0,20645,John Senden,21,1
25,0,35450,Patrick Cantlay,20,1
25,0,22621,Ben Curtis,20,0
25,0,21753,Brian Davis,20,7
25,0,23638,Brendon de Jonge,20,4
25,0,20104,Ken Duke,20,0
25,0,29478,Kevin Kisner,20,1
31,0,32200,Roberto Castro,19,0
31,0,32366,Kevin Chappell,19,0
31,0,01226,Fred Couples,19,0
31,0,10809,Jim Furyk,19,1
31,0,01666,Bernhard Langer,19,1
31,0,25892,Steve Wheatcroft,19,0
37,0,20498,Briny Baird,18,6
37,0,24507,Jason Bohn,18,0
37,0,01142,Bart Bryant,18,5
37,0,06036,Scott Dunlap,18,0
37,0,27644,Brian Harman,18,4
37,0,06573,Brandt Jobe,18,4
37,0,10733,Kent Jones,18,2
37,0,33122,Russell Knox,18,1
37,0,23108,Matt Kuchar,18,1
37,0,27302,Garth Mulroy,18,0
37,0,28475,Jeff Overton,18,0
37,0,22548,Patrick Sheehan,18,1
37,0,22293,Heath Slocum,18,2
37,0,02206,David Toms,18,0
37,0,33419,Cameron Tringale,18,2
37,0,23322,Brett Wetterich,18,1
37,0,20160,Charlie Wi,18,1
37,0,21878,Mark Wilson,18,0
55,0,21407,Arjun Atwal,17,1
55,0,20623,Gavin Coles,17,0
55,0,01577,Lee Janzen,17,0
55,0,01797,Rocco Mediate,17,0
55,0,23800,Bryce Molder,17,1
55,0,22046,Geoff Ogilvy,17,0
55,0,20127,Chris Riley,17,1
55,0,02300,Ian Woosnam,17,17
63,0,10885,Robert Allenby,16,1
63,0,20098,Stuart Appleby,16,2
63,0,10505,Shane Bertsch,16,0
63,0,24925,Jonathan Byrd,16,1
63,0,34021,Bud Cauley,16,0
63,0,24357,K.J. Choi,16,0
63,0,25686,Jason Dufner,16,0
63,0,24083,Marcus Fraser,16,16
63,0,21209,Sergio Garcia,16,0
63,0,24358,Robert Garrigus,16,0
63,0,32698,Bobby Gates,16,2
63,0,06643,Paul Goydos,16,3
63,0,24604,Hunter Haas,16,0
63,0,12716,Charley Hoffman,16,1
63,0,27974,Sung Kang,16,0
63,0,30926,Chris Kirk,16,5
63,0,31202,William McGirt,16,4
63,0,24140,Sean O'Hair,16,0
63,0,25240,D.A. Points,16,0
63,0,29476,Kyle Reifers,16,0
63,0,29221,Webb Simpson,16,0
63,0,29518,Brendan Steele,16,1
63,0,27214,Kevin Streelman,16,3
