RANK,MOVEMENT,PLAYER_ID,PLAYER,POINTS
96,0,27330,Josh Teater,334
97,0,26951,Johnson Wagner,323
98,0,12510,Chad Campbell,317
99,0,35732,Wes Roach,314
100,0,27556,Ted Potter Jr.,311
101,0,23409,James Driscoll,311
102,0,30750,Tommy Gainey,311
103,0,20104,Ken Duke,310
104,0,30110,Kyle Stanley,297
105,0,25720,Chad Collins,295
106,0,24140,Sean O'Hair,278
107,0,25240,D.A. Points,264
108,0,01706,Davis Love III,253
109,0,27466,Spencer Levin,246
110,0,22913,John Rollins,244
111,0,25818,Scott Piercy,239
112,0,27120,Troy Matteson,238
113,0,07867,Woody Austin,225
114,0,28158,Steve Marino,224
115,0,06621,Joe Durant,221
116,0,37273,Derek Ernst,218
117,0,29461,Jamie Lovemark,212
118,0,01724,Jeff Maggert,195
119,0,22892,Jason Gore,175
120,0,32333,Kevin Tway,172
121,0,34466,Peter Malnati,172
122,0,35541,John Peterson,170
123,0,08793,Tiger Woods,161
124,0,10213,Dicky Pride,159
125,0,12782,Tim Herron,157
126,0,31557,Jim Herman,142
127,0,21878,Mark Wilson,142
128,0,23048,Eric Axley,141
129,0,25900,Lucas Glover,129
130,0,01948,Tim Petrovic,96
131,0,29910,Blake Adams,91
132,0,01945,Kenny Perry,83
133,0,22806,Doug LaBelle II,79
134,0,35840,Kevin Foley,78
135,0,09011,David Duval,77
136,0,28310,Lee Williams,74
137,0,01320,Bob Estes,73
138,0,30946,Alex Prugh,72
139,0,12652,Cameron Beckman,72
140,0,01249,John Daly,63
141,0,20070,Matt Bettencourt,57
142,0,33120,Mark Anderson,55
143,0,28455,Will Claxton,52
144,0,02256,Tom Watson,51
145,0,01226,Fred Couples,49
146,0,01161,Mark Calcavecchia,49
147,0,35450,Patrick Cantlay,48
148,0,23497,Tag Ridings,42
149,0,01577,Lee Janzen,41
150,0,21949,Joe Ogilvie,40
151,0,08931,Glen Day,40
152,0,07457,Steve Flesch,37
152,0,21805,Harrison Frazar,37
154,0,24227,Justin Bolli,37
155,0,06575,Dudley Hart,32
156,0,26668,Marc Turnesa,31
157,0,02106,Chris Smith,28
158,0,01766,Billy Mayfair,24
159,0,24940,Edward Loar,23
160,0,01761,Len Mattiace,21
161,0,10733,Kent Jones,20
161,0,01823,Larry Mize,20
163,0,28087,Kris Blanks,19
164,0,23788,D.J. Trahan,18
165,0,26476,Chez Reavie,18
166,0,36884,Ben Kohles,13
167,0,23325,Vaughn Taylor,12
168,0,06643,Paul Goydos,11
169,0,01473,Todd Hamilton,11
170,0,01381,Fred Funk,9
171,0,06034,Marco Dawson,4
172,0,25936,Alex Aragon,2
173,0,10585,Scott McCarron,2
174,0,08375,Paul Stankowski,1
175,0,02239,Scott Verplank,1
176,0,06251,Chris DiMarco,1
177,0,07749,Brett Quigley,1
178,0,32698,Bobby Gates,1
