RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# SAVES,# BUNKERS,TOTAL O/U PAR
79,0,01564,David Jackson,52.89,64,121,+28.00
80,0,02049,Gene Sauers,52.81,94,178,+47.00
81,0,01975,Tom Purtzer,52.78,57,108,+28.00
82,0,01723,Andrew Magee,52.73,58,110,+27.00
83,0,02190,Doug Tewell,52.63,60,114,+47.00
84,0,01510,Nolan Henke,52.60,91,173,+62.00
85,0,06144,John Dowdall,52.56,41,78,+46.00
86,0,02224,Greg Twiggs,52.47,85,162,+63.00
87,0,01143,Brad Bryant,52.41,98,187,+53.00
88,0,01864,Larry Nelson,52.34,56,107,+38.00
88,0,02180,Harry Taylor,52.34,56,107,+33.00
90,0,02298,Jim Woodward,52.22,47,90,+35.00
91,0,01890,Brett Ogle,52.04,51,98,+38.00
92,0,01946,Peter Persons,52.00,65,125,+49.00
93,0,01418,Bill Glasson,51.89,55,106,+28.00
94,0,01527,Scott Hoch,51.70,76,147,+52.00
95,0,01248,Rick Dalpos,51.54,67,130,+54.00
95,0,01361,Dan Forsman,51.54,67,130,+43.00
97,0,01374,Robin Freeman,51.49,69,134,+45.00
98,0,02090,Tom Sieckmann,51.40,92,179,+70.00
99,0,02131,Mike Springer,51.35,76,148,+48.00
100,0,06058,John Flannery,51.32,97,189,+78.00
101,0,01261,Jay Delsing,51.30,99,193,+65.00
102,0,06332,Neal Lancaster,51.22,84,164,+49.00
103,0,01197,Bobby Clampett,51.19,43,84,+37.00
104,0,01930,Eddie Pearce,50.98,52,102,+45.00
105,0,01132,Mark Brooks,50.97,79,155,+61.00
106,0,01323,Brad Fabel,50.89,86,169,+65.00
107,0,06643,Paul Goydos,50.88,87,171,+75.00
108,0,01218,Jeff Cook,50.81,63,124,+48.00
109,0,02067,Ted Schulz,50.79,97,191,+62.00
110,0,02133,Craig Stadler,50.78,65,128,+33.00
111,0,01093,Ronnie Black,50.61,83,164,+58.00
112,0,01810,Phil Mickelson,50.36,70,139,+33.00
113,0,02303,Robert Wrenn,50.34,75,149,+67.00
114,0,01307,Joel Edwards,50.33,77,153,+66.00
115,0,02135,Mike Standly,50.27,94,187,+77.00
116,0,01096,Phil Blackmar,50.00,85,170,+57.00
116,0,01353,Bruce Fleisher,50.00,74,148,+52.00
116,0,01715,Mark Lye,50.00,64,128,+47.00
116,0,08045,Perry Moss,50.00,72,144,+48.00
116,0,01849,Bill Murchison,50.00,39,78,+29.00
116,0,01891,David Ogrin,50.00,78,156,+64.00
116,0,01938,David Peoples,50.00,60,120,+41.00
123,0,06090,Jim McGovern,49.74,95,191,+65.00
124,0,06006,JC Anderson,49.61,63,127,+37.00
125,0,01783,Mark McCumber,49.59,60,121,+34.00
126,0,02159,Curtis Strange,49.54,54,109,+43.00
127,0,02255,Denis Watson,49.50,50,101,+52.00
128,0,01435,Wayne Grady,49.43,43,87,+42.00
129,0,02225,Howard Twitty,49.40,83,168,+58.00
130,0,01060,Dave Barr,49.34,75,152,+61.00
130,0,01550,Ed Humenik,49.34,75,152,+55.00
132,0,01677,Tom Lehman,49.26,67,136,+37.00
133,0,02007,Larry Rinker,49.17,59,120,+60.00
134,0,01771,Blaine McCallister,48.92,68,139,+60.00
135,0,01024,Billy Andrade,48.87,65,133,+57.00
136,0,01920,Craig Parry,48.80,81,166,+55.00
137,0,01707,Steve Lowery,48.44,93,192,+65.00
138,0,06128,Steve Lamontagne,48.33,87,180,+59.00
139,0,02241,Bobby Wadkins,48.31,57,118,+48.00
140,0,01553,John Huston,48.28,98,203,+60.00
141,0,01157,Tom Byrum,48.25,69,143,+65.00
142,0,01388,Robert Gamez,48.15,78,162,+82.00
143,0,10195,Tim Conley,48.00,48,100,+45.00
144,0,01559,Hale Irwin,47.83,55,115,+49.00
145,0,02033,Dave Rummells,47.76,64,134,+47.00
146,0,06086,Russell Beiersdorf,47.73,84,176,+78.00
147,0,06136,Mike Schuchart,47.41,55,116,+43.00
148,0,01533,P.H. Horgan III,47.37,72,152,+64.00
149,0,01475,Donnie Hammond,47.27,52,110,+48.00
150,0,08759,Tad Rhyan,47.11,57,121,+62.00
151,0,06012,Greg Kraft,46.96,54,115,+56.00
152,0,02279,Mark Wiebe,46.88,75,160,+62.00
153,0,06034,Marco Dawson,46.67,84,180,+77.00
154,0,01682,Wayne Levi,46.55,54,116,+46.00
155,0,01288,Ed Dougherty,46.50,73,157,+76.00
156,0,01098,Jay Don Blake,46.48,66,142,+54.00
157,0,01320,Bob Estes,46.43,78,168,+65.00
158,0,01766,Billy Mayfair,46.32,88,190,+78.00
159,0,06044,Scott Gump,46.25,74,160,+65.00
160,0,01736,Roger Maltbie,46.24,43,93,+44.00
161,0,01185,Brandel Chamblee,46.15,54,117,+37.00
162,0,02201,Jim Thorpe,46.07,41,89,+39.00
163,0,01068,Andy Bean,45.87,50,109,+58.00
164,0,02111,Mike Smith,45.83,66,144,+70.00
165,0,01035,Tommy Armour III,45.78,38,83,+49.00
166,0,01006,John Adams,45.57,72,158,+50.00
167,0,06401,Marty Schiene,45.54,51,112,+51.00
168,0,01633,Tom Kite,45.35,39,86,+32.00
169,0,06197,Michael Allen,45.00,63,140,+74.00
170,0,01385,Jim Gallagher Jr.,44.94,71,158,+51.00
171,0,01331,Rick Fehr,44.87,70,156,+58.00
172,0,10795,Neale Smith,44.83,39,87,+39.00
173,0,01971,Dillard Pruitt,44.74,51,114,+51.00
174,0,02217,Dennis Trixler,44.60,62,139,+71.00
175,0,06599,John Elliott,44.58,74,166,+72.00
176,0,06247,David Delong,44.33,43,97,+47.00
177,0,02242,Lanny Wadkins,44.19,57,129,+58.00
178,0,02101,Joey Sindelar,43.81,46,105,+48.00
179,0,02246,Duffy Waldorf,43.24,64,148,+69.00
180,0,01469,Dan Halldorson,42.96,61,142,+66.00
181,0,01219,John Cook,42.75,56,131,+48.00
182,0,01958,Dan Pohl,41.94,39,93,+30.00
183,0,01191,Barry Cheesman,41.83,64,153,+67.00
184,0,01945,Kenny Perry,41.79,56,134,+55.00
185,0,02206,David Toms,41.18,56,136,+69.00
186,0,01282,Trevor Dodds,39.49,62,157,+92.00
187,0,01725,John Mahaffey,39.31,57,145,+73.00
188,0,05319,Gene Jones,38.37,33,86,+66.00
189,0,02170,Hal Sutton,35.81,53,148,+93.00
