RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,GIR PUTTS,GREENS HIT,BIRDIE CONVERSION
44,0,06522,Ernie Els,1.771,1151,650,3.12
44,0,01577,Lee Janzen,1.771,1938,1094,3.00
44,0,12660,Jesper Parnevik,1.771,1341,757,2.95
49,0,01116,Michael Bradley,1.772,1799,1015,2.99
49,0,10569,Mike Brisky,1.772,1719,970,2.80
49,0,01235,Ben Crenshaw,1.772,1533,865,2.75
49,0,01823,Larry Mize,1.772,1501,847,2.88
53,0,02010,Loren Roberts,1.773,1738,980,2.78
54,0,01810,Phil Mickelson,1.774,1561,880,3.06
54,0,06613,Tommy Tolles,1.774,1620,913,2.98
56,0,02159,Curtis Strange,1.775,1743,982,2.98
57,0,01203,Russ Cochran,1.776,1776,1000,2.85
58,0,01096,Phil Blackmar,1.777,1544,869,2.93
58,0,01161,Mark Calcavecchia,1.777,2163,1217,2.94
58,0,01458,Jerry Haas,1.777,1670,940,2.79
58,0,08537,J.P. Hayes,1.777,1635,920,2.96
58,0,02170,Hal Sutton,1.777,2106,1185,3.04
58,0,02242,Lanny Wadkins,1.777,1217,685,2.66
64,0,01837,Gil Morgan,1.779,1580,888,2.68
64,0,10425,Jay Williamson,1.779,1295,728,2.84
66,0,06214,Guy Boros,1.780,2066,1161,2.95
66,0,20095,Carl Paulson,1.780,1239,696,3.10
68,0,06124,Patrick Burke,1.781,1567,880,2.92
68,0,01249,John Daly,1.781,1350,758,3.01
68,0,08931,Glen Day,1.781,1884,1058,2.95
68,0,01475,Donnie Hammond,1.781,1701,955,2.84
68,0,01723,Andrew Magee,1.781,1879,1055,2.89
68,0,01920,Craig Parry,1.781,1571,882,2.81
74,0,01072,Chip Beck,1.782,1937,1087,2.87
74,0,06088,Steve Gotsche,1.782,1641,921,2.75
74,0,01599,Steve Jones,1.782,1786,1002,2.90
77,0,01200,Keith Clearwater,1.783,1300,729,2.95
77,0,06034,Marco Dawson,1.783,1760,987,3.00
79,0,20051,Joe Acosta Jr.,1.784,1577,884,2.86
79,0,09011,David Duval,1.784,1839,1031,3.15
79,0,01326,Nick Faldo,1.784,1497,839,2.74
79,0,01381,Fred Funk,1.784,2433,1364,2.79
79,0,06575,Dudley Hart,1.784,2050,1149,2.85
79,0,08337,Mike Heinen,1.784,1884,1056,2.89
85,0,01093,Ronnie Black,1.785,1972,1105,2.89
86,0,01024,Billy Andrade,1.786,1861,1042,2.63
86,0,06090,Jim McGovern,1.786,2086,1168,2.96
88,0,08563,Bruce Vaughan,1.787,1937,1084,2.84
89,0,01334,Keith Fergus,1.788,1783,997,2.84
89,0,01361,Dan Forsman,1.788,1691,946,2.80
89,0,01510,Nolan Henke,1.788,1677,938,2.83
89,0,01766,Billy Mayfair,1.788,2112,1181,2.86
89,0,01890,Brett Ogle,1.788,1300,727,2.76
94,0,06197,Michael Allen,1.789,1156,646,2.82
95,0,01306,David Edwards,1.790,1618,904,2.61
95,0,01313,Steve Elkington,1.790,1498,837,2.88
95,0,01388,Robert Gamez,1.790,1684,941,3.23
95,0,06641,Jeff Leonard,1.790,1391,777,2.75
99,0,01408,Kelly Gibson,1.791,2142,1196,3.02
99,0,01468,Gary Hallberg,1.791,1454,812,2.99
99,0,01619,Skip Kendall,1.791,2013,1124,2.78
99,0,01633,Tom Kite,1.791,1863,1040,2.79
103,0,01771,Blaine McCallister,1.792,1932,1078,2.84
103,0,06791,Mark Wurtz,1.792,1668,931,2.99
105,0,01098,Jay Don Blake,1.793,1913,1067,2.80
105,0,06251,Chris DiMarco,1.793,1782,994,2.82
105,0,01374,Robin Freeman,1.793,2066,1152,3.02
105,0,10215,Charlie Rymer,1.793,1599,892,2.99
105,0,02218,Ted Tryba,1.793,2085,1163,2.88
110,0,20094,Jonathan Kaye,1.794,1340,747,2.93
110,0,01971,Dillard Pruitt,1.794,1694,944,2.97
110,0,02180,Harry Taylor,1.794,1832,1021,2.71
110,0,02190,Doug Tewell,1.794,1184,660,2.67
110,0,02225,Howard Twitty,1.794,1864,1039,2.79
115,0,08717,Kawika Cotner,1.795,1725,961,2.76
115,0,01266,Clark Dennis,1.795,1933,1077,2.71
117,0,01550,Ed Humenik,1.796,1812,1009,2.82
117,0,01926,Steve Pate,1.796,1979,1102,2.61
117,0,02135,Mike Standly,1.796,1958,1090,2.71
117,0,02279,Mark Wiebe,1.796,1279,712,2.71
121,0,01035,Tommy Armour III,1.797,1997,1111,2.66
121,0,01549,Mike Hulbert,1.797,2264,1260,2.82
123,0,01925,Jerry Pate,1.798,1426,793,2.85
124,0,01156,Curt Byrum,1.799,2321,1290,2.95
124,0,01414,Bob Gilder,1.799,1711,951,2.72
124,0,06012,Greg Kraft,1.799,2018,1122,2.82
124,0,01938,David Peoples,1.799,1121,623,2.62
124,0,06657,Steve Rintoul,1.799,1952,1085,2.72
129,0,07101,Dave Stockton Jr.,1.800,2011,1117,2.63
130,0,01569,Peter Jacobsen,1.801,2026,1125,2.79
130,0,01682,Wayne Levi,1.801,1070,594,2.93
130,0,02167,Mike Sullivan,1.801,1770,983,2.82
133,0,01330,David Feherty,1.802,1258,698,2.77
133,0,01975,Tom Purtzer,1.802,1312,728,2.71
135,0,02094,Tony Sills,1.803,1617,897,2.41
136,0,01129,Bill Britton,1.804,1400,776,2.65
136,0,06617,Brian Henninger,1.804,1643,911,2.68
136,0,02101,Joey Sindelar,1.804,1622,899,2.61
139,0,07867,Woody Austin,1.805,2465,1366,2.96
139,0,01196,Brian Claar,1.805,1931,1070,2.59
139,0,01748,Doug Martin,1.805,1986,1100,2.60
139,0,01783,Mark McCumber,1.805,1350,748,2.77
139,0,02133,Craig Stadler,1.805,1552,860,2.81
144,0,01797,Rocco Mediate,1.806,1049,581,2.60
145,0,01444,Ken Green,1.807,1317,729,2.61
145,0,01891,David Ogrin,1.807,1971,1091,2.61
145,0,02245,Grant Waite,1.807,1948,1078,2.65
148,0,01175,Jim Carter,1.808,2133,1180,2.69
148,0,10213,Dicky Pride,1.808,1658,917,2.74
150,0,01219,John Cook,1.809,1785,987,2.49
150,0,06044,Scott Gump,1.809,2140,1183,2.55
150,0,01927,Dennis Paulson,1.809,1675,926,3.08
153,0,01353,Bruce Fleisher,1.810,1488,822,2.59
153,0,10585,Scott McCarron,1.810,1618,894,2.95
153,0,07235,John Morse,1.810,1504,831,2.54
156,0,01307,Joel Edwards,1.811,2055,1135,2.48
156,0,01685,J.L. Lewis,1.811,1793,990,2.85
156,0,01705,Tim Loustalot,1.811,1143,631,2.50
156,0,06386,Bill Porter,1.811,1610,889,2.50
156,0,06048,Dicky Thompson,1.811,1514,836,2.51
161,0,01261,Jay Delsing,1.812,1477,815,2.77
161,0,02131,Mike Springer,1.812,1212,669,2.74
163,0,01060,Dave Barr,1.813,1827,1008,2.38
163,0,02111,Mike Smith,1.813,1501,828,2.60
165,0,06809,Bob Burns,1.814,1716,946,2.64
165,0,01992,Don Reese,1.814,1602,883,2.72
165,0,06567,Vijay Singh,1.814,1616,891,2.78
168,0,01690,Bruce Lietzke,1.815,1176,648,2.65
169,0,01142,Bart Bryant,1.816,1914,1054,2.71
169,0,06643,Paul Goydos,1.816,2368,1304,2.81
169,0,02008,Lee Rinker,1.816,2049,1128,2.52
172,0,01014,Fulton Allem,1.817,1085,597,2.48
172,0,01864,Larry Nelson,1.817,1161,639,2.46
172,0,08375,Paul Stankowski,1.817,1955,1076,2.74
172,0,08385,Omar Uresti,1.817,2075,1142,2.57
172,0,02256,Tom Watson,1.817,1181,650,2.63
177,0,01133,Billy Ray Brown,1.818,1402,771,2.56
177,0,02148,Ray Stewart,1.818,1460,803,2.57
179,0,01725,John Mahaffey,1.819,1848,1016,2.45
180,0,01677,Tom Lehman,1.820,1500,824,2.55
181,0,02241,Bobby Wadkins,1.822,2125,1166,2.39
182,0,07721,Pat Bates,1.825,1697,930,2.65
183,0,01040,Emlyn Aubrey,1.826,1974,1081,2.48
184,0,07569,Mark Carnevale,1.827,1588,869,2.50
185,0,01996,Mike Reid,1.831,1331,727,2.50
186,0,10145,Tom Hearn,1.834,1229,670,2.36
187,0,02226,Tray Tyner,1.844,1746,947,2.38
188,0,01986,Joey Rassett,1.856,1214,654,2.06
