RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL HOLES
1,0,28089,Jason Day,2.89,408,141
2,0,27936,Martin Laird,2.95,404,137
3,0,24290,D.J. Brigman,2.96,461,156
3,0,23983,Luke Donald,2.96,296,100
5,0,24924,Bill Haas,2.97,490,165
5,0,02206,David Toms,2.97,464,156
5,0,27095,Nick Watney,2.97,351,118
5,0,21878,Mark Wilson,2.97,523,176
9,0,20127,Chris Riley,2.98,521,175
9,0,29518,Brendan Steele,2.98,518,174
9,0,06527,Steve Stricker,2.98,262,88
9,0,32150,Michael Thompson,2.98,444,149
13,0,10885,Robert Allenby,2.99,574,192
13,0,23409,James Driscoll,2.99,494,165
13,0,10809,Jim Furyk,2.99,422,141
13,0,21961,Charles Howell III,2.99,533,178
13,0,08075,Jerry Kelly,2.99,496,166
13,0,01810,Phil Mickelson,2.99,457,153
13,0,26596,Ryan Moore,2.99,449,150
13,0,20645,John Senden,2.99,496,166
21,0,12510,Chad Campbell,3.00,652,217
21,0,20229,Stewart Cink,3.00,453,151
21,0,21753,Brian Davis,3.00,631,210
21,0,29221,Webb Simpson,3.00,441,147
21,0,24663,Y.E. Yang,3.00,360,120
26,0,23541,Ben Crane,3.01,464,154
26,0,06251,Chris DiMarco,3.01,632,210
26,0,24980,Scott Gutschewski,3.01,446,148
26,0,30711,Colt Knost,3.01,518,172
26,0,23108,Matt Kuchar,3.01,409,136
26,0,27933,John Merrick,3.01,397,132
26,0,25818,Scott Piercy,3.01,484,161
26,0,24138,Ian Poulter,3.01,322,107
26,0,28620,Aron Price,3.01,361,120
35,0,20498,Briny Baird,3.02,389,129
35,0,01116,Michael Bradley,3.02,513,170
35,0,24357,K.J. Choi,3.02,405,134
35,0,19846,Brian Gay,3.02,546,181
35,0,29420,Billy Horschel,3.02,477,158
35,0,21731,Freddie Jacobson,3.02,519,172
35,0,24024,Zach Johnson,3.02,489,162
35,0,22961,David Mathis,3.02,522,173
35,0,01766,Billy Mayfair,3.02,635,210
35,0,25396,Kevin Na,3.02,556,184
35,0,31323,Gary Woodland,3.02,465,154
46,0,12652,Cameron Beckman,3.03,481,159
46,0,20157,Retief Goosen,3.03,348,115
46,0,27141,J.B. Holmes,3.03,315,104
46,0,26420,Richard Johnson,3.03,452,149
46,0,23320,Ryan Palmer,3.03,449,148
46,0,28486,Michael Putnam,3.03,476,157
46,0,26476,Chez Reavie,3.03,591,195
46,0,22293,Heath Slocum,3.03,594,196
46,0,23788,D.J. Trahan,3.03,558,184
46,0,33419,Cameron Tringale,3.03,676,223
56,0,10505,Shane Bertsch,3.04,368,121
56,0,30750,Tommy Gainey,3.04,611,201
56,0,23353,J.J. Henry,3.04,644,212
56,0,27466,Spencer Levin,3.04,645,212
56,0,33413,Ben Martin,3.04,429,141
56,0,24490,George McNeill,3.04,450,148
56,0,32640,Troy Merritt,3.04,441,145
56,0,20572,Rod Pampling,3.04,426,140
56,0,24361,Pat Perez,3.04,538,177
56,0,01948,Tim Petrovic,3.04,554,182
56,0,25457,Alexandre Rocha,3.04,441,145
56,0,26331,Charl Schwartzel,3.04,328,108
56,0,08375,Paul Stankowski,3.04,538,177
56,0,26287,Roland Thatcher,3.04,435,143
56,0,20436,Garrett Willis,3.04,420,138
71,0,29910,Blake Adams,3.05,807,265
71,0,33141,Keegan Bradley,3.05,528,173
71,0,20593,Greg Chalmers,3.05,576,189
71,0,23638,Brendon de Jonge,3.05,622,204
71,0,25444,Justin Hicks,3.05,317,104
71,0,22378,Trevor Immelman,3.05,531,174
