RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL 3 PUTTS,TOTAL HOLES
1,0,24024,Zach Johnson,.43%,1,234
2,0,35461,Beau Hossler,.48%,2,414
3,0,29970,Dylan Frittelli,.79%,1,126
4,0,32662,Michael Gligic,.93%,1,108
4,0,39058,Lucas Herbert,.93%,2,216
4,0,46442,Maverick McNealy,.93%,2,216
4,0,46441,Robby Shelton,.93%,3,324
8,0,49771,J.T. Poston,1.11%,4,360
8,0,34046,Jordan Spieth,1.11%,3,270
10,0,27644,Brian Harman,1.17%,4,342
10,0,40162,Justin Lower,1.17%,4,342
12,0,45522,Christiaan Bezuidenhout,1.23%,4,324
12,0,47591,Eric Cole,1.23%,6,486
12,0,30926,Chris Kirk,1.23%,4,324
12,0,31202,William McGirt,1.23%,2,162
12,0,34431,Robert Streb,1.23%,2,162
12,0,31560,Brian Stuard,1.23%,2,162
18,0,47079,Harrison Endycott,1.28%,3,234
19,0,57362,Austin Eckroat,1.31%,4,306
20,0,35532,Tom Hoge,1.32%,5,378
21,0,32366,Kevin Chappell,1.39%,2,144
21,0,52513,Carson Young,1.39%,4,288
23,0,35879,Kelly Kraft,1.48%,4,270
23,0,28237,Rory McIlroy,1.48%,4,270
25,0,46046,Scottie Scheffler,1.52%,6,396
26,0,25493,Nick Taylor,1.54%,5,324
27,0,46414,Aaron Rai,1.59%,6,378
28,0,47988,Nick Hardy,1.62%,7,432
28,0,34256,Andrew Putnam,1.62%,7,432
30,0,47504,Sam Burns,1.63%,5,306
30,0,28089,Jason Day,1.63%,5,306
30,0,28252,Seamus Power,1.63%,5,306
33,0,34099,Harris English,1.67%,6,360
34,0,23108,Matt Kuchar,1.75%,6,342
34,0,36699,Patrick Rodgers,1.75%,6,342
36,0,33122,Russell Knox,1.77%,7,396
36,0,47993,Denny McCarthy,1.77%,7,396
38,0,52955,Ludvig Åberg,1.85%,4,216
38,0,33141,Keegan Bradley,1.85%,6,324
38,0,24925,Jonathan Byrd,1.85%,2,108
38,0,39067,MJ Daffue,1.85%,6,324
38,0,40098,Matt Fitzpatrick,1.85%,5,270
38,0,54591,Ben Griffin,1.85%,8,432
38,0,55789,Taylor Montgomery,1.85%,7,378
38,0,51634,Sahith Theegala,1.85%,8,432
38,0,35617,Martin Trainer,1.85%,3,162
47,0,33948,Byeong Hun An,1.93%,8,414
48,0,39977,Max Homa,1.94%,7,360
48,0,49947,Taylor Moore,1.94%,7,360
48,0,51890,Greyson Sigg,1.94%,7,360
48,0,57366,Cameron Young,1.94%,7,360
52,0,45157,Cam Davis,1.96%,6,306
53,0,29289,S.Y. Noh,1.98%,5,252
53,0,32333,Kevin Tway,1.98%,5,252
53,0,47128,Richy Werenski,1.98%,5,252
56,0,40058,Zac Blair,2.02%,4,198
56,0,48867,Matti Schmid,2.02%,4,198
58,0,35449,Adam Long,2.05%,7,342
58,0,51997,Andrew Novak,2.05%,7,342
58,0,40250,Taylor Pendrith,2.05%,7,342
58,0,49960,Sepp Straka,2.05%,7,342
62,0,22371,Aaron Baddeley,2.08%,6,288
62,0,51349,Nico Echavarria,2.08%,3,144
62,0,24502,Adam Scott,2.08%,6,288
62,0,27963,Chris Stroud,2.08%,3,144
66,0,56762,Will Gordon,2.12%,8,378
66,0,28775,Nate Lashley,2.12%,8,378
66,0,32791,K.H. Lee,2.12%,8,378
69,0,32448,James Hahn,2.14%,5,234
69,0,33597,Harry Higgs,2.14%,5,234
69,0,33410,Andrew Landry,2.14%,5,234
72,0,34098,Russell Henley,2.16%,7,324
73,0,31646,Emiliano Grillo,2.17%,9,414
74,0,34255,Joseph Bramlett,2.22%,6,270
74,0,54628,Lee Hodges,2.22%,8,360
74,0,52453,Nicolai Hojgaard,2.22%,4,180
74,0,48699,Callum Tarren,2.22%,6,270
74,0,58168,Davis Thompson,2.22%,8,360
79,0,30927,Brendon Todd,2.27%,9,396
80,0,30911,Tommy Fleetwood,2.29%,7,306
80,0,46970,Jon Rahm,2.29%,7,306
