RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL 3 PUTTS > 25',TOTAL 3 PUTTS
164,0,47128,Richy Werenski,17,25
173,0,28089,Jason Day,16,18
173,0,49766,Hank Lebioda,16,23
173,0,22056,Cameron Percy,16,21
176,0,52955,Ludvig Åberg,15,16
176,0,45522,Christiaan Bezuidenhout,15,23
176,0,47504,Sam Burns,15,19
176,0,51349,Nico Echavarria,15,20
176,0,29289,S.Y. Noh,15,21
181,0,40098,Matt Fitzpatrick,14,18
181,0,39058,Lucas Herbert,14,17
181,0,52453,Nicolai Hojgaard,14,15
184,0,32366,Kevin Chappell,13,19
184,0,58696,Peter Kuest,13,19
184,0,28237,Rory McIlroy,13,16
184,0,24502,Adam Scott,13,19
188,0,22371,Aaron Baddeley,12,13
188,0,27963,Chris Stroud,12,16
190,0,31202,William McGirt,9,10
190,0,46442,Maverick McNealy,9,10
192,0,27974,Sung Kang,8,13
192,0,31560,Brian Stuard,8,13
