RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL 3 PUTTS,TOTAL HOLES
1,0,55789,Taylor Montgomery,.56%,3,540
2,0,33204,Shane Lowry,.98%,3,306
3,0,31560,Brian Stuard,1.03%,5,486
4,0,34363,Tyrrell Hatton,1.11%,4,360
5,0,30927,Brendon Todd,1.15%,6,522
6,0,22371,Aaron Baddeley,1.16%,5,432
7,0,31646,Emiliano Grillo,1.18%,7,594
8,0,47504,Sam Burns,1.21%,5,414
9,0,46717,Viktor Hovland,1.26%,5,396
10,0,45522,Christiaan Bezuidenhout,1.28%,6,468
11,0,51349,Nico Echavarria,1.30%,7,540
12,0,31202,William McGirt,1.31%,4,306
13,0,28775,Nate Lashley,1.39%,8,576
13,0,27349,Alex Noren,1.39%,7,504
13,0,22405,Justin Rose,1.39%,5,360
16,0,50493,Justin Suh,1.43%,8,558
17,0,35450,Patrick Cantlay,1.46%,5,342
17,0,46442,Maverick McNealy,1.46%,5,342
19,0,26596,Ryan Moore,1.53%,8,522
20,0,35461,Beau Hossler,1.56%,9,576
21,0,35506,Mackenzie Hughes,1.59%,8,504
21,0,24024,Zach Johnson,1.59%,6,378
23,0,28252,Seamus Power,1.62%,7,432
24,0,28237,Rory McIlroy,1.63%,5,306
24,0,52374,Brandon Wu,1.63%,10,612
26,0,20229,Stewart Cink,1.65%,8,486
26,0,51766,Wyndham Clark,1.65%,8,486
26,0,35449,Adam Long,1.65%,11,666
29,0,34409,David Lingmerth,1.67%,9,540
29,0,49771,J.T. Poston,1.67%,9,540
31,0,52955,Ludvig Åberg,1.71%,4,234
31,0,23108,Matt Kuchar,1.71%,8,468
31,0,33410,Andrew Landry,1.71%,8,468
34,0,33597,Harry Higgs,1.72%,9,522
34,0,35879,Kelly Kraft,1.72%,9,522
36,0,29289,S.Y. Noh,1.75%,6,342
37,0,30926,Chris Kirk,1.79%,9,504
37,0,34256,Andrew Putnam,1.79%,10,558
39,0,37275,Sam Ryder,1.80%,11,612
40,0,33653,Thomas Detry,1.85%,9,486
40,0,27644,Brian Harman,1.85%,9,486
40,0,24502,Adam Scott,1.85%,6,324
43,0,36799,Stephan Jaeger,1.91%,11,576
44,0,33141,Keegan Bradley,1.93%,8,414
45,0,30911,Tommy Fleetwood,1.94%,7,360
46,0,27974,Sung Kang,1.96%,6,306
47,0,47591,Eric Cole,2.01%,13,648
48,0,55893,Sam Stevens,2.02%,12,594
49,0,51890,Greyson Sigg,2.08%,12,576
50,0,33399,Adam Hadwin,2.14%,10,468
50,0,32448,James Hahn,2.14%,10,468
50,0,52453,Nicolai Hojgaard,2.14%,5,234
53,0,29970,Dylan Frittelli,2.15%,12,558
53,0,35532,Tom Hoge,2.15%,12,558
55,0,28089,Jason Day,2.17%,9,414
55,0,57366,Cameron Young,2.17%,9,414
57,0,25493,Nick Taylor,2.18%,11,504
58,0,52513,Carson Young,2.19%,13,594
59,0,47988,Nick Hardy,2.22%,14,630
60,0,32791,K.H. Lee,2.26%,13,576
61,0,46046,Scottie Scheffler,2.27%,9,396
62,0,56762,Will Gordon,2.29%,14,612
62,0,48699,Callum Tarren,2.29%,14,612
64,0,34076,Joel Dahmen,2.30%,12,522
64,0,12716,Charley Hoffman,2.30%,12,522
64,0,51634,Sahith Theegala,2.30%,12,522
67,0,39997,Corey Conners,2.31%,10,432
68,0,39975,Michael Kim,2.33%,13,558
68,0,36699,Patrick Rodgers,2.33%,13,558
70,0,29221,Webb Simpson,2.34%,8,342
71,0,40098,Matt Fitzpatrick,2.38%,9,378
71,0,54591,Ben Griffin,2.38%,15,630
71,0,40162,Justin Lower,2.38%,15,630
71,0,47993,Denny McCarthy,2.38%,12,504
71,0,48867,Matti Schmid,2.38%,12,504
76,0,40250,Taylor Pendrith,2.41%,13,540
76,0,27095,Nick Watney,2.41%,13,540
78,0,50525,Collin Morikawa,2.42%,10,414
79,0,35310,Lanto Griffin,2.47%,8,324
79,0,23320,Ryan Palmer,2.47%,12,486
79,0,46970,Jon Rahm,2.47%,8,324
79,0,49960,Sepp Straka,2.47%,12,486
83,0,36871,Matt NeSmith,2.51%,14,558
84,0,54628,Lee Hodges,2.53%,15,594
84,0,34466,Peter Malnati,2.53%,15,594
86,0,47128,Richy Werenski,2.54%,16,630
87,0,52372,Cameron Champ,2.58%,13,504
87,0,51997,Andrew Novak,2.58%,13,504
89,0,26476,Chez Reavie,2.59%,14,540
90,0,19803,Ryan Armour,2.60%,15,576
90,0,32757,Patton Kizzire,2.60%,15,576
92,0,50188,S.H. Kim,2.61%,16,612
93,0,39058,Lucas Herbert,2.63%,9,342
94,0,55182,Tom Kim,2.67%,12,450
95,0,46414,Aaron Rai,2.69%,15,558
96,0,34610,Matthias Schwab,2.70%,17,630
97,0,34099,Harris English,2.78%,14,504
97,0,29535,Brice Garnett,2.78%,13,468
97,0,52375,Doug Ghim,2.78%,15,540
97,0,34563,Chesson Hadley,2.78%,15,540
97,0,36801,Mark Hubbard,2.78%,18,648
97,0,32839,Hideki Matsuyama,2.78%,12,432
97,0,30163,Henrik Norlander,2.78%,15,540
97,0,47347,Adam Schenk,2.78%,18,648
97,0,46441,Robby Shelton,2.78%,17,612
97,0,27963,Chris Stroud,2.78%,10,360
97,0,48119,Ben Taylor,2.78%,17,612
97,0,58168,Davis Thompson,2.78%,14,504
97,0,40006,Erik van Rooyen,2.78%,13,468
97,0,58967,Trevor Werbylo,2.78%,14,504
111,0,33413,Ben Martin,2.86%,17,594
112,0,33948,Byeong Hun An,2.87%,15,522
112,0,46435,Austin Cook,2.87%,16,558
112,0,37338,Zecheng Dou,2.87%,16,558
115,0,46601,Trey Mullinax,2.89%,13,450
116,0,34046,Jordan Spieth,2.91%,11,378
117,0,32366,Kevin Chappell,2.92%,10,342
118,0,25686,Jason Dufner,2.95%,17,576
118,0,47983,Chad Ramey,2.95%,17,576
118,0,50095,Austin Smotherman,2.95%,17,576
118,0,54783,Dylan Wu,2.95%,17,576
122,0,49947,Taylor Moore,2.96%,16,540
122,0,25632,Jimmy Walker,2.96%,16,540
124,0,37455,Si Woo Kim,2.98%,15,504
125,0,56630,Akshay Bhatia,3.01%,13,432
126,0,46340,Alex Smalley,3.03%,18,594
127,0,32139,Danny Willett,3.06%,11,360
128,0,39971,Sungjae Im,3.07%,16,522
129,0,39546,Keith Mitchell,3.09%,15,486
129,0,32333,Kevin Tway,3.09%,20,648
131,0,40115,Adam Svensson,3.10%,19,612
132,0,32102,Rickie Fowler,3.11%,14,450
133,0,49298,Kramer Hickok,3.13%,18,576
133,0,36326,David Lipsky,3.13%,18,576
135,0,24925,Jonathan Byrd,3.14%,13,414
135,0,39977,Max Homa,3.14%,13,414
135,0,45242,Kevin Yu,3.14%,13,414
138,0,25818,Scott Piercy,3.15%,17,540
139,0,58696,Peter Kuest,3.17%,8,252
