RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL 3 PUTTS,ATTEMPTS,2 PUTT OR BETTER %
1,0,52955,Ludvig Åberg,0.00%,0,143,100.00
1,0,33948,Byeong Hun An,0.00%,0,352,100.00
1,0,19803,Ryan Armour,0.00%,0,231,100.00
1,0,22371,Aaron Baddeley,0.00%,0,200,100.00
1,0,45522,Christiaan Bezuidenhout,0.00%,0,267,100.00
1,0,33141,Keegan Bradley,0.00%,0,231,100.00
1,0,34255,Joseph Bramlett,0.00%,0,228,100.00
1,0,28420,Ryan Brehm,0.00%,0,223,100.00
1,0,55708,Hayden Buckley,0.00%,0,230,100.00
1,0,47504,Sam Burns,0.00%,0,255,100.00
1,0,24925,Jonathan Byrd,0.00%,0,140,100.00
1,0,35450,Patrick Cantlay,0.00%,0,215,100.00
1,0,32366,Kevin Chappell,0.00%,0,128,100.00
1,0,20229,Stewart Cink,0.00%,0,270,100.00
1,0,51766,Wyndham Clark,0.00%,0,323,100.00
1,0,47591,Eric Cole,0.00%,0,406,100.00
1,0,49453,Trevor Cone,0.00%,0,231,100.00
1,0,39997,Corey Conners,0.00%,0,268,100.00
1,0,46435,Austin Cook,0.00%,0,190,100.00
1,0,39067,MJ Daffue,0.00%,0,259,100.00
1,0,34076,Joel Dahmen,0.00%,0,249,100.00
1,0,28089,Jason Day,0.00%,0,212,100.00
1,0,33653,Thomas Detry,0.00%,0,227,100.00
1,0,37338,Zecheng Dou,0.00%,0,279,100.00
1,0,25686,Jason Dufner,0.00%,0,234,100.00
1,0,45609,Tyler Duncan,0.00%,0,264,100.00
1,0,57362,Austin Eckroat,0.00%,0,219,100.00
1,0,30911,Tommy Fleetwood,0.00%,0,235,100.00
1,0,32102,Rickie Fowler,0.00%,0,258,100.00
1,0,32662,Michael Gligic,0.00%,0,171,100.00
1,0,39954,Cody Gribble,0.00%,0,162,100.00
1,0,54591,Ben Griffin,0.00%,0,311,100.00
1,0,35310,Lanto Griffin,0.00%,0,135,100.00
