RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL 3 PUTTS,TOTAL HOLES
1,0,33399,Adam Hadwin,.31%,1,324
2,0,29970,Dylan Frittelli,.69%,1,144
3,0,47128,Richy Werenski,.74%,2,270
4,0,35532,Tom Hoge,.79%,3,378
5,0,51634,Sahith Theegala,.93%,4,432
6,0,40098,Matt Fitzpatrick,1.04%,3,288
7,0,32366,Kevin Chappell,1.11%,2,180
7,0,34466,Peter Malnati,1.11%,3,270
7,0,31202,William McGirt,1.11%,2,180
7,0,39335,Kevin Roy,1.11%,2,180
11,0,49960,Sepp Straka,1.17%,4,342
12,0,45609,Tyler Duncan,1.19%,3,252
12,0,34409,David Lingmerth,1.19%,3,252
14,0,34098,Russell Henley,1.23%,4,324
15,0,36801,Mark Hubbard,1.26%,5,396
16,0,26596,Ryan Moore,1.28%,3,234
17,0,28089,Jason Day,1.31%,4,306
18,0,32662,Michael Gligic,1.39%,2,144
18,0,39058,Lucas Herbert,1.39%,3,216
18,0,36699,Patrick Rodgers,1.39%,5,360
18,0,58168,Davis Thompson,1.39%,5,360
22,0,39971,Sungjae Im,1.45%,6,414
22,0,46340,Alex Smalley,1.45%,6,414
24,0,57975,Harry Hall,1.46%,5,342
25,0,29289,S.Y. Noh,1.48%,4,270
26,0,28420,Ryan Brehm,1.52%,3,198
26,0,29420,Billy Horschel,1.52%,3,198
26,0,37455,Si Woo Kim,1.52%,6,396
26,0,28775,Nate Lashley,1.52%,6,396
26,0,37275,Sam Ryder,1.52%,6,396
31,0,30926,Chris Kirk,1.54%,5,324
32,0,51890,Greyson Sigg,1.59%,6,378
32,0,54783,Dylan Wu,1.59%,6,378
34,0,47591,Eric Cole,1.65%,8,486
35,0,51349,Nico Echavarria,1.67%,3,180
35,0,27644,Brian Harman,1.67%,6,360
35,0,27129,Luke List,1.67%,6,360
35,0,40250,Taylor Pendrith,1.67%,6,360
35,0,31560,Brian Stuard,1.67%,3,180
35,0,35617,Martin Trainer,1.67%,3,180
41,0,30927,Brendon Todd,1.69%,7,414
42,0,35901,Paul Haley II,1.71%,4,234
42,0,33597,Harry Higgs,1.71%,4,234
44,0,22371,Aaron Baddeley,1.74%,5,288
44,0,48699,Callum Tarren,1.74%,5,288
46,0,39997,Corey Conners,1.75%,6,342
46,0,25493,Nick Taylor,1.75%,6,342
48,0,45522,Christiaan Bezuidenhout,1.85%,6,324
48,0,33141,Keegan Bradley,1.85%,6,324
48,0,55708,Hayden Buckley,1.85%,5,270
48,0,51766,Wyndham Clark,1.85%,8,432
48,0,32757,Patton Kizzire,1.85%,6,324
48,0,28237,Rory McIlroy,1.85%,5,270
48,0,27349,Alex Noren,1.85%,6,324
48,0,52374,Brandon Wu,1.85%,8,432
56,0,48081,Xander Schauffele,1.94%,7,360
56,0,48119,Ben Taylor,1.94%,7,360
58,0,47504,Sam Burns,1.96%,6,306
58,0,35450,Patrick Cantlay,1.96%,6,306
58,0,30911,Tommy Fleetwood,1.96%,6,306
58,0,52513,Carson Young,1.96%,6,306
62,0,46046,Scottie Scheffler,2.02%,8,396
63,0,47995,Davis Riley,2.05%,7,342
64,0,48084,Wesley Bryan,2.08%,3,144
64,0,27974,Sung Kang,2.08%,3,144
66,0,34099,Harris English,2.12%,8,378
67,0,40058,Zac Blair,2.14%,5,234
67,0,23320,Ryan Palmer,2.14%,5,234
67,0,40006,Erik van Rooyen,2.14%,5,234
70,0,29535,Brice Garnett,2.16%,7,324
70,0,50095,Austin Smotherman,2.16%,7,324
72,0,35461,Beau Hossler,2.17%,9,414
73,0,33408,Tyson Alexander,2.22%,6,270
73,0,32448,James Hahn,2.22%,6,270
73,0,52453,Nicolai Hojgaard,2.22%,4,180
73,0,55182,Tom Kim,2.22%,8,360
73,0,40162,Justin Lower,2.22%,8,360
73,0,48887,Matt Wallace,2.22%,6,270
79,0,40115,Adam Svensson,2.26%,11,486
80,0,33653,Thomas Detry,2.27%,9,396
80,0,32791,K.H. Lee,2.27%,9,396
82,0,52375,Doug Ghim,2.29%,7,306
82,0,34610,Matthias Schwab,2.29%,7,306
84,0,36799,Stephan Jaeger,2.30%,12,522
85,0,29725,Tony Finau,2.34%,8,342
85,0,34363,Tyrrell Hatton,2.34%,8,342
87,0,19803,Ryan Armour,2.38%,6,252
87,0,49453,Trevor Cone,2.38%,6,252
87,0,47079,Harrison Endycott,2.38%,6,252
87,0,39954,Cody Gribble,2.38%,6,252
87,0,49947,Taylor Moore,2.38%,9,378
92,0,33948,Byeong Hun An,2.42%,10,414
92,0,32102,Rickie Fowler,2.42%,10,414
94,0,35506,Mackenzie Hughes,2.43%,7,288
94,0,35879,Kelly Kraft,2.43%,7,288
96,0,34563,Chesson Hadley,2.47%,8,324
96,0,50525,Collin Morikawa,2.47%,8,324
96,0,47983,Chad Ramey,2.47%,8,324
99,0,39977,Max Homa,2.50%,9,360
99,0,35449,Adam Long,2.50%,9,360
99,0,49771,J.T. Poston,2.50%,9,360
102,0,33410,Andrew Landry,2.56%,6,234
102,0,32139,Danny Willett,2.56%,6,234
104,0,55454,Carl Yuan,2.59%,7,270
105,0,28252,Seamus Power,2.61%,8,306
106,0,45157,Cam Davis,2.78%,9,324
106,0,35310,Lanto Griffin,2.78%,5,180
106,0,31646,Emiliano Grillo,2.78%,12,432
106,0,23108,Matt Kuchar,2.78%,10,360
106,0,33204,Shane Lowry,2.78%,7,252
106,0,51950,Max McGreevy,2.78%,6,216
106,0,39546,Keith Mitchell,2.78%,10,360
106,0,26476,Chez Reavie,2.78%,9,324
106,0,22405,Justin Rose,2.78%,7,252
115,0,54628,Lee Hodges,2.91%,11,378
116,0,57362,Austin Eckroat,2.92%,10,342
116,0,54421,Garrick Higgo,2.92%,10,342
116,0,33413,Ben Martin,2.92%,10,342
116,0,32839,Hideki Matsuyama,2.92%,10,342
120,0,49298,Kramer Hickok,2.94%,9,306
121,0,34046,Jordan Spieth,2.96%,8,270
121,0,30692,Scott Stallings,2.96%,8,270
123,0,20229,Stewart Cink,2.99%,7,234
123,0,24024,Zach Johnson,2.99%,7,234
123,0,48117,Kurt Kitayama,2.99%,7,234
123,0,50493,Justin Suh,2.99%,14,468
127,0,52372,Cameron Champ,3.03%,6,198
127,0,59018,Ryan Gerard,3.03%,6,198
127,0,50188,S.H. Kim,3.03%,12,396
127,0,39324,J.J. Spaun,3.03%,12,396
131,0,58696,Peter Kuest,3.09%,5,162
131,0,29908,C.T. Pan,3.09%,5,162
131,0,46441,Robby Shelton,3.09%,10,324
131,0,27963,Chris Stroud,3.09%,5,162
135,0,34256,Andrew Putnam,3.11%,14,450
136,0,24502,Adam Scott,3.13%,9,288
137,0,27936,Martin Laird,3.17%,8,252
137,0,51491,Brandon Matthews,3.17%,4,126
137,0,24140,Sean O'Hair,3.17%,4,126
140,0,52955,Ludvig Åberg,3.24%,7,216
140,0,12716,Charley Hoffman,3.24%,7,216
140,0,47347,Adam Schenk,3.24%,14,432
143,0,33122,Russell Knox,3.28%,13,396
143,0,47993,Denny McCarthy,3.28%,13,396
145,0,54591,Ben Griffin,3.33%,15,450
145,0,36326,David Lipsky,3.33%,12,360
145,0,51997,Andrew Novak,3.33%,12,360
145,0,29221,Webb Simpson,3.33%,6,180
145,0,55893,Sam Stevens,3.33%,12,360
145,0,34431,Robert Streb,3.33%,6,180
145,0,52411,Kyle Westmoreland,3.33%,6,180
152,0,39975,Michael Kim,3.40%,11,324
153,0,24925,Jonathan Byrd,3.47%,5,144
153,0,49766,Hank Lebioda,3.47%,5,144
153,0,30163,Henrik Norlander,3.47%,10,288
156,0,56762,Will Gordon,3.54%,14,396
156,0,46717,Viktor Hovland,3.54%,14,396
158,0,27214,Kevin Streelman,3.59%,11,306
159,0,57366,Cameron Young,3.61%,13,360
160,0,34255,Joseph Bramlett,3.70%,10,270
160,0,37338,Zecheng Dou,3.70%,12,324
160,0,25818,Scott Piercy,3.70%,12,324
160,0,32333,Kevin Tway,3.70%,10,270
164,0,36871,Matt NeSmith,3.80%,13,342
165,0,58967,Trevor Werbylo,3.85%,9,234
166,0,31577,Tano Goya,3.92%,12,306
166,0,46970,Jon Rahm,3.92%,12,306
168,0,56630,Akshay Bhatia,4.01%,13,324
168,0,31323,Gary Woodland,4.01%,13,324
170,0,32640,Troy Merritt,4.07%,11,270
170,0,33448,Justin Thomas,4.07%,11,270
172,0,47988,Nick Hardy,4.17%,18,432
172,0,27554,Scott Harrington,4.17%,9,216
172,0,22056,Cameron Percy,4.17%,9,216
175,0,34076,Joel Dahmen,4.25%,13,306
176,0,45242,Kevin Yu,4.27%,10,234
177,0,46414,Aaron Rai,4.29%,17,396
178,0,27095,Nick Watney,4.32%,7,162
179,0,51070,Vincent Norrman,4.51%,13,288
180,0,46435,Austin Cook,4.63%,10,216
181,0,25900,Lucas Glover,4.76%,18,378
181,0,55789,Taylor Montgomery,4.76%,18,378
183,0,51414,Brent Grant,5.09%,11,216
184,0,36724,Augusto Núñez,5.13%,12,234
185,0,25632,Jimmy Walker,5.16%,13,252
186,0,39067,MJ Daffue,5.56%,19,342
186,0,31557,Jim Herman,5.56%,12,216
186,0,32816,Satoshi Kodaira,5.56%,13,234
189,0,46601,Trey Mullinax,6.11%,11,180
190,0,25686,Jason Dufner,6.35%,16,252
191,0,48867,Matti Schmid,6.48%,14,216
192,0,53165,Doc Redman,6.67%,12,180
