RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,DISTANCE (FEET),TOTAL PUTTS
1,0,34360,Patrick Reed,52' 7",1208.667,23
1,0,36699,Patrick Rodgers,52' 7",1472.250,28
3,0,35376,Roberto Díaz,52' 6",1523.167,29
4,0,34363,Tyrrell Hatton,52' 0",936.667,18
5,0,31416,Derek Fathauer,51' 8",1395.583,27
5,0,29485,Brett Stegmaier,51' 8",1188.833,23
7,0,32102,Rickie Fowler,51' 7",876.917,17
8,0,26951,Johnson Wagner,50' 3",854.917,17
9,0,32150,Michael Thompson,50' 0",1250.250,25
10,0,22056,Cameron Percy,49' 11",648.500,13
11,0,26329,Louis Oosthuizen,49' 2",1180.333,24
12,0,27064,Jhonattan Vegas,49' 1",1816.083,37
13,0,27644,Brian Harman,48' 10",1903.417,39
13,0,24502,Adam Scott,48' 10",1758.000,36
15,0,27895,Jonas Blixt,48' 9",828.750,17
16,0,28132,Tyrone Van Aswegen,48' 8",1605.917,33
17,0,29725,Tony Finau,48' 7",1651.417,34
18,0,32839,Hideki Matsuyama,48' 5",1402.917,29
19,0,27214,Kevin Streelman,48' 4",1545.333,32
20,0,26300,Matt Jones,48' 2",1301.333,27
21,0,29268,Bronson Burgoon,48' 0",1104.333,23
22,0,10809,Jim Furyk,47' 11",910.250,19
22,0,34358,Jonathan Randolph,47' 11",1294.833,27
24,0,21961,Charles Howell III,47' 10",1340.417,28
25,0,46501,Ollie Schniederjans,47' 6",1330.667,28
26,0,22371,Aaron Baddeley,47' 5",1421.500,30
27,0,01810,Phil Mickelson,47' 4",1277.667,27
28,0,21528,Henrik Stenson,47' 3",850.583,18
28,0,34431,Robert Streb,47' 3",1133.583,24
30,0,45526,Abraham Ancer,47' 0",1785.667,38
30,0,29420,Billy Horschel,47' 0",1504.083,32
30,0,34466,Peter Malnati,47' 0",1033.333,22
30,0,47128,Richy Werenski,47' 0",1644.833,35
34,0,24781,Hunter Mahan,46' 10",889.417,19
35,0,40058,Zac Blair,46' 9",654.250,14
35,0,23353,J.J. Henry,46' 9",1402.833,30
35,0,32757,Patton Kizzire,46' 9",1543.417,33
35,0,33204,Shane Lowry,46' 9",1450.417,31
35,0,31560,Brian Stuard,46' 9",1355.833,29
35,0,25804,Bubba Watson,46' 9",1215.583,26
41,0,35891,Cameron Smith,46' 8",1072.583,23
42,0,31646,Emiliano Grillo,46' 7",1351.167,29
43,0,24925,Jonathan Byrd,46' 6",884.167,19
43,0,34174,John Huh,46' 6",1582.333,34
43,0,23108,Matt Kuchar,46' 6",1255.500,27
43,0,28252,Seamus Power,46' 6",1395.417,30
43,0,25632,Jimmy Walker,46' 6",1115.167,24
48,0,34099,Harris English,46' 5",1345.167,29
48,0,29908,C.T. Pan,46' 5",1440.000,31
50,0,29484,Peter Uihlein,46' 4",1900.417,41
51,0,47287,Ethan Tracy,46' 2",1522.500,33
52,0,20472,Alex Cejka,46' 1",1059.583,23
52,0,33399,Adam Hadwin,46' 1",1475.750,32
52,0,34409,David Lingmerth,46' 1",1383.250,30
55,0,30911,Tommy Fleetwood,45' 11",1055.167,23
56,0,36799,Stephan Jaeger,45' 10",1237.833,27
56,0,33419,Cameron Tringale,45' 10",1376.083,30
58,0,28500,Martin Flores,45' 9",1874.333,41
58,0,27349,Alex Noren,45' 9",777.083,17
60,0,35461,Beau Hossler,45' 8",1597.583,35
60,0,28237,Rory McIlroy,45' 8",730.917,16
62,0,20229,Stewart Cink,45' 7",1367.250,30
62,0,22405,Justin Rose,45' 7",1049.000,23
62,0,23621,Rory Sabbatini,45' 7",1777.250,39
62,0,29221,Webb Simpson,45' 7",1140.333,25
62,0,34264,Hudson Swafford,45' 7",1776.917,39
