RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ATTEMPTS
1,0,20378,Mathias Grönberg,3.833,23,6
2,0,20593,Greg Chalmers,4.000,4,1
2,0,19972,José Coceres,4.000,16,4
2,0,11123,Chris Couch,4.000,8,2
2,0,25686,Jason Dufner,4.000,8,2
2,0,21893,Brian Kortan,4.000,4,1
2,0,12705,Cliff Kresge,4.000,20,5
2,0,06332,Neal Lancaster,4.000,28,7
2,0,20127,Chris Riley,4.000,8,2
2,0,02245,Grant Waite,4.000,20,5
2,0,21878,Mark Wilson,4.000,4,1
12,0,06004,Stephen Ames,4.063,65,16
13,0,21633,Steve Allan,4.143,29,7
13,0,08931,Glen Day,4.143,29,7
15,0,12510,Chad Campbell,4.154,54,13
16,0,07749,Brett Quigley,4.167,25,6
16,0,10423,Mike Weir,4.167,25,6
18,0,01619,Skip Kendall,4.182,46,11
19,0,20157,Retief Goosen,4.200,42,10
19,0,06515,Shaun Micheel,4.200,42,10
21,0,08075,Jerry Kelly,4.214,59,14
22,0,10885,Robert Allenby,4.222,38,9
22,0,06621,Joe Durant,4.222,38,9
24,0,01457,Jay Haas,4.231,55,13
24,0,01948,Tim Petrovic,4.231,55,13
26,0,20433,Mark Hensby,4.250,51,12
26,0,23623,Bo Van Pelt,4.250,34,8
26,0,08793,Tiger Woods,4.250,51,12
29,0,01249,John Daly,4.273,47,11
29,0,25345,Carl Pettersson,4.273,47,11
31,0,20229,Stewart Cink,4.286,60,14
31,0,02104,Jeff Sluman,4.286,30,7
33,0,12823,Carlos Franco,4.300,43,10
34,0,07223,Brian Bateman,4.333,26,6
34,0,01685,J.L. Lewis,4.333,39,9
34,0,01927,Dennis Paulson,4.333,26,6
34,0,06527,Steve Stricker,4.333,13,3
38,0,01042,Paul Azinger,4.364,48,11
38,0,23135,Tim Clark,4.364,48,11
38,0,19825,Darren Clarke,4.364,48,11
38,0,20548,Hidemichi Tanaka,4.364,48,11
42,0,23983,Luke Donald,4.375,35,8
42,0,01666,Bernhard Langer,4.375,35,8
42,0,02214,Kirk Triplett,4.375,35,8
45,0,23541,Ben Crane,4.385,57,13
46,0,24507,Jason Bohn,4.400,22,5
46,0,01203,Russ Cochran,4.400,22,5
46,0,01473,Todd Hamilton,4.400,44,10
46,0,24024,Zach Johnson,4.400,66,15
46,0,10860,Justin Leonard,4.400,22,5
46,0,25396,Kevin Na,4.400,44,10
46,0,06595,Kevin Sutherland,4.400,44,10
46,0,02206,David Toms,4.400,22,5
54,0,20098,Stuart Appleby,4.417,53,12
54,0,01706,Davis Love III,4.417,53,12
54,0,10585,Scott McCarron,4.417,53,12
57,0,06197,Michael Allen,4.429,31,7
57,0,01139,Olin Browne,4.429,31,7
57,0,01527,Scott Hoch,4.429,31,7
57,0,10733,Kent Jones,4.429,31,7
57,0,01724,Jeff Maggert,4.429,62,14
57,0,01810,Phil Mickelson,4.429,31,7
57,0,02002,John Riegger,4.429,31,7
64,0,20498,Briny Baird,4.444,40,9
64,0,10201,Matt Gogel,4.444,40,9
64,0,12782,Tim Herron,4.444,40,9
64,0,21961,Charles Howell III,4.444,40,9
68,0,01035,Tommy Armour III,4.455,49,11
68,0,12652,Cameron Beckman,4.455,49,11
68,0,01577,Lee Janzen,4.455,49,11
71,0,21646,David Branshaw,4.500,9,2
71,0,08123,Jeff Brehaut,4.500,45,10
71,0,01161,Mark Calcavecchia,4.500,27,6
71,0,01226,Fred Couples,4.500,45,10
71,0,01261,Jay Delsing,4.500,9,2
71,0,06251,Chris DiMarco,4.500,45,10
71,0,20121,Todd Fischer,4.500,54,12
71,0,01381,Fred Funk,4.500,63,14
71,0,21209,Sergio Garcia,4.500,54,12
71,0,26420,Richard Johnson,4.500,45,10
71,0,20634,Peter Lonard,4.500,36,8
71,0,12753,David Morland IV,4.500,18,4
71,0,01945,Kenny Perry,4.500,45,10
71,0,02010,Loren Roberts,4.500,54,12
71,0,02099,Scott Simpson,4.500,27,6
71,0,02101,Joey Sindelar,4.500,27,6
71,0,26287,Roland Thatcher,4.500,18,4
88,0,23621,Rory Sabbatini,4.533,68,15
89,0,01157,Tom Byrum,4.556,41,9
89,0,25900,Lucas Glover,4.556,41,9
89,0,20094,Jonathan Kaye,4.556,41,9
